system,cohort,cell,method,arm_note,source,n_seeds,seeds,weighting,n_bins_in_window,beta,int_bias2_plugin,int_bias2_debiased,int_var,int_mse_direct,int_mse_pop,bias_fraction,rms_total,int_bias2_debiased_lo95,int_bias2_debiased_hi95,int_var_lo95,int_var_hi95,int_mse_direct_lo95,int_mse_direct_hi95,bias_fraction_lo95,bias_fraction_hi95,var_ratio_vs_abf,bias2_ratio_vs_abf,mse_ratio_vs_abf,var_ratio_vs_abf_lo95,var_ratio_vs_abf_hi95,bias2_ratio_vs_abf_lo95,bias2_ratio_vs_abf_hi95,mse_ratio_vs_abf_lo95,mse_ratio_vs_abf_hi95
wca_dimer,representative_10seed,b1_h2_w2_n10_a1.5,abf,"fr_rate=0 (baseline), N=1024, T=120000",results/wca_representative/raw,10,0;1;2;3;4;5;6;7;8;9,thermal_uniform_10kT,136,1.0,0.10761979007977435,0.10751715301194059,0.0010263706783375005,0.10854352369027812,0.10854352369027809,0.9905441555291112,0.32945944164688634,0.10569390557466415,0.10967607769050428,0.000682852682762413,0.0011812257453770387,0.10654273379271272,0.11062948772844716,0.9891724073044736,0.9936733685808453,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan
wca_dimer,representative_10seed,b1_h2_w2_n10_a1.5,fr_oracle,"fr_rate=0.1, fr_every=5, target_ema_rate=0.005, N=1024, T=120000",results/wca_representative/raw,10,0;1;2;3;4;5;6;7;8;9,equilibrium,136,1.0,0.032777320307626104,0.03266369059986423,0.001136297077618771,0.03379998767748299,0.033799987677483004,0.9663817310094537,0.18384772959567108,0.03046132306001201,0.03517304313041776,0.0007605081876933744,0.001238034889651846,0.031535740621242196,0.03605099294245479,0.9622335647311214,0.9780660495755723,1.1552657473914678,0.6756842592610419,0.6852474605368943,0.7597080550155973,1.7285006961631244,0.6240872507210877,0.7274246951843666,0.6354922387940678,0.73209927040957
wca_dimer,representative_10seed,b1_h2_w2_n10_a1.5,fr_estimated_adaptive,"fr_rate=0.1, fr_every=5, target_ema_rate=0.005, N=1024, T=120000",results/wca_representative/raw,10,0;1;2;3;4;5;6;7;8;9,thermal_uniform_10kT,136,1.0,0.07180438429544986,0.07163708348455002,0.0016730081089983786,0.0733100915935484,0.0733100915935484,0.9771790203417832,0.27075836384781987,0.06740253610247704,0.07611167003233486,0.0010487566151295919,0.0018982083194585661,0.06879359658060775,0.07741861569765292,0.9741648310067501,0.9859157685382192,1.630023289157375,0.6662851598813649,0.675398117742464,1.125659550673032,2.472699270291189,0.6210119398460857,0.7147619479233902,0.6294001749456938,0.7204975252391134
wca_dimer,representative_10seed,b1_h2_w2_n10_a1.5,fr_estimated_adaptive,"fr_rate=0.1, fr_every=5, target_ema_rate=0.005, N=1024, T=120000",results/wca_representative/raw,10,0;1;2;3;4;5;6;7;8;9,thermal_uniform_20kT,136,1.0,0.07180438429544986,0.07163708348455002,0.0016730081089983786,0.0733100915935484,0.0733100915935484,0.9771790203417832,0.27075836384781987,0.06740253610247704,0.07611167003233486,0.0010487566151295919,0.0018982083194585661,0.06879359658060775,0.07741861569765292,0.9741648310067501,0.9859157685382192,1.630023289157375,0.6662851598813649,0.675398117742464,1.125659550673032,2.472699270291189,0.6210119398460857,0.7147619479233902,0.6294001749456938,0.7204975252391134
wca_dimer,representative_10seed,b1_h2_w2_n10_a1.5,fr_estimated_adaptive,"fr_rate=0.1, fr_every=5, target_ema_rate=0.005, N=1024, T=120000",results/wca_representative/raw,10,0;1;2;3;4;5;6;7;8;9,equilibrium,136,1.0,0.037553080262634556,0.03741868175544715,0.0013439850718740634,0.0387626668273212,0.03876266682732121,0.9653278481106264,0.1968823679950066,0.035030684839926066,0.03983398487949971,0.0007718481737685485,0.0015857318855386278,0.03604730621939953,0.04103991856883538,0.9591310139385706,0.9801109287292182,1.366420761897343,0.7740464656666527,0.7858588370064632,0.8889151954282224,2.110781218497305,0.7090135695245914,0.8349625082690527,0.7187040014586638,0.8444022011998455
wca_dimer,representative_10seed,b1_h4_w2_n10_a1.5,abf,"fr_rate=0 (baseline), N=1024, T=120000",results/wca_representative/raw,10,0;1;2;3;4;5;6;7;8;9,thermal_uniform_10kT,136,1.0,0.11758952969303302,0.1174379082712761,0.001516214217569144,0.11895412248884524,0.11895412248884525,0.9872537900675841,0.3448972636725975,0.11070322669386502,0.1241158863553521,0.0009581976380794405,0.0017285143558184442,0.11218665647867673,0.125268429243093,0.9853089326383608,0.9922252716547316,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan
wca_dimer,representative_10seed,b1_h4_w2_n10_a1.5,abf,"fr_rate=0 (baseline), N=1024, T=120000",results/wca_representative/raw,10,0;1;2;3;4;5;6;7;8;9,thermal_uniform_20kT,136,1.0,0.11758952969303302,0.1174379082712761,0.001516214217569144,0.11895412248884524,0.11895412248884525,0.9872537900675841,0.3448972636725975,0.11070322669386502,0.1241158863553521,0.0009581976380794405,0.0017285143558184442,0.11218665647867673,0.125268429243093,0.9853089326383608,0.9922252716547316,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan
wca_dimer,representative_10seed,b1_h4_w2_n10_a1.5,abf,"fr_rate=0 (baseline), N=1024, T=120000",results/wca_representative/raw,10,0;1;2;3;4;5;6;7;8;9,equilibrium,136,1.0,0.04795402985680554,0.04785953459321865,0.0009449526358688672,0.04880448722908753,0.04880448722908752,0.9806379968416986,0.22091737647611048,0.045811612823950104,0.050320903390400074,0.0005051382176124688,0.001214720852118575,0.046481706009471345,0.05125437578817357,0.9754723955090334,0.9893937710897689,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan
wca_dimer,representative_10seed,b1_h4_w2_n10_a1.5,fr_estimated,"fr_rate=0.1, fr_every=5, target_ema_rate=0.005, N=1024, T=120000",results/wca_representative/raw,10,0;1;2;3;4;5;6;7;8;9,thermal_uniform_10kT,136,1.0,0.07281207458481614,0.07270149525326582,0.0011057933155033007,0.07380728856876913,0.07380728856876911,0.985017830393905,0.27167496860912516,0.06990769804922,0.07573357960697447,0.0006805058604902367,0.0012622042128206906,0.07090485293754768,0.07660509839205812,0.982755861586446,0.9909931955040056,0.729312060716693,0.6190632677595784,0.6204685220194055,0.5560285425025245,0.9224321340016511,0.5997707891317143,0.640415921143494,0.6006792760995529,0.6416199802905923
wca_dimer,representative_10seed,b1_h4_w2_n10_a1.5,fr_estimated,"fr_rate=0.1, fr_every=5, target_ema_rate=0.005, N=1024, T=120000",results/wca_representative/raw,10,0;1;2;3;4;5;6;7;8;9,thermal_uniform_20kT,136,1.0,0.07281207458481614,0.07270149525326582,0.0011057933155033007,0.07380728856876913,0.07380728856876911,0.985017830393905,0.27167496860912516,0.06990769804922,0.07573357960697447,0.0006805058604902367,0.0012622042128206906,0.07090485293754768,0.07660509839205812,0.982755861586446,0.9909931955040056,0.729312060716693,0.6190632677595784,0.6204685220194055,0.5560285425025245,0.9224321340016511,0.5997707891317143,0.640415921143494,0.6006792760995529,0.6416199802905923
wca_dimer,representative_10seed,b1_h4_w2_n10_a1.5,fr_estimated,"fr_rate=0.1, fr_every=5, target_ema_rate=0.005, N=1024, T=120000",results/wca_representative/raw,10,0;1;2;3;4;5;6;7;8;9,equilibrium,136,1.0,0.036420072006785584,0.036348050908067475,0.0007202109871810869,0.037068261895248575,0.03706826189524856,0.9805706836426177,0.1925311971999566,0.03460471403533195,0.038154472650675016,0.0004700975180093719,0.0008390888751575773,0.0352397642348113,0.03875497104632957,0.9772002523999409,0.987327478449489,0.7621662291241356,0.7594735556249587,0.759525691177754,0.43914108571601823,1.4168921660953502,0.7189391660743328,0.7999560985500028,0.7180307044714508,0.8011009922767565
wca_dimer,representative_10seed,b1_h4_w2_n10_a1.5,fr_uniform,"fr_rate=0.1, fr_every=5, target_ema_rate=0.005, N=1024, T=120000",results/wca_representative/raw,10,0;1;2;3;4;5;6;7;8;9,thermal_uniform_10kT,136,1.0,0.07244918791069084,0.07231844202409538,0.0013074588659547077,0.07362590089005007,0.07362590089005008,0.9822418625762256,0.2713409310996962,0.06883604441573067,0.07587380125139606,0.0008430515831757042,0.001481684178897023,0.07002643915860486,0.0770698599499202,0.9797604211469552,0.9884210305019197,0.8623180358055729,0.6158015166367161,0.6189436679418507,0.5880550793564597,1.3657948041310588,0.5702661103893836,0.6504650579714573,0.5751110029307492,0.6514955372131965
wca_dimer,representative_10seed,b1_h4_w2_n10_a1.5,fr_uniform,"fr_rate=0.1, fr_every=5, target_ema_rate=0.005, N=1024, T=120000",results/wca_representative/raw,10,0;1;2;3;4;5;6;7;8;9,thermal_uniform_20kT,136,1.0,0.07244918791069084,0.07231844202409538,0.0013074588659547077,0.07362590089005007,0.07362590089005008,0.9822418625762256,0.2713409310996962,0.06883604441573067,0.07587380125139606,0.0008430515831757042,0.001481684178897023,0.07002643915860486,0.0770698599499202,0.9797604211469552,0.9884210305019197,0.8623180358055729,0.6158015166367161,0.6189436679418507,0.5880550793564597,1.3657948041310588,0.5702661103893836,0.6504650579714573,0.5751110029307492,0.6514955372131965
wca_dimer,representative_10seed,b1_h4_w2_n10_a1.5,fr_uniform,"fr_rate=0.1, fr_every=5, target_ema_rate=0.005, N=1024, T=120000",results/wca_representative/raw,10,0;1;2;3;4;5;6;7;8;9,equilibrium,136,1.0,0.03698834671109551,0.03688582508561557,0.001025216254799414,0.037911041340414994,0.03791104134041498,0.9729573174845376,0.19470757905231886,0.035787907028306094,0.03808814152931153,0.0005795225104058501,0.001233726752363468,0.03661139400619344,0.039095124068975064,0.9677082638881792,0.9845051458959504,1.0849393037109694,0.7707100664293134,0.7767941739139915,0.5700912693893568,1.994967849792664,0.7329555768725812,0.8085848814085923,0.7372839051970842,0.8139682820102958
wca_dimer,representative_10seed,b1_h4_w2_n10_a1.5,fr_oracle,"fr_rate=0.1, fr_every=5, target_ema_rate=0.005, N=1024, T=120000",results/wca_representative/raw,10,0;1;2;3;4;5;6;7;8;9,thermal_uniform_10kT,136,1.0,0.07506200750993472,0.07496388783793756,0.0009811967199715589,0.0759450845579091,0.07594508455790912,0.9870801813483612,0.27558135742083334,0.0727553793631853,0.0775338560228625,0.0006722283586636332,0.0010600909345942387,0.0736186555932646,0.07834510105539402,0.9860208658253108,0.9911429483882573,0.6471359446455087,0.6383278529175985,0.6384401227038664,0.47029954859254336,0.9595676673355392,0.6067953093228659,0.6771697712917129,0.609222727546418,0.6760431765113866
wca_dimer,representative_10seed,b1_h4_w2_n10_a1.5,fr_oracle,"fr_rate=0.1, fr_every=5, target_ema_rate=0.005, N=1024, T=120000",results/wca_representative/raw,10,0;1;2;3;4;5;6;7;8;9,thermal_uniform_20kT,136,1.0,0.07506200750993472,0.07496388783793756,0.0009811967199715589,0.0759450845579091,0.07594508455790912,0.9870801813483612,0.27558135742083334,0.0727553793631853,0.0775338560228625,0.0006722283586636332,0.0010600909345942387,0.0736186555932646,0.07834510105539402,0.9860208658253108,0.9911429483882573,0.6471359446455087,0.6383278529175985,0.6384401227038664,0.47029954859254336,0.9595676673355392,0.6067953093228659,0.6771697712917129,0.609222727546418,0.6760431765113866
wca_dimer,representative_10seed,b1_h4_w2_n10_a1.5,fr_oracle,"fr_rate=0.1, fr_every=5, target_ema_rate=0.005, N=1024, T=120000",results/wca_representative/raw,10,0;1;2;3;4;5;6;7;8;9,equilibrium,136,1.0,0.037014710933552845,0.03692720908407334,0.0008750184947950294,0.03780222757886837,0.03780222757886837,0.9768527266556067,0.19442794958253395,0.03436004000395345,0.039692360280855356,0.0005559662188582723,0.0009691350403139773,0.03508843410334367,0.040373294628121156,0.974121810899938,0.985237227130864,0.9259919085684811,0.7715747634809984,0.774564588731878,0.5657219946300175,1.6001732542358744,0.6980481675950164,0.8401801909009254,0.7052001015663006,0.8378646942675418
wca_dimer,representative_10seed,b1_h4_w2_n10_a1.5,fr_estimated_adaptive,"fr_rate=0.1, fr_every=5, target_ema_rate=0.005, N=1024, T=120000",results/wca_representative/raw,10,0;1;2;3;4;5;6;7;8;9,thermal_uniform_10kT,136,1.0,0.06982223243551415,0.06970922338045105,0.0011300905506309842,0.07083931393108206,0.07083931393108203,0.984047127394113,0.2661565590607943,0.06567805302225067,0.07401642731744672,0.0007774786423935818,0.0012165463790819978,0.06668308054638981,0.07494841363984006,0.9827202082779242,0.9891668542556266,0.745336996274043,0.5935836597108489,0.5955179395966282,0.5417059922437012,1.1429803633306512,0.5436096737607656,0.6501427036572528,0.5466003442793878,0.6507149894080301
wca_dimer,representative_10seed,b1_h4_w2_n10_a1.5,fr_estimated_adaptive,"fr_rate=0.1, fr_every=5, target_ema_rate=0.005, N=1024, T=120000",results/wca_representative/raw,10,0;1;2;3;4;5;6;7;8;9,thermal_uniform_20kT,136,1.0,0.06982223243551415,0.06970922338045105,0.0011300905506309842,0.07083931393108206,0.07083931393108203,0.984047127394113,0.2661565590607943,0.06567805302225067,0.07401642731744672,0.0007774786423935818,0.0012165463790819978,0.06668308054638981,0.07494841363984006,0.9827202082779242,0.9891668542556266,0.745336996274043,0.5935836597108489,0.5955179395966282,0.5417059922437012,1.1429803633306512,0.5436096737607656,0.6501427036572528,0.5466003442793878,0.6507149894080301
wca_dimer,representative_10seed,b1_h4_w2_n10_a1.5,fr_estimated_adaptive,"fr_rate=0.1, fr_every=5, target_ema_rate=0.005, N=1024, T=120000",results/wca_representative/raw,10,0;1;2;3;4;5;6;7;8;9,equilibrium,136,1.0,0.03428247872458568,0.03419268597847068,0.0008979274611500044,0.03509061343962068,0.03509061343962069,0.9744111780007767,0.1873248874005285,0.03205057988863715,0.03677826163833952,0.000563407272094268,0.0009991694370236905,0.03274349304606287,0.03762209895640092,0.9716743750163963,0.9836746826072559,0.9502354161109631,0.7144383301904389,0.7190038341127502,0.6610506861226217,1.5167615913997605,0.66084950770978,0.7667656645943203,0.665365049746913,0.7697576055067471
wca_dimer,representative_10seed,b2_h4_w2_n10_a1.5,abf,"fr_rate=0 (baseline), N=1024, T=120000",results/wca_representative/raw,10,0;1;2;3;4;5;6;7;8;9,thermal_uniform_10kT,136,2.0,0.009389462682936129,0.009354746792574038,0.00034715890362090567,0.009701905696194951,0.009701905696194944,0.9642174522725921,0.09849825224944324,0.0090187183672365,0.009779506591384655,0.00023911963887733093,0.00036000793080849693,0.009321163528791395,0.01008399595563207,0.9632590009671902,0.9755083810701433,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan
wca_dimer,representative_10seed,b2_h4_w2_n10_a1.5,abf,"fr_rate=0 (baseline), N=1024, T=120000",results/wca_representative/raw,10,0;1;2;3;4;5;6;7;8;9,thermal_uniform_20kT,136,2.0,0.009389462682936129,0.009354746792574038,0.00034715890362090567,0.009701905696194951,0.009701905696194944,0.9642174522725921,0.09849825224944324,0.0090187183672365,0.009779506591384655,0.00023911963887733093,0.00036000793080849693,0.009321163528791395,0.01008399595563207,0.9632590009671902,0.9755083810701433,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan
wca_dimer,representative_10seed,b2_h4_w2_n10_a1.5,abf,"fr_rate=0 (baseline), N=1024, T=120000",results/wca_representative/raw,10,0;1;2;3;4;5;6;7;8;9,equilibrium,136,2.0,0.0153512605146386,0.015324613965865813,0.00026646548772785617,0.015591079453593684,0.01559107945359367,0.9829091059075812,0.12486424409571253,0.014754483939015392,0.016131862441855733,0.00016938069477758768,0.00029747828431540607,0.014972648138510484,0.016355930719370547,0.9812375704664583,0.989069875297486,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan
wca_dimer,representative_10seed,b2_h4_w2_n10_a1.5,fr_estimated,"fr_rate=0.1, fr_every=5, target_ema_rate=0.005, N=1024, T=120000",results/wca_representative/raw,10,0;1;2;3;4;5;6;7;8;9,thermal_uniform_10kT,136,2.0,0.009883896569890131,0.009851952722118609,0.0003194384777152207,0.010171391199833811,0.010171391199833828,0.9685944162957336,0.1008533152644662,0.009294642263287186,0.01062623157316223,0.00021348214148442078,0.0003572612667823879,0.009544410755754823,0.010943227576339335,0.9652095957634849,0.97864025501621,0.9201506122511683,1.0531501215980812,1.048391060307151,0.7579611512340837,1.110887391846472,0.9932116663678623,1.1451813190581173,0.9882229970888958,1.1374539358672038
wca_dimer,representative_10seed,b2_h4_w2_n10_a1.5,fr_estimated,"fr_rate=0.1, fr_every=5, target_ema_rate=0.005, N=1024, T=120000",results/wca_representative/raw,10,0;1;2;3;4;5;6;7;8;9,thermal_uniform_20kT,136,2.0,0.009883896569890131,0.009851952722118609,0.0003194384777152207,0.010171391199833811,0.010171391199833828,0.9685944162957336,0.1008533152644662,0.009294642263287186,0.01062623157316223,0.00021348214148442078,0.0003572612667823879,0.009544410755754823,0.010943227576339335,0.9652095957634849,0.97864025501621,0.9201506122511683,1.0531501215980812,1.048391060307151,0.7579611512340837,1.110887391846472,0.9932116663678623,1.1451813190581173,0.9882229970888958,1.1374539358672038
wca_dimer,representative_10seed,b2_h4_w2_n10_a1.5,fr_estimated,"fr_rate=0.1, fr_every=5, target_ema_rate=0.005, N=1024, T=120000",results/wca_representative/raw,10,0;1;2;3;4;5;6;7;8;9,equilibrium,136,2.0,0.012379051529466412,0.012358622850116697,0.0002042867934971558,0.012562909643613836,0.012562909643613854,0.983738894946124,0.11208438626148531,0.011565549995368955,0.013153625503873242,0.00013026959105557405,0.000224707905011651,0.01176429601973888,0.013304161322672705,0.9816975348199914,0.989843706863628,0.7666538553983242,0.8064557370022114,0.8057754872590386,0.5464138066974626,1.0819977590289391,0.7631693623079111,0.8611818089981351,0.7627546670193214,0.8594270023370832
wca_dimer,representative_10seed,b2_h4_w2_n10_a1.5,fr_uniform,"fr_rate=0.1, fr_every=5, target_ema_rate=0.005, N=1024, T=120000",results/wca_representative/raw,10,0;1;2;3;4;5;6;7;8;9,thermal_uniform_10kT,136,2.0,0.01082795230564429,0.010784536631172273,0.00043415674472016324,0.01121869337589244,0.011218693375892437,0.9613005962304744,0.1059183335211258,0.010240566795291041,0.011570030339854376,0.00021647915836773952,0.0005695340569387673,0.010504281617105567,0.012056353055119283,0.9510754555493675,0.9798520517969761,1.2505994810787235,1.1528411051951963,1.1563391489460022,0.6591143654496281,2.1125639432196905,1.0745566497687562,1.2340743648146535,1.0686068660886914,1.2471724096222156
wca_dimer,representative_10seed,b2_h4_w2_n10_a1.5,fr_uniform,"fr_rate=0.1, fr_every=5, target_ema_rate=0.005, N=1024, T=120000",results/wca_representative/raw,10,0;1;2;3;4;5;6;7;8;9,thermal_uniform_20kT,136,2.0,0.01082795230564429,0.010784536631172273,0.00043415674472016324,0.01121869337589244,0.011218693375892437,0.9613005962304744,0.1059183335211258,0.010240566795291041,0.011570030339854376,0.00021647915836773952,0.0005695340569387673,0.010504281617105567,0.012056353055119283,0.9510754555493675,0.9798520517969761,1.2505994810787235,1.1528411051951963,1.1563391489460022,0.6591143654496281,2.1125639432196905,1.0745566497687562,1.2340743648146535,1.0686068660886914,1.2471724096222156
wca_dimer,representative_10seed,b2_h4_w2_n10_a1.5,fr_uniform,"fr_rate=0.1, fr_every=5, target_ema_rate=0.005, N=1024, T=120000",results/wca_representative/raw,10,0;1;2;3;4;5;6;7;8;9,equilibrium,136,2.0,0.013144631665788284,0.013113920473574056,0.0003071119221422773,0.013421032395716336,0.013421032395716334,0.9771171163970739,0.11584917952111848,0.012596470893923593,0.013716572439383932,0.0001501371015609219,0.0004257235942027753,0.012817700502192426,0.014002389168849381,0.968706303766698,0.9883967198818988,1.1525392078389294,0.8557423046860511,0.8608148291247941,0.67716942103538,2.1834028522339946,0.7965192981987231,0.9084408329268862,0.8021239763119913,0.912386034989729
