run_id,config_id,method,target_type,seed,gamma,eta,burnin_fraction,fr_every,final_l2_F,final_l2_Fprime,integrated_l2_F,integrated_l2_Fprime,final_marginal_l2_uniform,final_marginal_l2_target,barrier_crossings,n_unique_ancestors,mean_fr_event_fraction,max_fr_event_fraction,any_nan,frac_left,frac_barrier,frac_right,runtime_seconds,total_barrier_crossings
abf_fr_estimated|tt=estimated|g=0.05|eta=0.15|bi=0|fe=5|seed=3,abf_fr_estimated|tt=estimated|g=0.05|eta=0.15|bi=0|fe=5,abf_fr_estimated,estimated,3,0.05,0.15,0.0,5,0.01341337923556284,0.08068838285227461,14.639589126195633,36.93679849612625,0.01883576146699659,0.01883839239301025,461045,873,7.000251689532888e-06,0.0010000000474974513,False,0.345,0.171,0.331,14.253499579429626,461045
abf_fr_estimated|tt=estimated|g=0.05|eta=0.15|bi=0|fe=5|seed=4,abf_fr_estimated|tt=estimated|g=0.05|eta=0.15|bi=0|fe=5,abf_fr_estimated,estimated,4,0.05,0.15,0.0,5,0.012374773774669393,0.07743709242013949,15.99038183507429,43.39282778253963,0.018902637781729625,0.018906290613974943,523015,871,7.200754221230454e-06,0.0010000000474974513,False,0.323,0.188,0.338,14.253499579429626,523015
abf_fr_estimated|tt=estimated|g=0.1|eta=0.15|bi=0|fe=5|seed=0,abf_fr_estimated|tt=estimated|g=0.1|eta=0.15|bi=0|fe=5,abf_fr_estimated,estimated,0,0.1,0.15,0.0,5,0.012831158390994798,0.0685714254021399,16.083944688057223,36.32630292357572,0.022749948963601427,0.022749124776576084,468859,760,1.4650252251158235e-05,0.0020000000949949026,False,0.334,0.147,0.334,14.253499579429626,468859
abf_fr_estimated|tt=estimated|g=0.1|eta=0.15|bi=0|fe=5|seed=1,abf_fr_estimated|tt=estimated|g=0.1|eta=0.15|bi=0|fe=5,abf_fr_estimated,estimated,1,0.1,0.15,0.0,5,0.010789156449844269,0.06294586151532969,13.08016488666397,33.43700613019508,0.02100432014685241,0.02100549379653853,485844,789,1.250025205536076e-05,0.0020000000949949026,False,0.334,0.158,0.342,14.253499579429626,485844
abf_fr_estimated|tt=estimated|g=0.1|eta=0.15|bi=0|fe=5|seed=2,abf_fr_estimated|tt=estimated|g=0.1|eta=0.15|bi=0|fe=5,abf_fr_estimated,estimated,2,0.1,0.15,0.0,5,0.015712453750634004,0.0855934222066863,17.114276468144453,41.91965829523812,0.02438265343270746,0.024381777625523956,471903,781,1.2550754522635543e-05,0.0010000000474974513,False,0.34,0.169,0.337,14.253499579429626,471903
abf_fr_estimated|tt=estimated|g=0.1|eta=0.15|bi=0|fe=5|seed=3,abf_fr_estimated|tt=estimated|g=0.1|eta=0.15|bi=0|fe=5,abf_fr_estimated,estimated,3,0.1,0.15,0.0,5,0.012632895097836518,0.07746052088745188,13.850574476891099,40.04590073460148,0.025620293775833268,0.025611886708363556,492022,784,1.275050334243133e-05,0.0010000000474974513,False,0.356,0.165,0.296,14.253499579429626,492022
abf_fr_estimated|tt=estimated|g=0.1|eta=0.15|bi=0|fe=5|seed=4,abf_fr_estimated|tt=estimated|g=0.1|eta=0.15|bi=0|fe=5,abf_fr_estimated,estimated,4,0.1,0.15,0.0,5,0.01790405484880459,0.09756300534085678,15.883102680994185,45.29737456121295,0.017374228007123703,0.017382411896767702,492641,800,1.2050754598931235e-05,0.0020000000949949026,False,0.324,0.171,0.346,14.253499579429626,492641
abf_fr_estimated|tt=estimated|g=0.01|eta=0.15|bi=0.2|fe=5|seed=0,abf_fr_estimated|tt=estimated|g=0.01|eta=0.15|bi=0.2|fe=5,abf_fr_estimated,estimated,0,0.01,0.15,0.2,5,0.012922461707416708,0.07883245535011132,15.098842092327468,37.99666988300034,0.018093198166958292,0.018086068556729642,459016,980,1.2500000821091817e-06,0.0010000000474974513,False,0.324,0.164,0.354,13.506504774093628,459016
abf_fr_estimated|tt=estimated|g=0.01|eta=0.15|bi=0.2|fe=5|seed=1,abf_fr_estimated|tt=estimated|g=0.01|eta=0.15|bi=0.2|fe=5,abf_fr_estimated,estimated,1,0.01,0.15,0.2,5,0.013296404000977771,0.08000746842332938,16.191454084733373,44.113720065308804,0.01942687747905638,0.019428366398193425,518865,986,8.753141287343169e-07,0.0010000000474974513,False,0.335,0.172,0.327,13.506504774093628,518865
abf_fr_estimated|tt=estimated|g=0.01|eta=0.15|bi=0.2|fe=5|seed=2,abf_fr_estimated|tt=estimated|g=0.01|eta=0.15|bi=0.2|fe=5,abf_fr_estimated,estimated,2,0.01,0.15,0.2,5,0.013069346306542651,0.08074508732440806,16.078184753602503,42.23781891710593,0.020244320964564293,0.020252619143547354,480431,982,1.1250000738982636e-06,0.0010000000474974513,False,0.348,0.158,0.319,13.506504774093628,480431
abf_fr_estimated|tt=estimated|g=0.01|eta=0.15|bi=0.2|fe=5|seed=3,abf_fr_estimated|tt=estimated|g=0.01|eta=0.15|bi=0.2|fe=5,abf_fr_estimated,estimated,3,0.01,0.15,0.2,5,0.014489652759060386,0.08353182280676737,15.867338270268887,42.261802323842865,0.018135753690450496,0.01813652597449291,486779,989,6.875000451600499e-07,0.0010000000474974513,False,0.326,0.169,0.349,13.506504774093628,486779
abf_fr_estimated|tt=estimated|g=0.01|eta=0.15|bi=0.2|fe=5|seed=4,abf_fr_estimated|tt=estimated|g=0.01|eta=0.15|bi=0.2|fe=5,abf_fr_estimated,estimated,4,0.01,0.15,0.2,5,0.011556408653732402,0.06610642152967852,15.607046375035221,39.232449048826,0.02262263292712226,0.02262769413188619,505613,983,1.0625000697928043e-06,0.0010000000474974513,False,0.334,0.185,0.315,13.506504774093628,505613
abf_fr_estimated|tt=estimated|g=0.02|eta=0.15|bi=0.2|fe=5|seed=0,abf_fr_estimated|tt=estimated|g=0.02|eta=0.15|bi=0.2|fe=5,abf_fr_estimated,estimated,0,0.02,0.15,0.2,5,0.013312706138235169,0.07042508392280068,15.46346677788028,37.29025177793437,0.02071217645996077,0.02071278825410309,467223,966,2.2500001421121852e-06,0.0010000000474974513,False,0.329,0.168,0.339,13.506504774093628,467223
abf_fr_estimated|tt=estimated|g=0.02|eta=0.15|bi=0.2|fe=5|seed=1,abf_fr_estimated|tt=estimated|g=0.02|eta=0.15|bi=0.2|fe=5,abf_fr_estimated,estimated,1,0.02,0.15,0.2,5,0.012410522215987258,0.07666086969962384,15.705661582392496,44.06968537585619,0.021497062175317255,0.021504011862358834,531487,974,1.6253141779998258e-06,0.0010000000474974513,False,0.338,0.179,0.309,13.506504774093628,531487
abf_fr_estimated|tt=estimated|g=0.02|eta=0.15|bi=0.2|fe=5|seed=2,abf_fr_estimated|tt=estimated|g=0.02|eta=0.15|bi=0.2|fe=5,abf_fr_estimated,estimated,2,0.02,0.15,0.2,5,0.015108867377530755,0.07070861169249819,14.41629039002726,39.30456404179885,0.020445455961832112,0.02044393906499777,508327,975,1.562500102636477e-06,0.0010000000474974513,False,0.336,0.155,0.344,13.506504774093628,508327
abf_fr_estimated|tt=estimated|g=0.02|eta=0.15|bi=0.2|fe=5|seed=3,abf_fr_estimated|tt=estimated|g=0.02|eta=0.15|bi=0.2|fe=5,abf_fr_estimated,estimated,3,0.02,0.15,0.2,5,0.015467815062910565,0.08593750866846067,16.728751285515862,40.74745406173799,0.019853724338134714,0.019855128784094195,466746,974,1.6875001108473952e-06,0.0010000000474974513,False,0.329,0.171,0.336,13.506504774093628,466746
abf_fr_estimated|tt=estimated|g=0.02|eta=0.15|bi=0.2|fe=5|seed=4,abf_fr_estimated|tt=estimated|g=0.02|eta=0.15|bi=0.2|fe=5,abf_fr_estimated,estimated,4,0.02,0.15,0.2,5,0.011293079479484852,0.06807253806170756,15.159671843273065,38.17664414873913,0.021437442329305553,0.021438798259520952,488185,972,1.7503141805264022e-06,0.0010000000474974513,False,0.327,0.168,0.326,13.506504774093628,488185
abf_fr_estimated|tt=estimated|g=0.05|eta=0.15|bi=0.2|fe=5|seed=0,abf_fr_estimated|tt=estimated|g=0.05|eta=0.15|bi=0.2|fe=5,abf_fr_estimated,estimated,0,0.05,0.15,0.2,5,0.012416588260012257,0.06774808823044381,15.658326840640186,38.18124004136055,0.016844047266105545,0.0168440026648115,479570,918,5.687814422117299e-06,0.0010000000474974513,False,0.338,0.151,0.306,13.506504774093628,479570
abf_fr_estimated|tt=estimated|g=0.05|eta=0.15|bi=0.2|fe=5|seed=1,abf_fr_estimated|tt=estimated|g=0.05|eta=0.15|bi=0.2|fe=5,abf_fr_estimated,estimated,1,0.05,0.15,0.2,5,0.012098461900263383,0.0738626659510436,14.37378062242275,39.298753626631765,0.021640979001781534,0.021651096952948163,485527,922,5.125000325278961e-06,0.0010000000474974513,False,0.364,0.156,0.327,13.506504774093628,485527
abf_fr_estimated|tt=estimated|g=0.05|eta=0.15|bi=0.2|fe=5|seed=2,abf_fr_estimated|tt=estimated|g=0.05|eta=0.15|bi=0.2|fe=5,abf_fr_estimated,estimated,2,0.05,0.15,0.2,5,0.011782950935855439,0.07224159182768455,13.262797475590226,36.65176611098263,0.023257208159258122,0.023252831170650988,485554,938,4.187814334954965e-06,0.0010000000474974513,False,0.302,0.18,0.358,13.506504774093628,485554
abf_fr_estimated|tt=estimated|g=0.05|eta=0.15|bi=0.2|fe=5|seed=3,abf_fr_estimated|tt=estimated|g=0.05|eta=0.15|bi=0.2|fe=5,abf_fr_estimated,estimated,3,0.05,0.15,0.2,5,0.012192185049907782,0.07622049933809909,16.37126890041129,44.29295808307208,0.019414730749956487,0.01941511579191697,518575,915,5.625000341069608e-06,0.0010000000474974513,False,0.334,0.184,0.332,13.506504774093628,518575
abf_fr_estimated|tt=estimated|g=0.05|eta=0.15|bi=0.2|fe=5|seed=4,abf_fr_estimated|tt=estimated|g=0.05|eta=0.15|bi=0.2|fe=5,abf_fr_estimated,estimated,4,0.05,0.15,0.2,5,0.01710961669210339,0.0961748030920231,16.36933702427445,49.24848781811782,0.020122453292286166,0.020125597547216535,540734,913,5.625314400958814e-06,0.0020000000949949026,False,0.325,0.181,0.339,13.506504774093628,540734
abf_fr_estimated|tt=estimated|g=0.1|eta=0.15|bi=0.2|fe=5|seed=0,abf_fr_estimated|tt=estimated|g=0.1|eta=0.15|bi=0.2|fe=5,abf_fr_estimated,estimated,0,0.1,0.15,0.2,5,0.013461163750109082,0.07499150667099368,15.361538634490143,41.09021088329705,0.014634724790182775,0.014636414305839463,486825,837,1.1500628795602097e-05,0.0010000000474974513,False,0.326,0.163,0.333,13.506504774093628,486825
abf_fr_estimated|tt=estimated|g=0.1|eta=0.15|bi=0.2|fe=5|seed=1,abf_fr_estimated|tt=estimated|g=0.1|eta=0.15|bi=0.2|fe=5,abf_fr_estimated,estimated,1,0.1,0.15,0.2,5,0.013993154397796508,0.08118462034106301,15.09565842424935,41.75667642061543,0.016434331215301905,0.016437884246323826,504550,867,9.375942710221352e-06,0.0020000000949949026,False,0.341,0.161,0.328,13.506504774093628,504550
abf_fr_estimated|tt=estimated|g=0.1|eta=0.15|bi=0.2|fe=5|seed=2,abf_fr_estimated|tt=estimated|g=0.1|eta=0.15|bi=0.2|fe=5,abf_fr_estimated,estimated,2,0.1,0.15,0.2,5,0.013587469982336096,0.08196304013929777,14.444803833250765,39.64902787300017,0.019235998152736477,0.01923332290587251,479370,862,9.750628754545687e-06,0.0020000000949949026,False,0.319,0.163,0.326,13.506504774093628,479370
abf_fr_estimated|tt=estimated|g=0.1|eta=0.15|bi=0.2|fe=5|seed=3,abf_fr_estimated|tt=estimated|g=0.1|eta=0.15|bi=0.2|fe=5,abf_fr_estimated,estimated,3,0.1,0.15,0.2,5,0.014103944164816954,0.08261931595311015,15.533815461712424,40.696353512918776,0.019594949262256193,0.01959639736945463,485564,855,1.0187814689288644e-05,0.0020000000949949026,False,0.334,0.162,0.332,13.506504774093628,485564
abf_fr_estimated|tt=estimated|g=0.1|eta=0.15|bi=0.2|fe=5|seed=4,abf_fr_estimated|tt=estimated|g=0.1|eta=0.15|bi=0.2|fe=5,abf_fr_estimated,estimated,4,0.1,0.15,0.2,5,0.017828485179379742,0.0980521056081488,16.299308811741245,44.44417158362343,0.022565225802536528,0.022566123739362055,487766,856,1.0062814612865623e-05,0.0020000000949949026,False,0.325,0.167,0.346,13.506504774093628,487766
abf_fr_estimated|tt=estimated|g=0.01|eta=0.15|bi=0.4|fe=5|seed=0,abf_fr_estimated|tt=estimated|g=0.01|eta=0.15|bi=0.4|fe=5,abf_fr_estimated,estimated,0,0.01,0.15,0.4,5,0.013037547830569988,0.06570544595819562,14.181191580684477,38.11170591597905,0.016411551721664724,0.01641029123001689,516438,986,1.1670855049790891e-06,0.0010000000474974513,False,0.328,0.167,0.333,12.927037870883941,516438
abf_fr_estimated|tt=estimated|g=0.01|eta=0.15|bi=0.4|fe=5|seed=1,abf_fr_estimated|tt=estimated|g=0.01|eta=0.15|bi=0.4|fe=5,abf_fr_estimated,estimated,1,0.01,0.15,0.4,5,0.018738163150311637,0.08484456553669693,15.369118513593959,41.80152859543991,0.023155570518610974,0.023151366616465986,498493,990,8.337521497499741e-07,0.0010000000474974513,False,0.319,0.172,0.371,12.927037870883941,498493
abf_fr_estimated|tt=estimated|g=0.01|eta=0.15|bi=0.4|fe=5|seed=2,abf_fr_estimated|tt=estimated|g=0.01|eta=0.15|bi=0.4|fe=5,abf_fr_estimated,estimated,2,0.01,0.15,0.4,5,0.014543725507208576,0.06855825298573687,14.887742727915464,36.25310257013196,0.019171773260002828,0.019169424599325642,475078,988,1.0000000656873453e-06,0.0010000000474974513,False,0.347,0.144,0.338,12.927037870883941,475078
abf_fr_estimated|tt=estimated|g=0.01|eta=0.15|bi=0.4|fe=5|seed=3,abf_fr_estimated|tt=estimated|g=0.01|eta=0.15|bi=0.4|fe=5,abf_fr_estimated,estimated,3,0.01,0.15,0.4,5,0.015032454277752983,0.08296850131812934,16.113240630695202,41.96772245725949,0.01579220353568632,0.0157900859097324,475808,995,4.166666940363939e-07,0.0010000000474974513,False,0.34,0.168,0.319,12.927037870883941,475808
abf_fr_estimated|tt=estimated|g=0.01|eta=0.15|bi=0.4|fe=5|seed=4,abf_fr_estimated|tt=estimated|g=0.01|eta=0.15|bi=0.4|fe=5,abf_fr_estimated,estimated,4,0.01,0.15,0.4,5,0.01261528132367274,0.07719585569893352,15.581742260153538,42.61559153088808,0.02362333024461037,0.02361946643451789,503435,990,8.333333880727878e-07,0.0010000000474974513,False,0.325,0.167,0.344,12.927037870883941,503435
abf_fr_estimated|tt=estimated|g=0.02|eta=0.15|bi=0.4|fe=5|seed=0,abf_fr_estimated|tt=estimated|g=0.02|eta=0.15|bi=0.4|fe=5,abf_fr_estimated,estimated,0,0.02,0.15,0.4,5,0.016877847349412032,0.08705141896103848,15.984379215434103,39.729330718413685,0.02043716735483009,0.02043098459601314,444935,984,1.3333334209164605e-06,0.0010000000474974513,False,0.345,0.16,0.308,12.927037870883941,444935
abf_fr_estimated|tt=estimated|g=0.02|eta=0.15|bi=0.4|fe=5|seed=1,abf_fr_estimated|tt=estimated|g=0.02|eta=0.15|bi=0.4|fe=5,abf_fr_estimated,estimated,1,0.02,0.15,0.4,5,0.012142759260238261,0.07369108235871111,15.643128771711652,41.4106374289023,0.01803745800891068,0.01803900095481424,515284,981,1.5833334373382967e-06,0.0010000000474974513,False,0.329,0.178,0.337,12.927037870883941,515284
abf_fr_estimated|tt=estimated|g=0.02|eta=0.15|bi=0.4|fe=5|seed=2,abf_fr_estimated|tt=estimated|g=0.02|eta=0.15|bi=0.4|fe=5,abf_fr_estimated,estimated,2,0.02,0.15,0.4,5,0.01505438189913183,0.07554762667694467,15.546000110179245,41.620930784224335,0.024461485565833788,0.024461275260370268,511585,976,2.0833334550237245e-06,0.0010000000474974513,False,0.347,0.178,0.31,12.927037870883941,511585
abf_fr_estimated|tt=estimated|g=0.02|eta=0.15|bi=0.4|fe=5|seed=3,abf_fr_estimated|tt=estimated|g=0.02|eta=0.15|bi=0.4|fe=5,abf_fr_estimated,estimated,3,0.02,0.15,0.4,5,0.013353348580291566,0.0635675073776554,14.550530946743672,36.50712108505546,0.021017646607634163,0.021016249678878513,494510,977,1.9170855542445983e-06,0.0010000000474974513,False,0.34,0.165,0.322,12.927037870883941,494510
abf_fr_estimated|tt=estimated|g=0.02|eta=0.15|bi=0.4|fe=5|seed=4,abf_fr_estimated|tt=estimated|g=0.02|eta=0.15|bi=0.4|fe=5,abf_fr_estimated,estimated,4,0.02,0.15,0.4,5,0.017794998298085448,0.06514792855399043,15.140366273499936,37.08343407513895,0.023733252959918048,0.023732288311601644,495770,979,1.7500001149528544e-06,0.0010000000474974513,False,0.345,0.162,0.314,12.927037870883941,495770
abf_fr_estimated|tt=estimated|g=0.05|eta=0.15|bi=0.4|fe=5|seed=0,abf_fr_estimated|tt=estimated|g=0.05|eta=0.15|bi=0.4|fe=5,abf_fr_estimated,estimated,0,0.05,0.15,0.4,5,0.015287542836125578,0.06091164249078537,14.472257195324582,36.71509425534718,0.018171363803837663,0.018169342486040026,508471,951,4.250000248854727e-06,0.0010000000474974513,False,0.334,0.178,0.318,12.927037870883941,508471
abf_fr_estimated|tt=estimated|g=0.05|eta=0.15|bi=0.4|fe=5|seed=1,abf_fr_estimated|tt=estimated|g=0.05|eta=0.15|bi=0.4|fe=5,abf_fr_estimated,estimated,1,0.05,0.15,0.4,5,0.014504782428068626,0.07299773524701542,13.70799834691523,36.946884954202794,0.01910771309573662,0.01910541623456268,491522,950,4.417085695725594e-06,0.0010000000474974513,False,0.348,0.15,0.332,12.927037870883941,491522
abf_fr_estimated|tt=estimated|g=0.05|eta=0.15|bi=0.4|fe=5|seed=2,abf_fr_estimated|tt=estimated|g=0.05|eta=0.15|bi=0.4|fe=5,abf_fr_estimated,estimated,2,0.05,0.15,0.4,5,0.012405416990579374,0.07096607075102025,15.477455999820645,42.478675879841134,0.02901916171224471,0.029020083241376966,534213,949,4.250419018111037e-06,0.0010000000474974513,False,0.313,0.19,0.334,12.927037870883941,534213
abf_fr_estimated|tt=estimated|g=0.05|eta=0.15|bi=0.4|fe=5|seed=3,abf_fr_estimated|tt=estimated|g=0.05|eta=0.15|bi=0.4|fe=5,abf_fr_estimated,estimated,3,0.05,0.15,0.4,5,0.014829819133040118,0.07988353565724143,16.08010343058621,44.366515778351825,0.021515501631742328,0.02152101127205126,527459,936,5.3341711539663566e-06,0.0010000000474974513,False,0.333,0.171,0.315,12.927037870883941,527459
abf_fr_estimated|tt=estimated|g=0.05|eta=0.15|bi=0.4|fe=5|seed=4,abf_fr_estimated|tt=estimated|g=0.05|eta=0.15|bi=0.4|fe=5,abf_fr_estimated,estimated,4,0.05,0.15,0.4,5,0.01249792461006372,0.07809851652958952,14.586942836717679,43.75559585748195,0.022488079436096257,0.022489101346161642,527591,948,4.417504442244535e-06,0.0020000000949949026,False,0.303,0.184,0.343,12.927037870883941,527591
abf_fr_estimated|tt=estimated|g=0.1|eta=0.15|bi=0.4|fe=5|seed=0,abf_fr_estimated|tt=estimated|g=0.1|eta=0.15|bi=0.4|fe=5,abf_fr_estimated,estimated,0,0.1,0.15,0.4,5,0.011125209240917968,0.06517437738532827,14.926447053901198,35.714426575725525,0.012939507030616441,0.012938042560861847,462613,912,8.16834220434733e-06,0.0020000000949949026,False,0.331,0.162,0.338,12.927037870883941,462613
abf_fr_estimated|tt=estimated|g=0.1|eta=0.15|bi=0.4|fe=5|seed=1,abf_fr_estimated|tt=estimated|g=0.1|eta=0.15|bi=0.4|fe=5,abf_fr_estimated,estimated,1,0.1,0.15,0.4,5,0.01391234055456567,0.07373212713262972,17.66656077639876,42.03804595978922,0.022878026624003935,0.022880462114875592,489572,906,8.500838051380318e-06,0.0020000000949949026,False,0.354,0.176,0.316,12.927037870883941,489572
abf_fr_estimated|tt=estimated|g=0.1|eta=0.15|bi=0.4|fe=5|seed=2,abf_fr_estimated|tt=estimated|g=0.1|eta=0.15|bi=0.4|fe=5,abf_fr_estimated,estimated,2,0.1,0.15,0.4,5,0.013529317246377981,0.07337522792664554,14.156716936848003,38.59345066951679,0.02246907912440317,0.022469567601593025,505673,922,6.834171260076497e-06,0.0020000000949949026,False,0.363,0.152,0.311,12.927037870883941,505673
abf_fr_estimated|tt=estimated|g=0.1|eta=0.15|bi=0.4|fe=5|seed=3,abf_fr_estimated|tt=estimated|g=0.1|eta=0.15|bi=0.4|fe=5,abf_fr_estimated,estimated,3,0.1,0.15,0.4,5,0.012791509225954548,0.07398854886410204,14.589863523413172,38.70060671204947,0.021340945997597126,0.021339405580354513,492825,912,8.083333841568675e-06,0.0010000000474974513,False,0.346,0.145,0.34,12.927037870883941,492825
abf_fr_estimated|tt=estimated|g=0.1|eta=0.15|bi=0.4|fe=5|seed=4,abf_fr_estimated|tt=estimated|g=0.1|eta=0.15|bi=0.4|fe=5,abf_fr_estimated,estimated,4,0.1,0.15,0.4,5,0.01441437694449636,0.08458808858523909,14.837200126865866,39.663044481091994,0.02240216882951251,0.02239723553638518,480402,907,8.333333835253142e-06,0.0010000000474974513,False,0.348,0.141,0.33,12.927037870883941,480402
abf_only|tt=none|g=0|eta=0.075|bi=0|fe=1|seed=0,abf_only|tt=none|g=0|eta=0.075|bi=0|fe=1,abf_only,none,0,0.0,0.075,0.0,1,0.013568875196050573,0.06679824747125299,14.939722122714867,38.33608457935952,0.029060524962744524,0.02906354759555944,505041,1000,0.0,0.0,False,0.331,0.174,0.322,43.350824689865114,505041
abf_only|tt=none|g=0|eta=0.075|bi=0|fe=1|seed=1,abf_only|tt=none|g=0|eta=0.075|bi=0|fe=1,abf_only,none,1,0.0,0.075,0.0,1,0.014799435758038172,0.07655958745969656,16.52712671330062,43.273353461623245,0.030944063012325298,0.03094498878219515,518787,1000,0.0,0.0,False,0.338,0.173,0.315,43.350824689865114,518787
abf_only|tt=none|g=0|eta=0.075|bi=0|fe=1|seed=2,abf_only|tt=none|g=0|eta=0.075|bi=0|fe=1,abf_only,none,2,0.0,0.075,0.0,1,0.012191892835179517,0.06119868066575603,14.84501309462817,35.26566952763205,0.03164235553745664,0.03164226751557075,480029,1000,0.0,0.0,False,0.332,0.164,0.324,43.350824689865114,480029
abf_only|tt=none|g=0|eta=0.075|bi=0|fe=1|seed=3,abf_only|tt=none|g=0|eta=0.075|bi=0|fe=1,abf_only,none,3,0.0,0.075,0.0,1,0.01368833163200808,0.07178327882740966,15.91035585335706,38.998883740930495,0.02580019190939522,0.02580093659406769,486431,1000,0.0,0.0,False,0.325,0.163,0.33,43.350824689865114,486431
abf_only|tt=none|g=0|eta=0.075|bi=0|fe=1|seed=4,abf_only|tt=none|g=0|eta=0.075|bi=0|fe=1,abf_only,none,4,0.0,0.075,0.0,1,0.015057558113507027,0.07221656388368196,17.771971931967684,41.926648188828636,0.029334603797421487,0.02933579532121539,478188,1000,0.0,0.0,False,0.364,0.168,0.321,43.350824689865114,478188
abf_fr_oracle|tt=oracle|g=0.01|eta=0.075|bi=0|fe=5|seed=0,abf_fr_oracle|tt=oracle|g=0.01|eta=0.075|bi=0|fe=5,abf_fr_oracle,oracle,0,0.01,0.075,0.0,5,0.013730285765766646,0.07318528729026356,15.241744515077508,39.075070329667966,0.04437508803471696,0.040348691481126256,484946,967,1.700000111668487e-06,0.0010000000474974513,False,0.367,0.168,0.285,14.178324234485626,484946
abf_fr_oracle|tt=oracle|g=0.01|eta=0.075|bi=0|fe=5|seed=1,abf_fr_oracle|tt=oracle|g=0.01|eta=0.075|bi=0|fe=5,abf_fr_oracle,oracle,1,0.01,0.075,0.0,5,0.015415469921371213,0.08718647042275302,15.337057000034306,43.78162071013442,0.028152848857535714,0.025164834920882232,518959,966,1.800000113689748e-06,0.0010000000474974513,False,0.343,0.175,0.312,14.178324234485626,518959
abf_fr_oracle|tt=oracle|g=0.01|eta=0.075|bi=0|fe=5|seed=2,abf_fr_oracle|tt=oracle|g=0.01|eta=0.075|bi=0|fe=5,abf_fr_oracle,oracle,2,0.01,0.075,0.0,5,0.014877688196575145,0.07401726517644844,16.442200685767478,42.200022069312965,0.03063813989872285,0.028229035984697545,502240,966,1.9500001189953765e-06,0.0010000000474974513,False,0.355,0.144,0.332,14.178324234485626,502240
abf_fr_oracle|tt=oracle|g=0.01|eta=0.075|bi=0|fe=5|seed=3,abf_fr_oracle|tt=oracle|g=0.01|eta=0.075|bi=0|fe=5,abf_fr_oracle,oracle,3,0.01,0.075,0.0,5,0.012494497943414114,0.06640473013946224,15.916379009784045,39.49920790809007,0.028143720783552435,0.028634558051153877,518310,965,1.8500001124266419e-06,0.0010000000474974513,False,0.352,0.189,0.324,14.178324234485626,518310
abf_fr_oracle|tt=oracle|g=0.01|eta=0.075|bi=0|fe=5|seed=4,abf_fr_oracle|tt=oracle|g=0.01|eta=0.075|bi=0|fe=5,abf_fr_oracle,oracle,4,0.01,0.075,0.0,5,0.013270484509499024,0.08081120166973366,15.095486343470274,40.66922871869783,0.03056191239797823,0.030326723701251404,483337,961,1.95000012354285e-06,0.0010000000474974513,False,0.347,0.145,0.336,14.178324234485626,483337
abf_fr_oracle|tt=oracle|g=0.02|eta=0.075|bi=0|fe=5|seed=0,abf_fr_oracle|tt=oracle|g=0.02|eta=0.075|bi=0|fe=5,abf_fr_oracle,oracle,0,0.02,0.075,0.0,5,0.012224945566979234,0.07128003995659285,14.340844978655664,38.55697698576411,0.030209810493903252,0.02792951664351166,505659,932,3.4500002175263944e-06,0.0010000000474974513,False,0.323,0.177,0.315,14.178324234485626,505659
abf_fr_oracle|tt=oracle|g=0.02|eta=0.075|bi=0|fe=5|seed=1,abf_fr_oracle|tt=oracle|g=0.02|eta=0.075|bi=0|fe=5,abf_fr_oracle,oracle,1,0.02,0.075,0.0,5,0.017077254775292105,0.06568871933577608,16.117142350083952,37.75916704389326,0.0293740822131132,0.028420476260609832,475358,933,3.5500002104527082e-06,0.0020000000949949026,False,0.336,0.154,0.341,14.178324234485626,475358
abf_fr_oracle|tt=oracle|g=0.02|eta=0.075|bi=0|fe=5|seed=2,abf_fr_oracle|tt=oracle|g=0.02|eta=0.075|bi=0|fe=5,abf_fr_oracle,oracle,2,0.02,0.075,0.0,5,0.011165403556011776,0.06793484516319967,15.3689954147899,39.439903299976145,0.016891241033644352,0.017116921515860216,519067,934,3.5002514778170736e-06,0.0020000000949949026,False,0.345,0.174,0.346,14.178324234485626,519067
abf_fr_oracle|tt=oracle|g=0.02|eta=0.075|bi=0|fe=5|seed=3,abf_fr_oracle|tt=oracle|g=0.02|eta=0.075|bi=0|fe=5,abf_fr_oracle,oracle,3,0.02,0.075,0.0,5,0.011234520318815824,0.06656784175534887,14.764320251635585,38.42801054811979,0.03715391600523443,0.03310457912450156,503775,941,3.0000001743246686e-06,0.0010000000474974513,False,0.35,0.167,0.326,14.178324234485626,503775
abf_fr_oracle|tt=oracle|g=0.02|eta=0.075|bi=0|fe=5|seed=4,abf_fr_oracle|tt=oracle|g=0.02|eta=0.075|bi=0|fe=5,abf_fr_oracle,oracle,4,0.02,0.075,0.0,5,0.01442076973392275,0.07916088270072104,18.396985969072407,44.643638488183555,0.0326349401404221,0.030125624011215952,497464,936,3.3502514679639715e-06,0.0020000000949949026,False,0.343,0.18,0.333,14.178324234485626,497464
abf_fr_oracle|tt=oracle|g=0.05|eta=0.075|bi=0|fe=5|seed=0,abf_fr_oracle|tt=oracle|g=0.05|eta=0.075|bi=0|fe=5,abf_fr_oracle,oracle,0,0.05,0.075,0.0,5,0.011859315580388025,0.06332527698184298,15.495479678077555,38.34405785573174,0.03533821201907645,0.03516942293813056,489868,863,8.000251759767708e-06,0.0020000000949949026,False,0.336,0.156,0.327,14.178324234485626,489868
