step,arm,mass_ess,n_occupied,resampled,benefit,lam,n_replacements,duplicate_pairs,cooling,ess_predicted,chi2,hold_max,n_clones,cooldown_until,row,seed
11500,A3,0.0,31,False,0.05154666728074056,0.0,0,0.0,False,,1.2880824372759858,,,,8,5208
11500,A3,0.1092499934474154,32,False,0.0,0.0,0,0.0,True,,,,,,9,5209
11500,A3,0.0,31,False,0.0,0.0,0,0.0,False,,2.480734767025089,,,,10,5210
11500,A3,0.0,31,True,0.33775532866019786,0.0,38,122.0,False,,4.33915770609319,694.0,38.0,12194.0,11,5211
11500,A3,0.12406455184622216,32,False,0.0,0.0,0,0.0,True,,,,,,12,5212
11500,A3,0.0,31,True,0.2943826310640852,0.0,32,100.0,False,,3.348118279569892,694.0,32.0,12194.0,13,5213
11500,A3,0.0,31,False,0.0,0.0,0,0.0,False,,2.2956989247311825,,,,14,5214
11500,A3,0.0,31,False,0.0,0.0,0,0.0,True,,,,,,15,5215
12000,A3,0.0,31,False,0.0,0.0,0,0.0,False,,1.3758960573476702,,,,0,5200
12000,A3,0.0,31,False,0.0,0.0,0,0.0,True,,,,,,1,5201
12000,A3,0.0,31,False,0.0,0.0,0,0.0,False,,2.050627240143369,,,,2,5202
12000,A3,0.15445612077842227,32,True,0.12260456988043743,0.0,25,60.0,False,,2.2890625,648.0,25.0,12648.0,3,5203
12000,A3,0.2236831737526456,32,True,0.5387101853024893,0.0,38,164.0,False,,4.0390625,694.0,38.0,12694.0,4,5204
12000,A3,0.0,30,False,0.0,0.0,0,0.0,False,,2.2148148148148143,,,,5,5205
12000,A3,0.0,31,False,0.0,0.0,0,0.0,False,,2.51836917562724,,,,6,5206
12000,A3,0.16870861955099256,32,False,0.11817173403011813,0.0,0,0.0,False,,1.9140625,,,,7,5207
12000,A3,0.0,31,False,0.14213138986200682,0.0,0,0.0,False,,1.1796594982078852,,,,8,5208
12000,A3,0.0,31,True,0.32444845591760046,0.0,24,108.0,False,,2.3929211469534044,704.0,24.0,12704.0,9,5209
12000,A3,0.11603026959539202,32,False,0.10414946860610373,0.0,0,0.0,False,,1.640625,,,,10,5210
12000,A3,0.13569409618648867,32,False,0.0,0.0,0,0.0,True,,,,,,11,5211
12000,A3,0.0,30,True,0.25874324247613806,0.0,27,78.0,False,,2.7546296296296293,704.0,27.0,12704.0,12,5212
12000,A3,0.0,31,False,0.0,0.0,0,0.0,True,,,,,,13,5213
12000,A3,0.0,31,True,0.27742014901470535,0.0,20,58.0,False,,2.325268817204301,694.0,20.0,12694.0,14,5214
12000,A3,0.08282533322115583,32,True,0.1513595713042274,0.0,28,82.0,False,,2.5390625,694.0,28.0,12694.0,15,5215
12500,A3,0.1290262640396717,32,False,0.08657197835579172,0.0,0,0.0,False,,1.640625,,,,0,5200
12500,A3,0.0,30,False,0.12261799753992483,0.0,0,0.0,False,,1.1398148148148148,,,,1,5201
12500,A3,0.0,30,False,0.0,0.0,0,0.0,False,,1.2532407407407407,,,,2,5202
12500,A3,0.22277899686894484,32,False,0.0,0.0,0,0.0,True,,,,,,3,5203
12500,A3,0.0,31,False,0.0,0.0,0,0.0,True,,,,,,4,5204
12500,A3,0.0,30,False,0.0,0.0,0,0.0,False,,2.412037037037037,,,,5,5205
12500,A3,0.0,30,False,0.0,0.0,0,0.0,False,,3.027777777777778,,,,6,5206
12500,A3,0.05609068645158815,32,True,0.2827487854193733,0.0,26,66.0,False,,2.2734375,694.0,26.0,13194.0,7,5207
12500,A3,0.0,31,False,0.08451737108666955,0.0,0,0.0,False,,2.0295698924731185,,,,8,5208
12500,A3,0.13738626958918185,32,False,0.0,0.0,0,0.0,True,,,,,,9,5209
12500,A3,0.0,31,False,0.13893215531519795,0.0,0,0.0,False,,1.750448028673835,,,,10,5210
12500,A3,0.10534604382308779,32,True,0.27245770852605,0.0,18,52.0,False,,2.0,694.0,18.0,13194.0,11,5211
12500,A3,0.08696778545499832,32,False,0.0,0.0,0,0.0,True,,,,,,12,5212
12500,A3,0.0,31,True,0.1478930598255478,0.0,23,62.0,False,,2.3669354838709675,694.0,23.0,13194.0,13,5213
12500,A3,0.0,31,False,0.0,0.0,0,0.0,True,,,,,,14,5214
12500,A3,0.0836053008177223,32,False,0.0,0.0,0,0.0,True,,,,,,15,5215
13000,A3,0.0,31,False,0.01732403687969659,0.0,0,0.0,False,,1.6653225806451613,,,,0,5200
13000,A3,0.0,30,False,0.12341449420531667,0.0,0,0.0,False,,1.5162037037037035,,,,1,5201
13000,A3,0.0,31,False,0.18564915231803825,0.0,0,0.0,False,,1.8911290322580645,,,,2,5202
13000,A3,0.16972176290456814,32,False,0.1377706481248549,0.0,0,0.0,False,,1.65625,,,,3,5203
13000,A3,0.0,31,True,0.17197767802178177,0.0,21,66.0,False,,2.25089605734767,694.0,21.0,13694.0,4,5204
13000,A3,0.0,30,False,0.0,0.0,0,0.0,False,,2.8296296296296295,,,,5,5205
13000,A3,0.0,30,False,0.0,0.0,0,0.0,False,,2.4240740740740745,,,,6,5206
13000,A3,0.0,31,False,0.0,0.0,0,0.0,True,,,,,,7,5207
13000,A3,0.0,31,False,0.14796443237052492,0.0,0,0.0,False,,1.9077060931899643,,,,8,5208
13000,A3,0.0,31,False,0.0,0.0,0,0.0,False,,2.2298387096774195,,,,9,5209
13000,A3,0.0,31,True,0.13592255556326893,0.0,20,52.0,False,,2.1196236559139785,694.0,20.0,13694.0,10,5210
13000,A3,0.0,31,False,0.0,0.0,0,0.0,True,,,,,,11,5211
13000,A3,0.0,29,False,0.0,0.0,0,0.0,False,,0.9516283524904214,,,,12,5212
13000,A3,0.13627685657373703,32,False,0.0,0.0,0,0.0,True,,,,,,13,5213
13000,A3,0.15943861264208103,32,False,0.275815306682031,0.0,0,0.0,False,,1.7578125,,,,14,5214
13000,A3,0.10468649792377414,32,False,0.08545992512297813,0.0,0,0.0,False,,2.1015625,,,,15,5215
13500,A3,0.13262921756011026,32,False,0.09153038043634923,0.0,0,0.0,False,,2.7421875,,,,0,5200
13500,A3,0.0,29,False,0.0,0.0,0,0.0,False,,2.043103448275862,,,,1,5201
13500,A3,0.0,30,False,0.16596445592046669,0.0,0,0.0,False,,1.5949074074074077,,,,2,5202
13500,A3,0.24096167176933148,32,False,0.12070130839249275,0.0,0,0.0,False,,1.8046875,,,,3,5203
13500,A3,0.1702145578493027,32,False,0.0,0.0,0,0.0,True,,,,,,4,5204
13500,A3,0.0,30,True,0.5030421593609504,0.0,28,108.0,False,,3.1148148148148147,704.0,28.0,14204.0,5,5205
13500,A3,0.0,30,False,0.0,0.0,0,0.0,False,,2.9185185185185185,,,,6,5206
13500,A3,0.13919167772260685,32,False,0.20736450826526895,0.0,0,0.0,False,,1.9453125,,,,7,5207
13500,A3,0.10160608365884642,32,False,0.11060079532085011,0.0,0,0.0,False,,1.8671875,,,,8,5208
13500,A3,0.0,30,False,0.0,0.0,0,0.0,False,,1.6680555555555556,,,,9,5209
13500,A3,0.10362769243729292,32,False,0.0,0.0,0,0.0,True,,,,,,10,5210
13500,A3,0.0576443360483856,32,True,0.21579846137286762,0.0,26,64.0,False,,2.3515625,694.0,26.0,14194.0,11,5211
13500,A3,0.10362593032869569,32,True,0.10835741853981593,0.0,19,58.0,False,,2.1484375,694.0,19.0,14194.0,12,5212
13500,A3,0.0,31,False,0.0,0.0,0,0.0,False,,2.120071684587814,,,,13,5213
13500,A3,0.0,31,False,0.0,0.0,0,0.0,False,,1.5340501792114696,,,,14,5214
13500,A3,0.1313917249316144,32,False,0.03554493266305474,0.0,0,0.0,False,,2.1796875,,,,15,5215
14000,A3,0.0,31,False,0.07989215560153337,0.0,0,0.0,False,,1.8346774193548387,,,,0,5200
14000,A3,0.0,29,False,0.0,0.0,0,0.0,False,,1.8807471264367819,,,,1,5201
14000,A3,0.0,30,False,0.2348674169288187,0.0,0,0.0,False,,1.8828703703703704,,,,2,5202
14000,A3,0.13350471027743352,32,False,0.19821015688643281,0.0,0,0.0,False,,1.71875,,,,3,5203
14000,A3,0.10068830124950144,32,False,0.14105503326953375,0.0,0,0.0,False,,1.640625,,,,4,5204
14000,A3,0.0,31,False,0.0,0.0,0,0.0,True,,,,,,5,5205
14000,A3,0.0,28,False,0.0,0.0,0,0.0,False,,2.6309523809523805,,,,6,5206
14000,A3,0.0,31,False,0.08397391954564502,0.0,0,0.0,False,,1.6702508960573477,,,,7,5207
14000,A3,0.0,31,False,0.3281764657008847,0.0,0,0.0,False,,1.9274193548387097,,,,8,5208
14000,A3,0.0,31,True,0.3567300845725179,0.0,34,122.0,False,,3.3951612903225805,704.0,34.0,14704.0,9,5209
14000,A3,0.15113985907056146,32,False,0.08914655655087914,0.0,0,0.0,False,,1.3515625,,,,10,5210
14000,A3,0.06302977492611556,32,False,0.0,0.0,0,0.0,True,,,,,,11,5211
14000,A3,0.09037982340237417,32,False,0.0,0.0,0,0.0,True,,,,,,12,5212
14000,A3,0.13865260960635878,32,False,0.07866446564633792,0.0,0,0.0,False,,2.0,,,,13,5213
14000,A3,0.0,31,True,0.17963810833071675,0.0,23,62.0,False,,2.5658602150537635,694.0,23.0,14694.0,14,5214
14000,A3,0.08536944818542247,32,False,0.10151054296082421,0.0,0,0.0,False,,1.984375,,,,15,5215
14500,A3,0.0,30,False,0.0,0.0,0,0.0,False,,2.198148148148148,,,,0,5200
14500,A3,0.0,30,False,0.1645713550912563,0.0,0,0.0,False,,1.5837962962962961,,,,1,5201
14500,A3,0.1374143418510948,32,True,0.18126954836544687,0.0,24,78.0,False,,2.640625,694.0,24.0,15194.0,2,5202
14500,A3,0.24004788033517369,32,False,0.21166554634946308,0.0,0,0.0,False,,1.8671875,,,,3,5203
14500,A3,0.13881445643340568,32,False,0.10406036458606281,0.0,0,0.0,False,,1.859375,,,,4,5204
14500,A3,0.0,30,False,0.0,0.0,0,0.0,False,,2.2152777777777777,,,,5,5205
14500,A3,0.0,29,False,0.0,0.0,0,0.0,False,,2.0363984674329503,,,,6,5206
14500,A3,0.0,31,True,0.11599984534712698,0.0,28,116.0,False,,2.9896953405017923,704.0,28.0,15204.0,7,5207
14500,A3,0.0,30,False,0.31505549070786143,0.0,0,0.0,False,,1.7009259259259257,,,,8,5208
14500,A3,0.0,30,False,0.0,0.0,0,0.0,True,,,,,,9,5209
14500,A3,0.1346179887993545,32,False,0.22034082678580122,0.0,0,0.0,False,,1.8046875,,,,10,5210
14500,A3,0.10694109373396285,32,False,0.166464026489341,0.0,0,0.0,False,,1.9765625,,,,11,5211
14500,A3,0.1230071979306569,32,True,0.19930834956370083,0.0,22,60.0,False,,2.3046875,694.0,22.0,15194.0,12,5212
14500,A3,0.17688071141993503,32,True,0.11527983547304961,0.0,22,70.0,False,,2.1875,694.0,22.0,15194.0,13,5213
14500,A3,0.11517771196488061,32,False,0.0,0.0,0,0.0,True,,,,,,14,5214
14500,A3,0.09534136677088766,32,False,0.030528543723318632,0.0,0,0.0,False,,1.5,,,,15,5215
15000,A3,0.11783127343530331,32,False,-0.0001369007984561303,0.0,0,0.0,False,,2.0234375,,,,0,5200
15000,A3,0.10713321363340746,32,True,0.12389632129926205,0.0,22,72.0,False,,2.28125,694.0,22.0,15694.0,1,5201
15000,A3,0.0,31,False,0.0,0.0,0,0.0,True,,,,,,2,5202
15000,A3,0.219130701112605,32,False,0.3001270457351951,0.0,0,0.0,False,,1.8671875,,,,3,5203
15000,A3,0.15307454835641152,32,False,0.17418553648431764,0.0,0,0.0,False,,1.9765625,,,,4,5204
15000,A3,0.1280306546098469,32,False,0.0266777764061944,0.0,0,0.0,False,,1.9140625,,,,5,5205
15000,A3,0.0,31,True,0.4199667275519551,0.0,30,104.0,False,,3.25179211469534,704.0,30.0,15704.0,6,5206
15000,A3,0.15538895795119517,32,False,0.0,0.0,0,0.0,True,,,,,,7,5207
15000,A3,0.08817217068374043,32,False,0.40066360073666757,0.0,0,0.0,False,,1.875,,,,8,5208
15000,A3,0.12106191228614673,32,False,0.09433935068066085,0.0,0,0.0,False,,1.453125,,,,9,5209
15000,A3,0.17366336005631308,32,False,0.03831937690199227,0.0,0,0.0,False,,1.6171875,,,,10,5210
15000,A3,0.050916080656808166,32,True,0.12619469751713652,0.0,20,56.0,False,,2.2421875,694.0,20.0,15694.0,11,5211
15000,A3,0.05640605121005023,32,False,0.0,0.0,0,0.0,True,,,,,,12,5212
15000,A3,0.1292593462284584,32,False,0.0,0.0,0,0.0,True,,,,,,13,5213
15000,A3,0.0,31,False,0.212158891844053,0.0,0,0.0,False,,1.8700716845878136,,,,14,5214
15000,A3,0.0,30,False,0.0,0.0,0,0.0,False,,2.1888888888888887,,,,15,5215
15500,A3,0.0,30,False,0.0,0.0,0,0.0,False,,2.2875,,,,0,5200
15500,A3,0.0,31,False,0.0,0.0,0,0.0,True,,,,,,1,5201
15500,A3,0.0,31,False,0.21086606815136552,0.0,0,0.0,False,,1.3772401433691757,,,,2,5202
15500,A3,0.0,31,False,0.0,0.0,0,0.0,False,,2.2379032258064515,,,,3,5203
15500,A3,0.14580456150468893,32,False,0.16312292459273395,0.0,0,0.0,False,,1.984375,,,,4,5204
15500,A3,0.11806870093986682,32,False,0.016332170471382374,0.0,0,0.0,False,,2.0390625,,,,5,5205
15500,A3,0.0,31,False,0.0,0.0,0,0.0,True,,,,,,6,5206
15500,A3,0.0,31,False,0.07876126500320894,0.0,0,0.0,False,,1.353942652329749,,,,7,5207
15500,A3,0.1294501926419361,32,True,0.2859154297757868,0.0,25,70.0,False,,2.6328125,694.0,25.0,16194.0,8,5208
15500,A3,0.13450859707054558,32,False,0.0982842040662633,0.0,0,0.0,False,,1.890625,,,,9,5209
15500,A3,0.0,31,False,0.0,0.0,0,0.0,False,,1.6630824372759858,,,,10,5210
15500,A3,0.0,31,False,0.0,0.0,0,0.0,True,,,,,,11,5211
15500,A3,0.07779837846186821,32,False,0.06804959849360882,0.0,0,0.0,False,,1.2265625,,,,12,5212
15500,A3,0.09733409754481182,32,False,0.043865986412471886,0.0,0,0.0,False,,1.21875,,,,13,5213
15500,A3,0.15986094715977042,32,True,0.25253621786989183,0.0,20,46.0,False,,2.140625,622.0,20.0,16122.0,14,5214
15500,A3,0.0,31,True,0.2101085225430871,0.0,27,98.0,False,,2.7948028673835124,704.0,27.0,16204.0,15,5215
16000,A3,0.0,30,False,0.0,0.0,0,0.0,False,,2.9152777777777774,,,,0,5200
16000,A3,0.15578485964988528,32,True,0.3390629453972115,0.0,23,86.0,False,,2.4765625,694.0,23.0,16694.0,1,5201
16000,A3,0.14412358256138807,32,False,0.16651886648794814,0.0,0,0.0,False,,1.5625,,,,2,5202
16000,A3,0.0,31,True,0.2373054498262277,0.0,26,68.0,False,,2.3127240143369177,694.0,26.0,16694.0,3,5203
16000,A3,0.17762739417726525,32,True,0.31655049310819816,0.0,22,70.0,False,,2.140625,694.0,22.0,16694.0,4,5204
16000,A3,0.11501050833907035,32,False,0.12438931423238415,0.0,0,0.0,False,,1.78125,,,,5,5205
16000,A3,0.18124594841726957,32,True,0.19539844845420984,0.0,19,46.0,False,,2.125,622.0,19.0,16622.0,6,5206
16000,A3,0.13326119148106313,32,False,0.1357264098951088,0.0,0,0.0,False,,1.0390625,,,,7,5207
16000,A3,0.0,31,False,0.0,0.0,0,0.0,True,,,,,,8,5208
16000,A3,0.0,31,False,0.1020796182455059,0.0,0,0.0,False,,1.5640681003584231,,,,9,5209
16000,A3,0.146666738521241,32,False,0.1471462226494509,0.0,0,0.0,False,,1.8125,,,,10,5210
16000,A3,0.06705932298744546,32,False,0.0616469167743002,0.0,0,0.0,False,,2.1484375,,,,11,5211
16000,A3,0.10238473007833171,32,False,0.08052083952452059,0.0,0,0.0,False,,1.796875,,,,12,5212
16000,A3,0.11072329384773598,32,False,0.17613073196718185,0.0,0,0.0,False,,1.6875,,,,13,5213
16000,A3,0.0,30,False,0.0,0.0,0,0.0,True,,,,,,14,5214
16000,A3,0.0,31,False,0.0,0.0,0,0.0,True,,,,,,15,5215
16500,A3,0.07649603802577493,32,True,0.3080725788857671,0.0,23,96.0,False,,2.6171875,694.0,23.0,17194.0,0,5200
16500,A3,0.1461188531141534,32,False,0.0,0.0,0,0.0,True,,,,,,1,5201
16500,A3,0.14527852314613007,32,True,0.10110427654321853,0.0,25,84.0,False,,2.4609375,704.0,25.0,17204.0,2,5202
16500,A3,0.20901683954230205,32,False,0.0,0.0,0,0.0,True,,,,,,3,5203
16500,A3,0.0,31,False,0.0,0.0,0,0.0,True,,,,,,4,5204
16500,A3,0.0,31,True,0.1065897346709147,0.0,21,62.0,False,,2.243279569892473,694.0,21.0,17194.0,5,5205
16500,A3,0.19726385881502342,32,False,0.0,0.0,0,0.0,True,,,,,,6,5206
16500,A3,0.11412311680319147,32,False,0.02713615142238704,0.0,0,0.0,False,,1.0,,,,7,5207
16500,A3,0.1541520989513304,32,False,0.10295252736452437,0.0,0,0.0,False,,1.6015625,,,,8,5208
16500,A3,0.07445108328935574,32,False,0.033441706493976396,0.0,0,0.0,False,,1.8359375,,,,9,5209
16500,A3,0.1163123181499113,32,False,0.06457093768733901,0.0,0,0.0,False,,1.578125,,,,10,5210
16500,A3,0.09271947847813118,32,True,0.16221441522010532,0.0,24,70.0,False,,2.4609375,694.0,24.0,17194.0,11,5211
16500,A3,0.09548377506007936,32,False,0.03983093630367082,0.0,0,0.0,False,,2.125,,,,12,5212
16500,A3,0.0855950580962961,32,True,0.20554673188216552,0.0,23,74.0,False,,2.328125,704.0,23.0,17204.0,13,5213
16500,A3,0.14119896597745193,32,False,0.26932121423108674,0.0,0,0.0,False,,1.7734375,,,,14,5214
16500,A3,0.11732740852738045,32,False,0.055734989567458926,0.0,0,0.0,False,,1.40625,,,,15,5215
17000,A3,0.0930142519392899,32,False,0.0,0.0,0,0.0,True,,,,,,0,5200
17000,A3,0.08569997948196402,32,False,0.03517880798961695,0.0,0,0.0,False,,1.9140625,,,,1,5201
17000,A3,0.13463261852519892,32,False,0.0,0.0,0,0.0,True,,,,,,2,5202
17000,A3,0.1642093955909643,32,False,0.1780379601516457,0.0,0,0.0,False,,1.59375,,,,3,5203
17000,A3,0.12998152769779558,32,False,0.17925898578838198,0.0,0,0.0,False,,1.453125,,,,4,5204
17000,A3,0.10568467975779945,32,False,0.0,0.0,0,0.0,True,,,,,,5,5205
17000,A3,0.20372469606180926,32,False,0.12247689541650682,0.0,0,0.0,False,,1.7890625,,,,6,5206
17000,A3,0.11513150793149911,32,False,0.3946968723835938,0.0,0,0.0,False,,1.96875,,,,7,5207
17000,A3,0.09305455649360732,32,False,0.1320623239263958,0.0,0,0.0,False,,1.3984375,,,,8,5208
17000,A3,0.11907392229242676,32,True,0.10768669307556071,0.0,28,88.0,False,,2.578125,704.0,28.0,17704.0,9,5209
17000,A3,0.12931992079645208,32,True,0.17082099423046695,0.0,22,58.0,False,,2.1171875,694.0,22.0,17694.0,10,5210
17000,A3,0.0,31,False,0.0,0.0,0,0.0,True,,,,,,11,5211
17000,A3,0.09626325521039658,32,False,0.053390439349414696,0.0,0,0.0,False,,1.734375,,,,12,5212
17000,A3,0.04829882295800252,32,False,0.0,0.0,0,0.0,True,,,,,,13,5213
17000,A3,0.16175413259526353,32,False,0.329349311597231,0.0,0,0.0,False,,1.703125,,,,14,5214
17000,A3,0.07186172444345909,32,False,0.0020260032096180458,0.0,0,0.0,False,,1.296875,,,,15,5215
17500,A3,0.09359871596491232,32,False,0.06979714636467531,0.0,0,0.0,False,,1.875,,,,0,5200
17500,A3,0.10479702570838081,32,True,0.15691914897240183,0.0,30,86.0,False,,2.78125,694.0,30.0,18194.0,1,5201
17500,A3,0.11233628214296333,32,False,0.09500693388654387,0.0,0,0.0,False,,1.4609375,,,,2,5202
17500,A3,0.20131905663996455,32,True,0.2674946982365558,0.0,15,48.0,False,,2.015625,694.0,15.0,18194.0,3,5203
17500,A3,0.13851789056060781,32,False,0.3104615094396958,0.0,0,0.0,False,,1.546875,,,,4,5204
17500,A3,0.0,31,False,0.08796277667053387,0.0,0,0.0,False,,2.21505376344086,,,,5,5205
17500,A3,0.25185660170773133,32,True,0.141354325752521,0.0,21,60.0,False,,2.125,694.0,21.0,18194.0,6,5206
17500,A3,0.033051675048518345,32,False,0.20757864682680732,0.0,0,0.0,False,,1.609375,,,,7,5207
17500,A3,0.13083696561016886,32,True,0.2210319494021233,0.0,23,62.0,False,,2.1171875,648.0,23.0,18148.0,8,5208
17500,A3,0.10434735279620015,32,False,0.0,0.0,0,0.0,True,,,,,,9,5209
17500,A3,0.1344989825707552,32,False,0.0,0.0,0,0.0,True,,,,,,10,5210
17500,A3,0.04320076979351319,32,True,0.3939404663765692,0.0,22,72.0,False,,2.6171875,704.0,22.0,18204.0,11,5211
17500,A3,0.052580943411388956,32,False,0.0992677744753592,0.0,0,0.0,False,,1.5390625,,,,12,5212
17500,A3,0.12057428680192137,32,True,0.12169232698924795,0.0,27,76.0,False,,2.4921875,704.0,27.0,18204.0,13,5213
17500,A3,0.0,31,False,0.12963134565845658,0.0,0,0.0,False,,1.367383512544803,,,,14,5214
17500,A3,0.09219714834026427,32,False,0.13551734799109424,0.0,0,0.0,False,,1.8671875,,,,15,5215
18000,A3,0.10737876804946647,32,False,0.024067180640210777,0.0,0,0.0,False,,1.875,,,,0,5200
18000,A3,0.09038444833787776,32,False,0.0,0.0,0,0.0,True,,,,,,1,5201
18000,A3,0.14119473751222605,32,False,0.16785191045171774,0.0,0,0.0,False,,1.9765625,,,,2,5202
18000,A3,0.2157469357029951,32,False,0.0,0.0,0,0.0,True,,,,,,3,5203
18000,A3,0.1375453260385022,32,False,0.35505314902903923,0.0,0,0.0,False,,1.390625,,,,4,5204
18000,A3,0.0,31,False,-0.06339123750353345,0.0,0,0.0,False,,1.5833333333333335,,,,5,5205
18000,A3,0.20998907124796312,32,False,0.0,0.0,0,0.0,True,,,,,,6,5206
18000,A3,0.06021495879960564,32,False,0.14657735447918518,0.0,0,0.0,False,,1.6875,,,,7,5207
