step,arm,mass_ess,n_occupied,resampled,benefit,lam,n_replacements,duplicate_pairs,cooling,ess_predicted,chi2,row,seed,hold_max,n_clones,cooldown_until
10000,A4a,0.0,30,False,0.0,0.0,0,0.0,False,,4.189871332371332,0,5200,,,
10000,A4a,0.31846178704417627,32,True,0.4083615925554628,0.0,39,92.0,False,,4.476083378427129,1,5201,632.0,39.0,10632.0
10000,A4a,0.0,30,False,0.0,0.0,0,0.0,False,,4.540958393458394,2,5202,,,
10000,A4a,0.0,31,False,0.0,0.0,0,0.0,False,,3.5921263324489128,3,5203,,,
10000,A4a,0.0,31,False,0.0,0.0,0,0.0,False,,5.600712191034772,4,5204,,,
10000,A4a,0.0,31,False,0.0,0.0,0,0.0,False,,3.0616696923148536,5,5205,,,
10000,A4a,0.09335593797071838,32,True,0.5001306241009534,0.0,30,116.0,False,,2.9352858946608946,6,5206,716.0,30.0,10716.0
10000,A4a,0.0,30,False,0.0,0.0,0,0.0,False,,2.955960798460799,7,5207,,,
10000,A4a,0.0,29,False,0.0,0.0,0,0.0,False,,4.7164166293476635,8,5208,,,
10000,A4a,0.0,29,False,0.0,0.0,0,0.0,False,,3.3402224212569043,9,5209,,,
10000,A4a,0.0,30,False,0.0,0.0,0,0.0,False,,3.162145262145262,10,5210,,,
10000,A4a,0.0,31,False,0.0,0.0,0,0.0,False,,2.67372340920728,11,5211,,,
10000,A4a,0.0,29,False,0.0,0.0,0,0.0,False,,3.775388117629497,12,5212,,,
10000,A4a,0.0,28,False,0.0,0.0,0,0.0,False,,4.082301329622758,13,5213,,,
10000,A4a,0.0,31,False,0.0,0.0,0,0.0,False,,2.35577666061537,14,5214,,,
10000,A4a,0.0,31,False,0.0,0.0,0,0.0,False,,3.467492901363869,15,5215,,,
10500,A4a,0.0,31,False,0.0,0.0,0,0.0,False,,4.732297630684728,0,5200,,,
10500,A4a,0.0,31,False,0.0,0.0,0,0.0,True,,,1,5201,,,
10500,A4a,0.0,31,False,0.0,0.0,0,0.0,False,,3.2013184843830005,2,5202,,,
10500,A4a,0.0,31,False,0.0,0.0,0,0.0,False,,4.75012451706,3,5203,,,
10500,A4a,0.0,28,False,0.0,0.0,0,0.0,False,,4.363053712160855,4,5204,,,
10500,A4a,0.0,28,False,0.0,0.0,0,0.0,False,,4.964305040197898,5,5205,,,
10500,A4a,0.096456451133266,32,False,0.0,0.0,0,0.0,True,,,6,5206,,,
10500,A4a,0.0,30,False,0.0,0.0,0,0.0,False,,3.8855699855699855,7,5207,,,
10500,A4a,0.0,29,False,0.0,0.0,0,0.0,False,,4.999572075434145,8,5208,,,
10500,A4a,0.0,30,False,0.0,0.0,0,0.0,False,,3.994901394901395,9,5209,,,
10500,A4a,0.0,30,False,0.0,0.0,0,0.0,False,,4.5869516594516595,10,5210,,,
10500,A4a,0.0,31,False,0.0,0.0,0,0.0,False,,3.833260019550342,11,5211,,,
10500,A4a,0.0,28,False,0.0,0.0,0,0.0,False,,3.9477491754277474,12,5212,,,
10500,A4a,0.0,30,False,0.0,0.0,0,0.0,False,,3.9236628186628186,13,5213,,,
10500,A4a,0.0,30,False,0.0,0.0,0,0.0,False,,2.7407359307359305,14,5214,,,
10500,A4a,0.0,30,False,0.0,0.0,0,0.0,False,,2.6180266955266953,15,5215,,,
11000,A4a,0.0,29,False,0.0,0.0,0,0.0,False,,5.01652609842265,0,5200,,,
11000,A4a,0.0,31,False,0.0,0.0,0,0.0,False,,1.5221803286319415,1,5201,,,
11000,A4a,0.0,31,False,0.0,0.0,0,0.0,False,,3.0662372573662897,2,5202,,,
11000,A4a,0.13982006852421233,32,True,0.5805755306687054,0.0,35,162.0,False,,3.617295725108225,3,5203,716.0,35.0,11716.0
11000,A4a,0.0,30,False,0.0,0.0,0,0.0,False,,5.982905242905243,4,5204,,,
11000,A4a,0.0,29,False,0.0,0.0,0,0.0,False,,5.033195253022838,5,5205,,,
