cell,method,metric,n_pairs,abf_med,method_med,delta_med,delta_lo,delta_hi,rel_med,rel_lo,rel_hi,win_rate
production_dist_pentane_b2_trans_g256,fr_active,final_l2_F,8,1.4996397337265281,2.01489577793248,0.5050661672326566,0.41333745614480233,0.5182694650656805,0.3280901741785123,0.2808967770334039,0.34319443762035085,0.0
production_dist_pentane_b2_trans_g256,fr_estimated,final_l2_F,8,1.4996397337265281,1.5316899677236786,0.03057569618180589,0.023983378836768394,0.03593537475112854,0.020334707939890555,0.01621305779139616,0.02384980731877658,0.0
production_dist_pentane_b2_trans_g256,fr_oracle,final_l2_F,8,1.4996397337265281,1.5330676664421086,0.031324572316815846,0.024467743324959008,0.040112781230560106,0.02009255058007657,0.01662632501701191,0.026601042526930206,0.0
production_dist_pentane_b2_trans_g256,fr_uniform,final_l2_F,8,1.4996397337265281,1.5331974688419676,0.03128869703495474,0.024593695772084534,0.04003282280847107,0.020069577272933355,0.016534476995997964,0.026669336533995613,0.0
production_dist_pentane_b2_trans_g256,opes,final_l2_F,8,1.4996397337265281,3.3193051348243845,1.8057965005138084,1.642479527674727,1.9091910545036488,1.1798643978170287,1.0902810636834128,1.3097118377959884,0.0
tuning_dist_pentane_b2_trans_g256,fr_r0005,final_l2_F,4,1.7025277951438427,1.7085911187300544,0.004499521445674337,0.0006756502554213784,0.009966628994861615,0.002617292879630998,0.00041903548849642284,0.005818433003184494,0.25
tuning_dist_pentane_b2_trans_g256,fr_r002,final_l2_F,4,1.7025277951438427,1.7191850776140214,0.021788794913485954,0.012961211613250923,0.0403000696821329,0.01260317617508758,0.007618191281603472,0.024487832446581433,0.0
tuning_dist_pentane_b2_trans_g256,fr_r005,final_l2_F,4,1.7025277951438427,1.777781837649384,0.07525404250554113,0.043973064000953355,0.11598171743674873,0.04410446195717134,0.026375549358355718,0.06678363933777451,0.0
tuning_dist_pentane_b2_trans_g256,fr_r010,final_l2_F,4,1.7025277951438427,1.9303003516773007,0.22777255653345796,0.20596705454010722,0.29286663940789026,0.13371865509355235,0.12400499139045332,0.16898002086917202,0.0
tuning_dist_pentane_b2_trans_g256,opes,final_l2_F,4,1.7025277951438427,3.5036265804337234,1.8010987852898808,1.6551324371310858,1.877032851202587,1.0581246658689785,0.9579576775806354,1.1361059106335716,0.0
production_dist_pentane_b2_trans_g256,fr_active,integrated_l2_F,8,101.0724948863501,109.44174539251347,8.184090570565438,6.298353209979211,8.406011817987222,0.08071926242861048,0.0633829163383767,0.08304707527715505,0.0
production_dist_pentane_b2_trans_g256,fr_estimated,integrated_l2_F,8,101.0724948863501,101.84136079186882,0.6895433701297691,0.5568468120413907,0.837721637007764,0.006863977989207954,0.005605225809510981,0.008284107766539652,0.0
production_dist_pentane_b2_trans_g256,fr_oracle,integrated_l2_F,8,101.0724948863501,102.05692872705815,0.7462322075199239,0.5650456628250673,0.9130355140962929,0.007397189778987394,0.005654884937422224,0.00897094318025805,0.0
production_dist_pentane_b2_trans_g256,fr_uniform,integrated_l2_F,8,101.0724948863501,102.0569943338403,0.7464942440799476,0.5644053541652911,0.9143502989303476,0.007399816936934553,0.005670482532383555,0.00903127365718807,0.0
production_dist_pentane_b2_trans_g256,opes,integrated_l2_F,8,101.0724948863501,141.32725281841473,40.271928260038635,31.312825202163364,44.60758603165842,0.3962898822890061,0.31180544010126177,0.4464497824989697,0.0
tuning_dist_pentane_b2_trans_g256,fr_r0005,integrated_l2_F,4,83.15970344693235,83.30114683092864,0.0688936623902805,0.007260905663997619,0.17431514856117758,0.00083062101594851,8.791890333448273e-05,0.0020922242165382614,0.25
tuning_dist_pentane_b2_trans_g256,fr_r002,integrated_l2_F,4,83.15970344693235,83.57604526268977,0.30705908294376627,0.2285362350037481,0.4475402061172531,0.0036931041450989463,0.0027268615585067327,0.005393055611016666,0.0
tuning_dist_pentane_b2_trans_g256,fr_r005,integrated_l2_F,4,83.15970344693235,84.49932541893757,0.8248812335713964,0.5191910622654916,1.4649799133557195,0.009864393890704903,0.006205116653273659,0.017637759352241086,0.0
tuning_dist_pentane_b2_trans_g256,fr_r010,integrated_l2_F,4,83.15970344693235,85.94280074541194,2.2372541328568687,2.044200378323545,3.123645644919307,0.026735682313462624,0.024466422505429377,0.03757770177761946,0.0
tuning_dist_pentane_b2_trans_g256,opes,integrated_l2_F,4,83.15970344693235,108.02307040435748,24.505181181967046,21.729051747879883,25.623869690756905,0.29271933429874886,0.26096188094606815,0.3067669297867537,0.0
