run_id,study,stage,mode,name,method,seed,n_steps,n_replicas,budget,beta,h,w,n_dim,M,a,beta_h,fr_rate,adaptive_support_mode,adaptive_base_fr_rate,l2_f,l2_fp,integrated_l2_f,l2_f_transition,l2_fp_transition,marginal_l2_uniform,marginal_l2_target,marginal_l2_ref,n_barrier_crossings,n_round_trips,fr_event_fraction,max_fr_event_fraction,fr_score_std,fr_score_absmax,fr_score_clip_fraction,final_ancestor_ess,min_ancestor_ess,final_n_unique_ancestor,final_max_ancestor_frac,had_nan,runtime_seconds,wall_seconds,physics_tag
representative__abf__b4_h1_w2_n10_a1.5__seed2__N1024__T120000__66cbe8d26c9c,wca_representative,representative,sample,abf,abf,2,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.0,marginal_uniform,0.2,0.007903730845135326,0.03183724770761552,11.82613073016611,0.0067018948606382064,0.04040425449053085,0.08746735303170745,nan,0.8115017160230852,677777,338615,0.0,0.0,nan,nan,nan,nan,nan,1024,nan,False,249.0230376040563,249.0268488759175,b4_h1_w2_n10_a1.5
representative__abf__b4_h1_w2_n10_a1.5__seed3__N1024__T120000__9b9c638f09e1,wca_representative,representative,sample,abf,abf,3,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.0,marginal_uniform,0.2,0.005535884333297249,0.031554172360709704,11.849025418595417,0.005892320349484579,0.03821524713515474,0.10515255501934856,nan,0.7940704585878368,667222,333336,0.0,0.0,nan,nan,nan,nan,nan,1024,nan,False,238.290167667903,238.29398448951542,b4_h1_w2_n10_a1.5
representative__abf__b4_h1_w2_n10_a1.5__seed4__N1024__T120000__a4b5357fe939,wca_representative,representative,sample,abf,abf,4,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.0,marginal_uniform,0.2,0.00663368666656265,0.029779477886640995,13.054337511250601,0.005782663993694379,0.03215887962417656,0.08237411493103526,nan,0.825318031731174,670501,334984,0.0,0.0,nan,nan,nan,nan,nan,1024,nan,False,251.3819419965148,251.38584068696946,b4_h1_w2_n10_a1.5
representative__abf__b4_h1_w2_n10_a1.5__seed5__N1024__T120000__8cdd0502ffd2,wca_representative,representative,sample,abf,abf,5,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.0,marginal_uniform,0.2,0.005262629285398542,0.02353447633609398,12.697258586100961,0.004774593982958744,0.02670950424305456,0.07544361296907902,nan,0.846216135370728,677071,338259,0.0,0.0,nan,nan,nan,nan,nan,1024,nan,False,241.1043761940673,241.10804797522724,b4_h1_w2_n10_a1.5
representative__abf__b4_h1_w2_n10_a1.5__seed6__N1024__T120000__f7e3bcb442e6,wca_representative,representative,sample,abf,abf,6,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.0,marginal_uniform,0.2,0.003011462770345509,0.024315075767728497,10.711008522541558,0.003655243418910632,0.027293262817957083,0.07980382958879927,nan,0.8320274736254667,675125,337286,0.0,0.0,nan,nan,nan,nan,nan,1024,nan,False,249.88397299684584,249.88771822769195,b4_h1_w2_n10_a1.5
representative__abf__b4_h1_w2_n10_a1.5__seed7__N1024__T120000__e858dc9ecfc7,wca_representative,representative,sample,abf,abf,7,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.0,marginal_uniform,0.2,0.005352042759606752,0.028162852142735367,12.846099269323535,0.004866085226019667,0.030411895499266237,0.12468955905560292,nan,0.8108074586885305,678293,338862,0.0,0.0,nan,nan,nan,nan,nan,1024,nan,False,235.80708512384444,235.81072827614844,b4_h1_w2_n10_a1.5
representative__abf__b4_h1_w2_n10_a1.5__seed8__N1024__T120000__116300d9af30,wca_representative,representative,sample,abf,abf,8,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.0,marginal_uniform,0.2,0.004507730081122015,0.02775433654230106,12.094751859763797,0.005134778071110801,0.030462485530622845,0.06306004356844977,nan,0.8424389212308405,689953,344717,0.0,0.0,nan,nan,nan,nan,nan,1024,nan,False,248.779034412466,248.7828107830137,b4_h1_w2_n10_a1.5
representative__abf__b4_h1_w2_n10_a1.5__seed9__N1024__T120000__f43b13a7d7d2,wca_representative,representative,sample,abf,abf,9,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.0,marginal_uniform,0.2,0.005830030335407894,0.026682362085512088,12.060373686699835,0.004807561526503949,0.027163410871661464,0.07990978886424537,nan,0.8458121351959438,674768,337099,0.0,0.0,nan,nan,nan,nan,nan,1024,nan,False,236.21070122160017,236.21436145342886,b4_h1_w2_n10_a1.5
representative__abf__b4_h2_w2_n10_a1.5__seed0__N1024__T120000__06a70a10ebdb,wca_representative,representative,sample,abf,abf,0,120000,1024,122880000,4.0,2.0,2.0,10,100,1.5,8.0,0.0,marginal_uniform,0.2,0.009253399194623702,0.04735502302694871,19.46255611678274,0.009064447683758432,0.03780125321415645,0.10996260501935685,nan,1.1271291139090789,639939,319690,0.0,0.0,nan,nan,nan,nan,nan,1024,nan,False,248.44669677969068,248.4504366395995,b4_h2_w2_n10_a1.5
representative__abf__b4_h2_w2_n10_a1.5__seed1__N1024__T120000__6ed43f6b4c6d,wca_representative,representative,sample,abf,abf,1,120000,1024,122880000,4.0,2.0,2.0,10,100,1.5,8.0,0.0,marginal_uniform,0.2,0.008412241747379312,0.04494067256554316,17.336215527946777,0.008265554617244859,0.03897317034740174,0.060603608407623376,nan,1.1630188797014334,641282,320366,0.0,0.0,nan,nan,nan,nan,nan,1024,nan,False,239.6595719633624,239.66323959454894,b4_h2_w2_n10_a1.5
representative__abf__b4_h2_w2_n10_a1.5__seed2__N1024__T120000__d2550c1712e9,wca_representative,representative,sample,abf,abf,2,120000,1024,122880000,4.0,2.0,2.0,10,100,1.5,8.0,0.0,marginal_uniform,0.2,0.007551255163052815,0.04312926735229573,15.788751701524872,0.007080950184495162,0.024404757711137474,0.08510068215136951,nan,1.1547283706552935,654137,326802,0.0,0.0,nan,nan,nan,nan,nan,1024,nan,False,246.98395955190063,246.98773755319417,b4_h2_w2_n10_a1.5
representative__abf__b4_h2_w2_n10_a1.5__seed3__N1024__T120000__0e362985a19b,wca_representative,representative,sample,abf,abf,3,120000,1024,122880000,4.0,2.0,2.0,10,100,1.5,8.0,0.0,marginal_uniform,0.2,0.009251663133882801,0.046555035978203985,17.272388257268346,0.008558233995558382,0.037564761643465665,0.10575870220665498,nan,1.117631214630583,647078,323266,0.0,0.0,nan,nan,nan,nan,nan,1024,nan,False,235.98114072345197,235.9848589953035,b4_h2_w2_n10_a1.5
representative__abf__b4_h2_w2_n10_a1.5__seed4__N1024__T120000__fcb1d26162f9,wca_representative,representative,sample,abf,abf,4,120000,1024,122880000,4.0,2.0,2.0,10,100,1.5,8.0,0.0,marginal_uniform,0.2,0.009427144362233832,0.04563800239721595,17.383512312706983,0.00798471510177292,0.035915057173509624,0.08473700641942919,nan,1.14555940134862,645537,322496,0.0,0.0,nan,nan,nan,nan,nan,1024,nan,False,246.68925392068923,246.69305245298892,b4_h2_w2_n10_a1.5
representative__abf__b4_h2_w2_n10_a1.5__seed5__N1024__T120000__9be60914208c,wca_representative,representative,sample,abf,abf,5,120000,1024,122880000,4.0,2.0,2.0,10,100,1.5,8.0,0.0,marginal_uniform,0.2,0.008436171317416414,0.04354714184984749,17.521010674296438,0.008208503234416116,0.02927250833039505,0.0929185165337406,nan,1.1399771459886012,645017,322238,0.0,0.0,nan,nan,nan,nan,nan,1024,nan,False,235.36819217633456,235.3719259267673,b4_h2_w2_n10_a1.5
representative__abf__b4_h2_w2_n10_a1.5__seed6__N1024__T120000__ca165c368872,wca_representative,representative,sample,abf,abf,6,120000,1024,122880000,4.0,2.0,2.0,10,100,1.5,8.0,0.0,marginal_uniform,0.2,0.007689298902532609,0.042837895711032796,15.00174771884624,0.006748823685698153,0.023470991898314978,0.07729683023501698,nan,1.1644392612428196,639987,319719,0.0,0.0,nan,nan,nan,nan,nan,1024,nan,False,246.8240995965898,246.82790669891983,b4_h2_w2_n10_a1.5
representative__abf__b4_h2_w2_n10_a1.5__seed7__N1024__T120000__c31e1f79a5c3,wca_representative,representative,sample,abf,abf,7,120000,1024,122880000,4.0,2.0,2.0,10,100,1.5,8.0,0.0,marginal_uniform,0.2,0.009490442135207375,0.05054124035341806,15.626971385950283,0.008703851365790738,0.033581427746942616,0.07553180337738064,nan,1.1353572515215935,658802,329132,0.0,0.0,nan,nan,nan,nan,nan,1024,nan,False,237.48518589511514,237.48888980597258,b4_h2_w2_n10_a1.5
representative__abf__b4_h2_w2_n10_a1.5__seed8__N1024__T120000__9eb39add1831,wca_representative,representative,sample,abf,abf,8,120000,1024,122880000,4.0,2.0,2.0,10,100,1.5,8.0,0.0,marginal_uniform,0.2,0.009569224123506566,0.04682565795562128,17.63676408203402,0.008458997853340228,0.037787887651340286,0.07507836966220928,nan,1.1494549643504175,647478,323466,0.0,0.0,nan,nan,nan,nan,nan,1024,nan,False,247.07879021391273,247.08260056562722,b4_h2_w2_n10_a1.5
representative__abf__b4_h2_w2_n10_a1.5__seed9__N1024__T120000__315d45c0ed99,wca_representative,representative,sample,abf,abf,9,120000,1024,122880000,4.0,2.0,2.0,10,100,1.5,8.0,0.0,marginal_uniform,0.2,0.008384504519285001,0.048068191192899776,16.170295376050554,0.008293646555555355,0.03175939835604448,0.07999435392546692,nan,1.1657998365048259,650433,324957,0.0,0.0,nan,nan,nan,nan,nan,1024,nan,False,228.74353363458067,228.74719732627273,b4_h2_w2_n10_a1.5
representative__fr_estimated__b1_h2_w2_n10_a1.5__seed0__N1024__T120000__52a26f32f88c,wca_representative,representative,sample,fr_estimated,fr_estimated,0,120000,1024,122880000,1.0,2.0,2.0,10,100,1.5,2.0,0.1,marginal_uniform,0.2,0.04246620411941171,0.26383107669576467,30.397428466390963,0.03769406800523186,0.3109994505528545,0.11242362774026914,0.1123913515210612,0.49287707586543716,1591831,794811,0.00010058090845457727,0.000138671875,0.2667907053963385,0.8051291108131409,0.0,180.04395604395606,180.04395604395606,312,0.015625,False,319.5204709460959,319.5243385564536,b1_h2_w2_n10_a1.5
representative__fr_estimated__b1_h2_w2_n10_a1.5__seed1__N1024__T120000__91973bc3e61f,wca_representative,representative,sample,fr_estimated,fr_estimated,1,120000,1024,122880000,1.0,2.0,2.0,10,100,1.5,2.0,0.1,marginal_uniform,0.2,0.042235599828456746,0.24306726215344665,29.517714587793193,0.03368716548806278,0.30774560355499525,0.1332787196602399,0.1332115939163265,0.46798704951582043,1598155,797910,0.00010438931178441078,0.0001484375,0.27013058432948805,0.7881527543067932,0.0,164.40514267795547,164.40514267795547,306,0.02734375,False,307.7487708758563,307.7525566080585,b1_h2_w2_n10_a1.5
representative__fr_estimated__b1_h2_w2_n10_a1.5__seed2__N1024__T120000__28a639339bb0,wca_representative,representative,sample,fr_estimated,fr_estimated,2,120000,1024,122880000,1.0,2.0,2.0,10,100,1.5,2.0,0.1,marginal_uniform,0.2,0.045404408650612745,0.2653671314066584,32.07513235444579,0.03792290033508358,0.32587615740983633,0.11590891050255298,0.1159223914063408,0.47984178730302546,1584787,791237,0.00010385222926353682,0.000154296875,0.27479802776445417,0.8432314395904541,0.0,189.06887847097008,189.06887847097008,303,0.0166015625,False,319.36100249085575,319.36459884326905,b1_h2_w2_n10_a1.5
representative__fr_estimated__b1_h2_w2_n10_a1.5__seed3__N1024__T120000__8268e7c51476,wca_representative,representative,sample,fr_estimated,fr_estimated,3,120000,1024,122880000,1.0,2.0,2.0,10,100,1.5,2.0,0.1,marginal_uniform,0.2,0.04286446549440422,0.2610868221390723,30.66491176670523,0.03907882505969879,0.3094577876547586,0.13259326227546148,0.13258333572319947,0.48984210930605315,1587286,792506,0.00010336397242637868,0.0009765625,0.2763933698628285,0.8165401816368103,0.0,188.11912450663797,188.11912450663797,308,0.013671875,False,302.90018461924046,302.90376554057,b1_h2_w2_n10_a1.5
representative__fr_estimated__b1_h2_w2_n10_a1.5__seed4__N1024__T120000__3a4669a39854,wca_representative,representative,sample,fr_estimated,fr_estimated,4,120000,1024,122880000,1.0,2.0,2.0,10,100,1.5,2.0,0.1,marginal_uniform,0.2,0.037336840278698304,0.26423382125873857,28.82943702882799,0.038153505746479466,0.32455277973539876,0.11180891454678525,0.11185883396183668,0.5549233982179541,1579427,788590,0.00010517052272386381,0.00013671875,0.2721224282542087,0.8592883348464966,0.0,194.108848574602,194.108848574602,316,0.021484375,False,318.52688982803375,318.53047224972397,b1_h2_w2_n10_a1.5
representative__fr_estimated__b1_h2_w2_n10_a1.5__seed5__N1024__T120000__b4fa46659912,wca_representative,representative,sample,fr_estimated,fr_estimated,5,120000,1024,122880000,1.0,2.0,2.0,10,100,1.5,2.0,0.1,marginal_uniform,0.2,0.043248705073635554,0.2669759062734868,29.98576722428548,0.03690459928478462,0.34738867891492164,0.10688017764750235,0.10688483716676529,0.5112616813924459,1577829,787764,0.00010604938503074847,0.00016015625,0.2744016890364222,0.8006821870803833,0.0,183.18937805730258,183.18937805730258,307,0.0166015625,False,303.86094589624554,303.86441415641457,b1_h2_w2_n10_a1.5
representative__fr_estimated__b1_h2_w2_n10_a1.5__seed6__N1024__T120000__e2bdd87c009c,wca_representative,representative,sample,fr_estimated,fr_estimated,6,120000,1024,122880000,1.0,2.0,2.0,10,100,1.5,2.0,0.1,marginal_uniform,0.2,0.04861719665117574,0.2844717123813581,31.59540989928571,0.04335577108263327,0.3674773673283067,0.13018399530676664,0.13026537529321155,0.45678847545735196,1604335,800984,0.00010673294460276986,0.000140625,0.2737912516779675,0.7899656891822815,0.0,178.26861611696702,178.26861611696702,307,0.01953125,False,320.6298030326143,320.6334030739963,b1_h2_w2_n10_a1.5
representative__fr_estimated__b1_h2_w2_n10_a1.5__seed7__N1024__T120000__0fc66a44a3be,wca_representative,representative,sample,fr_estimated,fr_estimated,7,120000,1024,122880000,1.0,2.0,2.0,10,100,1.5,2.0,0.1,marginal_uniform,0.2,0.05291348711597261,0.2897957108073447,33.87136684502754,0.04287644714049477,0.3643762198419006,0.08456491285210334,0.08451322368316597,0.48882019178516267,1592164,794941,0.00010668411891905404,0.000134765625,0.2621829320442844,0.8278059959411621,0.0,188.18664752333095,188.18664752333095,312,0.0166015625,False,302.05263082124293,302.0561491427943,b1_h2_w2_n10_a1.5
representative__fr_estimated__b1_h2_w2_n10_a1.5__seed8__N1024__T120000__efe68d188d59,wca_representative,representative,sample,fr_estimated,fr_estimated,8,120000,1024,122880000,1.0,2.0,2.0,10,100,1.5,2.0,0.1,marginal_uniform,0.2,0.04130048081994343,0.2586311976576437,34.23165701774536,0.03673106669054002,0.3212011940246435,0.12061556856960166,0.12058435032009329,0.5064854758826473,1583065,790414,0.00010126446802659868,0.00012890625,0.2624304148760013,0.8238623738288879,0.0,188.25421903052066,188.25421903052066,312,0.013671875,False,319.4167252006009,319.42029502242804,b1_h2_w2_n10_a1.5
representative__fr_estimated__b1_h2_w2_n10_a1.5__seed9__N1024__T120000__ec65916c8ef0,wca_representative,representative,sample,fr_estimated,fr_estimated,9,120000,1024,122880000,1.0,2.0,2.0,10,100,1.5,2.0,0.1,marginal_uniform,0.2,0.04754892969343715,0.2779081594003214,34.50215075043522,0.041039165518341615,0.35626086325178924,0.12587038229356093,0.12590520043533449,0.5250319922834832,1582120,789906,0.00010507287135643218,0.000140625,0.2776443379966798,0.7983748316764832,0.0,163.84,163.84,300,0.0205078125,False,301.31173167936504,301.31521536037326,b1_h2_w2_n10_a1.5
representative__fr_estimated__b1_h4_w2_n10_a1.5__seed0__N1024__T120000__644ca25d0369,wca_representative,representative,sample,fr_estimated,fr_estimated,0,120000,1024,122880000,1.0,4.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.04948929030088405,0.2754795431879128,38.4756871722731,0.03328135872946107,0.3069632206347733,0.10335657278357284,0.10343880857559652,0.770912433096697,1583832,790759,9.921378931053447e-05,0.00012890625,0.2488980597598898,0.842888593673706,0.0,196.58342707161606,196.58342707161606,322,0.0146484375,False,317.47102623898536,317.4746439103037,b1_h4_w2_n10_a1.5
representative__fr_estimated__b1_h4_w2_n10_a1.5__seed1__N1024__T120000__71210c5d8f17,wca_representative,representative,sample,fr_estimated,fr_estimated,1,120000,1024,122880000,1.0,4.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.05146498098637561,0.2743054256853709,45.83565144221299,0.03490838684736282,0.3094924114451949,0.10566114225905332,0.1056640057947728,0.7499387536673263,1592179,795039,9.169463401829909e-05,0.0001328125,0.23856873723038904,0.8533318042755127,0.0,183.6385288966725,183.6385288966725,337,0.0166015625,False,301.16364654898643,301.166952800937,b1_h4_w2_n10_a1.5
representative__fr_estimated__b1_h4_w2_n10_a1.5__seed2__N1024__T120000__5c4729839960,wca_representative,representative,sample,fr_estimated,fr_estimated,2,120000,1024,122880000,1.0,4.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.03935817026068118,0.2558117596075991,36.714595837644396,0.031347332952204716,0.2840502450997932,0.12061426224277437,0.12064521225652632,0.7584313461070942,1577463,787580,9.989734888255587e-05,0.000138671875,0.24611549790121784,0.802699863910675,0.0,171.95408330600196,171.95408330600196,310,0.0185546875,False,316.15462278202176,316.15804372448474,b1_h4_w2_n10_a1.5
representative__fr_estimated__b1_h4_w2_n10_a1.5__seed3__N1024__T120000__2e271ad047ef,wca_representative,representative,sample,fr_estimated,fr_estimated,3,120000,1024,122880000,1.0,4.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.03979585774623217,0.2675158035780997,37.43992127228407,0.031028331422578024,0.3123229480927248,0.12887464885775876,0.12890623875561122,0.7709666458794863,1582471,790117,9.594246850157492e-05,0.000142578125,0.24758930618746425,0.8156427145004272,0.0,182.36104347826088,182.36104347826088,324,0.0166015625,False,305.22685997001827,305.23037546128035,b1_h4_w2_n10_a1.5
representative__fr_estimated__b1_h4_w2_n10_a1.5__seed4__N1024__T120000__1d4b0bbe5637,wca_representative,representative,sample,fr_estimated,fr_estimated,4,120000,1024,122880000,1.0,4.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.04684694221206351,0.2706428041176572,47.432593294459195,0.03281829649910668,0.31112869644322916,0.0951484401782869,0.09506501419198655,0.7766108204625216,1589476,793651,9.604011986900655e-05,0.0009765625,0.2428539443997735,0.8179020285606384,0.0,168.68983268983268,168.68983268983268,324,0.01953125,False,317.6424142578617,317.64597649872303,b1_h4_w2_n10_a1.5
representative__fr_estimated__b1_h4_w2_n10_a1.5__seed5__N1024__T120000__3a56b65046d0,wca_representative,representative,sample,fr_estimated,fr_estimated,5,120000,1024,122880000,1.0,4.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.05393981515168954,0.28558394853596347,37.98527388997639,0.031665786909990896,0.32290629367188867,0.11200226757014241,0.11202183820015942,0.7499579379497656,1579464,788623,9.599129418529073e-05,0.000123046875,0.2556918869292621,0.7872712016105652,0.0,205.04028157997652,205.04028157997652,328,0.0126953125,False,302.0527423620224,302.0562374936417,b1_h4_w2_n10_a1.5
representative__fr_estimated__b1_h4_w2_n10_a1.5__seed6__N1024__T120000__a5a17c8f1a56,wca_representative,representative,sample,fr_estimated,fr_estimated,6,120000,1024,122880000,1.0,4.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.04739910490034257,0.26879771359189075,35.89472182283758,0.0328534559784233,0.2990205702882183,0.07856461413547595,0.07860279331558616,0.7987743884656142,1569641,783713,9.706545922703865e-05,0.0009765625,0.25290500637075397,0.7876325249671936,0.0,178.51140619679944,178.51140619679944,324,0.017578125,False,319.25553899630904,319.25913018826395,b1_h4_w2_n10_a1.5
representative__fr_estimated__b1_h4_w2_n10_a1.5__seed7__N1024__T120000__73a93ac045a7,wca_representative,representative,sample,fr_estimated,fr_estimated,7,120000,1024,122880000,1.0,4.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.03749155942804612,0.2594323807163586,33.73285406891513,0.028158457977819663,0.2826553450633146,0.12576839545943072,0.1258278924358089,0.7592428500477251,1584311,791004,9.813962426878656e-05,0.00012109375,0.24642544217660126,0.83668452501297,0.0,167.13037934332164,167.13037934332164,317,0.025390625,False,301.4992782725021,301.5027568638325,b1_h4_w2_n10_a1.5
representative__fr_estimated__b1_h4_w2_n10_a1.5__seed8__N1024__T120000__23de5f709dde,wca_representative,representative,sample,fr_estimated,fr_estimated,8,120000,1024,122880000,1.0,4.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.05095855898197539,0.28152488340610926,42.12797808733099,0.034531868243264804,0.31671475962835477,0.08900200787495735,0.08901416145171027,0.7914295083709871,1579922,788888,9.35011843157842e-05,0.000140625,0.24396243766599404,0.9071294665336609,0.0,172.69038208168644,172.69038208168644,330,0.0234375,False,320.00981304142624,320.01338706351817,b1_h4_w2_n10_a1.5
representative__fr_estimated__b1_h4_w2_n10_a1.5__seed9__N1024__T120000__378825aed6fd,wca_representative,representative,sample,fr_estimated,fr_estimated,9,120000,1024,122880000,1.0,4.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.0494431045799558,0.27476058410865,43.57631027239045,0.033418322814772194,0.2902237659458184,0.08839856556602563,0.08839008640476927,0.7938975255770795,1589556,793692,9.403826683665817e-05,0.0009765625,0.24395097665995433,0.7684265971183777,0.0,182.10767627648488,182.10767627648488,334,0.0234375,False,302.9628857001662,302.9663615617901,b1_h4_w2_n10_a1.5
representative__fr_estimated__b2_h4_w2_n10_a1.5__seed0__N1024__T120000__b7cfb0b9cc04,wca_representative,representative,sample,fr_estimated,fr_estimated,0,120000,1024,122880000,2.0,4.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.02081984419798314,0.09719260966273517,24.852837541237232,0.011316660927088384,0.06355583536554989,0.08552204444510418,0.08556460790176017,1.1240623797170404,992279,495283,7.519155292235388e-05,0.000150390625,0.19744568860453462,0.969860315322876,0.0,241.83025830258302,241.83025830258302,375,0.0126953125,False,318.51375129353255,318.5173003850505,b2_h4_w2_n10_a1.5
representative__fr_estimated__b2_h4_w2_n10_a1.5__seed1__N1024__T120000__bb10e566677f,wca_representative,representative,sample,fr_estimated,fr_estimated,1,120000,1024,122880000,2.0,4.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.021290595057775318,0.09680640231311129,24.493240618304362,0.013276227011365199,0.0666755966942788,0.05449027123633497,0.05449848802490851,1.132023646123682,998446,498404,7.201788348082596e-05,0.00014453125,0.1915910037549095,1.0981128215789795,0.0,208.79649542015133,208.79649542015133,367,0.0205078125,False,304.5456064082682,304.5491077899933,b2_h4_w2_n10_a1.5
representative__fr_estimated__b2_h4_w2_n10_a1.5__seed2__N1024__T120000__1cee14183837,wca_representative,representative,sample,fr_estimated,fr_estimated,2,120000,1024,122880000,2.0,4.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.02353212702103055,0.09947086675544425,24.879150721463812,0.012522138880126429,0.06855382693347861,0.1166517711467399,0.11670608540694886,1.0865864442444788,1002763,500553,7.123667254137293e-05,0.00015625,0.1913698377045509,1.0389515161514282,0.0,225.8888410168031,223.10127659574468,384,0.0185546875,False,317.59489988163114,317.59842717275023,b2_h4_w2_n10_a1.5
representative__fr_estimated__b2_h4_w2_n10_a1.5__seed3__N1024__T120000__9643b10b6ad5,wca_representative,representative,sample,fr_estimated,fr_estimated,3,120000,1024,122880000,2.0,4.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.020550196823954103,0.09649350766721711,25.179236542908455,0.011397197078411019,0.07353206608149376,0.09762694795353835,0.0977535532862666,1.1141045354943209,992645,495521,7.465447040147993e-05,0.0009765625,0.19106231619984554,1.2630575895309448,0.0,222.15593220338982,222.15593220338982,383,0.013671875,False,302.67339280154556,302.67687362246215,b2_h4_w2_n10_a1.5
representative__fr_estimated__b2_h4_w2_n10_a1.5__seed4__N1024__T120000__65a495f8675d,wca_representative,representative,sample,fr_estimated,fr_estimated,4,120000,1024,122880000,2.0,4.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.02857754346176528,0.11076200254883033,24.34631491100896,0.016581484295384624,0.09427722545828023,0.09497716195625298,0.09507050849615616,1.1447654653626302,989727,493960,7.768166279186041e-05,0.0001640625,0.20378938437131872,1.059394121170044,0.0,238.6381429221666,238.6381429221666,385,0.0126953125,False,319.1932587539777,319.19685325585306,b2_h4_w2_n10_a1.5
representative__fr_estimated__b2_h4_w2_n10_a1.5__seed5__N1024__T120000__8d130d8e1860,wca_representative,representative,sample,fr_estimated,fr_estimated,5,120000,1024,122880000,2.0,4.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.025486130988292836,0.10097991637757485,22.648093426101497,0.012664010540988924,0.07486799257956459,0.09007203718282837,0.0901518040517697,1.137051595237517,1003375,500817,7.494742450377481e-05,0.00017578125,0.1938622875595932,1.104056477546692,0.0,217.3665008291874,217.18641259320628,379,0.0146484375,False,238.04973167553544,238.05306864716113,b2_h4_w2_n10_a1.5
representative__fr_estimated__b2_h4_w2_n10_a1.5__seed6__N1024__T120000__695c2b4a6f2d,wca_representative,representative,sample,fr_estimated,fr_estimated,6,120000,1024,122880000,2.0,4.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.018919206874050503,0.09710423131782088,28.289878457326306,0.011635182644565787,0.06707959609696217,0.07178496920790571,0.07185378630631004,1.1684365653098607,1000841,499579,7.348265399230039e-05,0.0001640625,0.18945896391262,1.1166768074035645,0.0,210.98108651911468,210.98108651911468,384,0.01953125,False,320.23105846717954,320.23462560772896,b2_h4_w2_n10_a1.5
representative__fr_estimated__b2_h4_w2_n10_a1.5__seed7__N1024__T120000__3df6982f3319,wca_representative,representative,sample,fr_estimated,fr_estimated,7,120000,1024,122880000,2.0,4.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.021460743508682312,0.09054140134599785,23.305604900436485,0.011014416159224666,0.06548879911684102,0.07515822498547148,0.07516225477084022,1.1338951880194845,989360,493877,7.143197527623618e-05,0.000140625,0.1829872889827904,1.156643033027649,0.0,228.54751525719269,228.54751525719269,393,0.0224609375,False,218.96854892466217,218.9718942651525,b2_h4_w2_n10_a1.5
representative__fr_estimated__b2_h4_w2_n10_a1.5__seed8__N1024__T120000__c7c59795d6d4,wca_representative,representative,sample,fr_estimated,fr_estimated,8,120000,1024,122880000,2.0,4.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.020188493177606126,0.09046127558946784,26.339009539770117,0.011179608031253462,0.06520849234810762,0.07561347639792618,0.07569668396881175,1.1440721812637593,997288,497841,6.777004899755013e-05,0.00015234375,0.18911052706708809,1.067340612411499,0.0,253.52417794970987,253.52417794970987,415,0.0146484375,False,320.6139750164002,320.6175752589479,b2_h4_w2_n10_a1.5
representative__fr_estimated__b2_h4_w2_n10_a1.5__seed9__N1024__T120000__166eafd25363,wca_representative,representative,sample,fr_estimated,fr_estimated,9,120000,1024,122880000,2.0,4.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.02377266574191669,0.10054563944039695,24.04649579899116,0.012295124011849033,0.0772734957493103,0.09404774843335346,0.09404280258903812,1.1215555969812605,992568,495384,7.675397480125994e-05,0.0009765625,0.2035994483312518,1.0413256883621216,0.0,212.52047020672882,212.52047020672882,373,0.0166015625,False,219.30430964753032,219.3076522089541,b2_h4_w2_n10_a1.5
