seed,arm,e_F_final,e_F_full_final,e_Fprime_final,e_F_integrated,ancestor_ess_final,n_replacements,gamma_final,tau_final
5200,A6b,0.08252845209098897,0.11528413286811809,0.3050797187491214,18.931056038159284,256.0,0,"[0.0018863952771042912, 0.0026341254777154134, 0.0033369717259064445, 0.005296579561290546, 0.007712968882367272, 0.009306368155115237, 0.0022017785480579746, 0.0024433558943565336, 0.0012103580565989648, 0.0010621314655888411, 0.00120361784430116, 0.0030493410484817725, 0.012837203837386285, 0.03492545141760977, 0.05884465869769757, 0.007533581334729547, 0.005920312879034623, 0.06018845920342935, 0.03801385929631548, 0.016253328491019535, 0.0025494417578093144, 0.0012051279654623067, 0.0009715920584604235, 0.0011701391379891476, 0.0014729905355427325, 0.001982230570378047, 0.002153201537849313, 0.002630187975615022, 0.0032910484002873094, 0.0024058525977586342, 0.0022366237144149153, 0.002024660914959307]","[0.010669863383183526, 0.012618779487748906, 0.015350186666230095, 0.011573707164124973, 0.013005435136625783, 0.020174555194017715, 0.005100450434287968, 0.012746993922281695, 0.007608559635983624, 0.01131953149994039, 0.009191148974921272, 0.01729792902176586, 0.021429917558360115, 0.01990062665265724, 0.029663125493619266, 0.01894465736329749, 0.014035869032773951, 0.03016554980582734, 0.021904539104464785, 0.024833120092285204, 0.012683805124684755, 0.009258316721543773, 0.004721294616379228, 0.01191545506050537, 0.011206477199202241, 0.012190843239349944, 0.009178154505175373, 0.009987768615763603, 0.014261895257342628, 0.010971850060434803, 0.011183012997683461, 0.010720688459457119]"
5201,A6b,0.04438060439891401,0.07510877771225541,0.16978213115501223,16.499688805538852,256.0,0,"[0.0019049287878945339, 0.00190315520050135, 0.0029577396516443366, 0.00486987036619381, 0.008642243254546383, 0.005588124261152892, 0.0037282406106062226, 0.0021576918665931746, 0.0011721392759648397, 0.0010033418434312103, 0.001283013272344551, 0.0032695553700880266, 0.016558869810553833, 0.05253243991945919, 0.05602139676099067, 0.004680306627034079, 0.0038888319639065272, 0.044610696522058645, 0.0460862404061293, 0.009812221405987101, 0.0016119528474387494, 0.0011532194005972397, 0.0010136335962248316, 0.0010749058564422651, 0.0014083986480697037, 0.0018946080450043942, 0.002886768499995648, 0.00459131848550341, 0.0037965900127052248, 0.0029036635775965443, 0.0015491345530359432, 0.002538476265798547]","[0.01023636295721889, 0.007277913696686914, 0.010284633830841137, 0.010581299275881003, 0.01912394518577011, 0.015294913654096557, 0.01480817398084468, 0.013110567303978655, 0.008303701959211705, 0.009276380067362405, 0.011842193541750928, 0.017104092596106447, 0.02193483668115729, 0.026554904772475726, 0.02765627702925766, 0.014167691582620679, 0.01204487372993089, 0.020888767343033396, 0.021840755468118127, 0.01794052089723519, 0.008592519133953716, 0.009497150459468815, 0.010212403186139632, 0.009154920253857297, 0.01095599621750959, 0.011176392264866464, 0.01451185462129214, 0.020297492749607952, 0.015093316811010189, 0.013142108808973676, 0.008697869327407706, 0.014616193363414532]"
5202,A6b,0.05761744601745894,0.0827363862209764,0.24834770903621753,19.924554052549592,256.0,0,"[0.002131642998949897, 0.0033900274028827405, 0.0030243607716381937, 0.007807319111410445, 0.00886139966220207, 0.006487914059475052, 0.0033103617095218488, 0.0019864811360410517, 0.0013686482503261859, 0.0011195619631780022, 0.0014464069972269075, 0.003566151900954036, 0.027986207845738853, 0.04602945999926877, 0.06705472001655356, 0.006702829772172373, 0.006721881741063677, 0.0750403952499412, 0.04383708659401672, 0.011640828434585752, 0.0021898529655068966, 0.0013557368329593057, 0.0010959346144920321, 0.0012452688778298343, 0.0015015000167321866, 0.002109656775349157, 0.0027429925980708204, 0.0043355922919722486, 0.0041113819614522675, 0.002989198352476357, 0.0025143964787941366, 0.002520134046933615]","[0.011560462186168822, 0.015282101533122995, 0.010159510939795769, 0.017156795355878156, 0.017598848216951266, 0.01567501597427846, 0.011334285044589408, 0.011241863986643112, 0.0114515681659847, 0.007574834542310074, 0.011387967698541682, 0.013699452360718373, 0.030132202913862514, 0.022701260804240935, 0.03265190406068631, 0.019060037638632482, 0.016509434433973263, 0.0357219704979623, 0.02333010081572347, 0.02253327771389499, 0.013288602280774392, 0.012836629715933013, 0.00589847779600359, 0.010717276043402517, 0.010608749314688073, 0.013714842621400268, 0.013822979882411095, 0.018818163098530922, 0.017855266036203656, 0.013721520746924586, 0.013157413430718872, 0.014075028792216709]"
5203,A6b,0.05492888605117364,0.06424219677598064,0.23279722402933034,26.7864888442378,256.0,0,"[0.0029452596584456188, 0.0016295243358127902, 0.0033324457197940775, 0.003232559854709478, 0.006093201355763628, 0.005758794954140238, 0.0036807527153567207, 0.00198842133583735, 0.0014405238529339708, 0.001080323423519983, 0.0014913554901381017, 0.003461781348669607, 0.03765063648280633, 0.044033288054260857, 0.06854273871697032, 0.00478037002295032, 0.006846966290430088, 0.08074567519922944, 0.038800095680845186, 0.0068974482464805925, 0.0021467859260138433, 0.001453821192555048, 0.0011582848260894459, 0.001155081691537279, 0.0015123183768793733, 0.002177287651628095, 0.002826739064413553, 0.0033428130059249776, 0.004347015503333686, 0.0024331452103665547, 0.002429132413454065, 0.002236242532948523]","[0.019377074630885446, 0.006861424855310418, 0.010520456605025144, 0.006596712154452747, 0.014030283345967823, 0.016154403214550292, 0.013976843114865828, 0.010329296477692576, 0.013206312950765315, 0.008683507449383721, 0.01200415742968028, 0.010114115742938723, 0.032226532664468836, 0.019401259509839005, 0.035422569124334204, 0.013708587742949613, 0.0163468462776011, 0.03718949772853504, 0.022707718329567594, 0.015336896942158217, 0.012505922055233293, 0.015613069634168432, NaN, 0.007172706992030079, 0.01134148540352858, 0.013852800830574202, 0.013456290401255542, 0.013107754509820742, 0.017439045194860326, 0.01034350352028373, 0.012661780481574722, 0.012213971927570715]"
5204,A6b,0.06777118998117013,0.09650269879950502,0.27525961523337894,22.523897581914568,256.0,0,"[0.002333916793608587, 0.002587380095801093, 0.004728900042834218, 0.007117187015350568, 0.010198535658693681, 0.005625864376140334, 0.004158898881974135, 0.0027258888758271106, 0.0015005581267455992, 0.0012181000393693374, 0.0015155849617865679, 0.00384989128588003, 0.028551047962337667, 0.04475199624270972, 0.04640539674292233, 0.006823686902150866, 0.008494442827687075, 0.08511473240475628, 0.038156224407019865, 0.014925756013101915, 0.002557642772607483, 0.0013495541932416334, 0.0012159967817146691, 0.001333857123754587, 0.0014250201458534209, 0.002157832073131188, 0.002918397959505173, 0.0032752144193403917, 0.0029210272229406977, 0.002088911962640554, 0.00230078375346565, 0.0027204970534298835]","[0.012209570470995943, 0.011198761986337007, 0.01916146995432785, 0.014423223420833707, 0.01855884130573167, 0.011665453358463284, 0.013297829469752491, 0.015129267989495591, 0.01091020508232485, 0.01241937847954997, 0.010974859078891439, 0.011177057110963944, 0.02582864587338573, 0.0216344744449377, 0.02419677852089414, 0.019347284033822968, 0.02230019265504119, 0.04150631764456934, 0.02010412264743962, 0.02203774227614184, 0.01431057275208881, 0.009805563387811914, 0.011748030879092904, 0.0118055661188491, 0.00720552281441243, 0.012922868007619118, 0.014059773059836776, 0.01330752358509638, 0.010600370733857126, 0.007351851004076276, 0.008560731337048528, 0.015551233720947695]"
5205,A6b,0.05098560593834433,0.06856633444258788,0.14628280301946778,23.399158964698696,256.0,0,"[0.0023664338022043483, 0.002116004807769045, 0.0036950146612529655, 0.0055284746323725495, 0.009474745792618209, 0.00931980909300124, 0.004259590842109331, 0.0026745646461382696, 0.0013714882297887324, 0.0011337777122311548, 0.0013492054020888377, 0.0032858378842583057, 0.024945321509340278, 0.0572979362855176, 0.056039812505442335, 0.003834127442142051, 0.004846544815109194, 0.07143381732538359, 0.047693407548061534, 0.014168039697984615, 0.0025631625320367913, 0.0012880077536584706, 0.0011248917221766783, 0.0012453874440462838, 0.0016365884277795431, 0.002171012848225462, 0.003171227114248516, 0.003827050748521188, 0.0042187966832460625, 0.0035137624439112104, 0.0023001542339600636, 0.0027423931917041314]","[0.014706798807404027, 0.01235346845819327, 0.014570934325628155, 0.0125682574425855, 0.01597589245877254, 0.016597932220019176, 0.01153044727113804, 0.013767593458298198, 0.008916652895038228, 0.008610064058685482, 0.008929860403137877, 0.012347397045549586, 0.02424157332435152, 0.022233381297447636, 0.02874636414838732, 0.01604887563386115, 0.01510204446649295, 0.03302022635885768, 0.021492653251734436, 0.019825269077517645, 0.013712874507445386, 0.009240517715403773, 0.007984629747529212, 0.010523371721066552, 0.01236347329899683, 0.012519798196485956, 0.014822410866306732, 0.014316791974091962, 0.0156914434187132, 0.015362088862896226, 0.010869140716264398, 0.016043797272287393]"
5206,A6b,0.0651576628919384,0.08054853183501813,0.15481626525679323,28.5017383110057,256.0,0,"[0.0025157210137631246, 0.002389563117655362, 0.0034115615337957854, 0.009542819528505896, 0.00841201943845297, 0.009199196997829949, 0.005025316659542235, 0.001884018709255874, 0.001576794040467874, 0.001268739707537099, 0.0017664154324079397, 0.004160353923310144, 0.03481581452662957, 0.07165313712558956, 0.051416972893633575, 0.00453311693079626, 0.005747745308091308, 0.058371780936485256, 0.044704262426053284, 0.0065816040666801905, 0.002129170476736251, 0.0013691967760311877, 0.0012853159271731748, 0.0014251396899719543, 0.0015367096094365373, 0.002517628566456191, 0.0034714504312320983, 0.008142815594699397, 0.004900144438136442, 0.002956991919298939, 0.003001953540200128, 0.002980475690193418]","[0.013241981354134331, 0.013091086690577219, 0.010613460868180786, 0.01931692013068946, 0.014037175888701146, 0.020279677284490035, 0.016194459670984148, 0.0071225761978263025, 0.012838984532215228, 0.011147582957497508, 0.014703537871855308, 0.011754415231571705, 0.0270656593296345, 0.028770598832940638, 0.027470732567431697, 0.019206264128651566, 0.01846927712323337, 0.0261864835256335, 0.022835193407926974, 0.014472977288219476, 0.011377547135357362, 0.007649263289310455, 0.011402703631231305, 0.01224187944947711, 0.008425848209441334, 0.01676569668454861, 0.016928567812461486, 0.036188753659502824, 0.019155193199333894, 0.012618904554196736, 0.014942397954283471, 0.016025544620728575]"
5207,A6b,0.05157732185929146,0.07265640195056192,0.21722888845699315,20.71990864413407,256.0,0,"[0.0024386919370947887, 0.002569709967084599, 0.002361851788797731, 0.0059834565654938, 0.008890629682278852, 0.006056050313099333, 0.004199119576624973, 0.0024624624415285996, 0.0013428738895598226, 0.0010536128768464893, 0.0012945848870649695, 0.00411854920617863, 0.02550922141183188, 0.06042571740706056, 0.06172101939980253, 0.005417566750099943, 0.004767760603646225, 0.07453348515354374, 0.036724271525103096, 0.010810415010265997, 0.0020928797841155925, 0.0012610018418595453, 0.001095786381980647, 0.0012055386920442777, 0.0016832442030884297, 0.002193924092121536, 0.0027032216935173052, 0.002773739622819584, 0.003425738126533023, 0.002382382289273484, 0.002602993123155167, 0.0024782724707004492]","[0.014710876669061842, 0.00995911101390077, 0.006995384982414357, 0.01323349435421636, 0.016980851255251166, 0.01368711377062122, 0.014857854545128833, 0.013971146823207999, 0.009730571848895019, 0.005876673328029967, 0.007732700268942846, 0.01493509090593504, 0.025595376332038147, 0.029550364707615503, 0.030073971271205827, 0.01718055318381533, 0.012827899004472414, 0.034379819237720155, 0.0193438773532488, 0.019532395355482783, 0.011505188172405938, 0.010617618694566655, 0.009802923947629147, 0.010814520296205662, 0.015694373131560656, 0.014253745953034705, 0.013025077018771675, 0.01039982274158183, 0.014677994932715278, 0.010476439196857293, 0.01244529025001656, 0.014691493203946047]"
5208,A6b,0.05018794627256884,0.07733693821083708,0.19157273293063515,17.217800843208686,256.0,0,"[0.002314167424599187, 0.002674271085112223, 0.0036844362235295496, 0.004824302317554995, 0.008229740961847939, 0.0049327351573939335, 0.004570174197200406, 0.0020682700451552798, 0.0012176528511143184, 0.0010274055594555317, 0.0012710822204323546, 0.002570134270378114, 0.017235271048845778, 0.048692951177534395, 0.06301857236900313, 0.0066368843432378834, 0.005744834764971195, 0.07445605036219313, 0.03982921733553919, 0.012624575422292275, 0.0020990267125548063, 0.0010847881578540893, 0.0010343376838332838, 0.001158041427417864, 0.0014756215994719795, 0.0018176909920987901, 0.0033819786189214986, 0.0036481626715663034, 0.003558929157396247, 0.0023094535074965365, 0.0015464656577828637, 0.002413910427945802]","[0.014625156275586223, 0.013117361521285316, 0.015090662762323093, 0.011416749014628162, 0.01694481194080055, 0.011699855833411928, 0.016722407087841566, 0.010679018674893175, 0.008488178131354983, 0.00823521682855864, 0.010037640904121561, 0.012091878636857503, 0.025558932729664075, 0.02407794186335893, 0.030173025194165665, 0.019270347925178146, 0.018186534877033284, 0.034805540715859104, 0.01942036061042374, 0.02051510770441976, 0.011996497175978869, 0.0053574054542878105, 0.008734878625709774, 0.010747502167644384, 0.010931903923549367, 0.009877113962757676, 0.01816665121786727, 0.0165681428948301, 0.016366404429258997, 0.010430206598042578, 0.009574179911156428, 0.014790981894853535]"
5209,A6b,0.05480549394011057,0.06690588201894289,0.14229850450383574,21.05945369264398,256.0,0,"[0.002349547428645752, 0.0019538114835091326, 0.002942014804710928, 0.005223301068958497, 0.010375118617315642, 0.008355984166426801, 0.005155398041527281, 0.0025272184944052645, 0.0012938967703460598, 0.0010590123022039023, 0.0013282055436962701, 0.003098805907447822, 0.028245053678396848, 0.05312831279197816, 0.04805496568911546, 0.003932825787769649, 0.004394286328807145, 0.05327217776199852, 0.038887125955586674, 0.012353989611285681, 0.0022169704911942515, 0.0011426295559754758, 0.0011164865181791579, 0.0011043706335464856, 0.001505348915778619, 0.001897064179102486, 0.0026337472277895503, 0.0031053847911515033, 0.0031563667040441544, 0.0026310643942516264, 0.0023467015639844894, 0.0029385847746326785]","[0.014187055731499934, 0.010833264377274844, 0.010114861551608427, 0.012435321535303467, 0.018818317833596762, 0.015512643988748647, 0.013602269262639296, 0.010865301502351344, 0.008071366489115278, 0.00870240852620285, 0.01181952272986581, 0.015072753800683623, 0.03351886764509172, 0.02239420660533612, 0.02485561119523696, 0.016425686890419424, 0.014165334851558025, 0.024843587454714343, 0.019272663943138833, 0.021470402007236832, 0.013067578502574218, 0.007161144620229563, 0.014419526741147094, 0.0069381778276786515, 0.011004021653386535, 0.010706186506434456, 0.012885017558475027, 0.01315038552743076, 0.012111330644403302, 0.011949533940174978, 0.010674849788169086, 0.0189736361487737]"
