step,arm,mass_ess,n_occupied,resampled,benefit,lam,n_replacements,duplicate_pairs,cooling,ess_predicted,chi2,row,seed,hold_max,n_clones,cooldown_until
10000,A4a,0.0,31,False,0.0,0.0,0,0.0,False,,5.858798817669786,0,5200,,,
10000,A4a,0.1235290587200413,32,True,0.3547621239234726,0.0,36,76.0,False,,6.214787382756133,1,5201,632.0,36.0,10632.0
10000,A4a,0.21107383506611246,32,True,0.4916877547639028,0.0,33,112.0,False,,5.795266278860029,2,5202,716.0,33.0,10716.0
10000,A4a,0.0,31,False,0.0,0.0,0,0.0,False,,5.2400630731275895,3,5203,,,
10000,A4a,0.0,30,False,0.0,0.0,0,0.0,False,,5.2466426166426166,4,5204,,,
10000,A4a,0.1238057926209108,32,True,0.38312185354892114,0.0,25,66.0,False,,3.433669282106782,5,5205,678.0,25.0,10678.0
10000,A4a,0.0,31,False,0.0,0.0,0,0.0,False,,4.1554042731462095,6,5206,,,
10000,A4a,0.15173954752219893,32,True,0.4749978197888097,0.0,29,98.0,False,,4.0540054563492065,7,5207,678.0,29.0,10678.0
10000,A4a,0.14782864530332734,32,True,0.5313670428545457,0.0,29,124.0,False,,4.270649576118326,8,5208,716.0,29.0,10716.0
10000,A4a,0.07435873480706626,32,True,0.4734012500129194,0.0,38,100.0,False,,5.74162270021645,9,5209,678.0,38.0,10678.0
10000,A4a,0.20786912631589868,32,True,0.5241313984437137,0.0,29,98.0,False,,3.9840018488455993,10,5210,711.0,29.0,10711.0
10000,A4a,0.10822928604053594,32,True,0.45703466454496017,0.0,30,92.0,False,,3.92492784992785,11,5211,678.0,30.0,10678.0
10000,A4a,0.0,31,False,0.0,0.0,0,0.0,False,,3.9726097379323186,12,5212,,,
10000,A4a,0.16099029445023427,32,True,0.5303423928876164,0.0,29,120.0,False,,4.566260822510823,13,5213,716.0,29.0,10716.0
10000,A4a,0.15973393100403654,32,True,0.644246940593621,0.0,33,196.0,False,,5.190676857864357,14,5214,716.0,33.0,10716.0
10000,A4a,0.11930609367933577,32,True,0.5149782391758065,0.0,32,122.0,False,,4.912738997113998,15,5215,716.0,32.0,10716.0
10500,A4a,0.12286703784508964,32,True,0.6023101626008112,0.0,37,174.0,False,,7.436801046176046,0,5200,716.0,37.0,11216.0
10500,A4a,0.13392134905669972,32,False,0.0,0.0,0,0.0,True,,,1,5201,,,
10500,A4a,0.055341472962536685,32,False,0.0,0.0,0,0.0,True,,,2,5202,,,
10500,A4a,0.13046919553002176,32,True,0.6275555326891092,0.0,37,186.0,False,,6.8500642586580085,3,5203,716.0,37.0,11216.0
10500,A4a,0.0,30,False,0.0,0.0,0,0.0,False,,5.087807840307841,4,5204,,,
10500,A4a,0.21090094690078678,32,False,0.0,0.0,0,0.0,True,,,5,5205,,,
10500,A4a,0.0,31,False,0.0,0.0,0,0.0,False,,5.669082530372854,6,5206,,,
10500,A4a,0.16382820321464905,32,False,0.0,0.0,0,0.0,True,,,7,5207,,,
10500,A4a,0.1113407836564989,32,False,0.0,0.0,0,0.0,True,,,8,5208,,,
10500,A4a,0.14843026058945324,32,False,0.0,0.0,0,0.0,True,,,9,5209,,,
10500,A4a,0.16056710554636183,32,False,0.0,0.0,0,0.0,True,,,10,5210,,,
10500,A4a,0.08553444770175365,32,False,0.0,0.0,0,0.0,True,,,11,5211,,,
10500,A4a,0.0,31,False,0.0,0.0,0,0.0,False,,4.1876076432528055,12,5212,,,
10500,A4a,0.20365125394203107,32,False,0.0,0.0,0,0.0,True,,,13,5213,,,
10500,A4a,0.20854651352989784,32,False,0.0,0.0,0,0.0,True,,,14,5214,,,
10500,A4a,0.10124970692560559,32,False,0.0,0.0,0,0.0,True,,,15,5215,,,
11000,A4a,0.11629387278934594,32,False,0.0,0.0,0,0.0,True,,,0,5200,,,
11000,A4a,0.08684209072533551,32,True,0.2285924401016229,0.0,14,28.0,False,,2.6653837481962483,1,5201,504.0,14.0,11504.0
11000,A4a,0.1652187121001955,32,True,0.21011110691676818,0.0,19,38.0,False,,3.4736934072871577,2,5202,504.0,19.0,11504.0
11000,A4a,0.23280065127873995,32,False,0.0,0.0,0,0.0,True,,,3,5203,,,
11000,A4a,0.0,31,False,0.0,0.0,0,0.0,False,,5.969103477167993,4,5204,,,
11000,A4a,0.17753691685049758,32,True,0.2661929921786651,0.0,17,38.0,False,,2.5591991341991345,5,5205,632.0,17.0,11632.0
11000,A4a,0.15004206734002073,32,True,0.5807989196866591,0.0,35,158.0,False,,6.081017766955267,6,5206,716.0,35.0,11716.0
11000,A4a,0.11219666259973123,32,True,0.2727367476803838,0.0,27,54.0,False,,4.494882981601732,7,5207,576.0,27.0,11576.0
11000,A4a,0.15180099085522283,32,True,0.3184732075727407,0.0,22,56.0,False,,3.7854144119769115,8,5208,678.0,22.0,11678.0
11000,A4a,0.17240995908112844,32,True,0.22819859073298693,0.0,12,24.0,False,,2.031768578643579,9,5209,576.0,12.0,11576.0
