t_ps,seed,method,eF_equilibrium,eF_km_equilibrium,eF_uniform8,eF_km_uniform8,eF_uniform10,eF_km_uniform10,egradF_equilibrium,egradF_uniform8,egradF_uniform10
0.0,0,abf,3.113083015241455,2.994907572165497,5.070322530661614,5.0341336724056545,6.375544970707544,6.355161029630353,17.90760282093166,26.55426001503629,29.35409200350472
0.0,1,abf,3.113083015241455,2.994907572165497,5.070322530661614,5.0341336724056545,6.375544970707544,6.355161029630353,17.90760282093166,26.55426001503629,29.35409200350472
0.0,2,abf,3.113083015241455,2.994907572165497,5.070322530661614,5.0341336724056545,6.375544970707544,6.355161029630353,17.90760282093166,26.55426001503629,29.35409200350472
0.0,3,abf,3.113083015241455,2.994907572165497,5.070322530661614,5.0341336724056545,6.375544970707544,6.355161029630353,17.90760282093166,26.55426001503629,29.35409200350472
1.0,0,abf,1.6989124438564633,1.593802809862008,2.406063668447702,2.2775891792200036,2.9931357768294835,2.9203141644818116,9.474573892227081,16.787346410537165,22.477317610777128
1.0,1,abf,1.661324233887769,1.551754726025032,2.3909011551770716,2.2717923748045625,3.0323251733954977,2.9660671900448183,9.525047433293983,16.98152403481655,22.426317154758806
1.0,2,abf,1.6630451483824846,1.5553499491310345,2.366112741453382,2.237194908268154,3.0139828389532735,2.943042300898732,9.41231315569075,17.056545410827365,22.601841337754752
1.0,3,abf,1.6804495499993426,1.5783194643966993,2.410530578967749,2.272223420641727,3.034511057518445,2.9562033057702535,9.475387854199955,16.998028385032715,22.492347505908025
2.0,0,abf,2.3083572557553764,2.2237023128885127,3.4037341355818844,3.2646753435500893,3.2235499780837857,3.11110841582628,9.404488035806036,15.56502113350521,19.543804856542344
2.0,1,abf,2.3206380420602875,2.237510457168312,3.3794596167426496,3.239253690112844,3.208013272479444,3.0956628573626497,9.382334720798035,15.554459251270659,19.555959731809292
2.0,2,abf,2.2335756262657736,2.144168534974106,3.2965655560450107,3.1556513756894877,3.1535945707481488,3.041010320234915,9.303085228168635,15.490332871353147,19.593035501442657
2.0,3,abf,2.3077678011729907,2.2273974559061873,3.4151881594714446,3.271194255464489,3.247874667519405,3.129471591314274,9.37270501267153,15.566530907578699,19.29874425819986
3.0,0,abf,3.1024460469257145,3.031210605163506,4.9338006054923085,4.797109984755556,4.511113106201675,4.383072881745876,9.324842415529275,15.35163431681567,17.519413270145847
3.0,1,abf,3.0725128350187774,3.004722033596536,4.8343205379896625,4.699428310083054,4.430737428321025,4.304606572332597,9.303869139713708,15.336645851471545,17.59183880886966
3.0,2,abf,3.0780382122275918,3.007159551124281,4.883826458676858,4.746797840205904,4.472166742690863,4.342383725297007,9.259469373544679,15.323097495366007,17.535099169904363
3.0,3,abf,2.96989494663922,2.8962726457609573,4.69718970427316,4.557952593525648,4.290870907314745,4.1615822587407365,9.298790174638526,15.340936329543714,17.533258498756233
4.0,0,abf,4.445551146984454,4.383020634035415,7.694699152352601,7.56497500190419,7.2844091158278275,7.161129194332953,9.26419447345878,15.258911460028019,17.370933960219105
4.0,1,abf,4.2907888486862245,4.229747526933832,7.357937120311966,7.228588831643591,6.946863641458878,6.823489333332056,9.2498133902196,15.238597972384875,17.35165615369991
4.0,2,abf,4.3103135604738565,4.246429557165211,7.432596303675661,7.302141164229817,7.019949844710623,6.895360065848497,9.217468154611693,15.223344769036254,17.347473256021537
4.0,3,abf,4.339488663326551,4.277157819953681,7.4849345403030565,7.354439308550449,7.072907666600538,6.948734813347667,9.236662404691076,15.237235839844464,17.345468866035148
5.0,0,abf,6.611056490980386,6.557208645282991,12.832264424406334,12.709202034179262,12.83767000058832,12.721675625692194,8.7487151747891,13.057285146521433,15.738153413157693
5.0,1,abf,6.998608014990241,6.945108118801623,13.282350266169226,13.159786154562306,13.177358706153315,13.061554296547502,8.923057928102901,14.48219711989001,16.816405044059636
5.0,2,abf,6.746209026684692,6.69285498198032,13.153228545185332,13.030277388061078,13.244307931073054,13.128415711698363,8.698601512699687,12.362932365510757,15.167391726397428
5.0,3,abf,6.553438727260795,6.497602203083578,12.873101030062235,12.750552896348399,12.89445004896996,12.779051933412406,8.769491355964893,12.907113687131062,15.635543436454423
6.0,0,abf,5.473422094109539,5.410391164679461,11.029443784251766,10.904823117604291,11.53721143381704,11.420871894083751,8.556888934907123,9.371647403947616,9.941432419622508
6.0,1,abf,5.459126334834537,5.397069214485605,10.974908708567646,10.850644284182003,11.418830674539317,11.302343266322168,8.536181924092103,9.503009775681145,10.072013841406156
6.0,2,abf,5.244111062865684,5.181513905580027,10.600711714450247,10.475197460837336,11.102907621002858,10.985405233608896,8.517621633338438,9.25817783213625,9.75268499516397
6.0,3,abf,5.221633981839567,5.157856112544884,10.529508418777885,10.403423154788056,11.009302219036808,10.891468042819978,8.529575766257388,9.2771016175257,9.754880413626612
7.0,0,abf,3.801446864980215,3.733008770705193,7.5778774890325895,7.446811238009182,7.867726699989691,7.744832246389003,8.475621670309438,8.866980038226492,9.13148002579042
7.0,1,abf,3.7410983273712097,3.6734749304005527,7.423209041379626,7.292713491566985,7.694393994548581,7.571850563706786,8.463890207469449,8.896301518314475,9.16532135663187
7.0,2,abf,3.7671469631974883,3.6979151806728394,7.482010524888475,7.35149140943521,7.768451105675117,7.645922005277715,8.452715657018548,8.842308854864655,9.078525106001953
7.0,3,abf,3.6817432841721627,3.6133981220751683,7.287188517780266,7.15557622708926,7.555504827038771,7.431880481043909,8.461057699760763,8.861793379197755,9.097095496738648
8.0,0,abf,2.8905101259535044,2.811660172163829,5.7169587672099516,5.580952938623679,5.9226351027830955,5.794817302851627,8.454224431832806,8.663336405779107,8.79989942290566
8.0,1,abf,2.8340577763563903,2.7564611699040027,5.564425644002072,5.428283322877325,5.754969914092686,5.626935059766772,8.449781281389694,8.673505845582547,8.814503574771338
8.0,2,abf,2.850211062536819,2.772062945649124,5.589181759262718,5.452292731132659,5.798670323645839,5.669825621793873,8.432182451365403,8.642232030050808,8.754065893278938
8.0,3,abf,2.826625199958489,2.7489652568244463,5.553330979278201,5.41565854988077,5.754392978084332,5.625069347471373,8.442991918155524,8.62604682017724,8.7377690670205
9.0,0,abf,2.1646755381505813,2.0728205913268978,4.2248538173548384,4.080164674822344,4.369342636390392,4.232915376767108,8.446118094050291,8.567118904013563,8.644183490909345
9.0,1,abf,2.138235768954361,2.0471454212938127,4.129206330476768,3.984346878884593,4.261609051641054,4.1248785704529976,8.441002576286472,8.56469142295292,8.65128615089403
9.0,2,abf,2.1555841944859786,2.064895791542441,4.175316946595638,4.030029295651731,4.3267544737825965,4.18965545992484,8.42165392413999,8.544567040646973,8.610262033029091
9.0,3,abf,2.1531602398552923,2.0631896702496157,4.165024160494563,4.018724406074716,4.311441821884608,4.1736446528223645,8.435110687079064,8.537579831144761,8.601891839278974
10.0,0,abf,1.6538952906579192,1.543783301397722,3.154572010423138,2.9989686075615998,3.249063447101675,3.101813572972613,8.44116877451989,8.517229585212526,8.573706333563766
10.0,1,abf,1.6296744912804526,1.5213757328872664,3.062733425081009,2.9063648109739177,3.1491171073747504,3.000745280853004,8.436011195619685,8.514812234420264,8.57774514126321
10.0,2,abf,1.6535400717808062,1.5454173307835455,3.1338781432021645,2.977573253318382,3.2366527090050066,3.0885386292459707,8.415745450301788,8.498856485019237,8.542590187024805
10.0,3,abf,1.647064492856843,1.5391048409292067,3.1095031726936555,2.9516179801808,3.2107189286497597,3.061526188498656,8.430054157891085,8.49022609226795,8.536801122803334
11.0,0,abf,1.2909001565276614,1.1597609141882386,2.3687000394821083,2.1985076457780024,2.424835334916992,2.262637508540788,8.437149368043531,8.492502831069382,8.534993789512672
11.0,1,abf,1.2910230148915296,1.1633963044833222,2.3201416036871114,2.149439627296976,2.3713428713872444,2.20843075718422,8.432868549508205,8.487032177296392,8.53677418482899
