seed,method,ess_age_min,ess_age_mean,ess_perm_min,wmax_max,wmax_rare_max,ess_age_rare_min,n_events,n_opportunities,event_fraction,event_fraction_cumulative,n_unique_min
10,abf,1.0,1.0,1.0,0.000244140625,0.0051813471502590676,0.04711914062500001,0.0,161,0.0,0.0,4096.0
11,abf,1.0,1.0,1.0,0.000244140625,0.0051813471502590676,0.04711914062499999,0.0,161,0.0,0.0,4096.0
12,abf,1.0,1.0,1.0,0.000244140625,0.005714285714285714,0.04272460937500001,0.0,161,0.0,0.0,4096.0
13,abf,1.0,1.0,1.0,0.000244140625,0.005025125628140704,0.04858398437499999,0.0,161,0.0,0.0,4096.0
10,fr_oracle,0.9660377358490566,0.9873281392365127,0.7324749642346209,0.00146484375,0.009708737864077669,0.04736328125000001,744.0,161,0.0011282026397515528,0.181640625,3467.0
11,fr_oracle,0.973384030418251,0.9871372883085554,0.7340501792114695,0.001220703125,0.010582010582010581,0.045654296875,723.0,161,0.0010963582104037267,0.176513671875,3479.0
12,fr_oracle,0.973384030418251,0.9873581360792072,0.7343133739691646,0.001220703125,0.0106951871657754,0.0451711826223545,726.0,161,0.0011009074145962733,0.17724609375,3467.0
13,fr_oracle,0.9669499527856469,0.9852981508023304,0.7096327096327096,0.00146484375,0.010869565217391304,0.04443884408602151,828.0,161,0.0012555803571428572,0.2021484375,3402.0
