t_ps,seed,method,eF_equilibrium,eF_km_equilibrium,eF_uniform8,eF_km_uniform8,eF_uniform10,eF_km_uniform10,egradF_equilibrium,egradF_uniform8,egradF_uniform10
52.0,11,abf,0.5811003689749256,0.24872616720677396,0.69442464609685,0.3362320894595031,0.6880207170444894,0.3303693783301127,8.361193767344696,8.352365115764352,8.371152130061017
52.0,12,abf,0.5814989209524225,0.2444876150920189,0.6944411406211095,0.33010437749137095,0.6891575217361037,0.3255357349240835,8.366440544126728,8.349981219829228,8.371596017976852
52.0,13,abf,0.5753516762583576,0.23851229486177686,0.692703735400271,0.33411988249308266,0.6878581104700252,0.3300161275076806,8.365175909724353,8.352782672788162,8.370998169015788
53.0,10,abf,0.5734813665127406,0.23382898884221193,0.6876213498934636,0.32369246678147345,0.68295504990154,0.3200791270104413,8.35430175043429,8.345576620689164,8.370011321249125
53.0,11,abf,0.5801789733037377,0.2471046464810116,0.6927489920019008,0.3337378743165891,0.6864785634536239,0.3280723868020713,8.359201486755762,8.351626500827312,8.370438460453736
53.0,12,abf,0.5808963365358949,0.24299727232984286,0.6928480549625545,0.3272604106168678,0.687498619114073,0.3226799452070047,8.365542218135992,8.349105433539284,8.370794911267291
53.0,13,abf,0.5744778502004352,0.2359742755021965,0.6913156674133494,0.3315352154976801,0.6866369561831395,0.32774454550417687,8.36357314539292,8.351869056761391,8.370204426904795
54.0,10,abf,0.5735005052757781,0.23360751407164565,0.6871920095226727,0.32247015846531846,0.6825982541258906,0.31909004120584084,8.35287237514736,8.344213642895093,8.368855252204023
54.0,11,abf,0.5794430634157527,0.24522099717184634,0.6912018599156599,0.3307890793360913,0.6850214661892339,0.32520375717061295,8.357572643917825,8.350251589100592,8.369548752336824
54.0,12,abf,0.580103348345272,0.2419854465549567,0.6915609667357205,0.32508067534382934,0.6860670685702016,0.32024465572135996,8.364196188594832,8.349546733222317,8.371128519083262
54.0,13,abf,0.5739921514088205,0.23435214865901322,0.6899784364831149,0.3292054110462816,0.6853720891567456,0.32552459989353105,8.36296517123905,8.351999526013874,8.370119316625846
55.0,10,abf,0.5738472712516222,0.23369733435011844,0.6877601235132621,0.32282976306759253,0.683045889114592,0.3194134226191411,8.35195778927054,8.343720767677452,8.36843691792143
55.0,11,abf,0.5798989166755892,0.2462954880136079,0.6909453116789153,0.33009499201811016,0.6847870564179914,0.32445849296161394,8.357388052208828,8.349911753072131,8.369488897351552
55.0,12,abf,0.5790910855619078,0.23994532216487582,0.6904688598634136,0.323267644658814,0.6850538980477644,0.31849582712630226,8.362539780075942,8.349526849021833,8.371461328356048
55.0,13,abf,0.5737179267866959,0.2331299289230391,0.6887066926876874,0.3267091393618425,0.6840310084011583,0.32296781395631163,8.36222939612502,8.351608565122293,8.369534200328813
56.0,10,abf,0.5739310202308713,0.23371211727272945,0.6878669851198371,0.3224742038108534,0.683249232420803,0.31925574579164373,8.351659304072118,8.343069654004081,8.367862976576749
56.0,11,abf,0.57922776453038,0.2448849980903723,0.6897972908544524,0.32834706095563726,0.6838200252035375,0.3228558878172489,8.356618557319816,8.34959166434233,8.36942595927967
56.0,12,abf,0.5790267873070637,0.23927201906120674,0.6896504338445374,0.3221539733540333,0.684223266820733,0.31734334466890224,8.362524484271937,8.348133204765352,8.37017617774434
56.0,13,abf,0.5734024118123662,0.23148342910858866,0.6878317967996084,0.3247505839459761,0.6832229291987935,0.32115616280524856,8.36189914261948,8.350983699846127,8.36907595729701
57.0,10,abf,0.5741578212903119,0.23422317380500893,0.6881798026971538,0.3220637701636619,0.6834506044759591,0.3187954815451605,8.350541892445774,8.342628494569112,8.367312216681036
57.0,11,abf,0.5786813634306814,0.24334687053634893,0.6884770878564523,0.32631363249191336,0.6825668851080328,0.3209471640809198,8.35601445971971,8.348984817463114,8.368871645521391
57.0,12,abf,0.578446125569031,0.23822709117819155,0.6883177758888731,0.31992961743558923,0.6828196354079399,0.3149863390292525,8.361338639712397,8.347244557830107,8.369500168336767
57.0,13,abf,0.572906378440525,0.23046868676738297,0.6867393309667178,0.32280920862786844,0.6821082243125303,0.31916750515881975,8.360948414424087,8.350433460531836,8.368243945505675
58.0,10,abf,0.5741343342016071,0.23372566399830758,0.6876576456096206,0.3204482440571955,0.6828312721688571,0.3170962079031852,8.350211341082618,8.342645029538486,8.366867547605564
58.0,11,abf,0.578122776555264,0.24195744355643697,0.6871905378751761,0.32446789175460117,0.6814439773150449,0.319285737223405,8.354380117670985,8.348444190070959,8.36842730210334
58.0,12,abf,0.5783145213830033,0.23766438963092842,0.6864340512977215,0.31737936024558683,0.680901014651608,0.312381320265029,8.361459835007992,8.34670404346849,8.368899622577771
58.0,13,abf,0.5720135664940135,0.2285257866111988,0.6847925792408653,0.31944587523318396,0.680310885561413,0.31604217553653285,8.359738952357953,8.348910370700219,8.367006088401657
