t_ps,seed,method,eF_equilibrium,eF_km_equilibrium,eF_uniform8,eF_km_uniform8,eF_uniform10,eF_km_uniform10,egradF_equilibrium,egradF_uniform8,egradF_uniform10
41.0,22,abf,0.5698968726356618,25.72029575539853,0.66310343404363,43.19193157213522,0.6578190237033459,54.535982652511706,22.725023466874244,24.36844188119629,24.785990037886194
41.0,23,abf,0.5678716472026245,25.722062780025713,0.6507115531706207,43.214505298186296,0.6485808038280114,54.558308585209,22.72682229959796,24.371239463284784,24.792033790062373
42.0,20,abf,0.5745072114873189,25.701317465168245,0.6720896305891334,43.198215731647664,0.6648268024751651,54.534794960752556,22.720248528734444,24.37001953565994,24.7870340957131
42.0,21,abf,0.5742044842409121,25.694281564383378,0.6831439637614604,43.182156436146606,0.6794698633279141,54.52193940895773,22.729629509296274,24.37548962773328,24.794786622951897
42.0,22,abf,0.5693506828868244,25.720744159551195,0.662017372097509,43.19255682101612,0.657080482416506,54.53663852513545,22.724382215168497,24.368924826676974,24.785968936175905
42.0,23,abf,0.56685578450364,25.718305933844995,0.6493918895100128,43.214230551985786,0.6471531057335415,54.558132114463106,22.725941968101495,24.370933975889763,24.791245847266858
43.0,20,abf,0.573526627905244,25.703294923461765,0.6701131451594255,43.19832952831451,0.662795707216581,54.53445523254939,22.72027529746614,24.369545461302753,24.78655167264678
43.0,21,abf,0.5734647516157756,25.69487868277699,0.6827721316346007,43.17922338172085,0.6793279040362324,54.518647850186106,22.728988723104244,24.37531704981325,24.794788021250714
43.0,22,abf,0.5698591417730434,25.72038449837472,0.6615735812665388,43.1935733234261,0.656817023503336,54.53768868519746,22.723801308295645,24.36880072799609,24.785926482850172
43.0,23,abf,0.565922077851683,25.717070923223584,0.6481386434500813,43.212824024579966,0.6461019524010605,54.55706737696469,22.724917741732032,24.37103359217418,24.7909199751507
44.0,20,abf,0.5729585844683194,25.706085348873785,0.6692065924129346,43.199718694243835,0.6617320650540068,54.53605492264639,22.720344231810074,24.369626615709997,24.78674091158212
44.0,21,abf,0.5725766445118069,25.69465249556207,0.6820642845467337,43.17928591318648,0.6788816808052436,54.51856841097661,22.728409037085918,24.37450901547167,24.793851886590534
44.0,22,abf,0.5694352356163623,25.72219935470596,0.6605674700385546,43.1942960028165,0.655688249986009,54.537709946457724,22.723538967069093,24.36861836532691,24.785680239915326
44.0,23,abf,0.5649169489346301,25.716268760309298,0.6470871825993286,43.21198356346496,0.6449777140604505,54.55614976604741,22.72373784473423,24.370338379898367,24.789918524262827
45.0,20,abf,0.5730830845671587,25.706331254949266,0.6678364829586823,43.199036279581534,0.6604326915835469,54.53577714897374,22.720055731072883,24.369131856868098,24.786569154881175
45.0,21,abf,0.572261441291652,25.694037978123347,0.6809241987917101,43.178414406226146,0.677992423920718,54.51836588399174,22.72768072443428,24.374247073388513,24.793458631565734
45.0,22,abf,0.5693468796908366,25.722924977849644,0.6601667776656401,43.194056007913886,0.6554100075023792,54.53719311659713,22.72385144835881,24.368389420075708,24.785461364569986
45.0,23,abf,0.5640813658924182,25.716944388956456,0.6464930515457565,43.21158485386631,0.6441422637108728,54.555332113983454,22.723033392416774,24.369664002684612,24.789175792685004
46.0,20,abf,0.572079404539142,25.70470683471384,0.6658983562337786,43.19892066772294,0.658847551694273,54.53634322149233,22.718969925487027,24.368578600509245,24.78646134171039
46.0,21,abf,0.5712019523679579,25.69337298485915,0.6790436890344315,43.179030164319194,0.6761871652602626,54.519482879552974,22.72653367298299,24.37343593438884,24.79300667317837
46.0,22,abf,0.5695221396812156,25.72473996068921,0.6604552035699629,43.1935678992274,0.6557434206720848,54.537065167263535,22.723870887286086,24.36897728179651,24.786020709924305
46.0,23,abf,0.5641037992216603,25.716664735957707,0.6470179675329261,43.212279830920345,0.6445104801966932,54.55567021489443,22.72264351675414,24.369329485819947,24.789003803384727
47.0,20,abf,0.5717268272815941,25.704876971929135,0.6645912286206836,43.19981633218751,0.6577248607245495,54.53759228595157,22.71836158220138,24.368230586335873,24.786282723596766
47.0,21,abf,0.5701261482397967,25.69554702197258,0.6779161366126017,43.18198272746521,0.6753525703153079,54.52133059829523,22.725938022686186,24.373055210372183,24.792738811848334
47.0,22,abf,0.5689173719429536,25.72456110900496,0.6595608783813997,43.1923060164874,0.6547904562444608,54.53591298977595,22.72342319766035,24.36881983406983,24.785903248355044
47.0,23,abf,0.5638735567928423,25.71638103825803,0.647130534633216,43.21258777080007,0.6449816729913943,54.55600540376737,22.722082090966865,24.368689271010854,24.788524305126955
48.0,20,abf,0.5706310155071388,25.707573641248473,0.6630318006117567,43.20142790070678,0.6563222594025493,54.5385104767735,22.71811940149971,24.367533525238077,24.78536121571088
48.0,21,abf,0.5697199635044183,25.697172002895453,0.6758146209281144,43.18361083368779,0.6734983128861384,54.52268800352719,22.725633704188006,24.372250309468523,24.792135764552057
48.0,22,abf,0.5691259753413905,25.72663780325419,0.6594563999798816,43.1918878653209,0.6546944995442778,54.53505955178273,22.72337006067435,24.368823261964245,24.786163866932878
48.0,23,abf,0.5632631005206666,25.716979053011972,0.6463465040397339,43.21278853247575,0.6443165649511333,54.55631906348782,22.721492734886915,24.367682592302106,24.788020641426694
49.0,20,abf,0.5700550399505994,25.708576611835113,0.6619010849190125,43.200534676789026,0.6552331816404791,54.537779533126205,22.71738498486555,24.367579747175142,24.785055821033332
49.0,21,abf,0.5687780000803537,25.697941362052184,0.6735454553064243,43.185169675927646,0.6715264096475324,54.525043666365214,22.725560871003044,24.372144952927133,24.79184653748689
49.0,22,abf,0.5686628430492195,25.72599330455439,0.6583540405746132,43.191759577978026,0.6537206946767932,54.53507049760489,22.723343043199066,24.369214061044524,24.786196547352567
49.0,23,abf,0.563261176791022,25.717990026039686,0.6452967536083809,43.21130918853733,0.6432918291484462,54.55444251362011,22.72197330520766,24.367842823312852,24.78793222032999
50.0,20,abf,0.5694622661131064,25.707093499310528,0.6620393471645126,43.19848787460203,0.655358424437404,54.5353096419125,22.717307074898162,24.36776003657662,24.785220570446093
50.0,21,abf,0.5678569484080187,25.697915851509773,0.6719097292897321,43.185589870528936,0.6700377458409051,54.525002045231744,22.724904627718782,24.371968476043367,24.791489728693314
50.0,22,abf,0.5683861436933781,25.72678973771099,0.6567857630494573,43.192700842309684,0.6520125839827151,54.536321321114045,22.72334450642786,24.368994844477406,24.785703670192408
50.0,23,abf,0.5634195888343605,25.71944942967269,0.6453516707498522,43.21163396430047,0.6432025990008668,54.55443183105281,22.722285692723357,24.36811397716628,24.78771031683713
51.0,20,abf,0.5691732325334177,25.706688976393167,0.6623225176101223,43.19833424761494,0.6557083148615719,54.53474161207616,22.715994832836223,24.367541407558274,24.784813181445934
51.0,21,abf,0.5667854110192203,25.697085760958252,0.6699957951217939,43.18703859619852,0.6679680028825784,54.52640188423224,22.72402879925429,24.371584640818057,24.791145429110077
