seed,method,int_eF_equilibrium,final_eF_equilibrium,int_eF_km_equilibrium,final_eF_km_equilibrium,int_eF_uniform8,final_eF_uniform8,int_eF_km_uniform8,final_eF_km_uniform8,int_eF_uniform10,final_eF_uniform10,int_eF_km_uniform10,final_eF_km_uniform10,int_egradF_equilibrium,final_egradF_equilibrium,int_egradF_uniform8,final_egradF_uniform8,int_egradF_uniform10,final_egradF_uniform10
20,abf,45.76236483994792,0.5595764589835068,18.829167152365628,0.20541321081320918,53.42708364082773,0.6458044638236219,23.771766738192355,0.2553559240968965,52.874725626491696,0.6402496540663427,23.235971492931654,0.2507854323104487,667.6875264237498,8.322300466990573,667.2207450317819,8.325050199593177,668.7302915894135,8.34559331911568
21,abf,45.61598084340169,0.5596593335604395,18.04902126377555,0.19518290207052133,53.940134987986525,0.6500322791008254,24.112353764591404,0.25679639380012925,53.70853568036405,0.6472572951095502,24.06267292947112,0.2571615146379235,669.2019680080157,8.338787621165881,668.1089889345196,8.333728358615137,669.8758523906944,8.35664815640964
22,abf,45.29477915746049,0.5581357472153444,16.951679175866474,0.190911378869658,52.5455701881822,0.6428379306995649,22.369628188244505,0.24842866155265156,52.211218279792604,0.6393271890050579,22.17641789934863,0.2477383131602398,668.7860565557633,8.335666205722678,667.5226571086635,8.334198525148286,669.1331942262475,8.356956942712221
23,abf,45.25524567001207,0.557138821778879,17.108379941053684,0.18680956009922722,52.0116935678592,0.6358024926249823,21.816775185624767,0.2376289020829964,51.838225853773594,0.6341222472308227,21.78871609992764,0.23950033500833837,669.0220667872945,8.330567592006954,667.3497209857087,8.323787388046634,669.1132998595554,8.347762105329169
20,fr_oracle,45.90469004885723,0.5600116264116926,18.869689832041736,0.2004811993808981,53.18533476171029,0.6404961302434189,23.672342749725303,0.2518057661452361,52.89275531739685,0.6380889020235859,23.503449481880132,0.25208533899144925,668.8205718502057,8.335458759834834,668.01251180411,8.334131938851552,669.4900658007377,8.353949767130157
21,fr_oracle,45.5153865001535,0.5570605381149635,17.653766317318713,0.1852494291948032,52.9214596252893,0.6356789335203281,22.937007217055495,0.23503509285572388,52.6587066868223,0.6328168189450714,22.76747315622397,0.235392705929838,669.6525206685478,8.343621757412045,667.8941097146508,8.331059308996672,669.5530792025193,8.355108707240499
22,fr_oracle,45.54638631591507,0.5570092236384724,18.44629957916179,0.20058015447379546,53.51638532359897,0.6454793626147104,23.990026211815135,0.25762723746368443,53.1495826755206,0.6417861658466641,23.748119401447866,0.2559558627912475,668.0700344519119,8.32626232699812,667.8721622885407,8.334920441057465,669.5904954729224,8.355658715847435
23,fr_oracle,45.53874413680499,0.5602715722999145,17.301720415591824,0.19444487783860903,52.391873626335354,0.6418271383373403,22.07613972736558,0.24590017590574864,52.07542216278429,0.6390029852392466,21.851393725344927,0.24525954569547778,669.2314694448949,8.33309644601234,667.7700538229208,8.330471688900074,669.4458236554524,8.354416004384229
