cell,method,metric,n_pairs,abf_med,method_med,delta_med,delta_lo,delta_hi,rel_med,rel_lo,rel_hi,win_rate
production_dist_pentane_b1.4_trans_g256,fr_uniform,final_l2_F,16,1.061145495488166,1.0533286345285688,-0.009061476630024656,-0.012032098315767462,-0.007510085586112413,-0.008510809379200896,-0.011210798786320591,-0.007026224672962398,1.0
production_dist_pentane_b1.6_trans_g256,fr_uniform,final_l2_F,16,1.1612906279056796,1.1642393944375922,0.0046014957654116895,0.0032982142605962024,0.009523798222940475,0.0039681256793440475,0.002808297683312793,0.008193330028319555,0.125
production_dist_pentane_b1.4_trans_g256,fr_uniform,integrated_l2_F,16,62.842036521576546,62.98705877161717,0.30986310406163753,0.19010024804398643,0.33941347587938014,0.004903660379981257,0.002969726158498721,0.005382841728714496,0.0
production_dist_pentane_b1.6_trans_g256,fr_uniform,integrated_l2_F,16,76.45650194846756,76.8652285538236,0.46583100936712185,0.4274808761713357,0.57162727158717,0.006139414842814889,0.005631085022414444,0.00747077476210533,0.0
