step,arm,mass_ess,n_occupied,resampled,benefit,lam,n_replacements,duplicate_pairs,cooling,ess_predicted,chi2,row,seed,hold_max,n_clones,cooldown_until
10000,A4a,0.0,31,False,0.0,0.0,0,0.0,False,,4.152991900572546,0,5300,,,
10000,A4a,0.0,31,False,0.0,0.0,0,0.0,False,,5.5995822278080345,1,5301,,,
10000,A4a,0.17463746106474148,32,True,0.3804505027781577,0.0,24,64.0,False,,4.407738095238096,2,5302,678.0,24.0,10678.0
10000,A4a,0.1772038764388419,32,True,0.4269903116187735,0.0,21,60.0,False,,2.9409834956709955,3,5303,665.0,21.0,10665.0
10000,A4a,0.18227328080987928,32,True,0.3621562673976548,0.0,27,62.0,False,,4.096692370129871,4,5304,632.0,27.0,10632.0
10000,A4a,0.0,29,False,0.0,0.0,0,0.0,False,,3.935674574467678,5,5305,,,
10000,A4a,0.17110888811764638,32,True,0.4178108509434422,0.0,25,74.0,False,,4.0601551226551225,6,5306,678.0,25.0,10678.0
10000,A4a,0.20739214038547227,32,True,0.519456715402357,0.0,28,114.0,False,,4.375989808802309,7,5307,716.0,28.0,10716.0
10500,A4a,0.0,31,False,0.0,0.0,0,0.0,False,,4.099205185495508,0,5300,,,
10500,A4a,0.11683575230796683,32,True,0.392190056022148,0.0,36,80.0,False,,5.664303751803752,1,5301,632.0,36.0,11132.0
10500,A4a,0.2450372587530555,32,False,0.0,0.0,0,0.0,True,,,2,5302,,,
10500,A4a,0.0,31,False,0.0,0.0,0,0.0,True,,,3,5303,,,
10500,A4a,0.1959200448381705,32,False,0.0,0.0,0,0.0,True,,,4,5304,,,
10500,A4a,0.0,30,False,0.0,0.0,0,0.0,False,,4.246682299182299,5,5305,,,
10500,A4a,0.21110508729519217,32,False,0.0,0.0,0,0.0,True,,,6,5306,,,
10500,A4a,0.0,31,False,0.0,0.0,0,0.0,True,,,7,5307,,,
11000,A4a,0.2344654891772891,32,True,0.501791219662732,0.0,23,80.0,False,,3.545045319264069,0,5300,711.0,23.0,11711.0
11000,A4a,0.21056500133423275,32,False,0.0,0.0,0,0.0,True,,,1,5301,,,
11000,A4a,0.0781543672016403,32,True,0.2749228575914842,0.0,15,38.0,False,,2.801863501082251,2,5302,665.0,15.0,11665.0
11000,A4a,0.178727361506675,32,True,0.21332668158197465,0.0,19,40.0,False,,2.538515737734488,3,5303,622.0,19.0,11622.0
11000,A4a,0.17250498354003863,32,True,0.32306584179453657,0.0,17,46.0,False,,2.4554394390331886,4,5304,678.0,17.0,11678.0
11000,A4a,0.18961817230563507,32,True,0.7000054074835058,0.0,40,256.0,False,,6.312901334776336,5,5305,716.0,40.0,11716.0
11000,A4a,0.1739816141878371,32,True,0.2492031384877418,0.0,18,36.0,False,,2.941078192640693,6,5306,538.0,18.0,11538.0
11000,A4a,0.19688360736171698,32,True,0.2310592056605885,0.0,15,30.0,False,,2.6208660263347765,7,5307,576.0,15.0,11576.0
11500,A4a,0.23551864282815277,32,False,0.0,0.0,0,0.0,True,,,0,5300,,,
11500,A4a,0.14737893880352154,32,True,0.2950098403880929,0.0,20,40.0,False,,2.654772050865801,1,5301,576.0,20.0,12076.0
11500,A4a,0.30041677779244946,32,False,0.0,0.0,0,0.0,True,,,2,5302,,,
11500,A4a,0.12665421036905897,32,False,0.0,0.0,0,0.0,True,,,3,5303,,,
11500,A4a,0.21342518305323685,32,False,0.0,0.0,0,0.0,True,,,4,5304,,,
11500,A4a,0.26507446043668065,32,False,0.0,0.0,0,0.0,True,,,5,5305,,,
11500,A4a,0.20572925268445907,32,False,0.0,0.0,0,0.0,True,,,6,5306,,,
11500,A4a,0.0,31,False,0.0,0.0,0,0.0,True,,,7,5307,,,
12000,A4a,0.10291767866634818,32,True,0.34866593575094423,0.0,18,48.0,False,,2.5574044011544013,0,5300,665.0,18.0,12665.0
12000,A4a,0.21197720562104216,32,False,0.0,0.0,0,0.0,True,,,1,5301,,,
12000,A4a,0.2589979747198139,32,True,0.2646551184094297,0.0,19,38.0,False,,2.8043064574314576,2,5302,576.0,19.0,12576.0
12000,A4a,0.1629792680238146,32,True,0.20535712175533163,0.0,12,24.0,False,,2.0327944624819625,3,5303,538.0,12.0,12538.0
12000,A4a,0.18114160921010164,32,False,0.17768277428105697,0.0,0,0.0,False,,1.7850209686147187,4,5304,,,
12000,A4a,0.22674954094094002,32,True,0.25230956522214676,0.0,19,38.0,False,,3.501623376623377,5,5305,576.0,19.0,12576.0
12000,A4a,0.21310055719124396,32,True,0.2764538000777128,0.0,18,36.0,False,,2.6759751533189036,6,5306,576.0,18.0,12576.0
12000,A4a,0.26284304753534254,32,True,0.30740937878808583,0.0,20,52.0,False,,2.165125586219336,7,5307,678.0,20.0,12678.0
12500,A4a,0.1922042232616664,32,False,0.0,0.0,0,0.0,True,,,0,5300,,,
12500,A4a,0.19880576558599644,32,True,0.2586986432134513,0.0,19,38.0,False,,3.4494645111832614,1,5301,576.0,19.0,13076.0
12500,A4a,0.11878969761737129,32,False,0.0,0.0,0,0.0,True,,,2,5302,,,
12500,A4a,0.2009837941718785,32,False,0.0,0.0,0,0.0,True,,,3,5303,,,
12500,A4a,0.19837592876075685,32,False,0.16806011763217957,0.0,0,0.0,False,,1.3523313492063491,4,5304,,,
12500,A4a,0.2625163667412077,32,False,0.0,0.0,0,0.0,True,,,5,5305,,,
12500,A4a,0.21422137288672002,32,False,0.0,0.0,0,0.0,True,,,6,5306,,,
12500,A4a,0.2850132002361073,32,False,0.0,0.0,0,0.0,True,,,7,5307,,,
