molecule,method,name,init_mode,beta,sigma,decouple,stage,n_steps,n_replicas,run_id,wall_seconds,seed,final_l2_F,final_l2_Fp,integrated_l2_F,integrated_l2_Fp,early_l2_F,mid_l2_F,n_transitions,n_round_trips,total_replacements,final_ancestor_ess,min_ancestor_ess,final_max_ancestor_frac,final_n_unique_ancestor,fr_score_std,fr_score_absmax,final_frac_T,final_frac_Gp,final_frac_Gm,marginal_l2_uniform,marginal_tv_uniform,marginal_l2_boltzmann,marginal_kl_boltzmann,cell,fr_event_fraction,max_fr_event_fraction,n_fr_applications,deaths_per_application,final_neff_frac,final_n_kernels,final_l2_F_reweight,cond_tv_weighted,cond_kl_weighted,cond_basin_err_weighted,cond_support_fraction,basin_T_T,basin_T_G+,basin_T_G-,basin_G+_T,basin_G+_G+,basin_G+_G-,basin_G-_T,basin_G-_G+,basin_G-_G-,n_basins_visited
butane,fr_estimated,fr_r010,trans,1.0,2.3,False,tuning,25000,384,tuning__butane__fr_r010__trans__b1__s2.3__N384__T25000__ns3__1aea9abee95f,548.3480158485472,102,0.27555490377680614,0.2878722576300763,4.393345231119747,7.910601747918583,0.36902903330119674,0.27197508705359275,288272,0,50,297.2903225806451,297.2903225806451,0.0078125,337,0.3023860134831407,2.0000000019863684,0.4270833432674408,0.2760416865348816,0.296875,0.05633676432791219,0.1478941158907471,0.24858383101239614,1.316452503558823,butane_b1_s2.3_full_trans,2.8928756572613493e-05,5.208333333333334e-05,4501.0,0.01110864252388358,,,,,,,,,,,,,,,,,
butane,fr_estimated,fr_r010,trans,1.0,2.3,False,tuning,25000,384,tuning__butane__fr_r010__trans__b1__s2.3__N384__T25000__ns3__1aea9abee95f,548.3480158485472,103,0.27457493342759354,0.2881798398823203,4.353132576324088,7.829350595642994,0.3454212626982705,0.2683401779632108,286057,0,52,302.16393442622945,302.16393442622945,0.010416666666666666,338,0.2973307139648884,2.0000000021884543,0.4661458432674408,0.25,0.2838541865348816,0.05953008252043047,0.15290323770232944,0.26219043643555745,1.4174627995660738,butane_b1_s2.3_full_trans,3.008590683551803e-05,3.90625e-05,4501.0,0.011552988224838925,,,,,,,,,,,,,,,,,
butane,fr_estimated,fr_r020,trans,1.0,2.3,False,tuning,25000,384,tuning__butane__fr_r020__trans__b1__s2.3__N384__T25000__ns3__9cb251eaaf02,588.1699517285451,101,0.2723167227449347,0.28500308444943034,4.883755919091798,8.133267754060448,0.8939369590891956,0.2729415720851518,288666,0,95,262.3772241992882,262.3772241992882,0.010416666666666666,308,0.29958910575861697,2.000000000435268,0.4583333432674408,0.2604166865348816,0.28125,0.05690702787210988,0.15677308200946657,0.2608052332999488,1.3554963727438298,butane_b1_s2.3_full_trans,5.496463748796564e-05,9.114583333333334e-05,4501.0,0.021106420795378805,,,,,,,,,,,,,,,,,
butane,fr_estimated,fr_r020,trans,1.0,2.3,False,tuning,25000,384,tuning__butane__fr_r020__trans__b1__s2.3__N384__T25000__ns3__9cb251eaaf02,588.1699517285451,102,0.27835353736367857,0.2900078281411722,4.415372744647372,7.92695471348687,0.36902903330118625,0.27457260195052613,287260,0,106,249.92542372881354,249.92542372881354,0.013020833333333334,303,0.29587866045938593,2.000000001278136,0.4296875,0.2552083432674408,0.3151041865348816,0.06397355306985218,0.17436778817324577,0.2518680498819172,1.243703520476963,butane_b1_s2.3_full_trans,6.132896393394061e-05,9.765625e-05,4501.0,0.023550322150633192,,,,,,,,,,,,,,,,,
butane,fr_estimated,fr_r020,trans,1.0,2.3,False,tuning,25000,384,tuning__butane__fr_r020__trans__b1__s2.3__N384__T25000__ns3__9cb251eaaf02,588.1699517285451,103,0.2737117324584989,0.28814972323463783,4.358212441134617,7.8395083894058795,0.34542126269825957,0.26904602467944677,288821,0,114,238.6019417475728,238.6019417475728,0.010416666666666666,296,0.29401706497869295,2.0000000011564656,0.4947916865348816,0.2291666716337204,0.2760416865348816,0.0627078056784536,0.16875464284125452,0.2605037517401215,1.3647634040623,butane_b1_s2.3_full_trans,6.595756498555876e-05,0.00012369791666666668,4501.0,0.025327704954454567,,,,,,,,,,,,,,,,,
butane,fr_estimated,fr_r040,trans,1.0,2.3,False,tuning,25000,384,tuning__butane__fr_r040__trans__b1__s2.3__N384__T25000__ns3__320a03a56ba1,600.5825305059552,101,0.27502298656337476,0.28802073308957726,4.919158435781767,8.166080996986288,0.893936959089214,0.27392362409369575,289247,0,194,167.94533029612754,167.94533029612754,0.026041666666666668,252,0.29814441683044274,2.0000000047393622,0.46875,0.2630208432674408,0.2682291865348816,0.06047404777296057,0.16544495739089066,0.2609644983118158,1.3540370412096399,butane_b1_s2.3_full_trans,0.00011224357550174035,0.00020764119601328904,4501.0,0.04310153299266829,,,,,,,,,,,,,,,,,
butane,fr_estimated,fr_r040,trans,1.0,2.3,False,tuning,25000,384,tuning__butane__fr_r040__trans__b1__s2.3__N384__T25000__ns3__320a03a56ba1,600.5825305059552,102,0.28036024213275257,0.29270755093503004,4.429942658558126,7.946826401671934,0.36902903330109127,0.2744059747195765,289584,0,191,197.13368983957218,197.13368983957218,0.015625,253,0.2937908156887321,1.9694352133159736,0.4635416865348816,0.2552083432674408,0.28125,0.06397636815823192,0.1712357454523121,0.246242612819223,1.252264814385552,butane_b1_s2.3_full_trans,0.00011050785010738354,0.00013671875,4501.0,0.042435014441235284,,,,,,,,,,,,,,,,,
butane,fr_estimated,fr_r040,trans,1.0,2.3,False,tuning,25000,384,tuning__butane__fr_r040__trans__b1__s2.3__N384__T25000__ns3__320a03a56ba1,600.5825305059552,103,0.2763695283939627,0.28989054786763835,4.38378466716537,7.857652626842215,0.34542126269826745,0.27267371488283326,288585,0,207,194.53298153034302,194.53298153034302,0.015625,255,0.29030101070729053,2.0000000008668652,0.4739583432674408,0.2578125,0.2682291865348816,0.05755846548235035,0.15278883236924132,0.2639651022858965,1.4394801039616167,butane_b1_s2.3_full_trans,0.00011976505221061986,0.00014322916666666667,4501.0,0.04598978004887803,,,,,,,,,,,,,,,,,
butane,opes,opes_b12_s30,trans,1.0,2.3,False,tuning,25000,384,tuning__butane__opes_b12_s30__trans__b1__s2.3__N384__T25000__ns3__a19afd0aae43,511.97383517120034,101,0.4331548301324458,0.4794456396610365,6.217361702137215,11.163124536316353,0.6773473565808615,0.43954894545571643,52781,0,0,,,,384,,,0.2734375,0.34375,0.3828125,0.14232292841218327,0.37049909746587006,0.23112663032557246,0.5112071643299468,butane_b1_s2.3_full_trans,,,,,0.30786234860227274,180.0,0.9850684536200879,,,,,,,,,,,,,,
butane,opes,opes_b12_s30,trans,1.0,2.3,False,tuning,25000,384,tuning__butane__opes_b12_s30__trans__b1__s2.3__N384__T25000__ns3__a19afd0aae43,511.97383517120034,102,0.4507474532398681,0.4924558749302334,7.022006486860515,12.143643921839129,1.0935093755867213,0.4731227583644618,44214,0,0,,,,384,,,0.2682291865348816,0.3619791865348816,0.3697916865348816,0.13822944075328267,0.37673319603833966,0.22299857854368133,0.5021670045448208,butane_b1_s2.3_full_trans,,,,,0.2986079003836896,180.0,0.9734816740976016,,,,,,,,,,,,,,
butane,opes,opes_b12_s30,trans,1.0,2.3,False,tuning,25000,384,tuning__butane__opes_b12_s30__trans__b1__s2.3__N384__T25000__ns3__a19afd0aae43,511.97383517120034,103,0.4421338767934365,0.48752313269978853,6.615400694697307,12.152766138493286,0.9433820663219302,0.45544486924795335,49943,0,0,,,,384,,,0.2604166865348816,0.3541666865348816,0.3854166865348816,0.14228293523685773,0.3629705474731894,0.2345127885250191,0.5337451168206794,butane_b1_s2.3_full_trans,,,,,0.313490689610504,180.0,0.9781100950005355,,,,,,,,,,,,,,
butane,opes,opes_b4_s15,trans,1.0,2.3,False,tuning,25000,384,tuning__butane__opes_b4_s15__trans__b1__s2.3__N384__T25000__ns3__a71939d8e296,500.4104262832552,101,0.35464405051557196,0.3691435151220109,5.756879063694045,9.748017405110229,0.7763197704961022,0.3668214483593279,91011,0,0,,,,384,,,0.3828125,0.296875,0.3203125,0.11592014445512794,0.3041566748607691,0.19214590154485206,0.4738212322173917,butane_b1_s2.3_full_trans,,,,,0.4488434440466966,180.0,0.32877369205207235,,,,,,,,,,,,,,
butane,opes,opes_b4_s15,trans,1.0,2.3,False,tuning,25000,384,tuning__butane__opes_b4_s15__trans__b1__s2.3__N384__T25000__ns3__a71939d8e296,500.4104262832552,102,0.36014949417743686,0.3704833851194098,6.1379659911647515,10.682436754888744,0.910587951215948,0.3763505813263137,97948,0,0,,,,384,,,0.3776041865348816,0.3307291865348816,0.2916666865348816,0.10700251419097999,0.2943817487293932,0.20046155537826024,0.5133226734875407,butane_b1_s2.3_full_trans,,,,,0.444382604011806,180.0,0.3168791498846341,,,,,,,,,,,,,,
butane,opes,opes_b4_s15,trans,1.0,2.3,False,tuning,25000,384,tuning__butane__opes_b4_s15__trans__b1__s2.3__N384__T25000__ns3__a71939d8e296,500.4104262832552,103,0.35396049703681487,0.3643401083419995,5.702479969371987,9.558588468174818,0.5473177340766994,0.37307729833959863,99661,0,0,,,,384,,,0.375,0.28125,0.34375,0.10100380109285613,0.27314605293217975,0.20737831405928928,0.5824069290200244,butane_b1_s2.3_full_trans,,,,,0.4543330138824901,180.0,0.32568423499556914,,,,,,,,,,,,,,
butane,opes,opes_b8_s15,trans,1.0,2.3,False,tuning,25000,384,tuning__butane__opes_b8_s15__trans__b1__s2.3__N384__T25000__ns3__795835a7b006,487.4504724191502,101,0.38126627836953897,0.3909913580284973,6.343014052733336,11.354937867419896,0.8420522168867413,0.4134804821522662,167469,0,0,,,,384,,,0.3333333432674408,0.3229166865348816,0.34375,0.09839654120220916,0.2546527665637111,0.22691655086207257,0.7340224218985486,butane_b1_s2.3_full_trans,,,,,0.27875858951161997,180.0,0.3321534541285345,,,,,,,,,,,,,,
butane,opes,opes_b8_s15,trans,1.0,2.3,False,tuning,25000,384,tuning__butane__opes_b8_s15__trans__b1__s2.3__N384__T25000__ns3__795835a7b006,487.4504724191502,102,0.37502352126260463,0.3861616184715822,5.992299369659892,10.741255173141896,0.50562786756956,0.39699204610861527,150577,0,0,,,,384,,,0.3229166865348816,0.3177083432674408,0.359375,0.08628729557113746,0.22571939400926055,0.22972047259126935,0.8177119578513133,butane_b1_s2.3_full_trans,,,,,0.2710351525399438,180.0,0.3359963555265352,,,,,,,,,,,,,,
butane,opes,opes_b8_s15,trans,1.0,2.3,False,tuning,25000,384,tuning__butane__opes_b8_s15__trans__b1__s2.3__N384__T25000__ns3__795835a7b006,487.4504724191502,103,0.37684810125119667,0.3897534091874335,6.041553585474972,10.015555685216267,0.4188287124691586,0.41527014132885526,191993,0,0,,,,384,,,0.3255208432674408,0.3359375,0.3385416865348816,0.07693560642297499,0.20495971690892298,0.2330540154688065,0.8762188713001335,butane_b1_s2.3_full_trans,,,,,0.2824920491247838,180.0,0.3287844690403622,,,,,,,,,,,,,,
butane,opes,opes_b8_s30,trans,1.0,2.3,False,tuning,25000,384,tuning__butane__opes_b8_s30__trans__b1__s2.3__N384__T25000__ns3__73c22c10e41a,507.49387552868575,101,0.4284460183652688,0.47288989125071434,6.016407634245976,10.656309657780785,0.560771467997066,0.42976845876718944,48652,0,0,,,,384,,,0.2864583432674408,0.34375,0.3697916865348816,0.13902324373990724,0.38032666794089837,0.2162638945142098,0.4633267388070365,butane_b1_s2.3_full_trans,,,,,0.36113801482961205,180.0,0.9749745546988196,,,,,,,,,,,,,,
butane,opes,opes_b8_s30,trans,1.0,2.3,False,tuning,25000,384,tuning__butane__opes_b8_s30__trans__b1__s2.3__N384__T25000__ns3__73c22c10e41a,507.49387552868575,102,0.4415543129264361,0.483760787074884,6.514324300679895,11.913305638672465,0.7576790387985592,0.45717563575846915,44175,0,0,,,,384,,,0.3255208432674408,0.3307291865348816,0.34375,0.13870793353752206,0.3783272145634476,0.20160949190148364,0.40956053348585725,butane_b1_s2.3_full_trans,,,,,0.34880627265556263,180.0,0.966387275953781,,,,,,,,,,,,,,
butane,opes,opes_b8_s30,trans,1.0,2.3,False,tuning,25000,384,tuning__butane__opes_b8_s30__trans__b1__s2.3__N384__T25000__ns3__73c22c10e41a,507.49387552868575,103,0.42636509768632475,0.4645340570867587,6.26804660126369,11.215356157942539,0.694333732728631,0.44096652881280135,47761,0,0,,,,384,,,0.2994791865348816,0.3151041865348816,0.3854166865348816,0.14702858355853302,0.3845769923191891,0.21493573745815886,0.4325785524595024,butane_b1_s2.3_full_trans,,,,,0.36554537571736784,180.0,0.9738297546371577,,,,,,,,,,,,,,
pentane,abf,abf,trans,1.0,2.3,False,tuning,35000,384,tuning__pentane__abf__trans__b1__s2.3__N384__T35000__ns3__094ddc84cf33,923.5836412152275,101,0.28566324182337416,0.3004009863547218,6.7062419919801615,9.29991367833406,0.32742832399521554,0.3181773601101234,423969,0,0,,,,384,0.0,0.0,0.3880208432674408,0.296875,0.3151041865348816,0.046650199902163784,0.12051344271425493,0.2649060793237396,1.3520450397552484,pentane_b1_s2.3_full_trans,,,,,,,,0.030857560461415183,0.00346885149518351,0.02575334609374061,1.0,0.26265957534115125,0.08005028888013495,0.08645034746421826,0.23201861622880116,0.0382612300889872,0.009881566088906397,0.2366418978465299,0.008332765168732261,0.04570371289253861,9.0
pentane,abf,abf,trans,1.0,2.3,False,tuning,35000,384,tuning__pentane__abf__trans__b1__s2.3__N384__T35000__ns3__094ddc84cf33,923.5836412152275,102,0.2918258309707159,0.3072717376787021,6.9282253489387475,9.508211847370314,0.3894173125377399,0.33051380171911277,426877,0,0,,,,384,0.0,0.0,0.4479166865348816,0.2395833432674408,0.3125,0.05083337298544,0.13280787168609642,0.2500249148661912,1.3815384072792123,pentane_b1_s2.3_full_trans,,,,,,,,0.032975593862823366,0.004589985973817816,0.02829882831731033,1.0,0.2629500494934497,0.07994336345868307,0.0914987266799996,0.23188856966455562,0.036572439724048764,0.009581780350090401,0.23417598456612426,0.00975380796541519,0.04363527809763341,9.0
pentane,abf,abf,trans,1.0,2.3,False,tuning,35000,384,tuning__pentane__abf__trans__b1__s2.3__N384__T35000__ns3__094ddc84cf33,923.5836412152275,103,0.30160059026688074,0.3146091961068945,7.264904389375863,9.813402741858841,0.5088337319116893,0.3369035863279381,427360,0,0,,,,384,0.0,0.0,0.4661458432674408,0.25,0.2838541865348816,0.06305170023283607,0.15993706363588206,0.2417811277589205,1.231612135602754,pentane_b1_s2.3_full_trans,,,,,,,,0.02735304491261214,0.0031759699885399195,0.02234595858516402,1.0,0.2639609090128582,0.09206775931032393,0.07986681906103855,0.22837313010716848,0.04119146010726948,0.00833828899124269,0.23506910775431047,0.00970867044432997,0.041423855211458235,9.0
pentane,fr_estimated,fr_r002,trans,1.0,2.3,False,tuning,35000,384,tuning__pentane__fr_r002__trans__b1__s2.3__N384__T35000__ns3__11bf44424a6f,894.4853489482775,101,0.2894583144162656,0.30443753930497214,6.717261533115004,9.313630192335056,0.3274283239948354,0.31698440481066537,424179,0,16,354.46153846153834,354.46153846153834,0.005208333333333333,368,0.3184269133655451,2.000000004549506,0.3932291865348816,0.296875,0.3098958432674408,0.04841949628533582,0.12858962825094175,0.26068598331697124,1.355992324533487,pentane_b1_s2.3_full_trans,6.409270368661232e-06,2.604166666666667e-05,6501.0,0.002461159821565913,,,,0.03346964659673571,0.003733841044430387,0.030138956970778022,1.0,0.264197012969304,0.08171422204377646,0.08219297963193034,0.23328941105320042,0.038936083376261324,0.009438871170570589,0.2380728835237316,0.008620714145025908,0.043537822086199406,9.0
pentane,fr_estimated,fr_r002,trans,1.0,2.3,False,tuning,35000,384,tuning__pentane__fr_r002__trans__b1__s2.3__N384__T35000__ns3__11bf44424a6f,894.4853489482775,102,0.29157053503016767,0.3055783338270941,6.942355554268492,9.518938267369824,0.3894173125377552,0.3316221578243094,427264,0,19,344.5233644859812,344.5233644859812,0.010416666666666666,365,0.3227405300296304,2.0000000139712144,0.4375,0.2395833432674408,0.3229166865348816,0.053212584528250645,0.1310862730231219,0.2548253301122409,1.3875325850274869,pentane_b1_s2.3_full_trans,7.611008562785212e-06,2.0833333333333333e-05,6501.0,0.0029226272881095216,,,,0.02972775783750368,0.00360446251589977,0.022046312559010062,1.0,0.2612055474329061,0.08218911295617305,0.0895693343888569,0.23155643010817853,0.03756065157116451,0.009343466864640465,0.23362162952132765,0.009896322586184256,0.04505750457056857,9.0
pentane,fr_estimated,fr_r002,trans,1.0,2.3,False,tuning,35000,384,tuning__pentane__fr_r002__trans__b1__s2.3__N384__T35000__ns3__11bf44424a6f,894.4853489482775,103,0.30275600066087216,0.31494308037180513,7.278571836689904,9.823499931956585,0.5088337319116607,0.3391907274247857,427950,0,18,352.76555023923436,352.76555023923436,0.005208333333333333,367,0.3272246435722501,2.0000000087494194,0.4635416865348816,0.265625,0.2708333432674408,0.06081098498823757,0.15810802598516369,0.24780962313763857,1.2934687665940114,pentane_b1_s2.3_full_trans,7.2104291647438855e-06,1.5625e-05,6501.0,0.0027688047992616522,,,,0.02825382380192335,0.0033362444135607364,0.023444308136871053,1.0,0.2640218288839732,0.0914668463329394,0.07894189443754229,0.22886624963384947,0.041726560685029744,0.008432272885670132,0.23677825735078736,0.009682392831530358,0.04008369695867802,9.0
pentane,fr_estimated,fr_r005,trans,1.0,2.3,False,tuning,35000,384,tuning__pentane__fr_r005__trans__b1__s2.3__N384__T35000__ns3__74088adf819b,935.2989374939352,101,0.2890293283514258,0.30368395009312654,6.740469258745227,9.334152907376232,0.3274283239951294,0.3217741717545461,425205,0,37,324.79295154185013,324.79295154185013,0.0078125,351,0.3178462988865441,2.000000004795075,0.3802083432674408,0.3125,0.3072916865348816,0.04816164929100791,0.13208059874892733,0.2670785647664991,1.4114401837963144,pentane_b1_s2.3_full_trans,1.4821437727529099e-05,4.1666666666666665e-05,6501.0,0.005691432087371173,,,,0.03160597447155741,0.00376654363105312,0.0263955640864453,1.0,0.2620519548650041,0.07937038524085128,0.08612720384735816,0.23304723089199317,0.03677745245093583,0.009694545241053301,0.23770696973829075,0.00848206620001414,0.04674219152449926,9.0
pentane,fr_estimated,fr_r005,trans,1.0,2.3,False,tuning,35000,384,tuning__pentane__fr_r005__trans__b1__s2.3__N384__T35000__ns3__74088adf819b,935.2989374939352,102,0.29656543540678415,0.3102776499154867,6.991907141844458,9.559297722845436,0.3894173125377774,0.3329309264813547,425523,0,33,332.10810810810807,332.10810810810807,0.0078125,355,0.32228869288683537,2.000000006977579,0.4505208432674408,0.2317708432674408,0.3177083432674408,0.054502241824205225,0.13319695321605995,0.25095771596247163,1.3498489523878556,pentane_b1_s2.3_full_trans,1.321912013536379e-05,3.125e-05,6501.0,0.005076142131979695,,,,0.032510100917412035,0.004468118794626368,0.027544454179504737,1.0,0.2636200102522146,0.07959275855277113,0.08964935090350798,0.2308905727604214,0.036309584684302496,0.009384895533468683,0.2357097922537701,0.009706460915325798,0.04513657414421785,9.0
pentane,fr_estimated,fr_r005,trans,1.0,2.3,False,tuning,35000,384,tuning__pentane__fr_r005__trans__b1__s2.3__N384__T35000__ns3__74088adf819b,935.2989374939352,103,0.30537724023522844,0.3175467455505289,7.280090635376571,9.823166280840846,0.5088337319120265,0.3367804018315195,427735,0,36,317.7931034482759,317.7931034482759,0.010416666666666666,350,0.3249877268020841,2.000000024731551,0.4583333432674408,0.2708333432674408,0.2708333432674408,0.06026764993585867,0.14771943117248681,0.24345293046674027,1.2186215844960302,pentane_b1_s2.3_full_trans,1.4420858329487771e-05,2.604166666666667e-05,6501.0,0.0055376095985233045,,,,0.031047817591838386,0.0037895611902714465,0.026092286870337662,1.0,0.26645712440532104,0.08887080757653809,0.07828882079330929,0.22993171608436108,0.04161734682282355,0.00810257959354767,0.23710479417290384,0.009610188580144036,0.04001662197105138,9.0
pentane,fr_estimated,fr_r010,trans,1.0,2.3,False,tuning,35000,384,tuning__pentane__fr_r010__trans__b1__s2.3__N384__T35000__ns3__f604a173e05a,918.8655185811222,101,0.291395515323697,0.3067056112468345,6.741935052906017,9.348620340477924,0.3274283239952712,0.31888809260548057,423872,0,72,271.05882352941177,271.05882352941177,0.013020833333333334,319,0.31788486110948316,2.0000000055517484,0.3828125,0.3020833432674408,0.3151041865348816,0.04714926143377647,0.12739321065127732,0.26195480874916655,1.2915593788776125,pentane_b1_s2.3_full_trans,2.8841716658975542e-05,6.770833333333333e-05,6501.0,0.011075219197046609,,,,0.03380409958570961,0.004220194210580994,0.029486406275730827,1.0,0.2635978360504227,0.07775640321505409,0.08625519870609981,0.23493203804430168,0.036470012272355384,0.009808730543518883,0.23767059142147207,0.008317140642202762,0.04519204910457259,9.0
