cell,seed,arm,j,n_future,fhat,f_ref,a,pi_star
K3,8001,p0.1,14,7626.0,-0.4405676177020272,0.6855115062732063,0.0007190962031104933,0.3666993881561153
K3,8001,p0.1,15,7299.0,-0.18108559834405097,-0.08397731392047976,0.0006716400359167596,0.00390625
K3,8001,p0.1,16,8143.0,0.40671303185026264,0.27399170958044256,0.0007277206082059181,0.00390625
K3,8001,p0.1,17,8110.0,0.8969842799089185,-0.3699228766684197,0.0006642914303916642,0.23234946699723663
K3,8001,p0.1,18,9306.0,0.6058841918231581,-2.9743058338938515,0.0007031742244727865,0.1584983682932198
K3,8001,p0.1,19,21245.0,-1.8324483036925523,-3.436226280277556,0.0006263236351786695,0.00390625
K3,8001,p0.1,20,32752.0,-1.8734731689554085,-2.215293491858746,0.0006454570519110974,0.00390625
K3,8001,p0.1,21,37368.0,0.01788924915872837,-0.11939669396034924,0.0005577366502777776,0.00390625
K3,8001,p0.1,22,38274.0,2.386075061424859,2.3566676671297633,0.0005545690905208532,0.00390625
K3,8001,p0.1,23,36457.0,4.691724237719208,4.739356923226084,0.00045853047568898827,0.00390625
K3,8001,p0.1,24,32033.0,6.5591842575348,6.729879356794805,0.0004305103403020531,0.00390625
K3,8001,p0.1,25,26193.0,7.935000576340728,8.282174936728236,0.0003287051114123004,0.00390625
K3,8001,p0.1,26,18965.0,8.953720876559798,9.536218308969232,0.0002732808012546973,0.00390625
K3,8001,p0.1,27,13392.0,10.001650535528542,10.762180863513906,0.00016826055744771585,0.00390625
K3,8001,p0.1,28,8790.0,11.510194736785012,12.251816073352863,8.288047337878629e-05,0.00390625
K3,8001,p0.1,29,6490.0,13.679764207103007,14.228240678469687,3.615601467227656e-06,0.00390625
K3,8001,p0.1,30,4779.0,16.496011270559602,16.82835293200227,0.0,0.00390625
K3,8001,p0.1,31,4048.0,19.913586576882466,20.20578082012556,0.0,0.00390625
K3,8001,p0.2,0,14936.0,-19.86751722149533,-20.001447663525564,5.758094411151144e-32,0.00390625
K3,8001,p0.2,1,14845.0,-16.629890902453646,-16.736926222184675,5.640582280311324e-32,0.00390625
K3,8001,p0.2,2,15429.0,-13.97442180648982,-14.119694821265368,3.6156014672276936e-06,0.00390625
K3,8001,p0.2,3,16152.0,-11.945243923998506,-12.112613681448535,7.272868562147565e-05,0.00390625
K3,8001,p0.2,4,17846.0,-10.45516243574095,-10.612314324874749,0.00017841234520502852,0.00390625
K3,8001,p0.2,5,19607.0,-9.27121674981893,-9.37970088141536,0.0002490952182237675,0.00390625
K3,8001,p0.2,6,22760.0,-8.058075316259066,-8.130169058873427,0.00035289069444323373,0.00390625
K3,8001,p0.2,7,24270.0,-6.533009759462274,-6.598728030372591,0.0003948425611381609,0.00390625
K3,8001,p0.2,8,29341.0,-4.573520925087125,-4.620588418274956,0.0004941982548528808,0.00390625
K3,8001,p0.2,9,28696.0,-2.2039623595100495,-2.252863240698835,0.0005099707143646579,0.00390625
K3,8001,p0.2,10,24492.0,0.24613171544743648,0.22605911217101549,0.0006023350264339747,0.00390625
K3,8001,p0.2,11,22635.0,2.303773338584008,2.355230571581429,0.0005944796779032567,0.00390625
K3,8001,p0.2,12,19507.0,3.297518136917542,3.6060840625782453,0.0006773010091865126,0.00390625
K3,8001,p0.2,13,12397.0,1.5724122000831053,3.275144141174126,0.0006483694517539563,0.13307777655342828
K3,8001,p0.2,14,8436.0,-0.43874532000092303,0.6855115062732063,0.0007190962031104933,0.3666993881561153
K3,8001,p0.2,15,8436.0,-0.18085352172944236,-0.08397731392047976,0.0006716400359167596,0.00390625
K3,8001,p0.2,16,8566.0,0.4073734506932951,0.27399170958044256,0.0007277206082059181,0.00390625
K3,8001,p0.2,17,9535.0,0.9013286622154801,-0.3699228766684197,0.0006642914303916642,0.23234946699723663
K3,8001,p0.2,18,10988.0,0.6326872605572859,-2.9743058338938515,0.0007031742244727865,0.1584983682932198
K3,8001,p0.2,19,22407.0,-1.7869575173960424,-3.436226280277556,0.0006263236351786695,0.00390625
K3,8001,p0.2,20,32132.0,-1.8700006959651352,-2.215293491858746,0.0006454570519110974,0.00390625
K3,8001,p0.2,21,35534.0,0.020524169856940756,-0.11939669396034924,0.0005577366502777776,0.00390625
K3,8001,p0.2,22,36448.0,2.386170882244501,2.3566676671297633,0.0005545690905208532,0.00390625
K3,8001,p0.2,23,34408.0,4.68884448990913,4.739356923226084,0.00045853047568898827,0.00390625
K3,8001,p0.2,24,29183.0,6.556103696678861,6.729879356794805,0.0004305103403020531,0.00390625
K3,8001,p0.2,25,24059.0,7.923728894145064,8.282174936728236,0.0003287051114123004,0.00390625
K3,8001,p0.2,26,16926.0,8.93027453815311,9.536218308969232,0.0002732808012546973,0.00390625
K3,8001,p0.2,27,12025.0,9.973464961086487,10.762180863513906,0.00016826055744771585,0.00390625
K3,8001,p0.2,28,8083.0,11.50170405986572,12.251816073352863,8.288047337878629e-05,0.00390625
K3,8001,p0.2,29,6067.0,13.677940039635615,14.228240678469687,3.615601467227656e-06,0.00390625
K3,8001,p0.2,30,4830.0,16.49866807862077,16.82835293200227,0.0,0.00390625
K3,8001,p0.2,31,4224.0,19.911849200395277,20.20578082012556,0.0,0.00390625
K3,8002,abf,0,17814.0,-19.83371772696915,-20.001447663525564,5.758094411151144e-32,0.00390625
K3,8002,abf,1,19747.0,-16.599425886738572,-16.736926222184675,5.640582280311324e-32,0.00390625
K3,8002,abf,2,21506.0,-13.971417704889825,-14.119694821265368,3.6156014672276936e-06,0.00390625
K3,8002,abf,3,22777.0,-11.97634475173877,-12.112613681448535,7.272868562147565e-05,0.00390625
K3,8002,abf,4,22808.0,-10.461838865095979,-10.612314324874749,0.00017841234520502852,0.00390625
K3,8002,abf,5,23391.0,-9.269718849524754,-9.37970088141536,0.0002490952182237675,0.00390625
K3,8002,abf,6,25776.0,-8.037365712654786,-8.130169058873427,0.00035289069444323373,0.00390625
K3,8002,abf,7,27993.0,-6.526365346517074,-6.598728030372591,0.0003948425611381609,0.00390625
K3,8002,abf,8,26510.0,-4.558876925502638,-4.620588418274956,0.0004941982548528808,0.00390625
K3,8002,abf,9,26778.0,-2.19705967807775,-2.252863240698835,0.0005099707143646579,0.00390625
K3,8002,abf,10,27465.0,0.24420585529139208,0.22605911217101549,0.0006023350264339747,0.00390625
K3,8002,abf,11,25873.0,2.2444120341784566,2.355230571581429,0.0005944796779032567,0.00390625
K3,8002,abf,12,20471.0,3.01005153374856,3.6060840625782453,0.0006773010091865126,0.00390625
K3,8002,abf,13,9429.0,1.0720724312644792,3.275144141174126,0.0006483694517539563,0.13743464983085388
K3,8002,abf,14,5876.0,-0.5434583560164762,0.6855115062732063,0.0007190962031104933,0.3624407739243695
K3,8002,abf,15,5778.0,-0.2001504395986583,-0.08397731392047976,0.0006716400359167596,0.00390625
K3,8002,abf,16,5024.0,0.4075215091403128,0.27399170958044256,0.0007277206082059181,0.00390625
K3,8002,abf,17,4378.0,0.8939266929889661,-0.3699228766684197,0.0006642914303916642,0.23147703261615377
K3,8002,abf,18,5451.0,0.8034813445917347,-2.9743058338938515,0.0007031742244727865,0.15927254362862295
K3,8002,abf,19,16494.0,-1.5061981482455837,-3.436226280277556,0.0006263236351786695,0.00390625
K3,8002,abf,20,31786.0,-1.8306997650675014,-2.215293491858746,0.0006454570519110974,0.00390625
K3,8002,abf,21,37310.0,-0.01080865757556385,-0.11939669396034924,0.0005577366502777776,0.00390625
K3,8002,abf,22,39631.0,2.383207448647929,2.3566676671297633,0.0005545690905208532,0.00390625
K3,8002,abf,23,38623.0,4.68279385480242,4.739356923226084,0.00045853047568898827,0.00390625
K3,8002,abf,24,31970.0,6.5531374350915605,6.729879356794805,0.0004305103403020531,0.00390625
K3,8002,abf,25,22368.0,7.842104187201691,8.282174936728236,0.0003287051114123004,0.00390625
K3,8002,abf,26,13188.0,8.686974117365958,9.536218308969232,0.0002732808012546973,0.00390625
K3,8002,abf,27,6453.0,9.521144423787987,10.762180863513906,0.00016826055744771585,0.00390625
K3,8002,abf,28,3543.0,11.044192331925101,12.251816073352863,8.288047337878629e-05,0.00390625
K3,8002,abf,29,2846.0,13.417802415987873,14.228240678469687,3.615601467227656e-06,0.00390625
K3,8002,abf,30,3129.0,16.373889385168997,16.82835293200227,0.0,0.00390625
K3,8002,abf,31,3014.0,19.806946751370646,20.20578082012556,0.0,0.00390625
K3,8002,p0.02,0,17811.0,-19.83373397245921,-20.001447663525564,5.758094411151144e-32,0.00390625
K3,8002,p0.02,1,19744.0,-16.59936612865343,-16.736926222184675,5.640582280311324e-32,0.00390625
K3,8002,p0.02,2,21494.0,-13.971493770868456,-14.119694821265368,3.6156014672276936e-06,0.00390625
K3,8002,p0.02,3,22716.0,-11.976085168984318,-12.112613681448535,7.272868562147565e-05,0.00390625
K3,8002,p0.02,4,22744.0,-10.461646588758507,-10.612314324874749,0.00017841234520502852,0.00390625
K3,8002,p0.02,5,23231.0,-9.269442209509718,-9.37970088141536,0.0002490952182237675,0.00390625
K3,8002,p0.02,6,25588.0,-8.037307541219366,-8.130169058873427,0.00035289069444323373,0.00390625
K3,8002,p0.02,7,27882.0,-6.526298728391227,-6.598728030372591,0.0003948425611381609,0.00390625
K3,8002,p0.02,8,26279.0,-4.558896394885856,-4.620588418274956,0.0004941982548528808,0.00390625
K3,8002,p0.02,9,26324.0,-2.197178387611245,-2.252863240698835,0.0005099707143646579,0.00390625
K3,8002,p0.02,10,26966.0,0.24414874513761625,0.22605911217101549,0.0006023350264339747,0.00390625
K3,8002,p0.02,11,25499.0,2.24419942633578,2.355230571581429,0.0005944796779032567,0.00390625
K3,8002,p0.02,12,20371.0,3.009359716890839,3.6060840625782453,0.0006773010091865126,0.00390625
K3,8002,p0.02,13,9599.0,1.060348793346611,3.275144141174126,0.0006483694517539563,0.13743464983085388
K3,8002,p0.02,14,6408.0,-0.5444827573673334,0.6855115062732063,0.0007190962031104933,0.3624407739243695
K3,8002,p0.02,15,6538.0,-0.1999840517020268,-0.08397731392047976,0.0006716400359167596,0.00390625
K3,8002,p0.02,16,5889.0,0.4053914013279252,0.27399170958044256,0.0007277206082059181,0.00390625
K3,8002,p0.02,17,5046.0,0.889496527102128,-0.3699228766684197,0.0006642914303916642,0.23147703261615377
K3,8002,p0.02,18,6379.0,0.8043751404294662,-2.9743058338938515,0.0007031742244727865,0.15927254362862295
K3,8002,p0.02,19,16860.0,-1.4833579454516308,-3.436226280277556,0.0006263236351786695,0.00390625
K3,8002,p0.02,20,31301.0,-1.8287338696761273,-2.215293491858746,0.0006454570519110974,0.00390625
K3,8002,p0.02,21,36699.0,-0.010499869232449237,-0.11939669396034924,0.0005577366502777776,0.00390625
K3,8002,p0.02,22,39238.0,2.3833249057407357,2.3566676671297633,0.0005545690905208532,0.00390625
K3,8002,p0.02,23,38413.0,4.6830122328721355,4.739356923226084,0.00045853047568898827,0.00390625
K3,8002,p0.02,24,31847.0,6.552914804483541,6.729879356794805,0.0004305103403020531,0.00390625
K3,8002,p0.02,25,22277.0,7.841677607056678,8.282174936728236,0.0003287051114123004,0.00390625
K3,8002,p0.02,26,13099.0,8.685322555555487,9.536218308969232,0.0002732808012546973,0.00390625
K3,8002,p0.02,27,6426.0,9.520380028926688,10.762180863513906,0.00016826055744771585,0.00390625
K3,8002,p0.02,28,3544.0,11.044216893585933,12.251816073352863,8.288047337878629e-05,0.00390625
K3,8002,p0.02,29,2845.0,13.417767692149564,14.228240678469687,3.615601467227656e-06,0.00390625
K3,8002,p0.02,30,3129.0,16.373934547708707,16.82835293200227,0.0,0.00390625
K3,8002,p0.02,31,3014.0,19.80695093512423,20.20578082012556,0.0,0.00390625
K3,8002,p0.05,0,17811.0,-19.833659749023226,-20.001447663525564,5.758094411151144e-32,0.00390625
K3,8002,p0.05,1,19739.0,-16.59927764315665,-16.736926222184675,5.640582280311324e-32,0.00390625
K3,8002,p0.05,2,21455.0,-13.971608709052463,-14.119694821265368,3.6156014672276936e-06,0.00390625
K3,8002,p0.05,3,22497.0,-11.975396269204515,-12.112613681448535,7.272868562147565e-05,0.00390625
K3,8002,p0.05,4,22499.0,-10.461631151584868,-10.612314324874749,0.00017841234520502852,0.00390625
K3,8002,p0.05,5,22838.0,-9.269726018960975,-9.37970088141536,0.0002490952182237675,0.00390625
K3,8002,p0.05,6,24925.0,-8.037096477469614,-8.130169058873427,0.00035289069444323373,0.00390625
K3,8002,p0.05,7,27315.0,-6.526089114986674,-6.598728030372591,0.0003948425611381609,0.00390625
K3,8002,p0.05,8,25904.0,-4.558580323586326,-4.620588418274956,0.0004941982548528808,0.00390625
K3,8002,p0.05,9,26363.0,-2.197017814025173,-2.252863240698835,0.0005099707143646579,0.00390625
K3,8002,p0.05,10,27331.0,0.2449000453159789,0.22605911217101549,0.0006023350264339747,0.00390625
K3,8002,p0.05,11,26349.0,2.2456683541093776,2.355230571581429,0.0005944796779032567,0.00390625
K3,8002,p0.05,12,21317.0,3.0105431529066293,3.6060840625782453,0.0006773010091865126,0.00390625
K3,8002,p0.05,13,10223.0,1.0561185651044858,3.275144141174126,0.0006483694517539563,0.13743464983085388
K3,8002,p0.05,14,7053.0,-0.5481385169307944,0.6855115062732063,0.0007190962031104933,0.3624407739243695
K3,8002,p0.05,15,7511.0,-0.1984216241058718,-0.08397731392047976,0.0006716400359167596,0.00390625
K3,8002,p0.05,16,7058.0,0.40568710837442534,0.27399170958044256,0.0007277206082059181,0.00390625
K3,8002,p0.05,17,5886.0,0.9023392574718542,-0.3699228766684197,0.0006642914303916642,0.23147703261615377
K3,8002,p0.05,18,6416.0,0.8268889856888433,-2.9743058338938515,0.0007031742244727865,0.15927254362862295
K3,8002,p0.05,19,16435.0,-1.4948403005202708,-3.436226280277556,0.0006263236351786695,0.00390625
K3,8002,p0.05,20,31553.0,-1.8280718795763309,-2.215293491858746,0.0006454570519110974,0.00390625
K3,8002,p0.05,21,36440.0,-0.010599268942141058,-0.11939669396034924,0.0005577366502777776,0.00390625
K3,8002,p0.05,22,38296.0,2.383279711028106,2.3566676671297633,0.0005545690905208532,0.00390625
K3,8002,p0.05,23,37303.0,4.680745280751857,4.739356923226084,0.00045853047568898827,0.00390625
K3,8002,p0.05,24,30936.0,6.550954576436205,6.729879356794805,0.0004305103403020531,0.00390625
K3,8002,p0.05,25,21834.0,7.839204004726694,8.282174936728236,0.0003287051114123004,0.00390625
K3,8002,p0.05,26,12969.0,8.683429447945592,9.536218308969232,0.0002732808012546973,0.00390625
K3,8002,p0.05,27,6414.0,9.519989018249616,10.762180863513906,0.00016826055744771585,0.00390625
K3,8002,p0.05,28,3543.0,11.044136490801343,12.251816073352863,8.288047337878629e-05,0.00390625
K3,8002,p0.05,29,2846.0,13.417828472309596,14.228240678469687,3.615601467227656e-06,0.00390625
K3,8002,p0.05,30,3127.0,16.373896606666207,16.82835293200227,0.0,0.00390625
K3,8002,p0.05,31,3014.0,19.80688194112534,20.20578082012556,0.0,0.00390625
K3,8002,p0.1,0,18004.0,-19.835722186697,-20.001447663525564,5.758094411151144e-32,0.00390625
K3,8002,p0.1,1,20010.0,-16.597940492511697,-16.736926222184675,5.640582280311324e-32,0.00390625
K3,8002,p0.1,2,21735.0,-13.970364570811968,-14.119694821265368,3.6156014672276936e-06,0.00390625
K3,8002,p0.1,3,22713.0,-11.972449525912893,-12.112613681448535,7.272868562147565e-05,0.00390625
K3,8002,p0.1,4,22705.0,-10.459379314067432,-10.612314324874749,0.00017841234520502852,0.00390625
K3,8002,p0.1,5,22969.0,-9.269157624453486,-9.37970088141536,0.0002490952182237675,0.00390625
K3,8002,p0.1,6,25022.0,-8.037555100620795,-8.130169058873427,0.00035289069444323373,0.00390625
K3,8002,p0.1,7,27477.0,-6.525887839739823,-6.598728030372591,0.0003948425611381609,0.00390625
K3,8002,p0.1,8,25876.0,-4.557785295085963,-4.620588418274956,0.0004941982548528808,0.00390625
K3,8002,p0.1,9,26683.0,-2.1956554076181796,-2.252863240698835,0.0005099707143646579,0.00390625
K3,8002,p0.1,10,27245.0,0.2433520363809471,0.22605911217101549,0.0006023350264339747,0.00390625
K3,8002,p0.1,11,25500.0,2.2447207237821853,2.355230571581429,0.0005944796779032567,0.00390625
K3,8002,p0.1,12,20684.0,3.0071075148093143,3.6060840625782453,0.0006773010091865126,0.00390625
K3,8002,p0.1,13,10117.0,1.0514951804988564,3.275144141174126,0.0006483694517539563,0.13743464983085388
K3,8002,p0.1,14,6866.0,-0.5436338398792402,0.6855115062732063,0.0007190962031104933,0.3624407739243695
K3,8002,p0.1,15,6887.0,-0.19875934432979753,-0.08397731392047976,0.0006716400359167596,0.00390625
K3,8002,p0.1,16,6324.0,0.40703700139460525,0.27399170958044256,0.0007277206082059181,0.00390625
K3,8002,p0.1,17,5654.0,0.8962520188254206,-0.3699228766684197,0.0006642914303916642,0.23147703261615377
K3,8002,p0.1,18,6869.0,0.8076378866369519,-2.9743058338938515,0.0007031742244727865,0.15927254362862295
K3,8002,p0.1,19,17140.0,-1.4809420018040047,-3.436226280277556,0.0006263236351786695,0.00390625
K3,8002,p0.1,20,32025.0,-1.825507950952841,-2.215293491858746,0.0006454570519110974,0.00390625
K3,8002,p0.1,21,36341.0,-0.010365084840686165,-0.11939669396034924,0.0005577366502777776,0.00390625
K3,8002,p0.1,22,37931.0,2.3823104983364978,2.3566676671297633,0.0005545690905208532,0.00390625
K3,8002,p0.1,23,37134.0,4.681951732883868,4.739356923226084,0.00045853047568898827,0.00390625
K3,8002,p0.1,24,31115.0,6.549721043384073,6.729879356794805,0.0004305103403020531,0.00390625
K3,8002,p0.1,25,22020.0,7.837988980540219,8.282174936728236,0.0003287051114123004,0.00390625
K3,8002,p0.1,26,13086.0,8.683841377515307,9.536218308969232,0.0002732808012546973,0.00390625
K3,8002,p0.1,27,6529.0,9.521343656932203,10.762180863513906,0.00016826055744771585,0.00390625
K3,8002,p0.1,28,3531.0,11.04617113763753,12.251816073352863,8.288047337878629e-05,0.00390625
K3,8002,p0.1,29,2869.0,13.418158070664743,14.228240678469687,3.615601467227656e-06,0.00390625
K3,8002,p0.1,30,3126.0,16.373922800730277,16.82835293200227,0.0,0.00390625
K3,8002,p0.1,31,3013.0,19.80691404606763,20.20578082012556,0.0,0.00390625
K3,8002,p0.2,0,16182.0,-19.824255891534865,-20.001447663525564,5.758094411151144e-32,0.00390625
K3,8002,p0.2,1,17522.0,-16.586236440983157,-16.736926222184675,5.640582280311324e-32,0.00390625
K3,8002,p0.2,2,19709.0,-13.964988451673323,-14.119694821265368,3.6156014672276936e-06,0.00390625
K3,8002,p0.2,3,21265.0,-11.97023160841131,-12.112613681448535,7.272868562147565e-05,0.00390625
K3,8002,p0.2,4,21512.0,-10.461401805403286,-10.612314324874749,0.00017841234520502852,0.00390625
K3,8002,p0.2,5,21812.0,-9.26885341150284,-9.37970088141536,0.0002490952182237675,0.00390625
K3,8002,p0.2,6,24759.0,-8.036856033087922,-8.130169058873427,0.00035289069444323373,0.00390625
K3,8002,p0.2,7,27618.0,-6.527199529855963,-6.598728030372591,0.0003948425611381609,0.00390625
K3,8002,p0.2,8,26646.0,-4.558473702849805,-4.620588418274956,0.0004941982548528808,0.00390625
K3,8002,p0.2,9,26891.0,-2.1975329226719142,-2.252863240698835,0.0005099707143646579,0.00390625
K3,8002,p0.2,10,27303.0,0.24230298396734443,0.22605911217101549,0.0006023350264339747,0.00390625
K3,8002,p0.2,11,25529.0,2.241805389320048,2.355230571581429,0.0005944796779032567,0.00390625
K3,8002,p0.2,12,21088.0,2.9978098226716563,3.6060840625782453,0.0006773010091865126,0.00390625
K3,8002,p0.2,13,11038.0,1.014971170657835,3.275144141174126,0.0006483694517539563,0.13743464983085388
K3,8002,p0.2,14,8638.0,-0.5512283729629821,0.6855115062732063,0.0007190962031104933,0.3624407739243695
K3,8002,p0.2,15,8685.0,-0.20184533698245571,-0.08397731392047976,0.0006716400359167596,0.00390625
K3,8002,p0.2,16,6953.0,0.4066591102996515,0.27399170958044256,0.0007277206082059181,0.00390625
K3,8002,p0.2,17,6070.0,0.9018740487704882,-0.3699228766684197,0.0006642914303916642,0.23147703261615377
K3,8002,p0.2,18,7311.0,0.8116149265239432,-2.9743058338938515,0.0007031742244727865,0.15927254362862295
K3,8002,p0.2,19,17766.0,-1.4993818703925406,-3.436226280277556,0.0006263236351786695,0.00390625
K3,8002,p0.2,20,31718.0,-1.8309873591763999,-2.215293491858746,0.0006454570519110974,0.00390625
K3,8002,p0.2,21,35414.0,-0.01083250332629875,-0.11939669396034924,0.0005577366502777776,0.00390625
K3,8002,p0.2,22,36801.0,2.383239592218335,2.3566676671297633,0.0005545690905208532,0.00390625
K3,8002,p0.2,23,36445.0,4.683277719634043,4.739356923226084,0.00045853047568898827,0.00390625
K3,8002,p0.2,24,31833.0,6.551723271467322,6.729879356794805,0.0004305103403020531,0.00390625
K3,8002,p0.2,25,23553.0,7.843452557990646,8.282174936728236,0.0003287051114123004,0.00390625
K3,8002,p0.2,26,14195.0,8.685129434122123,9.536218308969232,0.0002732808012546973,0.00390625
K3,8002,p0.2,27,7082.0,9.510521846153658,10.762180863513906,0.00016826055744771585,0.00390625
K3,8002,p0.2,28,3895.0,11.037011543792003,12.251816073352863,8.288047337878629e-05,0.00390625
K3,8002,p0.2,29,3234.0,13.416458669410423,14.228240678469687,3.615601467227656e-06,0.00390625
K3,8002,p0.2,30,3387.0,16.3740412895704,16.82835293200227,0.0,0.00390625
K3,8002,p0.2,31,3346.0,19.808158884851874,20.20578082012556,0.0,0.00390625
K3,8003,abf,0,16874.0,-19.818185722374515,-20.001447663525564,5.758094411151144e-32,0.00390625
K3,8003,abf,1,19692.0,-16.622256199192606,-16.736926222184675,5.640582280311324e-32,0.00390625
K3,8003,abf,2,21014.0,-13.97367395668251,-14.119694821265368,3.6156014672276936e-06,0.00390625
K3,8003,abf,3,22468.0,-11.99538292075432,-12.112613681448535,7.272868562147565e-05,0.00390625
K3,8003,abf,4,24666.0,-10.50703881756771,-10.612314324874749,0.00017841234520502852,0.00390625
K3,8003,abf,5,27860.0,-9.290949438922308,-9.37970088141536,0.0002490952182237675,0.00390625
K3,8003,abf,6,26333.0,-8.054776242711924,-8.130169058873427,0.00035289069444323373,0.00390625
K3,8003,abf,7,26255.0,-6.534416525166641,-6.598728030372591,0.0003948425611381609,0.00390625
K3,8003,abf,8,25222.0,-4.559461891772609,-4.620588418274956,0.0004941982548528808,0.00390625
K3,8003,abf,9,26778.0,-2.205138703708725,-2.252863240698835,0.0005099707143646579,0.00390625
K3,8003,abf,10,29478.0,0.27633864692933835,0.22605911217101549,0.0006023350264339747,0.00390625
K3,8003,abf,11,28858.0,2.328002589920379,2.355230571581429,0.0005944796779032567,0.00390625
K3,8003,abf,12,24517.0,3.221103408257001,3.6060840625782453,0.0006773010091865126,0.00390625
K3,8003,abf,13,11421.0,1.1299059738057533,3.275144141174126,0.0006483694517539563,0.13078850231026737
K3,8003,abf,14,6614.0,-0.5590383775260187,0.6855115062732063,0.0007190962031104933,0.36871327199517206
K3,8003,abf,15,6006.0,-0.19862327746909528,-0.08397731392047976,0.0006716400359167596,0.00390625
K3,8003,abf,16,6697.0,0.38664640875779877,0.27399170958044256,0.0007277206082059181,0.00390625
K3,8003,abf,17,6828.0,0.6891235631162124,-0.3699228766684197,0.0006642914303916642,0.23349055042125344
K3,8003,abf,18,10807.0,-0.9108806237353427,-2.9743058338938515,0.0007031742244727865,0.15763267527330724
K3,8003,abf,19,22175.0,-2.8337700248942603,-3.436226280277556,0.0006263236351786695,0.00390625
K3,8003,abf,20,28767.0,-2.0092946131526004,-2.215293491858746,0.0006454570519110974,0.00390625
K3,8003,abf,21,31888.0,-0.0039064696461748,-0.11939669396034924,0.0005577366502777776,0.00390625
K3,8003,abf,22,32344.0,2.3961815313352384,2.3566676671297633,0.0005545690905208532,0.00390625
K3,8003,abf,23,31129.0,4.6982364159028185,4.739356923226084,0.00045853047568898827,0.00390625
K3,8003,abf,24,28653.0,6.591907956345106,6.729879356794805,0.0004305103403020531,0.00390625
K3,8003,abf,25,21986.0,7.968431275833634,8.282174936728236,0.0003287051114123004,0.00390625
K3,8003,abf,26,15940.0,9.033051981599066,9.536218308969232,0.0002732808012546973,0.00390625
K3,8003,abf,27,8093.0,10.03026906974523,10.762180863513906,0.00016826055744771585,0.00390625
K3,8003,abf,28,3064.0,11.434491334170552,12.251816073352863,8.288047337878629e-05,0.00390625
K3,8003,abf,29,1295.0,13.670972894712353,14.228240678469687,3.615601467227656e-06,0.00390625
K3,8003,abf,30,969.0,16.460018724136507,16.82835293200227,0.0,0.00390625
K3,8003,abf,31,509.0,19.860326295147036,20.20578082012556,0.0,0.00390625
K3,8003,p0.02,0,16487.0,-19.816089885499533,-20.001447663525564,5.758094411151144e-32,0.00390625
K3,8003,p0.02,1,19629.0,-16.619022475907954,-16.736926222184675,5.640582280311324e-32,0.00390625
K3,8003,p0.02,2,20958.0,-13.973522507305576,-14.119694821265368,3.6156014672276936e-06,0.00390625
K3,8003,p0.02,3,22295.0,-11.994816440712459,-12.112613681448535,7.272868562147565e-05,0.00390625
K3,8003,p0.02,4,24443.0,-10.508040686083405,-10.612314324874749,0.00017841234520502852,0.00390625
K3,8003,p0.02,5,27380.0,-9.29231335084669,-9.37970088141536,0.0002490952182237675,0.00390625
K3,8003,p0.02,6,25774.0,-8.054789275993484,-8.130169058873427,0.00035289069444323373,0.00390625
K3,8003,p0.02,7,25899.0,-6.5345217313649435,-6.598728030372591,0.0003948425611381609,0.00390625
K3,8003,p0.02,8,24639.0,-4.559438596013694,-4.620588418274956,0.0004941982548528808,0.00390625
K3,8003,p0.02,9,26444.0,-2.204982921719643,-2.252863240698835,0.0005099707143646579,0.00390625
K3,8003,p0.02,10,29147.0,0.2769840459914887,0.22605911217101549,0.0006023350264339747,0.00390625
K3,8003,p0.02,11,28688.0,2.3275348078806224,2.355230571581429,0.0005944796779032567,0.00390625
K3,8003,p0.02,12,24293.0,3.216565811392087,3.6060840625782453,0.0006773010091865126,0.00390625
K3,8003,p0.02,13,11887.0,1.1066687989352828,3.275144141174126,0.0006483694517539563,0.13078850231026737
K3,8003,p0.02,14,7632.0,-0.564465626235336,0.6855115062732063,0.0007190962031104933,0.36871327199517206
K3,8003,p0.02,15,6644.0,-0.19891205390289543,-0.08397731392047976,0.0006716400359167596,0.00390625
K3,8003,p0.02,16,7403.0,0.38700748902903653,0.27399170958044256,0.0007277206082059181,0.00390625
K3,8003,p0.02,17,7669.0,0.6896057020163217,-0.3699228766684197,0.0006642914303916642,0.23349055042125344
K3,8003,p0.02,18,11256.0,-0.8997514032062772,-2.9743058338938515,0.0007031742244727865,0.15763267527330724
K3,8003,p0.02,19,22258.0,-2.831422701532318,-3.436226280277556,0.0006263236351786695,0.00390625
K3,8003,p0.02,20,28542.0,-2.009439759435592,-2.215293491858746,0.0006454570519110974,0.00390625
K3,8003,p0.02,21,31862.0,-0.003674472484597158,-0.11939669396034924,0.0005577366502777776,0.00390625
K3,8003,p0.02,22,32249.0,2.39526510828355,2.3566676671297633,0.0005545690905208532,0.00390625
K3,8003,p0.02,23,31097.0,4.698138413626339,4.739356923226084,0.00045853047568898827,0.00390625
K3,8003,p0.02,24,28514.0,6.5910847276810935,6.729879356794805,0.0004305103403020531,0.00390625
K3,8003,p0.02,25,22060.0,7.967893054527438,8.282174936728236,0.0003287051114123004,0.00390625
K3,8003,p0.02,26,15924.0,9.031590804365585,9.536218308969232,0.0002732808012546973,0.00390625
K3,8003,p0.02,27,8134.0,10.03040017527197,10.762180863513906,0.00016826055744771585,0.00390625
K3,8003,p0.02,28,3189.0,11.439062424267455,12.251816073352863,8.288047337878629e-05,0.00390625
