arm,e_med@0,e_med@1,e_med@2,e_med@3,e_med@4,e_med@5,e_med@6,e_med@7,e_med@8,e_med@9,e_med@10,e_med@11,e_med@12,e_med@13,e_med@14,e_med@15,e_med@16,e_med@17,e_med@18,e_med@19,e_med@20,e_med@21,e_med@22,e_med@23,e_med@24,e_med@25,e_med@26,e_med@27,e_med@28,e_med@29,e_med@30,e_med@31,e_med@32,e_med@33,e_med@34,e_med@35,e_med@36,e_med@37,e_med@38,e_med@39,e_med@40,e_med@41,e_med@42,e_med@43,e_med@44,e_med@45,e_med@46,e_med@47,e_med@48,e_med@49,e_med@50,e_med@51,e_med@52,e_med@53,e_med@54,e_med@55,e_med@56,e_med@57,e_med@58,e_med@59,e_med@60,e_med@61,e_med@62,e_med@63,e_med@64,e_med@65,e_med@66,e_med@67,e_med@68,e_med@69,e_med@70,e_med@71,e_med@72,e_med@73,e_med@74,e_med@75,e_med@76,e_med@77,e_med@78,e_med@79,e_med@80,e_med@81,e_med@82,e_med@83,e_med@84,e_med@85,e_med@86,e_med@87,e_med@88,e_med@89,e_med@90,e_med@91,e_med@92,e_med@93,e_med@94,e_med@95,e_med@96,e_med@97,e_med@98,e_med@99,e_med@100
u02_t20:ratio,1.0,0.9999999999999993,1.0000000000000977,1.0000000000236233,0.9999999979349514,0.999998763231627,0.9989540919144835,0.9987695011939903,0.9982199519327801,0.9973131204938881,0.9916007209608633,0.9883489042314719,0.9925461693071916,1.0041924857675841,1.0012365903731788,1.0070440712557245,0.9992471381447442,1.0004226542021732,0.9984731850874144,1.0066825028932334,1.0061429582349293,1.0212198210629766,1.0069349652768025,0.9995353086495207,1.003974255290177,1.0001304111180978,1.0146346082821642,0.9953905878794509,0.9930604361351489,0.9988692648208912,0.9929791777538799,0.9926262600419302,1.0034938275289007,1.0074378201107304,1.0020253713949068,1.0067118973786748,1.0081531573349283,1.012479629291838,1.0150234378797163,1.0106422903183818,1.0098532881839772,1.005616930580656,1.0159972933013794,1.0069446825343262,0.9988064779664061,0.9972938420156787,0.9987247488412724,1.003447293433645,1.0016905946767765,0.9986308541738641,1.0023805372398806,1.002160446791645,1.0013359061526599,1.0020995170020572,1.00440399437552,0.9979088845428348,0.994020333624052,0.9963478389791347,0.9952839059134126,0.9932372487713947,0.9932073344176177,0.9935305414113031,0.9970876157565113,1.005001119290835,1.006880721679765,1.0065334305440912,1.006590823575571,1.0129695752831023,1.0149419011367022,1.0168097415094604,1.0137512065121168,1.0147421474477163,1.0136852422754739,1.0167385304151466,1.0146850276770518,1.0117296194781669,1.0077307762544891,1.0115878430828809,1.0113397537509623,1.0105257484677055,1.0142864592875656,1.0106776394484656,1.0193777679727063,1.020991507685749,1.0202856583567308,1.0182382370076093,1.0212360954648176,1.0143305491378025,1.0150188742593365,1.011635739614484,1.0139716988912502,1.015701075909406,1.012833462119644,1.0148166388228854,1.0167348544055228,1.018490379328564,1.0198500544923446,1.0160605183288747,1.0153019058219335,1.0131569877010889,1.0133974835235333
u02_t20:kl,3.07628355594311,2.9372510704359,2.7040806642944806,2.4520352726713495,2.157991036505674,1.8262100333002902,1.7346439787310235,1.8236794515932166,1.9573990477406105,1.9974885774264866,1.9580108471746476,1.899088034323368,1.8268576260217264,1.7698326953061447,1.7240690462924717,1.7100200309067652,1.6921136941873574,1.6897614385577684,1.6825431259947212,1.6779369326728024,1.6797951035597118,1.6737793314666152,1.6767556633294083,1.680322987847822,1.6761169326851644,1.6806827097461363,1.680938202003834,1.6768767927427404,1.6789074973732871,1.6714167927798274,1.6754400311416489,1.6731090466386163,1.6713272175502503,1.6795183401754579,1.6758717234846656,1.6701393314913398,1.676576512870254,1.6741243989538896,1.6764487667414056,1.6772534144137698,1.680178341946258,1.672393974195829,1.6723491865810405,1.6744312955418925,1.6764553834569225,1.6750120051403141,1.6790800311169243,1.6742969326975268,1.6745972125700128,1.675650735784558,1.6806511555623813,1.677853974158742,1.675350455912072,1.6719277772952224,1.6731920051526763,1.6778091865439535,1.6761103159696478,1.6690858082767945,1.677042709770861,1.6732815803822534,1.6758996113267386,1.6789904558873472,1.6783135543438317,1.6708228497503719,1.6731538342534047,1.676914963642012,1.673447497410374,1.6728983419957073,1.675350455912072,1.6776814404151046,1.6717552435515852,1.674507637340436,1.6698970726646758,1.6779156615462458,1.6752741141135283,1.6718382020656453,1.6778921450580138,1.6705291865934027,1.67468678779959,1.6709058082644321,1.6684536943480675,1.6781094664164395,1.6758166528126786,1.671727355709512,1.6752674973980117,1.673115663354133,1.67769834018782,1.6752674973980115,1.678486088087469,1.6761103159696478,1.6721553817108465,1.672598062123221,1.6711165129073413,1.6774259481574072,1.677975103572074,1.6745458082397078,1.6711994714214016,1.676621300485043,1.6728983419957073,1.6765765128702543,1.6745076373404357
u02_t20:c7ax,0.0,0.0,0.0,0.0,0.0,0.0244140625,0.109130859375,0.201904296875,0.2724609375,0.27685546875,0.256591796875,0.224365234375,0.1875,0.14990234375,0.126708984375,0.109375,0.096435546875,0.088623046875,0.078857421875,0.076904296875,0.071044921875,0.072265625,0.068359375,0.067138671875,0.064453125,0.063720703125,0.064453125,0.0625,0.061767578125,0.060791015625,0.06201171875,0.058837890625,0.0615234375,0.061279296875,0.0595703125,0.06103515625,0.059814453125,0.060302734375,0.05908203125,0.0556640625,0.058349609375,0.057861328125,0.05712890625,0.06005859375,0.057373046875,0.05859375,0.056396484375,0.05712890625,0.0576171875,0.05517578125,0.055419921875,0.054931640625,0.054443359375,0.056640625,0.054443359375,0.056396484375,0.0546875,0.05419921875,0.0537109375,0.0576171875,0.05224609375,0.0537109375,0.05517578125,0.053955078125,0.054931640625,0.0537109375,0.053955078125,0.057373046875,0.054931640625,0.053466796875,0.052490234375,0.053955078125,0.0517578125,0.05322265625,0.0546875,0.053955078125,0.057373046875,0.053955078125,0.05126953125,0.051025390625,0.05419921875,0.05322265625,0.052001953125,0.05224609375,0.052734375,0.05419921875,0.050048828125,0.0517578125,0.051513671875,0.051513671875,0.05224609375,0.052734375,0.05078125,0.054931640625,0.051025390625,0.05126953125,0.05322265625,0.05126953125,0.051025390625,0.0517578125,0.05224609375
u02_t5,2.994907572165497,1.5840684545450958,2.2322539376998805,2.9935849592721753,4.298238589082541,6.918213012180441,5.431336968341622,3.766931097805641,2.8382007343268345,2.1786897166017747,1.6580834763528176,1.2733808843481729,0.9931063789867013,0.8122959926460642,0.6915186748500384,0.617737775454145,0.5664400804624619,0.5285281153181888,0.4984438171333284,0.47588336089859035,0.45575818427784254,0.4412126070774761,0.42397467561491053,0.4086700241941503,0.396020352228734,0.3826130342306374,0.37369990822961385,0.36580648769536994,0.3569883514686939,0.3503684160559962,0.3464722490780139,0.3383754692881006,0.32791445623226156,0.3235378288180235,0.3197104347327665,0.31643584402076996,0.3113063087587661,0.3078696276419645,0.3034752086822209,0.2983624001122425,0.2930637161355581,0.28844168882733456,0.2839008761242787,0.27958144156809445,0.2779121649333357,0.27620912505587303,0.2722777433043262,0.26888657334966093,0.26540614789415173,0.2638102461285351,0.26256931528793515,0.26144641268538416,0.26118868443191773,0.258266148021537,0.25723484924049184,0.25494190418585716,0.25422962989151665,0.2518363110005166,0.249761665240541,0.247723761195529,0.2477251192655897,0.2459288235287241,0.2441469958209308,0.24260935238734116,0.24129682976041475,0.24036505917183593,0.23821397400213656,0.237472874706908,0.2366986886892093,0.23609797991299297,0.2353984287143257,0.23421379178468404,0.23447681070778803,0.23327482485859058,0.2324873560265292,0.23136402945448237,0.229588673770716,0.22894818944871811,0.2284068271770766,0.22816434841232608,0.22780094104197368,0.22778919863353964,0.22667516700854456,0.22541901129760078,0.2255994334114368,0.2256592975360439,0.22519621038305046,0.22490206899839668,0.22505046740517382,0.22366503532705181,0.22314454385795685,0.22300797045637516,0.2231271440482815,0.22265920001707384,0.22178782747396394,0.22070543779432727,0.2203224184679557,0.2195069203656531,0.21836333245270184,0.2174323469495561,0.21682626134766467
u02_t5:ratio,1.0,1.0000000000000009,0.9999999999999921,0.9999999999985307,0.9999999991607758,0.9999737668226424,0.9957584468621129,0.9987155646109545,1.0049082059370325,1.0097803301380546,1.0167359775871003,1.0236837742650566,1.02392220143685,1.023813214772498,1.0283057182335402,1.0459764410454535,1.0401768447837587,1.0361947777799392,1.039148927667513,1.0431098806428816,1.0470466685357953,1.0506771018597987,1.0432849950410183,1.0428594693419044,1.0392502918092044,1.0215393662438121,1.0335592513468659,1.0319907799104022,1.0305175154696173,1.0363697348419059,1.0407552356396574,1.0428203229320971,1.0298148938531733,1.0320384819677177,1.0326983141817727,1.0499732552045713,1.0589845377421394,1.050692160186361,1.0597657721519362,1.0574467014203888,1.0481240728730234,1.0500967293544872,1.0539524542538476,1.044861758366313,1.0454821084094097,1.0439989825266305,1.0426421430634223,1.039247941740709,1.0373040134680016,1.0345717417961982,1.0340754940531869,1.0370707854136354,1.0439848888229029,1.0463230487057351,1.0433049500016365,1.040089196025161,1.0410010018872513,1.0459305693838599,1.0446591293727046,1.0416277056019656,1.0396353163250711,1.0371478645010614,1.0305026474963919,1.0335092962506018,1.029664619235482,1.0297351156322092,1.0294036351618854,1.0318809847508819,1.0264713052993002,1.0254600948145773,1.0236113279125272,1.0211147044585078,1.022762541885962,1.0251777471278496,1.0236913848885756,1.0234531423360047,1.0244260580331228,1.0236887808131427,1.0236772177185829,1.0231939979169087,1.024911891393275,1.024590823642117,1.0329436695144918,1.0290008254430498,1.0278761692254506,1.0245517001168367,1.0215106991908627,1.0205830094903459,1.019744761320848,1.0135001563115216,1.0120161762756883,1.0156262549836046,1.0177174929750512,1.015836095523226,1.0192498876335718,1.0209524743157166,1.0153994797194028,1.0176773700725192,1.0189051412097525,1.0160458049876686,1.015027996088941
u02_t5:kl,3.07628355594311,2.9372510704359,2.7040806642944806,2.4520352726713495,2.1574418810910068,1.8274742611577444,1.735372284604844,1.8284772044236537,1.9523123740962625,1.987143347460138,1.9615260513949089,1.8992661087811458,1.828891996993955,1.7672462185454145,1.7375410184214384,1.7108562327628847,1.6979121449220282,1.6914367926438418,1.6854210205507452,1.6874135542820201,1.6798398911745003,1.681021160517894,1.677826086316669,1.67975693266044,1.6773877772581354,1.6840672174637141,1.6772600311292867,1.6765765128702543,1.6714997512938876,1.677553694286256,1.6740862280546178,1.6704080571800706,1.675561160554981,1.671454963679099,1.670822849750372,1.6822641172487918,1.678185808214983,1.6754782020409207,1.679328906659105,1.67272580825207,1.6775603110017727,1.6774259481574072,1.6743798912115873,1.6780198911868625,1.6767938342286801,1.6785624298860125,1.6773877772581354,1.6729813005097673,1.679667357430863,1.673785948182132,1.6720936943233429,1.6777196113143766,1.6756059481697694,1.6722831278396955,1.6755677772704978,1.6757336942986183,1.670612145107463,1.6736134144384947,1.6736963729525547,1.6721318652226147,1.6758614404274668,1.6745458082397078,1.6738241190814036,1.6791865061192168,1.6748013004974052,1.6752741141135283,1.6798780620737719,1.675433414426132,1.6749738342410425,1.6708676373651605,1.6739203110264973,1.6763658082273452,1.6749290466262539,1.6718382020656453,1.6723043989662518,1.6717104559367966,1.6767938342286801,1.673996652825041,1.6723660863537555,1.6767108757146199,1.6759443989415272,1.6726494664535265,1.6740414404398294,1.6719659481944942,1.679328906659105,1.6799228496885603,1.6703118652349769,1.6727324249675868,1.6759443989415272,1.6768701760272235,1.6751845388839515,1.6805549636172876,1.6753886268113436,1.669890455949159,1.6743351035967986,1.6741243989538894,1.6780198911868627,1.6745076373404357,1.677042709770861,1.6756059481697694,1.6695072175626127
u02_t5:c7ax,0.0,0.0,0.0,0.0,0.0,0.0244140625,0.107177734375,0.19384765625,0.26513671875,0.2783203125,0.25634765625,0.224365234375,0.18701171875,0.152099609375,0.130859375,0.107666015625,0.095947265625,0.0859375,0.079345703125,0.07666015625,0.07373046875,0.072021484375,0.072998046875,0.069091796875,0.06884765625,0.068359375,0.0634765625,0.0625,0.062255859375,0.0634765625,0.061767578125,0.06396484375,0.0625,0.06005859375,0.06298828125,0.060791015625,0.056884765625,0.0625,0.05810546875,0.0615234375,0.059326171875,0.0595703125,0.05810546875,0.060791015625,0.06005859375,0.058837890625,0.0576171875,0.0556640625,0.059326171875,0.056640625,0.05615234375,0.056640625,0.057373046875,0.0556640625,0.0537109375,0.05859375,0.053466796875,0.052978515625,0.055419921875,0.054931640625,0.054931640625,0.05517578125,0.052734375,0.05517578125,0.05517578125,0.055419921875,0.0546875,0.0546875,0.05224609375,0.0546875,0.05419921875,0.056640625,0.05517578125,0.052734375,0.053955078125,0.0537109375,0.052001953125,0.053955078125,0.05419921875,0.05615234375,0.052001953125,0.0517578125,0.05126953125,0.05224609375,0.052001953125,0.052978515625,0.055908203125,0.05322265625,0.052490234375,0.053955078125,0.052978515625,0.05029296875,0.05419921875,0.052001953125,0.052490234375,0.052490234375,0.052734375,0.0517578125,0.052978515625,0.055908203125,0.054443359375
u15_t20,2.994907572165497,1.5840684545450947,2.23225393769991,2.9935849660757414,4.29823864015337,6.918329448726647,5.429777300266117,3.7687022417077283,2.811723748320106,2.1351512061570963,1.6194556302045977,1.2269776682286584,0.9510078635935044,0.77059617651533,0.6624737772418372,0.5925314998864283,0.541381956927768,0.5048020272416943,0.4766792260537338,0.4571365051629281,0.43908942965653625,0.4186998290089263,0.4049165957990128,0.3921108020620078,0.38337540848066853,0.37056241342072804,0.3621551309756402,0.35710883370008134,0.3486994734090473,0.3436071277767334,0.33676228487572957,0.3326279285319774,0.32736323759220665,0.3228980394956079,0.31848347490590967,0.31484172680401024,0.3111177586569973,0.3065833454185194,0.3039345589871685,0.3002210667845118,0.29613099933360415,0.29215905510702334,0.2887494149133225,0.2846958185572225,0.2808383361287493,0.27766124163972017,0.2742797856363106,0.27270230577302296,0.26902167885210504,0.26857421006924836,0.2682433166966567,0.2651615328712028,0.2620939645106003,0.2590962753950105,0.2580397523909607,0.2565641172731721,0.2549628583215213,0.2529410456428005,0.2514463446613845,0.24933554198195157,0.24766708798813675,0.2471695567431144,0.24655494454301918,0.24620663533380793,0.24439924794369047,0.24281799369437768,0.24243281787160248,0.2422609345524095,0.24188492278390306,0.2407100532776077,0.23976727185121707,0.2381931510426782,0.2372996685507282,0.23577702021855895,0.2352671829565992,0.2336739778810581,0.23296685527337752,0.2326093962943261,0.23223543236198393,0.23142789220926052,0.23044193226380538,0.22974870138443895,0.22884633050931602,0.22732047270424294,0.22694198897393994,0.22573432490711537,0.2252693406265306,0.22483288102198384,0.22431094071519714,0.2237687882529047,0.22420363681916874,0.22360288995833788,0.22246694342255202,0.22155273211936866,0.22093962437897485,0.2199483714322263,0.21904045029303437,0.21846874835739968,0.2186628472694901,0.2173297615383294,0.21645493061747198
u15_t20:ratio,1.0,0.9999999999999996,1.0000000000002411,1.0000000000173674,0.9999999985519535,0.9999926005086471,0.9992584322237088,0.999413440531572,0.9986542222718928,0.9957976370926094,0.993298617818563,0.9879698887966007,0.985204365914546,0.9893674194390423,0.9860188695724761,0.987341550100945,0.9965720343693087,0.9950491046360602,1.0026809294935877,0.9943016123130384,1.0112404760336062,1.0168585916687842,1.0271550686650142,1.0258600021849231,1.027773619280197,1.0303663847013578,1.0313920614399719,1.0360019009260015,1.0330751236648497,1.018468222943416,1.0271395367674052,1.0218731089499333,1.0287313958521205,1.0292407390108127,1.0385323351171287,1.0452314392916742,1.039842512250787,1.038558268446114,1.0464658271755551,1.0506271934208025,1.0580425368575588,1.0563521498061683,1.046424275636867,1.0350606580880943,1.0366267333310415,1.038116920777773,1.0410344110070862,1.03510133148901,1.0333809541843342,1.0252722124988285,1.0243559360789312,1.030663829526877,1.0352474652130073,1.0257081789853457,1.0276601237992449,1.0399447765808607,1.0333738468891993,1.0267790054497605,1.034528035469773,1.0338146304121765,1.0289650151274623,1.0285884350274848,1.0269848261739152,1.0303312350096814,1.0281647377698981,1.0307751168232366,1.0293991658711201,1.0287076967773139,1.0343784558767348,1.0394563434601816,1.0385871803653477,1.0397087950112862,1.040068071935686,1.0425011568666327,1.0456042753733574,1.0474403871440465,1.048715337532773,1.0515279933205144,1.0493041045695572,1.044256240979582,1.0414577400563765,1.039111318395797,1.041665157128489,1.0412430864884559,1.041381784159865,1.0383750021626352,1.033672351438773,1.0341530279078817,1.031776820006928,1.0299487540152206,1.0273707312191556,1.028394076875247,1.0304477447032956,1.0349783219581072,1.0372089510238647,1.0379489934051942,1.033669452018739,1.0315636558069126,1.0317018748811133,1.0274730229832687,1.0297607920754999
u15_t20:kl,3.07628355594311,2.9372510704359,2.7040806642944806,2.4520352726713495,2.1574418810910068,1.8263546792018543,1.733928906288236,1.8292260764118717,1.9571937904529193,1.9935149623814343,1.9720076209676927,1.8980073282789092,1.8241367864166307,1.767572140898298,1.7250697441967053,1.7122166525654325,1.701341440254395,1.6833521450209268,1.681500590849534,1.6820497462642008,1.6925798910879641,1.6846229895938978,1.6831414403780176,1.6871301741822498,1.6816151035473492,1.6893165127837182,1.6850825697789875,1.680900031104562,1.6803442589743784,1.688684398854991,1.6852932744218965,1.686398201966747,1.6847507357227465,1.6829689066343805,1.6792011605302564,1.6838183419215333,1.683894683720077,1.6819917252183787,1.677764398929165,1.6775984819010445,1.6878136924412819,1.6848718651360783,1.6844504558502607,1.6890162329112322,1.6782239791142548,1.6825922849633508,1.6836905957926847,1.6785308757022577,1.6804720051032274,1.6882182019543848,1.6817428496761981,1.678102849700923,1.6792841190443166,1.682374963604925,1.6818324249057752,1.6849614403656554,1.6829307357351087,1.6777262280298932,1.6812318651608031,1.6746735543685562,1.6779920033447895,1.6854724248810506,1.6802165128455298,1.6797951035597118,1.6840290465644423,1.6785242589867408,1.682292005090865,1.6799228496885603,1.679667357430863,1.6847889066220183,1.6844122849509888,1.682681860192928,1.6781028497009227,1.6857146837077144,1.6799294664040771,1.682623839147106,1.6826091847360662,1.6812318651608031,1.6858042589372917,1.6786307339890332,1.6786520051155898,1.6830966527632292,1.6767872175131635,1.6781924249304998,1.6774641190566788,1.6857146837077144,1.6819087667043187,1.678824538859227,1.6788627097584987,1.6786967927303782,1.6812766527755916,1.6790352435021358,1.6806445388468645,1.6785242589867408,1.6806445388468645,1.6846846769814015,1.6798398911745003,1.6771704558997098,1.6815872157052763,1.685338062036685,1.6775089066714672
u15_t20:c7ax,0.0,0.0,0.0,0.0,0.0,0.0244140625,0.10986328125,0.198486328125,0.270263671875,0.281982421875,0.260498046875,0.220703125,0.183837890625,0.15625,0.124755859375,0.107666015625,0.093505859375,0.0830078125,0.082275390625,0.07275390625,0.068115234375,0.06884765625,0.06396484375,0.064208984375,0.0625,0.0615234375,0.0615234375,0.0615234375,0.0595703125,0.06005859375,0.059814453125,0.061767578125,0.05908203125,0.05859375,0.05908203125,0.059326171875,0.05712890625,0.055419921875,0.0576171875,0.056884765625,0.058349609375,0.059326171875,0.0546875,0.05419921875,0.056396484375,0.0546875,0.0546875,0.055419921875,0.0556640625,0.05517578125,0.056640625,0.052734375,0.0537109375,0.056640625,0.054931640625,0.0576171875,0.054443359375,0.0546875,0.055419921875,0.054931640625,0.052978515625,0.055419921875,0.0537109375,0.0537109375,0.0537109375,0.05419921875,0.0546875,0.052734375,0.052978515625,0.05322265625,0.0546875,0.05224609375,0.05322265625,0.053466796875,0.0537109375,0.0537109375,0.052001953125,0.051513671875,0.052001953125,0.05126953125,0.05078125,0.052978515625,0.05078125,0.051513671875,0.052978515625,0.055419921875,0.051025390625,0.052978515625,0.049072265625,0.052490234375,0.052490234375,0.0546875,0.05078125,0.052734375,0.052734375,0.051025390625,0.0517578125,0.0517578125,0.052490234375,0.052734375,0.050048828125
u15_t5,2.994907572165497,1.584068454545096,2.23225393770005,2.993584973266956,4.298238676784813,6.918269091404084,5.361904952181124,3.790020438980336,2.9346857734467378,2.313123611709278,1.8210382259568005,1.44994315727315,1.1751513401630918,0.9790096219411475,0.8455246046234367,0.7537702967359506,0.6815316547224448,0.6346407380287792,0.5960998630714365,0.5598923049363562,0.5357746483008331,0.5087914533005451,0.4907170478093188,0.47747193032345003,0.45731219732542505,0.4434462464852378,0.4343367808081252,0.4228900005123397,0.40991491822214715,0.3986878542915747,0.38953357168443936,0.3825408781229521,0.37616989308537724,0.3698680029787643,0.3638201185426553,0.3569522435211333,0.35229386178126154,0.34869275911571607,0.3442024515637612,0.3398820135959446,0.3339552749668826,0.3298482545888988,0.32618195315049925,0.32179786083183715,0.31881183218419074,0.31380182136611645,0.3118417618265251,0.3076206016475831,0.3047258826683239,0.3012125495354472,0.2992279423524694,0.29650202015957694,0.2915911094002336,0.2885599008505047,0.2860828412747236,0.2835797065304043,0.28155984546930024,0.2792625685816073,0.2765481514012137,0.274669468300204,0.2732198408504418,0.2720927112068269,0.2706757106939631,0.2692939458399858,0.26821517401397027,0.2669264695159571,0.26478750623765335,0.26253565975263693,0.2610372175307193,0.25939367711774963,0.25882558924607146,0.25707365516132114,0.2548780004571688,0.25387744127644296,0.25215462202496153,0.25145880477521565,0.25030727421177573,0.2486579694176368,0.24684371744177724,0.24578234093308737,0.2447372189536181,0.24436169343760555,0.24412980300481563,0.24247622963381907,0.24098995815389584,0.2404168840935263,0.2390166528466583,0.23881435023720923,0.23815219983088298,0.23682969109576188,0.23624816415491068,0.23505092437371292,0.23492914133272721,0.23478232281761996,0.23419013139033912,0.23341289700598727,0.2321596975829317,0.23140519941983642,0.23030050690718984,0.22997684091315918,0.22993121279555934
u15_t5:ratio,1.0,1.0,1.0000000000000915,1.000000000005109,0.9999999915567004,1.0000411104960272,0.980030897287768,1.0002310365919505,1.0317623410975105,1.055098296975003,1.1036744570920771,1.1626620458178778,1.2142656362493784,1.2492659649222198,1.2721951808726346,1.2775385093955283,1.2642314124470784,1.2602968904468244,1.2437334588802833,1.2447239992808359,1.2400674123060988,1.234906695150477,1.2219496086282036,1.2108325224797096,1.2135456229608803,1.2077188348407937,1.2051270626725241,1.206039883918821,1.2082425496802842,1.1915773384784627,1.1806609249147555,1.1761490209703067,1.1757323172556644,1.171225056046973,1.1721056596464898,1.175016099837077,1.1848251306688509,1.1841050402542677,1.1888542227226768,1.1919315322818993,1.1812593852313182,1.170703831952192,1.1647491596546198,1.1598825633148764,1.1638906462750893,1.164070483634253,1.1628437453586633,1.1625834074124746,1.1625996080774974,1.1617140848049636,1.1627139740079473,1.1662445954171625,1.1610613614167695,1.157884711405864,1.154629638760864,1.14712535426853,1.140340719726492,1.1453824314727732,1.1407943659226372,1.1360810106720955,1.1360515603656172,1.1293518051971891,1.1301486953424882,1.1281997143195452,1.1268244727633565,1.1249578263849602,1.118005210538138,1.1160998397197095,1.1151001041560318,1.117889676283795,1.1182979625520533,1.1189397180102123,1.119792231401234,1.1210185565786404,1.1257647339259016,1.1211507119763722,1.1242846941754743,1.123321178950721,1.1188823188427566,1.1170892225961877,1.117221132944597,1.1149258157737134,1.1140023121895015,1.1124731957139944,1.1141544962180738,1.113928643837676,1.1106588475351495,1.11047298454525,1.1114846270596086,1.1089208892031843,1.1087186128708386,1.1096919701758234,1.1099293625140372,1.1086748822420822,1.1067525813601828,1.1077000567214175,1.1084220092889396,1.1080686060952578,1.1074032609046613,1.1035673607056928,1.1024739787117963
u15_t5:kl,3.07628355594311,2.9372510704359,2.7040806642944806,2.4520352726713495,2.1574418810910068,1.8338453837953141,1.74581285419903,1.8309073422013027,1.9365111724672113,1.9576544206287978,1.930699023953367,1.8989477597756452,1.846187490911192,1.7967391736769653,1.7555435470859395,1.7325428440052906,1.7216932741746505,1.7090876371055521,1.701334823538878,1.6985060879514837,1.698012003208804,1.694482849589662,1.692424257117042,1.682623839147106,1.6870684867947456,1.6909258081284468,1.6895272174266271,1.684999611264927,1.683894683720077,1.6910535542572958,1.6896101759406874,1.689022849626749,1.6915645387726908,1.685427637266262,1.6837287666919565,1.6843608806206833,1.6880008805959588,1.6872028496391112,1.6860531344794722,1.6828859481203202,1.6816980620614097,1.6831414403780178,1.6880141140269924,1.6801783419462577,1.6827134143766829,1.6833073574061383,1.683020310964686,1.6808170725905018,1.6836524248934128,1.6802231295610466,1.6798398911745003,1.6824197512197139,1.6869091864821422,1.6847441190072296,1.6873239790524432,1.6841567926932912,1.680178341946258,1.679967637303349,1.680140171046986,1.687119891125051,1.6838183419215333,1.6792327147140111,1.6829755233498975,1.682164258962016,1.6836627079506115,1.6755229896557093,1.6786520051155895,1.6766594713843146,1.684495243465049,1.6838734125935204,1.6831729945617728,1.6844225680081872,1.685127357393776,1.6830518651484407,1.6776814404151046,1.6819469376035903,1.684916652750867,1.6817810205754697,1.6841567926932912,1.6783135543438317,1.6742521450827383,1.6854276372662622,1.6838183419215333,1.675260880682495,1.6838117252060165,1.6827134143766829,1.6822853883753481,1.6839394713348654,1.681142289931226,1.6802613004603182,1.6792841190443166,1.682081300447956,1.681985108502862,1.6830518651484407,1.6796291865315913,1.68020185843449,1.6837287666919563,1.6843608806206833,1.681021160517894,1.6839394713348654,1.6856317251936543
u15_t5:c7ax,0.0,0.0,0.0,0.0,0.0,0.02734375,0.105224609375,0.174560546875,0.23193359375,0.24462890625,0.2314453125,0.198486328125,0.171875,0.147216796875,0.128173828125,0.107421875,0.10205078125,0.09130859375,0.0869140625,0.082275390625,0.07861328125,0.07470703125,0.073486328125,0.0751953125,0.06884765625,0.07373046875,0.07080078125,0.071044921875,0.066650390625,0.068603515625,0.06689453125,0.06689453125,0.065185546875,0.064453125,0.062744140625,0.060546875,0.06103515625,0.061767578125,0.060302734375,0.06201171875,0.06396484375,0.062744140625,0.0625,0.058837890625,0.059326171875,0.059326171875,0.055419921875,0.0576171875,0.06005859375,0.058837890625,0.059814453125,0.057861328125,0.056640625,0.056396484375,0.05712890625,0.056396484375,0.055908203125,0.055419921875,0.057861328125,0.056396484375,0.056640625,0.055908203125,0.056396484375,0.056640625,0.05615234375,0.055908203125,0.05712890625,0.05712890625,0.053955078125,0.056640625,0.05322265625,0.0576171875,0.054931640625,0.054443359375,0.05517578125,0.055908203125,0.054931640625,0.054931640625,0.056884765625,0.054931640625,0.0546875,0.0556640625,0.054443359375,0.056884765625,0.052978515625,0.055419921875,0.052734375,0.052978515625,0.053466796875,0.053955078125,0.05615234375,0.05029296875,0.05126953125,0.052490234375,0.05078125,0.05419921875,0.052734375,0.055908203125,0.0537109375,0.053955078125,0.052490234375
