beta,s,r,init,regime,n_seeds,barrier_kT,T_hit_frac,T_est_frac,est_gap_frac,below_half_frac,seeds_late_discovery,seeds_never_established,final_occupancy,final_target,occ_over_target,integrated_deficit,max_rel_deficit,final_l2_f,int_l2_f,int_l2_fp
2.0,0.15,8.0,left,ABF-sufficient,16,10.079441541679836,0.007500075000750008,0.06500065000650007,0.060000600006000056,0.05970149253731343,0,0,0.4248046875,0.4154602694062218,1.0224917249178442,1.7676216387541375,0.9931511623583533,0.1028646906080676,5.237384231601938,16.0428083023513
2.0,0.15,8.0,one_right,ABF-sufficient,16,10.079441541679836,0.0,0.06500065000650007,0.06500065000650007,0.06467661691542288,0,0,0.418701171875,0.41491631568785337,1.0091219748273144,1.8964150142603784,0.9993566912072117,0.10358788087138368,5.112057662698744,15.186677943395848
2.0,0.15,16.0,left,ABF-sufficient,16,10.772588722239782,0.005000050000500005,0.07000070000700008,0.06250062500625007,0.062189054726368154,0,0,0.427001953125,0.42187408200147375,1.012154980223479,1.83567235778094,0.9992536692455465,0.10405005771280183,5.572920412687571,17.038934435990402
2.0,0.15,16.0,one_right,ABF-sufficient,16,10.772588722239782,0.0,0.07000070000700008,0.07000070000700008,0.06965174129353234,0,0,0.42919921875,0.42259832399676855,1.015619784505539,2.045413395902305,0.9993599524648028,0.10377564421832872,5.521609716109067,16.487274976681235
2.0,0.15,32.0,left,ABF-sufficient,16,11.465735902799727,0.005000050000500005,0.07000070000700008,0.06500065000650007,0.06467661691542288,0,0,0.43798828125,0.41951725921797317,1.0440292303264445,1.8512443176886255,0.9982499293347888,0.10054593777146964,5.656882940199605,17.97826307912438
2.0,0.15,32.0,one_right,ABF-sufficient,16,11.465735902799727,0.0,0.07000070000700008,0.07000070000700008,0.06965174129353234,0,0,0.431884765625,0.4238947510940741,1.0188490527667626,2.1010282558154643,0.9993829017787932,0.10056034768607063,5.5646972117966484,16.940399125692757
2.0,0.2,4.0,left,ABF-sufficient,16,9.38629436111989,0.005000050000500005,0.06500065000650007,0.05500055000550006,0.05472636815920398,0,0,0.4130859375,0.41460981201781577,0.9963245575149333,1.490433405308567,0.9981017021104506,0.1023879723500507,4.563729806341319,14.529109835067013
2.0,0.2,4.0,one_right,ABF-sufficient,16,9.38629436111989,0.0,0.06500065000650007,0.06500065000650007,0.06467661691542288,0,0,0.42138671875,0.41416164216858964,1.0174450645491435,1.708290366230873,0.9993633531512723,0.10259415759947813,4.461781215540242,13.50703104420209
2.0,0.2,8.0,left,ABF-sufficient,16,10.079441541679836,0.005000050000500005,0.06500065000650007,0.05750057500575006,0.05721393034825871,0,0,0.41015625,0.4154064943631275,0.9873611885361185,1.6456286060052308,0.9970334239465187,0.1022189480627457,4.898074088606461,15.040879142554438
2.0,0.2,8.0,one_right,ABF-sufficient,16,10.079441541679836,0.0,0.06500065000650007,0.06500065000650007,0.06467661691542288,0,0,0.4228515625,0.4178226450689219,1.0120360097530103,1.8966085906465464,0.9993646244381411,0.10288765690412593,4.90883386526918,13.477568536711992
2.0,0.2,16.0,left,ABF-sufficient,16,10.772588722239782,0.005000050000500005,0.06500065000650007,0.060000600006000056,0.05970149253731343,0,0,0.426025390625,0.41975075089434744,1.014948489591224,1.6909716109511,0.9986275739077557,0.10247700242680272,5.120795635300107,15.150339009343119
2.0,0.2,16.0,one_right,ABF-sufficient,16,10.772588722239782,0.0,0.07000070000700008,0.07000070000700008,0.06965174129353234,0,0,0.42919921875,0.42371242643263807,1.0129493306664543,2.0056541583453407,0.9993700154307219,0.10332662276129795,5.023881289140363,13.60010600232349
2.0,0.2,32.0,left,ABF-sufficient,16,11.465735902799727,0.005000050000500005,0.07000070000700008,0.06000060000600007,0.05970149253731343,0,0,0.43017578125,0.42296360426767,1.0170515309344816,1.7347535416557636,0.9986893493906295,0.09827661005272673,5.060582378392278,15.669083972440077
2.0,0.2,32.0,one_right,ABF-sufficient,16,11.465735902799727,0.0,0.06750067500675008,0.06750067500675008,0.06716417910447761,0,0,0.4296875,0.4218282084598868,1.0186314982793774,1.9794658385278467,0.9993714151049492,0.0990903798395242,5.041594169218285,14.568805958083326
2.0,0.3,4.0,left,ABF-sufficient,16,9.38629436111989,0.005000050000500005,0.060000600006000056,0.05500055000550005,0.05472636815920398,0,0,0.414306640625,0.410417730793881,1.0094754917717532,1.4597405095185358,0.9991860165042383,0.10103555846885923,4.3897686209697415,14.329587701675191
2.0,0.3,4.0,one_right,ABF-sufficient,16,9.38629436111989,0.0,0.060000600006000056,0.060000600006000056,0.05970149253731343,0,0,0.42529296875,0.4140130641085473,1.0272452867296362,1.6181199824404162,0.9993760179602172,0.10316510858757971,4.338908822300847,13.32636297761788
2.0,0.3,8.0,left,ABF-sufficient,16,10.079441541679836,0.01000010000100001,0.060000600006000056,0.05500055000550005,0.05472636815920398,0,0,0.422119140625,0.4154430704213464,1.016069759442329,1.4552709918836095,0.9836041963605735,0.10269553354217277,4.582288746624697,14.260343549227965
2.0,0.3,8.0,one_right,ABF-sufficient,16,10.079441541679836,0.0,0.060000600006000056,0.060000600006000056,0.05970149253731343,0,0,0.416015625,0.4144216638024457,1.0038462303899105,1.6925624744989607,0.9993892489246572,0.10173733388695108,4.444961111010311,12.912862516710968
2.0,0.3,16.0,left,ABF-sufficient,16,10.772588722239782,0.005000050000500005,0.06500065000650007,0.05500055000550006,0.05472636815920398,0,0,0.4208984375,0.41893212765933396,1.0046936238852155,1.4893791282688655,0.9982311191619275,0.10147562617002212,4.629403406683757,14.433930956383149
2.0,0.3,16.0,one_right,ABF-sufficient,16,10.772588722239782,0.0,0.06500065000650007,0.06500065000650007,0.06467661691542288,0,0,0.425537109375,0.419834429513706,1.0135831638865336,1.7814755411079868,0.9994078315253605,0.10348512911770957,4.588041226195895,13.443619106736026
2.0,0.3,32.0,left,ABF-sufficient,16,11.465735902799727,0.005000050000500005,0.06500065000650007,0.05500055000550006,0.05472636815920398,0,0,0.431396484375,0.41455529763211574,1.040624705169802,1.422948444320887,0.9978072749579692,0.0972130797427356,4.518429867693563,14.578808086706793
2.0,0.3,32.0,one_right,ABF-sufficient,16,11.465735902799727,0.0,0.060000600006000056,0.060000600006000056,0.05970149253731343,0,0,0.428466796875,0.4147232076584631,1.033139185275243,1.7222613011645422,0.9994400215648194,0.09639569366890118,4.328651059448706,12.805491413043315
4.0,0.1,4.0,left,intermediate,16,9.38629436111989,0.01000010000100001,0.12000120001200011,0.1075010750107501,0.10696517412935323,0,0,0.414306640625,0.4092683334705714,1.0123105228095808,2.675631988805354,0.9973140398477234,0.048270887204364586,2.51528622372345,10.971866957306087
4.0,0.1,4.0,one_right,intermediate,16,9.38629436111989,0.0,0.12500125001250012,0.12500125001250012,0.12189054726368159,0,0,0.414794921875,0.41320664661970075,1.0038437795429778,3.16455123025868,0.9995060759398418,0.04902712783806684,2.507111839445331,9.760457113331832
4.0,0.1,8.0,left,intermediate,16,10.079441541679836,0.012500125001250011,0.12500125001250012,0.11000110001100012,0.10945273631840796,0,0,0.4306640625,0.41817884268805317,1.0298561728558333,2.829098063402106,0.9961848831614515,0.04989709929195146,2.953942694462417,12.469383721277628
4.0,0.1,8.0,one_right,intermediate,16,10.079441541679836,0.0,0.12500125001250012,0.12500125001250012,0.12437810945273632,0,0,0.431396484375,0.4250489699893608,1.014933607263648,3.310655487688801,0.9994470045323879,0.0507626095105654,2.958892871371279,11.780449219504614
4.0,0.1,16.0,left,intermediate,16,10.772588722239782,0.01000010000100001,0.13000130001300014,0.11500115001150013,0.11442786069651742,0,0,0.43701171875,0.4235620844477309,1.0317536313945703,3.0306771147293854,0.997676089975901,0.05132455674319576,3.1719611318883123,13.415938914098389
4.0,0.1,16.0,one_right,intermediate,16,10.772588722239782,0.0,0.12750127501275013,0.12500125001250012,0.12437810945273632,0,0,0.436767578125,0.4250883000066786,1.027474946071529,3.3961726810823327,0.9994764120774082,0.05197738549765695,3.0643551103958115,12.669671655092777
4.0,0.1,32.0,left,intermediate,16,11.465735902799727,0.012500125001250011,0.13000130001300014,0.12000120001200011,0.11940298507462686,0,0,0.436279296875,0.4230608449632056,1.0312448010000643,3.056239663880479,0.9980566573369666,0.051069013599951515,3.257573888150164,14.781833705234115
4.0,0.1,32.0,one_right,intermediate,16,11.465735902799727,0.0,0.13000130001300014,0.13000130001300014,0.12935323383084577,0,0,0.44189453125,0.4279244030118499,1.0326462527956444,3.6097928386540516,0.9995085423910876,0.05171713749528198,3.124843713347098,13.331485638880272
4.0,0.15,4.0,left,intermediate,16,9.38629436111989,0.015000150001500014,0.11750117501175011,0.10500105001050011,0.1044776119402985,0,0,0.4228515625,0.4136963759722735,1.0221302072231353,2.5086503610267648,0.9945557307356409,0.047751369524732336,2.4973460069038733,9.667694285474965
4.0,0.15,4.0,one_right,intermediate,16,9.38629436111989,0.0,0.11500115001150013,0.11500115001150013,0.11442786069651742,0,0,0.42041015625,0.4194522665094055,1.0022836680525435,3.0640280717878627,0.9994645284061764,0.048299978070384456,2.4031296868781036,8.8589074196973
4.0,0.15,8.0,left,intermediate,16,10.079441541679836,0.01000010000100001,0.12000120001200011,0.1100011000110001,0.10945273631840796,0,0,0.427734375,0.41750614426890775,1.0244983957038591,2.7735084425152543,0.9983423519505448,0.048608318356603016,2.6939764999291658,9.705987509667667
4.0,0.15,8.0,one_right,intermediate,16,10.079441541679836,0.0,0.12500125001250012,0.12500125001250012,0.12437810945273632,0,0,0.41943359375,0.4163136326760952,1.0074942563226899,3.2577909440076382,0.9994830575324456,0.04855119473999142,2.6404159258337154,9.075511057635964
4.0,0.15,16.0,left,intermediate,16,10.772588722239782,0.01000010000100001,0.12500125001250012,0.11250112501125012,0.10945273631840796,0,0,0.42578125,0.4210868682599498,1.0111482501447948,2.923731584706423,0.9985689402822527,0.049028971091984674,2.8525125974470305,10.189454962189819
4.0,0.15,16.0,one_right,intermediate,16,10.772588722239782,0.0,0.12500125001250012,0.12500125001250012,0.12437810945273632,0,0,0.427734375,0.4207959200604741,1.0164888835864396,3.437458335949765,0.9995103417899642,0.04881522148498716,2.7266237367224253,8.837079327990129
4.0,0.15,32.0,left,intermediate,16,11.465735902799727,0.01000010000100001,0.12500125001250012,0.11250112501125012,0.11194029850746269,0,0,0.42431640625,0.4202204562360301,1.0097471457021818,2.879123814994723,0.9980227396607062,0.04705232702411487,2.844495491637629,10.93827142555324
4.0,0.15,32.0,one_right,intermediate,16,11.465735902799727,0.0,0.12250122501225011,0.12000120001200013,0.11940298507462686,0,0,0.42724609375,0.41876482467044096,1.0202530599035715,3.3551558305206046,0.9995050104047885,0.04680338319653155,2.7864881315700982,9.892096931681706
4.0,0.2,4.0,left,intermediate,16,9.38629436111989,0.01000010000100001,0.11250112501125012,0.10000100001000012,0.09950248756218906,0,0,0.415283203125,0.41210114895200556,1.007721536766123,2.519646152669634,0.9971758224582443,0.04772694909028681,2.370344084777331,8.892995199758689
4.0,0.2,4.0,one_right,intermediate,16,9.38629436111989,0.0,0.11500115001150013,0.11250112501125012,0.11194029850746269,0,0,0.412841796875,0.40794567880258453,1.0120018873267311,2.797362142149912,0.9994798648571656,0.04758440681768787,2.2743813536075863,8.347149551943884
4.0,0.2,8.0,left,intermediate,16,10.079441541679836,0.01000010000100001,0.11500115001150013,0.10500105001050011,0.1044776119402985,0,0,0.420654296875,0.417017089329924,1.0087219628119326,2.706418819451918,0.9967842928481754,0.04795480875038133,2.5143199992697296,9.022893152767761
4.0,0.2,8.0,one_right,intermediate,16,10.079441541679836,0.0,0.11500115001150013,0.11500115001150013,0.11442786069651742,0,0,0.41796875,0.41521159859119344,1.0066403525772438,3.1861187498296193,0.9995003794978925,0.04798661968328491,2.4851983760171077,8.524794421762214
4.0,0.2,16.0,left,intermediate,16,10.772588722239782,0.01000010000100001,0.12000120001200011,0.10500105001050011,0.1044776119402985,0,0,0.417236328125,0.4161394004867063,1.0026359619805545,2.747373285515268,0.9975981007183796,0.04802119858572308,2.641362721940963,9.517921897784579
4.0,0.2,16.0,one_right,intermediate,16,10.772588722239782,0.0,0.12000120001200011,0.12000120001200011,0.11940298507462686,0,0,0.42431640625,0.4203961116757315,1.009325239852105,3.312990476858655,0.9995007259409304,0.04849129004264324,2.51574388542132,8.157086413840041
4.0,0.2,32.0,left,intermediate,16,11.465735902799727,0.01000010000100001,0.12000120001200011,0.10500105001050011,0.1044776119402985,0,0,0.428955078125,0.4191574576157587,1.0233745584892415,2.7716077245491846,0.9981347634393087,0.045511163774061086,2.607452639501535,9.755207444794557
4.0,0.2,32.0,one_right,intermediate,16,11.465735902799727,0.0,0.12000120001200011,0.12000120001200011,0.11940298507462686,0,0,0.4296875,0.42177653174897467,1.018756302580945,3.2677952179701766,0.9995109010807458,0.04670123437581049,2.5132132538692673,8.25539966891362
4.0,0.3,4.0,left,intermediate,16,9.38629436111989,0.01000010000100001,0.11000110001100012,0.1000010000100001,0.09950248756218906,0,0,0.415283203125,0.4087729419411509,1.0159263505870366,2.442838539032422,0.9986159371324561,0.047669052434926015,2.2717358532781464,8.711078235030971
4.0,0.3,4.0,one_right,intermediate,16,9.38629436111989,0.0,0.11000110001100012,0.11000110001100012,0.10945273631840796,0,0,0.4130859375,0.40889618929039856,1.0102464838737488,2.7975678529980224,0.9995058157503234,0.047781880103597935,2.1735369240599782,7.956397840507751
4.0,0.3,8.0,left,intermediate,16,10.079441541679836,0.01000010000100001,0.11500115001150013,0.10500105001050011,0.1044776119402985,0,0,0.41357421875,0.41205195957929863,1.0036943378991707,2.610016304593091,0.9980339504023318,0.0473565935438786,2.3456792761896716,8.742701938242023
4.0,0.3,8.0,one_right,intermediate,16,10.079441541679836,0.0,0.11000110001100012,0.11000110001100012,0.10945273631840796,0,0,0.4169921875,0.4103305626183756,1.016234776271881,2.9779899219035535,0.9995089657665881,0.04709805283874205,2.2273688642437492,7.863938261090668
4.0,0.3,16.0,left,intermediate,16,10.772588722239782,0.01000010000100001,0.11500115001150013,0.10500105001050011,0.1044776119402985,0,0,0.423095703125,0.41386469671950793,1.0223044064368416,2.6178853536472113,0.998677983095145,0.04803065003858535,2.381544307491515,8.462138722578477
4.0,0.3,16.0,one_right,intermediate,16,10.772588722239782,0.0,0.11000110001100012,0.11000110001100012,0.10945273631840796,0,0,0.40771484375,0.4114611423957853,0.9908951338054136,2.7813352381741723,0.9994943180592136,0.04662815479397657,2.2320583611405285,8.609056708141289
4.0,0.3,32.0,left,intermediate,16,11.465735902799727,0.01000010000100001,0.11500115001150013,0.10500105001050011,0.1044776119402985,0,0,0.41748046875,0.4124583523862628,1.0121760568907914,2.430501587219611,0.9985543222567952,0.04422319561422906,2.3140212593188614,9.080872759332767
4.0,0.3,32.0,one_right,intermediate,16,11.465735902799727,0.0,0.11500115001150013,0.11500115001150013,0.11442786069651742,0,0,0.416015625,0.41115266375456927,1.011827629185284,2.778076067209815,0.9994968260010084,0.04494773485859015,2.2081107957249735,8.317421609696087
8.0,0.1,4.0,left,intermediate,16,9.38629436111989,0.02000020000200002,0.2150021500215002,0.1950019500195002,0.19402985074626866,0,0,0.39794921875,0.4095325310155231,0.971715770083515,4.59215636128363,0.998936213217192,0.022252311341401754,1.4406341524372066,7.407411910464082
8.0,0.1,4.0,one_right,establishment-limited,16,9.38629436111989,0.0,0.2250022500225002,0.2250022500225002,0.22388059701492538,0,0,0.39794921875,0.40862024717014434,0.9738852186252507,5.431555207101276,0.9995107161347874,0.02238246617563295,1.3324439319537174,6.157190266187367
8.0,0.1,8.0,left,establishment-limited,16,10.079441541679836,0.02000020000200002,0.22750227502275022,0.21000210002100023,0.20398009950248755,0,0,0.404541015625,0.4160284644738408,0.9723878296083197,4.957129512228254,0.9991604937047577,0.02333712770513983,1.636942640039567,7.8931682135228876
8.0,0.1,8.0,one_right,establishment-limited,16,10.079441541679836,0.0,0.23250232502325024,0.22750227502275022,0.22636815920398012,0,0,0.40869140625,0.4137393237023348,0.987799280457164,5.851186121737445,0.9995089569507992,0.023194128131867532,1.4876814526300852,6.811121296733195
8.0,0.1,16.0,left,establishment-limited,16,10.772588722239782,0.025000250002500026,0.23250232502325024,0.21000210002100023,0.208955223880597,0,0,0.407470703125,0.41687640036954443,0.9774376836006868,5.074684034706933,0.9980455231635808,0.023792073353282834,1.7075886571729066,8.619474135599955
8.0,0.1,16.0,one_right,establishment-limited,16,10.772588722239782,0.0,0.23000230002300026,0.23000230002300026,0.22885572139303484,0,0,0.406005859375,0.42107907843374437,0.9642033531686944,6.019444146449728,0.9995084810583841,0.024036854165492734,1.58175413583355,7.344158347901166
8.0,0.1,32.0,left,establishment-limited,16,11.465735902799727,0.022500225002250025,0.23500235002350023,0.2125021250212502,0.21144278606965172,0,0,0.408447265625,0.41751547425294494,0.978280544824906,5.0675099984412295,0.9986258080940427,0.023840995700942863,1.7426093595201686,9.086752340493373
8.0,0.1,32.0,one_right,establishment-limited,16,11.465735902799727,0.0,0.23500235002350023,0.23500235002350023,0.23383084577114427,0,0,0.4169921875,0.4223344268793675,0.9873506893131082,6.075377185550983,0.9995104529831704,0.024211919449378443,1.6405736350932152,7.303138382672194
8.0,0.15,4.0,left,intermediate,16,9.38629436111989,0.02000020000200002,0.22000220002200024,0.1975019750197502,0.19651741293532338,0,0,0.399169921875,0.40689147868741,0.9810230559821038,4.463332787549204,0.9979732556610754,0.02179433087349248,1.3940536118604157,6.402551663646494
8.0,0.15,4.0,one_right,establishment-limited,16,9.38629436111989,0.0,0.22000220002200024,0.22000220002200024,0.21890547263681592,0,0,0.3994140625,0.4045502134288871,0.9873040459295421,5.460699008837893,0.9995100763488928,0.021714652969048696,1.2967852063336158,5.653906254713266
8.0,0.15,8.0,left,intermediate,16,10.079441541679836,0.02000020000200002,0.22000220002200024,0.1975019750197502,0.19651741293532338,0,0,0.400390625,0.413347046216625,0.968654859553938,4.673455798545927,0.9990235016218882,0.022338959710178297,1.5274235583905058,6.92299086396574
8.0,0.15,8.0,one_right,establishment-limited,16,10.079441541679836,0.0,0.22250222502225023,0.21750217502175018,0.2164179104477612,0,0,0.40234375,0.410218464448182,0.9808036080024459,5.688502227965995,0.9995098614126665,0.022180002350047755,1.3763193575330854,5.749861466901809
8.0,0.15,16.0,left,intermediate,16,10.772588722239782,0.022500225002250025,0.2250022500225002,0.2000020000200002,0.19900497512437812,0,0,0.395263671875,0.41052309670543785,0.9628293147135959,4.907489180794376,0.998260867879953,0.022279026984877666,1.5268000005875575,6.765321768459836
8.0,0.15,16.0,one_right,establishment-limited,16,10.772588722239782,0.0,0.24000240002400022,0.23250232502325024,0.22885572139303484,0,0,0.4091796875,0.4159155862737755,0.9838046493180912,5.794015946812298,0.9994998802993134,0.022285107563096165,1.4693821249556582,6.069632632417842
8.0,0.15,32.0,left,establishment-limited,16,11.465735902799727,0.02000020000200002,0.22000220002200024,0.2025020250202502,0.20149253731343283,0,0,0.407470703125,0.41201300070189345,0.9889753537651595,4.817073971977274,0.9991602430892224,0.021342261859690403,1.5915223796772797,7.404495173459623
8.0,0.15,32.0,one_right,establishment-limited,16,11.465735902799727,0.0,0.2250022500225002,0.2250022500225002,0.22388059701492538,0,0,0.408935546875,0.4173515884274748,0.9798346483256831,5.74034831960442,0.9995102468075869,0.021938025861049797,1.5115787357055233,5.871602594405885
8.0,0.2,4.0,left,intermediate,16,9.38629436111989,0.022500225002250025,0.21750217502175023,0.19500195001950021,0.19402985074626866,0,0,0.39599609375,0.40807797756588843,0.970393198162874,4.346077470068653,0.9988685405102524,0.021737414960101696,1.3408045623587628,6.208463384640838
8.0,0.2,4.0,one_right,establishment-limited,16,9.38629436111989,0.0,0.22000220002200024,0.22000220002200024,0.21890547263681592,0,0,0.39306640625,0.4053900275728733,0.9696005809598807,5.231001360421777,0.9995043975533422,0.02151271800083082,1.2444875774894832,5.670069904530539
8.0,0.2,8.0,left,establishment-limited,16,10.079441541679836,0.02000020000200002,0.2250022500225002,0.2075020750207502,0.20398009950248755,0,0,0.4033203125,0.4068519026603396,0.9913197157559124,4.700950099881355,0.9987683085565011,0.021504768698317064,1.4269520393246307,6.376580764900073
8.0,0.2,8.0,one_right,establishment-limited,16,10.079441541679836,0.0,0.22000220002200024,0.21750217502175023,0.2164179104477612,0,0,0.402587890625,0.4114765908591969,0.9783980415127952,5.393013757572649,0.99951015455117,0.021747909928014623,1.302622064491241,5.332851579574425
8.0,0.2,16.0,left,establishment-limited,16,10.772588722239782,0.022500225002250025,0.2250022500225002,0.20250202502025022,0.20149253731343283,0,0,0.40380859375,0.41154549907392163,0.9812003646223041,4.759480559038171,0.9988292249459447,0.0218087933327117,1.504492680480791,6.500957498492415
8.0,0.2,16.0,one_right,establishment-limited,16,10.772588722239782,0.0,0.22250222502225023,0.22000220002200024,0.21890547263681592,0,0,0.400390625,0.4124256853162366,0.9708188390182139,5.650868076798448,0.999504549952511,0.021554958622102518,1.3027906552413677,5.159091532009533
8.0,0.2,32.0,left,intermediate,16,11.465735902799727,0.02000020000200002,0.22000220002200024,0.1975019750197502,0.19651741293532338,0,0,0.405517578125,0.41157513019256153,0.9852820259943126,4.612400775679003,0.9989139759757444,0.02039372227605016,1.4496103100902644,6.4476709708265805
8.0,0.2,32.0,one_right,establishment-limited,16,11.465735902799727,0.0,0.2250022500225002,0.2250022500225002,0.21890547263681592,0,0,0.405029296875,0.4085302366302629,0.9914304023512673,5.545366094090719,0.999511216692542,0.020616903005420108,1.3266229239250804,5.959531386825731
8.0,0.3,4.0,left,intermediate,16,9.38629436111989,0.02000020000200002,0.2150021500215002,0.1925019250192502,0.19154228855721395,0,0,0.387451171875,0.40384686223773936,0.9594012188880462,4.333944601204012,0.9976213095386258,0.02158473048081324,1.2877630271392064,6.000459834235087
8.0,0.3,4.0,one_right,establishment-limited,16,9.38629436111989,0.0,0.2150021500215002,0.2150021500215002,0.21393034825870647,0,0,0.39892578125,0.40843237947550626,0.9767241807867577,5.136981215207625,0.9995106769618616,0.021698988858076723,1.1607699692711688,4.6391252188500935
8.0,0.3,8.0,left,intermediate,16,10.079441541679836,0.02000020000200002,0.2150021500215002,0.19250192501925018,0.1890547263681592,0,0,0.3916015625,0.4019617816586479,0.9742258601902458,4.188789616993159,0.9978624705298109,0.02120070417273208,1.3457082944707617,6.265764737363185
8.0,0.3,8.0,one_right,establishment-limited,16,10.079441541679836,0.0,0.2125021250212502,0.2125021250212502,0.21144278606965172,0,0,0.398193359375,0.4012865872474376,0.9922917237437336,5.102435242403976,0.9995113883182294,0.021518096394313284,1.2451026332289903,5.278804287759202
8.0,0.3,16.0,left,intermediate,16,10.772588722239782,0.02000020000200002,0.2150021500215002,0.1950019500195002,0.19402985074626866,0,0,0.40234375,0.40839859680312285,0.9851741733431035,4.246232785014591,0.998823804021334,0.02119021612620591,1.3300904271564562,6.138505571029931
8.0,0.3,16.0,one_right,establishment-limited,16,10.772588722239782,0.0,0.21750217502175023,0.2125021250212502,0.21144278606965172,0,0,0.40869140625,0.41000870238480525,0.9967871507918168,5.321458433121164,0.999509999311933,0.02189561454942643,1.2123563574115357,5.061619847296189
8.0,0.3,32.0,left,intermediate,16,11.465735902799727,0.02000020000200002,0.21000210002100023,0.1900019000190002,0.1890547263681592,0,0,0.395751953125,0.4036814393793191,0.9803570700042313,4.126802609557904,0.9983461930672539,0.01965765078181872,1.336068665004364,6.494389356170947
8.0,0.3,32.0,one_right,establishment-limited,16,11.465735902799727,0.0,0.2150021500215002,0.2150021500215002,0.21393034825870647,0,0,0.400634765625,0.4057666919589218,0.9873525194757944,5.140734617276113,0.9995115497070141,0.020159915827563504,1.203659953828,5.402341495596495
16.0,0.1,4.0,left,establishment-limited,16,9.38629436111989,0.04000040000400004,0.43500435004350047,0.39500395003950045,0.39054726368159204,0,0,0.330810546875,0.39933567880652343,0.8284021799997401,7.337412648702294,0.9989347308555823,0.009696823538600172,0.9455122972142201,5.360048129234627
16.0,0.1,4.0,one_right,establishment-limited,16,9.38629436111989,0.0,0.42000420004200045,0.41250412504125045,0.4054726368159204,0,0,0.328369140625,0.3956767999324561,0.8298923279834809,8.36659297682639,0.9995050988508754,0.009577005065683288,0.7736809109732146,4.45733099005118
16.0,0.1,8.0,left,establishment-limited,16,10.079441541679836,0.045000450004500044,0.43500435004350047,0.4000040000400004,0.39303482587064675,0,0,0.32958984375,0.39808069532029033,0.8279473172765046,7.52017548521008,0.9988713463375349,0.010376120885438234,0.9937181187056336,5.634513097620076
16.0,0.1,8.0,one_right,establishment-limited,16,10.079441541679836,0.0,0.4375043750437504,0.4275042750427504,0.4253731343283582,0,0,0.33154296875,0.402077563373302,0.8245746566121737,9.047622052213473,0.9995087863321569,0.010293159119521594,0.883010393506302,5.005219309024154
