cell,molecule,beta,sigma,decouple,init_mode,name,method,final_l2_F_med,final_l2_Fp_med,integrated_l2_F_med,integrated_l2_Fp_med,early_l2_F_med,mid_l2_F_med,n_transitions_med,n_round_trips_med,total_replacements_med,final_ancestor_ess_med,min_ancestor_ess_med,final_max_ancestor_frac_med,final_n_unique_ancestor_med,fr_score_std_med,fr_score_absmax_med,final_frac_T_med,final_frac_Gp_med,final_frac_Gm_med,marginal_l2_uniform_med,marginal_tv_uniform_med,marginal_l2_boltzmann_med,marginal_kl_boltzmann_med,fr_event_fraction_med,max_fr_event_fraction_med,n_fr_applications_med,deaths_per_application_med,final_neff_frac_med,final_n_kernels_med,final_l2_F_reweight_med,cond_tv_weighted_med,cond_kl_weighted_med,cond_basin_err_weighted_med,cond_support_fraction_med,basin_T_T_med,basin_T_G+_med,basin_T_G-_med,basin_G+_T_med,basin_G+_G+_med,basin_G+_G-_med,basin_G-_T_med,basin_G-_G+_med,basin_G-_G-_med,n_basins_visited_med,final_l2_F_iqr,final_l2_Fp_iqr,integrated_l2_F_iqr,integrated_l2_Fp_iqr,early_l2_F_iqr,mid_l2_F_iqr,n_transitions_iqr,n_round_trips_iqr,total_replacements_iqr,final_ancestor_ess_iqr,min_ancestor_ess_iqr,final_max_ancestor_frac_iqr,final_n_unique_ancestor_iqr,fr_score_std_iqr,fr_score_absmax_iqr,final_frac_T_iqr,final_frac_Gp_iqr,final_frac_Gm_iqr,marginal_l2_uniform_iqr,marginal_tv_uniform_iqr,marginal_l2_boltzmann_iqr,marginal_kl_boltzmann_iqr,fr_event_fraction_iqr,max_fr_event_fraction_iqr,n_fr_applications_iqr,deaths_per_application_iqr,final_neff_frac_iqr,final_n_kernels_iqr,final_l2_F_reweight_iqr,cond_tv_weighted_iqr,cond_kl_weighted_iqr,cond_basin_err_weighted_iqr,cond_support_fraction_iqr,basin_T_T_iqr,basin_T_G+_iqr,basin_T_G-_iqr,basin_G+_T_iqr,basin_G+_G+_iqr,basin_G+_G-_iqr,basin_G-_T_iqr,basin_G-_G+_iqr,basin_G-_G-_iqr,n_basins_visited_iqr,n_seeds
butane_b1_s2.3_full_trans,butane,1.0,2.3,False,trans,abf,abf,0.2747849950814891,0.2872251580233819,7.732269149336798,12.511596387295219,0.277461087700457,0.27436080827445697,470387.0,180475.0,0.0,,,,384.0,0.0,0.0,0.4505208432674408,0.2708333432674408,0.2773437649011612,0.055601062152235946,0.1417299084478702,0.2519739203345608,1.3408065832958989,,,,,,,,,,,,,,,,,,,,,,0.005726663697120937,0.005289046620504334,0.12201878137893196,0.10057443685732359,0.012449902943556523,0.007621758961883107,1770.5,1373.25,0.0,,,,0.0,0.0,0.0,0.025390625,0.022786468267440796,0.0279947891831398,0.01075548748233019,0.030355737003658317,0.012337747361425011,0.08878984251266608,,,,,,,,,,,,,,,,,,,,,,16
butane_b1_s2.3_full_trans,butane,1.0,2.3,False,trans,fr_estimated,fr_estimated,0.27489389983126244,0.28792447607401755,7.734631513973367,12.525916439618898,0.277485584090046,0.27517321176615883,469735.5,180413.5,18.5,351.0857142857142,351.0857142857142,0.0078125,367.0,0.3010603049752735,2.00000000385437,0.4479166716337204,0.2760416716337204,0.2760416865348816,0.057067076940460676,0.1470558283620319,0.25226666914794915,1.3344807551236142,6.4227547438119366e-06,1.3020833333333334e-05,7501.0,0.0024663378216237836,,,,,,,,,,,,,,,,,,0.004577195894971797,0.0038974994930790485,0.12284942658545628,0.10576042883427661,0.012599745820083608,0.007486333526876332,2108.5,1413.75,5.5,10.43743811916596,10.43743811916596,0.002604166666666667,5.25,0.006529375366282619,4.255141128339801e-09,0.028645843267440796,0.018229171633720398,0.011718742549419403,0.010864189961185301,0.026285888800018392,0.010000727088598005,0.11106370310111569,1.9094676265386835e-06,5.18234364604125e-06,0.0,0.000733235568590855,,,,,,,,,,,,,,,,,,16
butane_b1_s2.3_full_trans,butane,1.0,2.3,False,trans,fr_oracle,fr_oracle,0.2744019903859233,0.28726919256626726,7.73402097834377,12.512272462106308,0.27746108770174244,0.27449724713658374,470089.5,180753.0,12.5,360.54751542398003,360.54751542398003,0.005208333333333333,371.5,0.19912040157623295,1.6735449579514419,0.4466145932674408,0.2747395932674408,0.2799479216337204,0.05536618312822155,0.14496778276630418,0.249550226546342,1.3563109532979374,4.339699151224281e-06,9.1041874584165e-06,7501.0,0.0016664444740701239,,,,,,,,,,,,,,,,,,0.005456807597968016,0.005323693630338966,0.12403539070544412,0.09481663744641189,0.012582430097613118,0.007187410990935117,2106.0,1732.25,7.5,10.15675485943251,10.15675485943251,0.000651041666666667,6.25,0.002195413382883038,0.14654393821834577,0.021484367549419403,0.014973945915699005,0.017578125,0.010491707247602691,0.03293695290787178,0.010636359874177215,0.10618047112407547,2.6038194907345687e-06,2.604166666666666e-06,0.0,0.0009998666844420745,,,,,,,,,,,,,,,,,,16
butane_b1_s2.3_full_trans,butane,1.0,2.3,False,trans,fr_uniform,fr_uniform,0.27468440405972017,0.28699773860946387,7.751472958032293,12.52419253806159,0.2774836753045632,0.27505101994233183,469984.5,180479.5,18.5,350.2537576167907,350.2537576167907,0.0078125,366.0,0.30178992255117565,2.0000000040190207,0.4505208432674408,0.2760416865348816,0.2760416716337204,0.055810019065765326,0.1405587138861759,0.2537109658338068,1.345480507067319,6.4227547438119366e-06,1.3020833333333334e-05,7501.0,0.0024663378216237836,,,,,,,,,,,,,,,,,,0.0054694931574629235,0.004833267838848521,0.12554843301789465,0.10718127197931615,0.01275354526332223,0.006010667903588285,1947.75,1830.5,5.25,7.52423216017246,7.52423216017246,0.002604166666666667,4.25,0.004472193339140285,3.0603692913189207e-09,0.0188802108168602,0.016276054084300995,0.015625,0.007971976469301298,0.027183555732536502,0.01122374523857611,0.0733332450706281,1.8226736435141978e-06,5.18494261477046e-06,0.0,0.000699906679109452,,,,,,,,,,,,,,,,,,16
butane_b1_s2.3_full_trans,butane,1.0,2.3,False,trans,opes,opes,0.3526337740235162,0.36374876405586887,9.674450406752328,14.509412129292592,0.4292087751666995,0.37126676585090224,165927.5,0.0,0.0,,,,384.0,,,0.4010416716337204,0.2981770932674408,0.2955729216337204,0.11261827606425164,0.2954929165170008,0.18905765286516257,0.5179562673745051,,,,,0.494560443316422,180.0,0.3123147968191732,,,,,,,,,,,,,,,0.006651035136087002,0.006665162500350041,0.10529073666519118,0.1175072083188482,0.020643280266600395,0.0055606948857694904,4217.75,0.0,0.0,,,,0.0,,,0.046223968267440796,0.020833343267440796,0.0279947891831398,0.008247552276523754,0.024679481835457318,0.01607366351676376,0.0734718670161364,,,,,0.009509077975799474,0.0,0.004384202291376538,,,,,,,,,,,,,,,16
butane_b2_s2.3_full_trans,butane,2.0,2.3,False,trans,abf,abf,0.14239757801524483,0.15854536836564842,6.346272983285722,11.289440727124418,0.1410012436404921,0.14435531360855308,441884.5,171325.0,0.0,,,,384.0,0.0,0.0,0.4518229216337204,0.2721354216337204,0.2877604216337204,0.05653467724223761,0.1458845234015807,0.4499926085174085,4.042503592716498,,,,,,,,,,,,,,,,,,,,,,0.002833734381313957,0.0018916819483282277,0.10228805451320966,0.06694388489444059,0.019049652838558945,0.0033251681147562773,3216.25,2281.0,0.0,,,,0.0,0.0,0.0,0.033854156732559204,0.0188802108168602,0.0358072891831398,0.006480026044879447,0.022681370841020676,0.01161726182705175,0.16745457293715438,,,,,,,,,,,,,,,,,,,,,,12
butane_b2_s2.3_full_trans,butane,2.0,2.3,False,trans,fr_estimated,fr_estimated,0.1424513458813908,0.15890370420617667,6.346036960086755,11.289534288835235,0.1412288474208305,0.1443011747835391,442674.5,170705.5,28.0,335.1272727272727,335.1272727272727,0.0078125,357.5,0.3091985569304314,2.000000005144079,0.4557291716337204,0.2656250149011612,0.2864583432674408,0.05360674600107926,0.13518733198765245,0.44873727185750917,3.994709621660113,6.9437831317652284e-06,1.3020833333333334e-05,10501.0,0.002666412722597848,,,,,,,,,,,,,,,,,,0.003706203529332347,0.002250806340591438,0.09173126387319819,0.06430220044307688,0.018805491747748565,0.002668853146198802,4232.5,2065.75,9.0,9.593691292123026,9.593691292123026,0.0,6.75,0.005732794392964258,1.0283913276509793e-08,0.027343764901161194,0.028645828366279602,0.020182296633720398,0.006610436398611301,0.023312412321409168,0.010982356193039056,0.18544591272309763,2.23193029235311e-06,5.208333333333334e-06,0.0,0.0008570612322635939,,,,,,,,,,,,,,,,,,12
butane_b2_s2.3_full_trans,butane,2.0,2.3,False,trans,fr_oracle,fr_oracle,0.14225744713603466,0.15896305212584866,6.349532109432512,11.288165397908823,0.1412045056775029,0.14433839510518062,442440.5,171478.5,18.0,351.0857142857142,351.0857142857142,0.005208333333333333,367.0,0.20161283741752925,1.8147002545274722,0.4505208432674408,0.2682291716337204,0.28125,0.055720820506444,0.14691079396853868,0.448016701059986,4.0205234974079005,4.463860584706219e-06,1.0416666666666666e-05,10501.0,0.001714122464527188,,,,,,,,,,,,,,,,,,0.002978291725883181,0.0018222231801425237,0.10127518917348155,0.07101008485935978,0.018890855695401026,0.002730119801540587,3269.25,2360.5,3.25,6.687953555878039,6.687953555878039,0.002604166666666667,4.0,0.0034728790528624764,0.19782384605500503,0.0201822891831398,0.013671860098838806,0.037760406732559204,0.0038614211152892125,0.018799896686637813,0.010401062453802845,0.10808855940556716,8.059748277941779e-07,6.562396041250846e-07,0.0,0.0003094943338729642,,,,,,,,,,,,,,,,,,12
butane_b2_s2.3_full_trans,butane,2.0,2.3,False,trans,fr_uniform,fr_uniform,0.14252180986294538,0.15888356286073993,6.343310588379751,11.293389092728884,0.14122869195884685,0.14479856511648373,442745.0,170687.0,28.0,336.664553794829,336.664553794829,0.0078125,358.0,0.30965655375922396,2.000000005128605,0.44921875,0.2708333432674408,0.2890625149011612,0.05177501106863515,0.1361426960443344,0.4477395543048317,3.9857573853450523,6.9437831317652284e-06,1.4307322854291418e-05,10501.0,0.002666412722597848,,,,,,,,,,,,,,,,,,0.0037054019340194977,0.0023150962117936547,0.09204296190350991,0.07201606934960303,0.018805470668059043,0.003554917125013518,4440.5,2403.25,7.25,11.207606625154597,11.207606625154597,0.002604166666666667,6.0,0.005195515892307101,1.222774370646107e-08,0.017578125,0.020182281732559204,0.024088531732559204,0.005280354640934577,0.013945691713860286,0.009348739508899306,0.19798794125853103,1.797943846617782e-06,5.208333333333334e-06,0.0,0.0006904104371012283,,,,,,,,,,,,,,,,,,12
butane_b2_s2.3_full_trans,butane,2.0,2.3,False,trans,opes,opes,0.25520251825991086,0.31080114849363905,8.64537729405288,18.91697000253398,0.3065691289728548,0.2536855774162313,55509.0,0.0,0.0,,,,384.0,,,0.3216145932674408,0.3489583432674408,0.3411458432674408,0.17704565294784824,0.4700059431577349,0.3959462152111131,1.3999386232520696,,,,,0.18609559433712297,146.0,0.5193481793127517,,,,,,,,,,,,,,,0.006812630571023326,0.009347884385012939,0.20740747459380593,0.8355271064366931,0.04673800047169324,0.007277246610086219,5071.25,0.0,0.0,,,,0.0,,,0.041015625,0.0442708283662796,0.029296867549419403,0.008113521575016713,0.014582461186822993,0.016303832594274925,0.24133044025967432,,,,,0.009319333348356273,0.0,0.00683199340228724,,,,,,,,,,,,,,,12
pentane_b1_s2.3_full_dispersed,pentane,1.0,2.3,False,dispersed,abf,abf,0.2553002642904306,0.2637950087027169,7.438306955306553,12.698729623043715,0.13954918722773194,0.23964522496917004,554903.5,209900.0,0.0,,,,384.0,0.0,0.0,0.4361979216337204,0.2864583432674408,0.2760416865348816,0.05126009426353133,0.1344011942609281,0.2573221620045228,1.2959939985835862,,,,,,,,0.033156299525485586,0.0035589302031164977,0.026527966429730696,1.0,0.2293922434668204,0.09326958850968213,0.09291644118177611,0.2345545913625562,0.049498222590840996,0.010575792824482561,0.23145981123973552,0.010556583717638016,0.0513443188591641,9.0,0.018670323884363543,0.018254616134139923,0.20996924830034214,0.2537050380944539,0.04479219302726281,0.018558999193847292,2355.75,2407.75,0.0,,,,0.0,0.0,0.0,0.022135406732559204,0.0345052108168602,0.027343764901161194,0.008587841956468945,0.020457384332479206,0.012945296055395905,0.13178754863065834,,,,,,,,0.011751056472895736,0.0021235483797543086,0.015603198794437438,0.0,0.006862369169745003,0.005529496119699148,0.0051101126051936036,0.004020508953710894,0.004782179144804444,0.000530931134953689,0.005121141757448849,0.0006968739215940014,0.002478173920417562,0.0,16
pentane_b1_s2.3_full_dispersed,pentane,1.0,2.3,False,dispersed,fr_active,fr_estimated,0.27179640171260677,0.28261701099006,7.720191979169224,13.018941181123958,0.14362442493139527,0.2517270162569733,555044.5,207156.0,179.0,197.98780224058135,197.98780224058135,0.015625,262.5,0.27699495002275265,2.0000000024998297,0.4231770932674408,0.2903645932674408,0.2942708432674408,0.04989906500270576,0.12927050417401567,0.25561781602481426,1.3423697180023422,5.4834235188017096e-05,7.161458333333333e-05,8501.0,0.021056346312198566,,,,0.025990407520191723,0.0023610690285986572,0.01616024452711743,1.0,0.23294059747613782,0.08786591663529486,0.08934250566653335,0.23775534325662925,0.04831283381567493,0.010155061302479158,0.2350290287287358,0.010030952703073654,0.048224202322690445,9.0,0.014659817677258824,0.016068962144836385,0.3420976385760399,0.3786246546050869,0.047394820377779784,0.01987728084926632,4266.25,2289.5,21.25,16.126550169505663,16.126550169505663,0.005208333333333334,11.0,0.010537539698168674,0.0017340906832541414,0.032552093267440796,0.0371093824505806,0.0188802108168602,0.008758910806934438,0.022872614422756954,0.008796073678105532,0.08752208381154891,6.509650825393091e-06,1.4973958333333324e-05,0.0,0.002499705916950947,,,,0.008922262240913827,0.0012446666504092746,0.013641739054966951,0.0,0.009996624466679205,0.005312819232684729,0.006313530980643592,0.006788075574692354,0.003669475546653804,0.0006844508070398339,0.006281331983365113,0.0007546084699967832,0.004265739090452775,0.0,16
pentane_b1_s2.3_full_dispersed,pentane,1.0,2.3,False,dispersed,fr_estimated,fr_estimated,0.2564102123687338,0.2650526781009408,7.446921196199401,12.763335442322257,0.13954918722787124,0.2397639269545299,555444.5,209493.5,20.0,346.1408450704225,346.1408450704225,0.0078125,364.0,0.27869549063494015,2.0000000017323147,0.4283854216337204,0.2877604216337204,0.2903645932674408,0.04916122598277016,0.127440986806656,0.2554652786155679,1.3463849194668809,6.126730188605262e-06,1.0416666666666666e-05,8501.0,0.0023526643924244206,,,,0.033561538238628334,0.0036173641636560666,0.025914494159934444,1.0,0.22736735238582623,0.0914320091978228,0.09259653449330604,0.23457600629985176,0.04886128904810083,0.010495800834098021,0.23214708060790726,0.010310388530073801,0.051227409845258545,9.0,0.014534086002558178,0.015634990910512514,0.1866933899561678,0.2799877261035846,0.04427954455209901,0.02085490738797824,3104.0,2137.0,7.5,14.701169797943919,14.701169797943919,0.002604166666666667,7.25,0.009084572340305741,0.0031178384659122926,0.0247395858168602,0.0182291641831398,0.028645843267440796,0.008860194738968534,0.0249277566046949,0.01248510453316154,0.14457843344681143,2.297523820726973e-06,3.255208333333334e-06,0.0,0.0008822491471591578,,,,0.011823854577972213,0.002112483185769131,0.015524110155020004,0.0,0.005012994792279402,0.009749035316816076,0.004902718587994015,0.006270425377246008,0.006139852469157589,0.0004244998156906106,0.007906278430703573,0.00101750056861407,0.0033610575584496066,0.0,16
