molecule,method,name,init_mode,beta,sigma,decouple,stage,n_steps,n_replicas,run_id,wall_seconds,seed,final_l2_F,final_l2_Fp,integrated_l2_F,integrated_l2_Fp,early_l2_F,mid_l2_F,n_transitions,n_round_trips,total_replacements,final_ancestor_ess,min_ancestor_ess,final_max_ancestor_frac,final_n_unique_ancestor,fr_score_std,fr_score_absmax,final_frac_T,final_frac_Gp,final_frac_Gm,marginal_l2_uniform,marginal_tv_uniform,marginal_l2_boltzmann,marginal_kl_boltzmann,cell,fr_event_fraction,max_fr_event_fraction,n_fr_applications,deaths_per_application,final_neff_frac,final_n_kernels,final_l2_F_reweight,cond_tv_weighted,cond_kl_weighted,cond_basin_err_weighted,cond_support_fraction,basin_T_T,basin_T_G+,basin_T_G-,basin_G+_T,basin_G+_G+,basin_G+_G-,basin_G-_T,basin_G-_G+,basin_G-_G-,n_basins_visited
butane,abf,abf,dispersed,1.0,2.3,False,b1,40000,384,b1__butane__abf__dispersed__b1__s2.3__N384__T40000__ns16__e1c54b3b0a90,923.7968183970079,11,0.27092907967942276,0.28423786529245537,7.550329951665857,12.440768181744549,0.26546060684548073,0.26945443617447756,469414,182289,0,,,,384,0.0,0.0,0.4583333432674408,0.28125,0.2604166865348816,0.05014601887569084,0.1364396058631555,0.2737702437982077,1.5309646494181361,butane_b1_s2.3_full_dispersed,,,,,,,,,,,,,,,,,,,,,
butane,abf,abf,dispersed,1.0,2.3,False,b1,40000,384,b1__butane__abf__dispersed__b1__s2.3__N384__T40000__ns16__e1c54b3b0a90,923.7968183970079,12,0.2735171809720311,0.28722397727050814,7.649268954698957,12.552229894122803,0.2905620049442365,0.2740992154213305,472401,183358,0,,,,384,0.0,0.0,0.4583333432674408,0.28125,0.2604166865348816,0.06003303878662001,0.16051014753494475,0.26023866529615025,1.457150365498929,butane_b1_s2.3_full_dispersed,,,,,,,,,,,,,,,,,,,,,
butane,abf,abf,dispersed,1.0,2.3,False,b1,40000,384,b1__butane__abf__dispersed__b1__s2.3__N384__T40000__ns16__e1c54b3b0a90,923.7968183970079,13,0.26924392282511306,0.28265163489481954,7.448119348630286,12.31203866420388,0.2583792351338778,0.2687286085067486,472436,183406,0,,,,384,0.0,0.0,0.4401041865348816,0.265625,0.2942708432674408,0.05292476020010726,0.1318137159380358,0.24120737411981036,1.2451083561552194,butane_b1_s2.3_full_dispersed,,,,,,,,,,,,,,,,,,,,,
butane,abf,abf,dispersed,1.0,2.3,False,b1,40000,384,b1__butane__abf__dispersed__b1__s2.3__N384__T40000__ns16__e1c54b3b0a90,923.7968183970079,14,0.2665187222410277,0.2803005180424937,7.440823388507038,12.364183890888347,0.2552086722123229,0.2684533151620817,470366,182146,0,,,,384,0.0,0.0,0.4010416865348816,0.2994791865348816,0.2994791865348816,0.043196681232070835,0.10148794767164382,0.24505936512944143,1.3532746011369274,butane_b1_s2.3_full_dispersed,,,,,,,,,,,,,,,,,,,,,
butane,abf,abf,dispersed,1.0,2.3,False,b1,40000,384,b1__butane__abf__dispersed__b1__s2.3__N384__T40000__ns16__e1c54b3b0a90,923.7968183970079,15,0.2723714594509132,0.2862317546216723,7.459644123692569,12.37699537527299,0.2573112305737379,0.2628253904549819,473104,182643,0,,,,384,0.0,0.0,0.4401041865348816,0.2786458432674408,0.28125,0.05190601274641453,0.13654022758348544,0.24795779226231754,1.2639961983949861,butane_b1_s2.3_full_dispersed,,,,,,,,,,,,,,,,,,,,,
butane,abf,abf,dispersed,1.0,2.3,False,b1,40000,384,b1__butane__abf__dispersed__b1__s2.3__N384__T40000__ns16__e1c54b3b0a90,923.7968183970079,16,0.26976877395584253,0.2841376323960932,7.453648203461812,12.377374246532693,0.25289765086231714,0.266380945796821,470942,182351,0,,,,384,0.0,0.0,0.46875,0.2473958432674408,0.2838541865348816,0.06339571219409443,0.1711251613271117,0.2572439879275404,1.348239612458637,butane_b1_s2.3_full_dispersed,,,,,,,,,,,,,,,,,,,,,
butane,abf,abf,trans,1.0,2.3,False,b1,40000,384,b1__butane__abf__trans__b1__s2.3__N384__T40000__ns16__6278c0804c87,781.0692543657497,1,0.2670947639378598,0.2801757041476167,7.624954542261003,12.404833846486921,0.2790586080966864,0.26685349919956586,470904,181418,0,,,,384,0.0,0.0,0.4973958432674408,0.2526041865348816,0.25,0.061387106287481355,0.1643655163226431,0.24586540817691965,1.3731992218969709,butane_b1_s2.3_full_trans,,,,,,,,,,,,,,,,,,,,,
butane,abf,abf,trans,1.0,2.3,False,b1,40000,384,b1__butane__abf__trans__b1__s2.3__N384__T40000__ns16__6278c0804c87,781.0692543657497,2,0.2745960373810736,0.2875338219808311,7.773992776559183,12.566760703437154,0.290334315643152,0.27843900257370197,471008,181501,0,,,,384,0.0,0.0,0.4140625,0.3098958432674408,0.2760416865348816,0.054353430523117086,0.1336041359834557,0.24764039818894001,1.341046192996881,butane_b1_s2.3_full_trans,,,,,,,,,,,,,,,,,,,,,
butane,abf,abf,trans,1.0,2.3,False,b1,40000,384,b1__butane__abf__trans__b1__s2.3__N384__T40000__ns16__6278c0804c87,781.0692543657497,3,0.26867840547732447,0.2817674990340853,7.5330161778627005,12.33737613889415,0.25461823054081695,0.26723777472867744,468243,179461,0,,,,384,0.0,0.0,0.4635416865348816,0.2578125,0.2786458432674408,0.06212846003025179,0.16790136746309478,0.2585316268174736,1.3858313933045234,butane_b1_s2.3_full_trans,,,,,,,,,,,,,,,,,,,,,
butane,abf,abf,trans,1.0,2.3,False,b1,40000,384,b1__butane__abf__trans__b1__s2.3__N384__T40000__ns16__6278c0804c87,781.0692543657497,4,0.27522260582418134,0.2884959195288168,7.858902145358311,12.653400818941638,0.3087885143899768,0.27947553533901703,471130,180108,0,,,,384,0.0,0.0,0.4557291865348816,0.2708333432674408,0.2734375,0.05596505711141438,0.13911140180155987,0.2634116467088988,1.373251376864069,butane_b1_s2.3_full_trans,,,,,,,,,,,,,,,,,,,,,
butane,abf,abf,trans,1.0,2.3,False,b1,40000,384,b1__butane__abf__trans__b1__s2.3__N384__T40000__ns16__6278c0804c87,781.0692543657497,5,0.27069564696546516,0.2840246870596357,7.664204215447179,12.46902154312545,0.26901807081311746,0.27179275846952394,470971,181690,0,,,,384,0.0,0.0,0.4401041865348816,0.2890625,0.2708333432674408,0.04974235024119815,0.12618074293777584,0.26500443797598405,1.3565475722840927,butane_b1_s2.3_full_trans,,,,,,,,,,,,,,,,,,,,,
butane,abf,abf,trans,1.0,2.3,False,b1,40000,384,b1__butane__abf__trans__b1__s2.3__N384__T40000__ns16__6278c0804c87,781.0692543657497,6,0.276285548094259,0.2889375444399518,7.616803954903139,12.394859178103395,0.2492132115133936,0.2736308300258749,470471,180530,0,,,,384,0.0,0.0,0.4739583432674408,0.2317708432674408,0.2942708432674408,0.059364218564359805,0.15266079577615305,0.24671466602719885,1.2709225891600728,butane_b1_s2.3_full_trans,,,,,,,,,,,,,,,,,,,,,
butane,abf,abf,trans,1.0,2.3,False,b1,40000,384,b1__butane__abf__trans__b1__s2.3__N384__T40000__ns16__6278c0804c87,781.0692543657497,7,0.27237154562440014,0.28473235355670146,7.759870957194219,12.545136459996094,0.277807010674296,0.2778298544661698,469567,179938,0,,,,384,0.0,0.0,0.4635416865348816,0.2838541865348816,0.2526041865348816,0.06121666094083825,0.16201678108483492,0.25085839859194353,1.1968811181699694,butane_b1_s2.3_full_trans,,,,,,,,,,,,,,,,,,,,,
butane,abf,abf,trans,1.0,2.3,False,b1,40000,384,b1__butane__abf__trans__b1__s2.3__N384__T40000__ns16__6278c0804c87,781.0692543657497,8,0.2749739527819046,0.2869164940659327,7.769192167954083,12.521797112299462,0.27256054323590007,0.27657682617772295,470198,180420,0,,,,384,0.0,0.0,0.4322916865348816,0.2682291865348816,0.2994791865348816,0.0451815812133212,0.12279645492091837,0.2559289440692765,1.3960732266036529,butane_b1_s2.3_full_trans,,,,,,,,,,,,,,,,,,,,,
butane,abf,abf,trans,1.0,2.3,False,b1,40000,384,b1__butane__abf__trans__b1__s2.3__N384__T40000__ns16__6278c0804c87,781.0692543657497,9,0.27883190418557763,0.29145227260175705,7.719429603869911,12.530109540570951,0.2820549988839639,0.2703671075687926,468036,179031,0,,,,384,0.0,0.0,0.4427083432674408,0.2630208432674408,0.2942708432674408,0.05446023684164835,0.14434841509418053,0.2528817565595281,1.2948091820889187,butane_b1_s2.3_full_trans,,,,,,,,,,,,,,,,,,,,,
butane,abf,abf,trans,1.0,2.3,False,b1,40000,384,b1__butane__abf__trans__b1__s2.3__N384__T40000__ns16__6278c0804c87,781.0692543657497,10,0.27262639683198997,0.2846085182732789,7.72689319873263,12.49715292421499,0.27711516472661807,0.2750907865230391,471006,181881,0,,,,384,0.0,0.0,0.4322916865348816,0.2708333432674408,0.296875,0.045876981987317884,0.12115931173161223,0.2653665411923221,1.4440433527055436,butane_b1_s2.3_full_trans,,,,,,,,,,,,,,,,,,,,,
butane,abf,abf,trans,1.0,2.3,False,b1,40000,384,b1__butane__abf__trans__b1__s2.3__N384__T40000__ns16__6278c0804c87,781.0692543657497,11,0.27736955620698533,0.2894787506496347,7.879303566408062,12.61425074589956,0.29507756223404363,0.2801468235629407,468121,179049,0,,,,384,0.0,0.0,0.4557291865348816,0.2916666865348816,0.2526041865348816,0.04632834331696202,0.11891933775633896,0.2668927916620268,1.4384431713755104,butane_b1_s2.3_full_trans,,,,,,,,,,,,,,,,,,,,,
butane,abf,abf,trans,1.0,2.3,False,b1,40000,384,b1__butane__abf__trans__b1__s2.3__N384__T40000__ns16__6278c0804c87,781.0692543657497,12,0.27646620474650707,0.2897697850940299,7.864232728092805,12.642856133643143,0.2913670164252942,0.2810839352991685,469869,181391,0,,,,384,0.0,0.0,0.46875,0.2864583432674408,0.2447916716337204,0.05780859482980109,0.15328595536766693,0.2510660841095935,1.3405669735949164,butane_b1_s2.3_full_trans,,,,,,,,,,,,,,,,,,,,,
butane,abf,abf,trans,1.0,2.3,False,b1,40000,384,b1__butane__abf__trans__b1__s2.3__N384__T40000__ns16__6278c0804c87,781.0692543657497,13,0.26848983798964027,0.28200775131910777,7.594487853857335,12.354322528845483,0.26654547199416123,0.270229211407669,471973,181808,0,,,,384,0.0,0.0,0.4453125,0.2708333432674408,0.2838541865348816,0.05523706719305751,0.1380891028422814,0.2479795400368992,1.2696488974869355,butane_b1_s2.3_full_trans,,,,,,,,,,,,,,,,,,,,,
butane,abf,abf,trans,1.0,2.3,False,b1,40000,384,b1__butane__abf__trans__b1__s2.3__N384__T40000__ns16__6278c0804c87,781.0692543657497,14,0.26843633925021204,0.28193914027238404,7.673790639611676,12.465012829836407,0.2745480026268163,0.27158470824668046,468210,180974,0,,,,384,0.0,0.0,0.4140625,0.28125,0.3046875,0.045787114493260915,0.11977563611981937,0.24673434314879955,1.2931678548953311,butane_b1_s2.3_full_trans,,,,,,,,,,,,,,,,,,,,,
butane,abf,abf,trans,1.0,2.3,False,b1,40000,384,b1__butane__abf__trans__b1__s2.3__N384__T40000__ns16__6278c0804c87,781.0692543657497,15,0.27579548435598156,0.2881416483957362,7.737645099940965,12.501395662290976,0.27952991636391794,0.27034020741830106,471111,180270,0,,,,384,0.0,0.0,0.4453125,0.2838541865348816,0.2708333432674408,0.058689889681095606,0.15401138434834108,0.2428694777572427,1.262284868415486,butane_b1_s2.3_full_trans,,,,,,,,,,,,,,,,,,,,,
butane,abf,abf,trans,1.0,2.3,False,b1,40000,384,b1__butane__abf__trans__b1__s2.3__N384__T40000__ns16__6278c0804c87,781.0692543657497,16,0.2753699562691644,0.2887668181800268,7.783663984440718,12.540898514714327,0.27557347419700745,0.27705768402071346,470303,180355,0,,,,384,0.0,0.0,0.4635416865348816,0.25,0.2864583432674408,0.060484688276797816,0.16072747870385598,0.2558531436658012,1.3037955934522258,butane_b1_s2.3_full_trans,,,,,,,,,,,,,,,,,,,,,
butane,fr_estimated,fr_estimated,dispersed,1.0,2.3,False,b1,40000,384,b1__butane__fr_estimated__dispersed__b1__s2.3__N384__T40000__ns16__03cfaf560917,922.065640787594,1,0.26697101686376434,0.2802867411993859,7.410832028513493,12.352802706483416,0.2730077516366729,0.261035748282002,472156,183872,22,346.1408450704224,346.1408450704224,0.0078125,365,0.3149231869782073,2.000000005707687,0.5026041865348816,0.2526041865348816,0.2447916716337204,0.06332066941953875,0.16438760110619802,0.2491278752961791,1.3464783172200945,butane_b1_s2.3_full_dispersed,7.637870506154736e-06,1.8229166666666668e-05,7501.0,0.0029329422743634183,,,,,,,,,,,,,,,,,
butane,fr_estimated,fr_estimated,dispersed,1.0,2.3,False,b1,40000,384,b1__butane__fr_estimated__dispersed__b1__s2.3__N384__T40000__ns16__03cfaf560917,922.065640787594,2,0.2681970365775995,0.282434454636241,7.458178133366787,12.405861908897048,0.2692414782402001,0.26945719543279767,471749,183655,21,346.1408450704225,346.1408450704225,0.0078125,364,0.3237785945350644,2.000000006330309,0.4088541865348816,0.3046875,0.2864583432674408,0.0448032774039565,0.1214341116841624,0.26071118545159283,1.4784127633575141,butane_b1_s2.3_full_dispersed,7.290694574056792e-06,1.3020833333333334e-05,7501.0,0.0027996267164378083,,,,,,,,,,,,,,,,,
butane,fr_estimated,fr_estimated,dispersed,1.0,2.3,False,b1,40000,384,b1__butane__fr_estimated__dispersed__b1__s2.3__N384__T40000__ns16__03cfaf560917,922.065640787594,3,0.269576654213662,0.2833903772014212,7.4295265622373865,12.402386591614722,0.24948981096581357,0.26753478572394673,470660,182149,24,341.33333333333326,341.33333333333326,0.005208333333333333,360,0.3106864478031939,2.000000007035616,0.4739583432674408,0.2552083432674408,0.2708333432674408,0.060935013144654174,0.16903732512178882,0.26142043540057985,1.3936895223419419,butane_b1_s2.3_full_dispersed,8.33222237035062e-06,1.5625e-05,7501.0,0.003199573390214638,,,,,,,,,,,,,,,,,
butane,fr_estimated,fr_estimated,dispersed,1.0,2.3,False,b1,40000,384,b1__butane__fr_estimated__dispersed__b1__s2.3__N384__T40000__ns16__03cfaf560917,922.065640787594,4,0.27038977521128504,0.28361760758137794,7.602917530852932,12.494906762438209,0.29405412873297904,0.27200334588256564,471514,181649,14,356.1739130434782,356.1739130434782,0.0078125,370,0.3086842376495663,2.000000003103071,0.4348958432674408,0.2864583432674408,0.2786458432674408,0.05069052298875336,0.1346597656018191,0.2551685195730395,1.2919377620294623,butane_b1_s2.3_full_dispersed,4.860463049371195e-06,1.55938123752495e-05,7501.0,0.0018664178109585388,,,,,,,,,,,,,,,,,
butane,fr_estimated,fr_estimated,dispersed,1.0,2.3,False,b1,40000,384,b1__butane__fr_estimated__dispersed__b1__s2.3__N384__T40000__ns16__03cfaf560917,922.065640787594,5,0.26948884403345513,0.28299482711980134,7.465681448289021,12.347086834627724,0.25120228437883346,0.2689440786834036,470142,183465,11,363.1921182266009,363.1921182266009,0.005208333333333333,373,0.31987179738970484,2.0000000139061025,0.4348958432674408,0.2864583432674408,0.2786458432674408,0.046648019557002034,0.12370027204400103,0.26158318499091676,1.3002317931371494,butane_b1_s2.3_full_dispersed,3.818935253077368e-06,1.0416666666666666e-05,7501.0,0.0014664711371817091,,,,,,,,,,,,,,,,,
butane,fr_estimated,fr_estimated,dispersed,1.0,2.3,False,b1,40000,384,b1__butane__fr_estimated__dispersed__b1__s2.3__N384__T40000__ns16__03cfaf560917,922.065640787594,6,0.2745877961805772,0.28848273117083134,7.434904710520751,12.37009350877563,0.24758885414019635,0.2693359607506215,470703,182514,16,354.4615384615384,354.4615384615384,0.005208333333333333,368,0.3127936411599943,2.0000000029794007,0.4791666865348816,0.25,0.2708333432674408,0.05702087959303438,0.14521074405450315,0.24004805398090553,1.1846571235741994,butane_b1_s2.3_full_dispersed,5.55481491356708e-06,1.0395874916833001e-05,7501.0,0.0021330489268097585,,,,,,,,,,,,,,,,,
butane,fr_estimated,fr_estimated,dispersed,1.0,2.3,False,b1,40000,384,b1__butane__fr_estimated__dispersed__b1__s2.3__N384__T40000__ns16__03cfaf560917,922.065640787594,7,0.2728977857930856,0.28541891712397643,7.5619001365856136,12.455455912485927,0.26053601058471293,0.27374388118326165,471250,182195,23,344.52336448598123,344.52336448598123,0.0078125,363,0.31169900654184984,2.0000000032512126,0.453125,0.2760416865348816,0.2708333432674408,0.058367533187670254,0.14769485568643587,0.25078198433402094,1.2075600821540444,butane_b1_s2.3_full_dispersed,7.985046438252677e-06,1.5625e-05,7501.0,0.0030662578322890282,,,,,,,,,,,,,,,,,
butane,fr_estimated,fr_estimated,dispersed,1.0,2.3,False,b1,40000,384,b1__butane__fr_estimated__dispersed__b1__s2.3__N384__T40000__ns16__03cfaf560917,922.065640787594,8,0.272967561174994,0.28479214321019813,7.595619995093271,12.469454208005953,0.2573403724579457,0.2765468811689981,470628,181767,17,352.76555023923436,352.76555023923436,0.005208333333333333,367,0.31271753702114974,2.0000000048169797,0.4114583432674408,0.28125,0.3072916865348816,0.04832075181834948,0.1318769988707421,0.25920966803096035,1.4441146882818303,butane_b1_s2.3_full_dispersed,5.901990845665023e-06,1.8229166666666668e-05,7501.0,0.0022663644847353685,,,,,,,,,,,,,,,,,
butane,fr_estimated,fr_estimated,dispersed,1.0,2.3,False,b1,40000,384,b1__butane__fr_estimated__dispersed__b1__s2.3__N384__T40000__ns16__03cfaf560917,922.065640787594,9,0.2774567084412625,0.2899841161092918,7.648508244292694,12.54802447906725,0.2945239954160197,0.27174483668801686,472782,182449,19,351.0857142857142,351.0857142857142,0.005208333333333333,366,0.31438223798762505,2.0000000056780673,0.4583333432674408,0.2578125,0.2838541865348816,0.05492256686813164,0.14129730179314012,0.25764974022085224,1.4179863116640175,butane_b1_s2.3_full_dispersed,6.596342709860908e-06,1.3020833333333334e-05,7501.0,0.0025329956005865884,,,,,,,,,,,,,,,,,
butane,fr_estimated,fr_estimated,dispersed,1.0,2.3,False,b1,40000,384,b1__butane__fr_estimated__dispersed__b1__s2.3__N384__T40000__ns16__03cfaf560917,922.065640787594,10,0.26797248034443977,0.2801327001650587,7.4036778893854365,12.291780900311693,0.2562431965321061,0.26415749358694407,471989,183823,17,352.76555023923436,352.76555023923436,0.0078125,368,0.3127281600589005,2.0000000049931175,0.4322916865348816,0.2760416865348816,0.2916666865348816,0.04720637496137041,0.12354799297728179,0.26873479582725723,1.428575158266488,butane_b1_s2.3_full_dispersed,5.901990845665023e-06,1.3020833333333334e-05,7501.0,0.0022663644847353685,,,,,,,,,,,,,,,,,
butane,fr_estimated,fr_estimated,dispersed,1.0,2.3,False,b1,40000,384,b1__butane__fr_estimated__dispersed__b1__s2.3__N384__T40000__ns16__03cfaf560917,922.065640787594,11,0.27208699799688685,0.2847788772980821,7.58005433213745,12.465000013121177,0.2668732688542988,0.2710590748872337,469160,182050,16,356.17391304347814,356.17391304347814,0.005208333333333333,369,0.3183576575418215,2.00000000373769,0.4505208432674408,0.2786458432674408,0.2708333432674408,0.05082143163000439,0.13533000692671474,0.27343134622435933,1.5237777198521498,butane_b1_s2.3_full_dispersed,5.55481491356708e-06,1.0416666666666666e-05,7501.0,0.0021330489268097585,,,,,,,,,,,,,,,,,
butane,fr_estimated,fr_estimated,dispersed,1.0,2.3,False,b1,40000,384,b1__butane__fr_estimated__dispersed__b1__s2.3__N384__T40000__ns16__03cfaf560917,922.065640787594,12,0.2717090545700243,0.28562838445312433,7.6433848153836585,12.54734505023854,0.29089392490882,0.27374516762877976,472831,183467,27,336.6575342465752,336.6575342465752,0.0078125,358,0.3153003915808114,2.0000000040268313,0.4635416865348816,0.2734375,0.2630208432674408,0.05545723799011009,0.14435922009509125,0.2550181466959684,1.3443208307990309,butane_b1_s2.3_full_dispersed,9.373750166644447e-06,1.8229166666666668e-05,7501.0,0.0035995200639914677,,,,,,,,,,,,,,,,,
butane,fr_estimated,fr_estimated,dispersed,1.0,2.3,False,b1,40000,384,b1__butane__fr_estimated__dispersed__b1__s2.3__N384__T40000__ns16__03cfaf560917,922.065640787594,13,0.2683398160299068,0.282630618596084,7.444447034859871,12.316373134112528,0.2584814857227693,0.2691463970194324,472788,183842,14,357.9029126213592,357.9029126213592,0.005208333333333333,370,0.3187297489864583,2.0000000066128276,0.4505208432674408,0.2552083432674408,0.2942708432674408,0.054491654861588135,0.13701149913878735,0.2402854354425034,1.1838341882663164,butane_b1_s2.3_full_dispersed,4.860463049371195e-06,1.3020833333333334e-05,7501.0,0.0018664178109585388,,,,,,,,,,,,,,,,,
butane,fr_estimated,fr_estimated,dispersed,1.0,2.3,False,b1,40000,384,b1__butane__fr_estimated__dispersed__b1__s2.3__N384__T40000__ns16__03cfaf560917,922.065640787594,14,0.26649507863115857,0.28038034126610417,7.437044876857646,12.364558185774749,0.25539754170321055,0.2684174995703938,470750,182232,24,338.2018348623853,338.2018348623853,0.0078125,360,0.31661682760765797,2.0000000116155925,0.4192708432674408,0.2942708432674408,0.2864583432674408,0.045010154675362395,0.10713729556209092,0.24358773702237008,1.345230429906202,butane_b1_s2.3_full_dispersed,8.33222237035062e-06,1.3020833333333334e-05,7501.0,0.003199573390214638,,,,,,,,,,,,,,,,,
butane,fr_estimated,fr_estimated,dispersed,1.0,2.3,False,b1,40000,384,b1__butane__fr_estimated__dispersed__b1__s2.3__N384__T40000__ns16__03cfaf560917,922.065640787594,15,0.27158173976655925,0.2853977882337675,7.448246579579808,12.368536794677553,0.2576954501885222,0.26261960009593355,473205,182487,23,342.9209302325581,342.9209302325581,0.0078125,362,0.3049395232490462,2.000000007443148,0.4479166865348816,0.28125,0.2708333432674408,0.052823676992947655,0.13638013664369183,0.2425425647925234,1.2018583074120999,butane_b1_s2.3_full_dispersed,7.985046438252677e-06,1.3020833333333334e-05,7501.0,0.0030662578322890282,,,,,,,,,,,,,,,,,
