system,cell,sweep,label,y_help,gain_pct,gain_pct_median,gain_lo,gain_hi,gain_int_pct,win_rate,gain_pct_best_of_n,n_fr_configs,n_gain_pairs,n_abf_seeds,n_fr_seeds,pairing,n_replicas,n_steps,t_phys,orphan,cross_per_replica,log10_cross_per_replica,cross_rate_per_time,roundtrips_per_replica,roundtrip_rate_per_time,n_relax,log10_n_relax,min_state_occupancy,p_a,cv_coverage,low_support_fraction,support_min_over_median,spectral_gap_matrix,n_states_visited_frac,fpt_frac,abf_final_l2_f,abf_norm_l2_f,f_range
eb,om10_b8_g15,physics,help,1,49.52417488587252,51.168415880277436,46.06304823148681,52.88954795044641,37.226378909691334,1.0,,,10,10,10,matched_seed,256.0,100000.0,40.0,False,nan,nan,nan,nan,nan,nan,nan,0.47915377573600565,0.5089299496156656,1.0,0.076158940397351,0.024115610765438777,nan,nan,nan,0.20246457657211353,0.05183593186739908,3.9058731902425508
eb,om1_b8_g15,physics,help,1,50.03084134716843,52.534512174479815,45.7656897595442,53.803327047604235,40.18677452051496,1.0,,,10,10,10,matched_seed,256.0,100000.0,40.0,False,nan,nan,nan,nan,nan,nan,nan,0.4651124994021807,0.524957960247288,1.0,0.08609271523178808,0.02457074441440965,nan,nan,nan,0.21065566055455326,0.05392784910196564,3.90625
eb,om25_b12_g15,physics,help,1,33.76737478300975,32.10255211819474,31.492584599320377,36.298535551129184,33.411857420631655,1.0,,,10,10,10,matched_seed,256.0,40000.0,40.0,False,nan,nan,nan,nan,nan,nan,nan,0.3196359029670347,0.6803640970329652,0.9602649006622517,0.152317880794702,0.00015439358097772576,nan,nan,nan,0.41559505307563205,0.1064105363163439,3.9055817916388005
eb,om25_b2_g15,physics,harm,0,-10.65542582900419,-14.478466062253293,-17.594263563524166,-3.7918938490777463,4.747456934666006,0.3,,,10,10,10,matched_seed,256.0,40000.0,40.0,False,nan,nan,nan,nan,nan,nan,nan,0.4686174550882548,0.4686349803966811,1.0,0.0,0.5811363451318893,nan,nan,nan,0.05482161527070652,0.013353445455049646,4.105428479507179
eb,om25_b4_g15,physics,harm,0,-27.004452701386555,-27.369921879021064,-34.38164523326329,-19.386361938532534,-2.9728360954263104,0.0,,,10,10,10,matched_seed,256.0,40000.0,40.0,False,nan,nan,nan,nan,nan,nan,nan,0.46606400301826073,0.46606400301826073,1.0,0.0,0.5306586170103577,nan,nan,nan,0.04909240163159032,0.012574107648815877,3.9042453749164006
eb,om25_b8_g15,physics,help,1,49.876041362777194,50.692071035794996,47.396833882822335,52.02768897982893,37.588385210476744,1.0,,,20,20,20,matched_seed,256.0,40000.0,40.0,False,nan,nan,nan,nan,nan,nan,nan,0.4834318766656167,0.5104412022030516,1.0,0.07947019867549669,0.02417405804827522,nan,nan,nan,0.20104615186159647,0.051481024496157095,3.9052476874582007
eb,om50_b8_g15,physics,help,1,53.02026245845892,52.81033678545228,51.51762567012895,54.40299587357146,43.053426569937436,1.0,,,10,10,10,matched_seed,256.0,100000.0,40.0,False,nan,nan,nan,nan,nan,nan,nan,0.4641654335658643,0.5198988224157715,1.0,0.08609271523178808,0.02005801932176115,nan,nan,nan,0.20971149194958927,0.05371416489647449,3.90421208919053
eb,om5_b8_g15,physics,help,1,49.56615872681203,47.79012312766308,46.728775758177484,52.65594527505208,38.7715654352245,1.0,,,10,10,10,matched_seed,256.0,100000.0,40.0,False,nan,nan,nan,nan,nan,nan,nan,0.47514092250489953,0.5052870928058756,1.0,0.08609271523178808,0.01887301142173587,nan,nan,nan,0.20173620875145987,0.05164668552133629,3.906082388735644
edb,phi0.25_gamma15,physics,neutral,0,3.2810986300658045,4.735062140731072,1.2023304587292045,5.156183802639603,10.342175934486274,0.75,,,20,20,20,matched_seed,512.0,80000.0,40.0,False,217.9970703125,2.3404380624619083,5.4499267578125,nan,nan,436.1062420418996,2.6405867712116606,0.4861427759873941,0.4894224353092148,1.0,0.0,0.724380844035929,nan,1.0,nan,0.036022293198299596,0.015517761981625229,2.321358791361411
edb,phi0.5_gamma15,physics,harm,0,-9.578043051418259,-9.712357604611935,-15.395079033451763,-4.206468749310107,20.00671680477218,0.2,,,20,20,20,matched_seed,512.0,80000.0,40.0,False,215.1689453125,2.3347932104647775,5.3792236328125,nan,nan,434.62621286924235,2.6391126791482424,0.4521864793972033,0.4521864793972033,1.0,0.0,0.7325831563587151,nan,1.0,nan,0.028570888543766354,0.014296428580824928,1.9984633492372377
