system,cell,sweep,label,y_help,gain_pct,gain_pct_median,gain_lo,gain_hi,gain_int_pct,win_rate,gain_pct_best_of_n,n_fr_configs,n_gain_pairs,n_abf_seeds,n_fr_seeds,pairing,n_replicas,n_steps,t_phys,orphan,cross_per_replica,log10_cross_per_replica,cross_rate_per_time,roundtrips_per_replica,roundtrip_rate_per_time,n_relax,log10_n_relax,min_state_occupancy,p_a,cv_coverage,low_support_fraction,support_min_over_median,spectral_gap_matrix,n_states_visited_frac,fpt_frac,abf_final_l2_f,abf_norm_l2_f,f_range
wca_rep,b1_h2_w2_n10_a1.5,physics,help,1,49.40869645177527,49.99958110170378,46.161591180694884,52.60733559291038,21.506936789216077,1.0,,,10,10,10,matched_seed,1024.0,120000.0,240.0,False,1526.65673828125,3.184025669198579,6.361069742838541,763.0341796875,3.17930908203125,3111.310053746037,3.4930828404504375,0.4324232737818271,0.4324232737818271,1.0,0.0,0.7254110411722239,nan,1.0,0.0,0.08784255229561672,0.03740729545637167,2.348273277282715
wca_rep,b1_h4_w2_n10_a1.5,physics,help,1,48.961211381671504,49.13991338814456,46.364167479295126,51.64846493180666,14.563893260878686,1.0,,,10,10,10,matched_seed,1024.0,120000.0,240.0,False,1528.0556640625,3.1844232893423565,6.366898600260416,763.7353515625,3.182230631510417,3121.042120669111,3.4944385231761,0.42872031267066213,0.42872031267066213,1.0,0.0,0.7302007935278056,nan,1.0,0.0,0.09265361841986888,0.021708560316305657,4.268068313598633
wca_rep,b2_h4_w2_n10_a1.5,physics,harm,0,-53.43574207039467,-50.104946205960744,-70.62808931537492,-39.90301268905643,-7.785804254216686,0.0,,,10,10,10,matched_seed,1024.0,120000.0,240.0,False,952.11572265625,2.9791452611357103,3.9671488444010414,475.7880859375,1.9824503580729167,1933.2870798418232,3.286520671602937,0.4394467643031277,0.4394467643031277,1.0,0.0,0.8673732501928196,nan,1.0,0.0,0.015443961661710418,0.0037296287874869793,4.1408843994140625
wca_rep,b2_h6_w2_n10_a1.5,physics,help,1,26.342148370275744,28.0387295226822,21.319818048081736,31.634263933372843,-1.1430545031727153,1.0,,,10,10,10,matched_seed,1024.0,120000.0,240.0,False,973.10791015625,2.9886070667345113,4.054616292317709,486.29150390625,2.026214599609375,1975.2743749029755,3.2958472202799323,0.4397268863927104,0.4397268863927104,1.0,0.0,0.8793118063776492,nan,1.0,0.0,0.02647603935573654,0.004357675670524644,6.075725078582764
wca_rep,b4_h1_w2_n10_a1.5,physics,harm,0,-377.3715529581758,-365.2015532600983,-462.0290662354234,-306.4699274077399,-32.219983975903894,0.0,,,10,10,10,matched_seed,1024.0,120000.0,240.0,False,659.5263671875,2.8198901335492854,2.748026529947917,329.4951171875,1.3728963216145833,1345.4289174228502,3.129183429899972,0.4303715654422079,0.4303715654422079,1.0,0.0,0.8273132354387142,nan,1.0,0.0,0.005307336022502647,0.004815797811668063,1.1020678670611233
wca_rep,b4_h2_w2_n10_a1.5,physics,harm,0,-242.27457952989448,-249.7977314524241,-261.0098948875004,-223.769801244705,-28.003485162297732,0.0,,,10,10,10,matched_seed,1024.0,120000.0,240.0,False,631.15966796875,2.8008264765889797,2.629831949869792,315.3134765625,1.31380615234375,1287.9451898891307,3.1102343134085952,0.42982817828323505,0.42982817828323505,1.0,0.0,0.8587756879887155,nan,1.0,0.0,0.008843917225649606,0.00426087683723207,2.0756096839904785
