seed,arm,e_F_final,e_F_full_final,e_Fprime_final,e_F_integrated,ancestor_ess_final,n_replacements,gamma_final,tau_final
5200,A0,0.21098933802471498,0.2027059884152285,0.38091834079899767,37.02469055992336,256.0,0,,
5201,A0,0.1727319189187017,0.16318076813160143,0.3525934577101768,27.64624947724139,256.0,0,,
5202,A0,0.12604705242167866,0.11691724792845484,0.27284760193229807,25.13616641036279,256.0,0,,
5203,A0,0.11624041287755348,0.11109577230072785,0.3172755528043954,27.728018807181144,256.0,0,,
5204,A0,0.12133314729430669,0.11293013782162742,0.26605809123370505,27.1933011922245,256.0,0,,
5205,A0,0.12612770907211418,0.11519855908731111,0.3169928534321105,27.123218820563952,256.0,0,,
5206,A0,0.09248404791547636,0.09141859730176827,0.2546309006740485,24.93869438609801,256.0,0,,
5207,A0,0.13027317232601598,0.1210536676765912,0.30144597550727625,27.02285125464501,256.0,0,,
5208,A0,0.21105652523122173,0.2055706699483895,0.36512515784696187,32.0045778095184,256.0,0,,
5209,A0,0.14326716265180922,0.13154096682451666,0.34924724112339006,28.20778527374085,256.0,0,,
5210,A0,0.10614225578536605,0.09690002473441524,0.28302215181107904,23.456804663693134,256.0,0,,
5211,A0,0.26124879932999645,0.25709470053713157,0.34444953236778375,47.538758791046675,256.0,0,,
5212,A0,0.2689880804376805,0.2643941937152958,0.44999679511555013,44.93475866482688,256.0,0,,
5213,A0,0.12378142445627925,0.11285482092551709,0.33052003687497056,25.96016732453649,256.0,0,,
5214,A0,0.12416003007388426,0.1139821112728034,0.29557647798884845,26.867566361802577,256.0,0,,
5215,A0,0.19020236141338898,0.18302992567746526,0.33688364176229735,35.52996679422597,256.0,0,,
5216,A0,0.10668849231217112,0.0974937450728639,0.28602800617593105,24.08017637380743,256.0,0,,
5217,A0,0.1138233627350929,0.11738873199480594,0.2836152976002413,27.91194806909751,256.0,0,,
5218,A0,0.2364987804503141,0.23094267829310258,0.4116741087445264,35.58322486759822,256.0,0,,
5219,A0,0.15147573429841285,0.13995149936873644,0.39373513297705975,27.802640330570974,256.0,0,,
5220,A0,0.10914684229207532,0.10012463517695651,0.2839549679799121,25.964144129416493,256.0,0,,
5221,A0,0.10057273012198135,0.09345617539212402,0.2101644616527898,27.22946540004739,256.0,0,,
5222,A0,0.10957267343753117,0.1100873441816237,0.2733517012179455,25.787287004742574,256.0,0,,
5223,A0,0.20937716202778056,0.19496031081931794,0.5200198655562857,32.6220710924551,256.0,0,,
5224,A0,0.12416279184592471,0.11331924384341494,0.33161592552050023,24.183650431509133,256.0,0,,
5225,A0,0.12809300607876398,0.11812979680592076,0.28064008746730745,27.725828764221504,256.0,0,,
5226,A0,0.21621417181199773,0.20700915010722123,0.417643846077747,35.51155252036238,256.0,0,,
5227,A0,0.15847583437806045,0.14605962307430764,0.3691619824546475,30.217985774456228,256.0,0,,
5228,A0,0.07297396923330163,0.07216773406992025,0.19470928200695065,25.55480315325117,256.0,0,,
5229,A0,0.17333285985223823,0.15975781916420354,0.4100388090584885,32.115683774744674,256.0,0,,
5230,A0,0.16550174636676676,0.15205744674166688,0.4386699207743959,27.752536390320895,256.0,0,,
5231,A0,0.19516859463841693,0.1834258047755194,0.40465436863037024,32.46155593246919,256.0,0,,
