cell,name,final_l2_F,integrated_l2_F,n_transitions,n_round_trips,final_ancestor_ess,low_support_fraction
screen_dist_butane_b1_trans_g256,abf,0.5049380082755663,21.143160433546356,2070207.0,36444.0,,0.0
screen_dist_butane_b2_trans_g256,abf,0.8763249061743696,33.13524910972228,1362081.5,16875.5,,0.03167420814479638
screen_dist_butane_b3_trans_g256,abf,1.3911885484093316,69.50204740286519,1510853.0,13725.0,,0.1640625
