step,arm,mass_ess,n_occupied,resampled,benefit,lam,n_replacements,duplicate_pairs,cooling,ess_predicted,chi2,row,seed,hold_max,n_clones,cooldown_until
10000,A4b,0.0,31,False,0.0,0.0,0,0.0,False,,10.424158065828548,0,5200,,,
10000,A4b,0.12352905871975875,32,True,0.6971874197946945,0.0,63,252.0,False,,9.387669101731602,1,5201,18.0,63.0,10018.0
10000,A4b,0.2110738350610234,32,True,0.7950737897898926,0.0,75,428.0,False,,10.69542163237205,2,5202,36.0,75.0,10036.0
10000,A4b,0.0,31,False,0.0,0.0,0,0.0,False,,9.666992067202447,3,5203,,,
10000,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,8.70574074074074,4,5204,,,
10000,A4b,0.12380579262100307,32,True,0.6667467577321603,0.0,62,216.0,False,,7.120917221055088,5,5205,19.0,62.0,10019.0
10000,A4b,0.0,31,False,0.0,0.0,0,0.0,False,,8.073570337631097,6,5206,,,
10000,A4b,0.15173954752220606,32,True,0.7517191242775542,0.0,67,304.0,False,,7.830400910364146,7,5207,24.0,67.0,10024.0
10000,A4b,0.1478286453033271,32,True,0.871319379755265,0.0,68,782.0,False,,8.368727339726213,8,5208,23.0,68.0,10023.0
10000,A4b,0.07435873480706619,32,True,0.7866489218157885,0.0,70,420.0,False,,9.28223398431279,9,5209,22.0,70.0,10022.0
10000,A4b,0.20786912631589785,32,True,0.8996139602764587,0.0,72,960.0,False,,8.423159762386735,10,5210,26.0,72.0,10026.0
10000,A4b,0.10822928604048528,32,True,0.8162010457841545,0.0,68,478.0,False,,8.136855485066834,11,5211,24.0,68.0,10024.0
10000,A4b,0.0,31,False,0.0,0.0,0,0.0,False,,7.841237197026888,12,5212,,,
10000,A4b,0.16099029458255348,32,True,0.7502760740546897,0.0,70,332.0,False,,8.62662095265738,13,5213,22.0,70.0,10022.0
10000,A4b,0.15973393100361283,32,True,0.8118903830258942,0.0,74,494.0,False,,9.28930856311646,14,5214,18.0,74.0,10018.0
10000,A4b,0.11930609367933583,32,True,0.7927695144970821,0.0,66,418.0,False,,8.157825049128503,15,5215,18.0,66.0,10018.0
10500,A4b,0.1228670378449437,32,True,0.7887531760896626,0.0,73,392.0,False,,11.75959877902774,0,5200,22.0,73.0,10522.0
10500,A4b,0.1934493086321657,32,True,0.619007092645506,0.0,50,168.0,False,,4.4657354287869,1,5201,17.0,50.0,10517.0
10500,A4b,0.19560545612692995,32,True,0.5324999388430666,0.0,43,120.0,False,,4.12396408106961,2,5202,18.0,43.0,10518.0
10500,A4b,0.13046919553002176,32,True,0.8494607185807443,0.0,76,658.0,False,,11.20015955552735,3,5203,24.0,76.0,10524.0
10500,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,9.238124599839663,4,5204,,,
10500,A4b,0.19921773720920818,32,True,0.5823159598216784,0.0,43,150.0,False,,4.629277702928997,5,5205,19.0,43.0,10519.0
10500,A4b,0.0,31,False,0.0,0.0,0,0.0,False,,9.06060680627114,6,5206,,,
10500,A4b,0.1757674456304666,32,True,0.5153851525138364,0.0,46,116.0,False,,4.714766151094276,7,5207,22.0,46.0,10522.0
10500,A4b,0.15291442921026469,32,True,0.5942043743151986,0.0,49,164.0,False,,4.744524867773356,8,5208,19.0,49.0,10519.0
10500,A4b,0.1551907151211023,32,True,0.476171971507338,0.0,38,100.0,False,,3.983021371744198,9,5209,15.0,38.0,10515.0
10500,A4b,0.18921308412174775,32,True,0.659304335115574,0.0,52,220.0,False,,6.6652526201868305,10,5210,16.0,52.0,10516.0
