step,arm,mass_ess,n_occupied,resampled,benefit,lam,n_replacements,duplicate_pairs,cooling,row,seed
12500,A2,0.0,31,False,0.0,0.0,0,0.0,False,8,5208
12500,A2,0.0,30,False,0.0,0.0,0,0.0,False,9,5209
12500,A2,0.0,30,False,0.0,0.0,0,0.0,False,10,5210
12500,A2,0.1916319598019013,32,False,0.0,0.0,0,0.0,False,11,5211
12500,A2,0.0,30,False,0.0,0.0,0,0.0,False,12,5212
12500,A2,0.0,31,False,0.0,0.0,0,0.0,False,13,5213
12500,A2,0.19336586483644522,32,False,0.0,0.0,0,0.0,False,14,5214
12500,A2,0.0,31,False,0.0,0.0,0,0.0,False,15,5215
13000,A2,0.0,29,False,0.0,0.0,0,0.0,False,0,5200
13000,A2,0.23300626024591964,32,False,0.0,0.0,0,0.0,False,1,5201
13000,A2,0.0,30,False,0.0,0.0,0,0.0,False,2,5202
13000,A2,0.13709138864526516,32,False,0.0,0.0,0,0.0,False,3,5203
13000,A2,0.20618139537501526,32,False,0.0,0.0,0,0.0,False,4,5204
13000,A2,0.0,30,False,0.0,0.0,0,0.0,False,5,5205
13000,A2,0.0,31,False,0.0,0.0,0,0.0,False,6,5206
13000,A2,0.0,31,False,0.0,0.0,0,0.0,False,7,5207
13000,A2,0.17823885269392506,32,False,0.0,0.0,0,0.0,False,8,5208
13000,A2,0.0,30,False,0.0,0.0,0,0.0,False,9,5209
13000,A2,0.0,31,False,0.0,0.0,0,0.0,False,10,5210
13000,A2,0.0,31,False,0.0,0.0,0,0.0,False,11,5211
13000,A2,0.0,30,False,0.0,0.0,0,0.0,False,12,5212
13000,A2,0.0,30,False,0.0,0.0,0,0.0,False,13,5213
13000,A2,0.170286711812918,32,False,0.0,0.0,0,0.0,False,14,5214
13000,A2,0.0,30,False,0.0,0.0,0,0.0,False,15,5215
13500,A2,0.0,30,False,0.0,0.0,0,0.0,False,0,5200
13500,A2,0.0,30,False,0.0,0.0,0,0.0,False,1,5201
13500,A2,0.0,28,False,0.0,0.0,0,0.0,False,2,5202
13500,A2,0.15401301630627998,32,False,0.0,0.0,0,0.0,False,3,5203
13500,A2,0.20246000937046632,32,False,0.0,0.0,0,0.0,False,4,5204
13500,A2,0.0,31,False,0.0,0.0,0,0.0,False,5,5205
13500,A2,0.0,30,False,0.0,0.0,0,0.0,False,6,5206
13500,A2,0.0,30,False,0.0,0.0,0,0.0,False,7,5207
13500,A2,0.2916577004409176,32,False,0.0,0.0,0,0.0,False,8,5208
13500,A2,0.0,29,False,0.0,0.0,0,0.0,False,9,5209
13500,A2,0.0,30,False,0.0,0.0,0,0.0,False,10,5210
13500,A2,0.16155163086073823,32,False,0.0,0.0,0,0.0,False,11,5211
13500,A2,0.0,30,False,0.0,0.0,0,0.0,False,12,5212
13500,A2,0.0,30,False,0.0,0.0,0,0.0,False,13,5213
13500,A2,0.0,31,False,0.0,0.0,0,0.0,False,14,5214
13500,A2,0.0,30,False,0.0,0.0,0,0.0,False,15,5215
14000,A2,0.0,31,False,0.0,0.0,0,0.0,False,0,5200
14000,A2,0.2711931304305257,32,False,0.0,0.0,0,0.0,False,1,5201
14000,A2,0.3042104939097222,32,False,0.0,0.0,0,0.0,False,2,5202
14000,A2,0.15751347545912892,32,False,0.0,0.0,0,0.0,False,3,5203
14000,A2,0.0,29,False,0.0,0.0,0,0.0,False,4,5204
14000,A2,0.0,29,False,0.0,0.0,0,0.0,False,5,5205
14000,A2,0.0,30,False,0.0,0.0,0,0.0,False,6,5206
14000,A2,0.0,31,False,0.0,0.0,0,0.0,False,7,5207
14000,A2,0.0,29,False,0.0,0.0,0,0.0,False,8,5208
14000,A2,0.0,29,False,0.0,0.0,0,0.0,False,9,5209
14000,A2,0.0,31,False,0.0,0.0,0,0.0,False,10,5210
14000,A2,0.199586045389392,32,False,0.0,0.0,0,0.0,False,11,5211
14000,A2,0.0,30,False,0.0,0.0,0,0.0,False,12,5212
14000,A2,0.23838865358023986,32,False,0.0,0.0,0,0.0,False,13,5213
14000,A2,0.0,30,False,0.0,0.0,0,0.0,False,14,5214
14000,A2,0.0,31,False,0.0,0.0,0,0.0,False,15,5215
14500,A2,0.0,30,False,0.0,0.0,0,0.0,False,0,5200
14500,A2,0.2741983832119174,32,False,0.0,0.0,0,0.0,False,1,5201
14500,A2,0.18143910814642955,32,False,0.0,0.0,0,0.0,False,2,5202
14500,A2,0.0,30,False,0.0,0.0,0,0.0,False,3,5203
14500,A2,0.0,31,False,0.0,0.0,0,0.0,False,4,5204
14500,A2,0.0,30,False,0.0,0.0,0,0.0,False,5,5205
14500,A2,0.11083584369882547,32,False,0.0,0.0,0,0.0,False,6,5206
14500,A2,0.0,29,False,0.0,0.0,0,0.0,False,7,5207
14500,A2,0.0,31,False,0.0,0.0,0,0.0,False,8,5208
14500,A2,0.0,30,False,0.0,0.0,0,0.0,False,9,5209
14500,A2,0.0,31,False,0.0,0.0,0,0.0,False,10,5210
14500,A2,0.1559504882754231,32,False,0.0,0.0,0,0.0,False,11,5211
14500,A2,0.0,30,False,0.0,0.0,0,0.0,False,12,5212
14500,A2,0.0,29,False,0.0,0.0,0,0.0,False,13,5213
14500,A2,0.1650701949117968,32,False,0.0,0.0,0,0.0,False,14,5214
14500,A2,0.0,31,False,0.0,0.0,0,0.0,False,15,5215
15000,A2,0.0,30,False,0.0,0.0,0,0.0,False,0,5200
15000,A2,0.2789823191428727,32,False,0.0,0.0,0,0.0,False,1,5201
15000,A2,0.0,31,False,0.0,0.0,0,0.0,False,2,5202
15000,A2,0.09997680470118704,32,False,0.0,0.0,0,0.0,False,3,5203
15000,A2,0.16642981526061357,32,False,0.0,0.0,0,0.0,False,4,5204
15000,A2,0.0,28,False,0.0,0.0,0,0.0,False,5,5205
15000,A2,0.0,31,False,0.0,0.0,0,0.0,False,6,5206
15000,A2,0.0,30,False,0.0,0.0,0,0.0,False,7,5207
15000,A2,0.287117556382671,32,False,0.0,0.0,0,0.0,False,8,5208
15000,A2,0.0,30,False,0.0,0.0,0,0.0,False,9,5209
15000,A2,0.0,29,False,0.0,0.0,0,0.0,False,10,5210
15000,A2,0.0,30,False,0.0,0.0,0,0.0,False,11,5211
15000,A2,0.0,29,False,0.0,0.0,0,0.0,False,12,5212
15000,A2,0.0,30,False,0.0,0.0,0,0.0,False,13,5213
15000,A2,0.21916576822268133,32,False,0.0,0.0,0,0.0,False,14,5214
15000,A2,0.0,31,False,0.0,0.0,0,0.0,False,15,5215
15500,A2,0.0,30,False,0.0,0.0,0,0.0,False,0,5200
15500,A2,0.0,30,False,0.0,0.0,0,0.0,False,1,5201
15500,A2,0.0,31,False,0.0,0.0,0,0.0,False,2,5202
15500,A2,0.15387522754800328,32,False,0.0,0.0,0,0.0,False,3,5203
15500,A2,0.25066663616503926,32,False,0.0,0.0,0,0.0,False,4,5204
15500,A2,0.0,29,False,0.0,0.0,0,0.0,False,5,5205
15500,A2,0.0,31,False,0.0,0.0,0,0.0,False,6,5206
15500,A2,0.0,31,False,0.0,0.0,0,0.0,False,7,5207
15500,A2,0.0,30,False,0.0,0.0,0,0.0,False,8,5208
15500,A2,0.0,29,False,0.0,0.0,0,0.0,False,9,5209
15500,A2,0.0,30,False,0.0,0.0,0,0.0,False,10,5210
15500,A2,0.17662949333238312,32,False,0.0,0.0,0,0.0,False,11,5211
15500,A2,0.0,29,False,0.0,0.0,0,0.0,False,12,5212
15500,A2,0.0,30,False,0.0,0.0,0,0.0,False,13,5213
15500,A2,0.0,31,False,0.0,0.0,0,0.0,False,14,5214
15500,A2,0.0,31,False,0.0,0.0,0,0.0,False,15,5215
16000,A2,0.0,30,False,0.0,0.0,0,0.0,False,0,5200
16000,A2,0.21694016897104426,32,False,0.0,0.0,0,0.0,False,1,5201
16000,A2,0.0,29,False,0.0,0.0,0,0.0,False,2,5202
16000,A2,0.10437655311175775,32,False,0.0,0.0,0,0.0,False,3,5203
16000,A2,0.0,30,False,0.0,0.0,0,0.0,False,4,5204
16000,A2,0.2235552852699204,32,False,0.0,0.0,0,0.0,False,5,5205
16000,A2,0.1268315846268057,32,False,0.0,0.0,0,0.0,False,6,5206
16000,A2,0.0,31,False,0.0,0.0,0,0.0,False,7,5207
16000,A2,0.0,31,False,0.0,0.0,0,0.0,False,8,5208
16000,A2,0.0,29,False,0.0,0.0,0,0.0,False,9,5209
16000,A2,0.0,30,False,0.0,0.0,0,0.0,False,10,5210
16000,A2,0.0,31,False,0.0,0.0,0,0.0,False,11,5211
16000,A2,0.0,30,False,0.0,0.0,0,0.0,False,12,5212
16000,A2,0.0,31,False,0.0,0.0,0,0.0,False,13,5213
16000,A2,0.0,31,False,0.0,0.0,0,0.0,False,14,5214
16000,A2,0.0,31,False,0.0,0.0,0,0.0,False,15,5215
16500,A2,0.0,30,False,0.0,0.0,0,0.0,False,0,5200
16500,A2,0.246406407532595,32,False,0.0,0.0,0,0.0,False,1,5201
16500,A2,0.0,31,False,0.0,0.0,0,0.0,False,2,5202
16500,A2,0.0,31,False,0.0,0.0,0,0.0,False,3,5203
16500,A2,0.0,30,False,0.0,0.0,0,0.0,False,4,5204
16500,A2,0.0,31,False,0.0,0.0,0,0.0,False,5,5205
16500,A2,0.0,30,False,0.0,0.0,0,0.0,False,6,5206
16500,A2,0.0,30,False,0.0,0.0,0,0.0,False,7,5207
16500,A2,0.29503169282159897,32,False,0.0,0.0,0,0.0,False,8,5208
16500,A2,0.0,29,False,0.0,0.0,0,0.0,False,9,5209
16500,A2,0.0,30,False,0.0,0.0,0,0.0,False,10,5210
16500,A2,0.0,30,False,0.0,0.0,0,0.0,False,11,5211
16500,A2,0.0,30,False,0.0,0.0,0,0.0,False,12,5212
16500,A2,0.0,31,False,0.0,0.0,0,0.0,False,13,5213
16500,A2,0.1536540395164706,32,False,0.0,0.0,0,0.0,False,14,5214
16500,A2,0.175037336328053,32,False,0.0,0.0,0,0.0,False,15,5215
17000,A2,0.0,30,False,0.0,0.0,0,0.0,False,0,5200
17000,A2,0.2841356564739954,32,False,0.0,0.0,0,0.0,False,1,5201
17000,A2,0.2095771511792452,32,False,0.0,0.0,0,0.0,False,2,5202
17000,A2,0.07861858071442417,32,False,0.0,0.0,0,0.0,False,3,5203
17000,A2,0.0,30,False,0.0,0.0,0,0.0,False,4,5204
17000,A2,0.0,31,False,0.0,0.0,0,0.0,False,5,5205
17000,A2,0.0,30,False,0.0,0.0,0,0.0,False,6,5206
17000,A2,0.0,29,False,0.0,0.0,0,0.0,False,7,5207
17000,A2,0.24568411841253987,32,False,0.0,0.0,0,0.0,False,8,5208
17000,A2,0.0,29,False,0.0,0.0,0,0.0,False,9,5209
17000,A2,0.0,31,False,0.0,0.0,0,0.0,False,10,5210
17000,A2,0.0,31,False,0.0,0.0,0,0.0,False,11,5211
17000,A2,0.0,31,False,0.0,0.0,0,0.0,False,12,5212
17000,A2,0.2953540269977838,32,False,0.0,0.0,0,0.0,False,13,5213
17000,A2,0.0,31,False,0.0,0.0,0,0.0,False,14,5214
17000,A2,0.0,31,False,0.0,0.0,0,0.0,False,15,5215
17500,A2,0.0,31,False,0.0,0.0,0,0.0,False,0,5200
17500,A2,0.24333608639531382,32,False,0.0,0.0,0,0.0,False,1,5201
17500,A2,0.1701130359784915,32,False,0.0,0.0,0,0.0,False,2,5202
17500,A2,0.11780955836081422,32,False,0.0,0.0,0,0.0,False,3,5203
17500,A2,0.0,30,False,0.0,0.0,0,0.0,False,4,5204
17500,A2,0.0,31,False,0.0,0.0,0,0.0,False,5,5205
17500,A2,0.0,30,False,0.0,0.0,0,0.0,False,6,5206
17500,A2,0.0,30,False,0.0,0.0,0,0.0,False,7,5207
17500,A2,0.23933006156685158,32,False,0.0,0.0,0,0.0,False,8,5208
17500,A2,0.0,30,False,0.0,0.0,0,0.0,False,9,5209
17500,A2,0.0,31,False,0.0,0.0,0,0.0,False,10,5210
17500,A2,0.12955668842860113,32,False,0.0,0.0,0,0.0,False,11,5211
17500,A2,0.0,29,False,0.0,0.0,0,0.0,False,12,5212
17500,A2,0.23557825916644026,32,False,0.0,0.0,0,0.0,False,13,5213
17500,A2,0.0,31,False,0.0,0.0,0,0.0,False,14,5214
17500,A2,0.2981520144093344,32,False,0.0,0.0,0,0.0,False,15,5215
18000,A2,0.0,31,False,0.0,0.0,0,0.0,False,0,5200
18000,A2,0.2564208301907712,32,False,0.0,0.0,0,0.0,False,1,5201
18000,A2,0.24606917199405776,32,False,0.0,0.0,0,0.0,False,2,5202
18000,A2,0.0,31,False,0.0,0.0,0,0.0,False,3,5203
18000,A2,0.0,28,False,0.0,0.0,0,0.0,False,4,5204
18000,A2,0.29591249387068863,32,False,0.0,0.0,0,0.0,False,5,5205
18000,A2,0.0,31,False,0.0,0.0,0,0.0,False,6,5206
18000,A2,0.0,30,False,0.0,0.0,0,0.0,False,7,5207
18000,A2,0.0,31,False,0.0,0.0,0,0.0,False,8,5208
18000,A2,0.0,29,False,0.0,0.0,0,0.0,False,9,5209
18000,A2,0.20266776607492815,32,False,0.0,0.0,0,0.0,False,10,5210
18000,A2,0.12055778402039614,32,False,0.0,0.0,0,0.0,False,11,5211
18000,A2,0.0,30,False,0.0,0.0,0,0.0,False,12,5212
18000,A2,0.0,30,False,0.0,0.0,0,0.0,False,13,5213
18000,A2,0.0,30,False,0.0,0.0,0,0.0,False,14,5214
18000,A2,0.0,31,False,0.0,0.0,0,0.0,False,15,5215
18500,A2,0.0,31,False,0.0,0.0,0,0.0,False,0,5200
18500,A2,0.0,31,False,0.0,0.0,0,0.0,False,1,5201
18500,A2,0.2742696594264241,32,False,0.0,0.0,0,0.0,False,2,5202
18500,A2,0.12433312176137412,32,False,0.0,0.0,0,0.0,False,3,5203
18500,A2,0.0,29,False,0.0,0.0,0,0.0,False,4,5204
18500,A2,0.0,31,False,0.0,0.0,0,0.0,False,5,5205
18500,A2,0.0,31,False,0.0,0.0,0,0.0,False,6,5206
18500,A2,0.0,30,False,0.0,0.0,0,0.0,False,7,5207
18500,A2,0.29961537715235137,32,False,0.0,0.0,0,0.0,False,8,5208
18500,A2,0.0,30,False,0.0,0.0,0,0.0,False,9,5209
18500,A2,0.0,31,False,0.0,0.0,0,0.0,False,10,5210
18500,A2,0.14000049255557154,32,False,0.0,0.0,0,0.0,False,11,5211
18500,A2,0.0,31,False,0.0,0.0,0,0.0,False,12,5212
18500,A2,0.0,31,False,0.0,0.0,0,0.0,False,13,5213
18500,A2,0.0,31,False,0.0,0.0,0,0.0,False,14,5214
18500,A2,0.2482576960618715,32,False,0.0,0.0,0,0.0,False,15,5215
19000,A2,0.0,30,False,0.0,0.0,0,0.0,False,0,5200
19000,A2,0.26537135643996357,32,False,0.0,0.0,0,0.0,False,1,5201
19000,A2,0.0,31,False,0.0,0.0,0,0.0,False,2,5202
19000,A2,0.19584126261877707,32,False,0.0,0.0,0,0.0,False,3,5203
19000,A2,0.0,31,False,0.0,0.0,0,0.0,False,4,5204
19000,A2,0.21005749929406412,32,False,0.0,0.0,0,0.0,False,5,5205
19000,A2,0.0,31,False,0.0,0.0,0,0.0,False,6,5206
19000,A2,0.0,30,False,0.0,0.0,0,0.0,False,7,5207
19000,A2,0.2459465188161764,32,False,0.0,0.0,0,0.0,False,8,5208
19000,A2,0.0,31,False,0.0,0.0,0,0.0,False,9,5209
19000,A2,0.0,31,False,0.0,0.0,0,0.0,False,10,5210
19000,A2,0.14289263098520721,32,False,0.0,0.0,0,0.0,False,11,5211
19000,A2,0.1754567624565371,32,False,0.0,0.0,0,0.0,False,12,5212
19000,A2,0.298658221387175,32,False,0.0,0.0,0,0.0,False,13,5213
19000,A2,0.0,29,False,0.0,0.0,0,0.0,False,14,5214
19000,A2,0.1609367384251632,32,False,0.0,0.0,0,0.0,False,15,5215
19500,A2,0.0,31,False,0.0,0.0,0,0.0,False,0,5200
19500,A2,0.0,31,False,0.0,0.0,0,0.0,False,1,5201
19500,A2,0.1689958830595229,32,False,0.0,0.0,0,0.0,False,2,5202
19500,A2,0.10537575133193694,32,False,0.0,0.0,0,0.0,False,3,5203
19500,A2,0.0,30,False,0.0,0.0,0,0.0,False,4,5204
19500,A2,0.0,30,False,0.0,0.0,0,0.0,False,5,5205
19500,A2,0.0,31,False,0.0,0.0,0,0.0,False,6,5206
19500,A2,0.0,31,False,0.0,0.0,0,0.0,False,7,5207
19500,A2,0.0,31,False,0.0,0.0,0,0.0,False,8,5208
19500,A2,0.0,30,False,0.0,0.0,0,0.0,False,9,5209
19500,A2,0.16305813371182615,32,False,0.0,0.0,0,0.0,False,10,5210
19500,A2,0.13027866921433867,32,False,0.0,0.0,0,0.0,False,11,5211
19500,A2,0.0,31,False,0.0,0.0,0,0.0,False,12,5212
19500,A2,0.0,31,False,0.0,0.0,0,0.0,False,13,5213
19500,A2,0.0,30,False,0.0,0.0,0,0.0,False,14,5214
19500,A2,0.1955386532098557,32,False,0.0,0.0,0,0.0,False,15,5215
20000,A2,0.0,31,False,0.0,0.0,0,0.0,False,0,5200
20000,A2,0.0,31,False,0.0,0.0,0,0.0,False,1,5201
20000,A2,0.0,31,False,0.0,0.0,0,0.0,False,2,5202
20000,A2,0.0,31,False,0.0,0.0,0,0.0,False,3,5203
20000,A2,0.0,30,False,0.0,0.0,0,0.0,False,4,5204
20000,A2,0.0,31,False,0.0,0.0,0,0.0,False,5,5205
20000,A2,0.0,31,False,0.0,0.0,0,0.0,False,6,5206
20000,A2,0.0,31,False,0.0,0.0,0,0.0,False,7,5207
20000,A2,0.0,31,False,0.0,0.0,0,0.0,False,8,5208
20000,A2,0.25688693948237157,32,False,0.0,0.0,0,0.0,False,9,5209
20000,A2,0.19373896741303978,32,False,0.0,0.0,0,0.0,False,10,5210
20000,A2,0.19695575685895245,32,False,0.0,0.0,0,0.0,False,11,5211
20000,A2,0.0,30,False,0.0,0.0,0,0.0,False,12,5212
20000,A2,0.0,30,False,0.0,0.0,0,0.0,False,13,5213
20000,A2,0.0,31,False,0.0,0.0,0,0.0,False,14,5214
20000,A2,0.0,31,False,0.0,0.0,0,0.0,False,15,5215
20500,A2,0.0,31,False,0.0,0.0,0,0.0,False,0,5200
20500,A2,0.24289025094337907,32,False,0.0,0.0,0,0.0,False,1,5201
20500,A2,0.0,31,False,0.0,0.0,0,0.0,False,2,5202
20500,A2,0.11029639232520444,32,False,0.0,0.0,0,0.0,False,3,5203
20500,A2,0.0,31,False,0.0,0.0,0,0.0,False,4,5204
20500,A2,0.0,31,False,0.0,0.0,0,0.0,False,5,5205
20500,A2,0.12426592164202825,32,False,0.0,0.0,0,0.0,False,6,5206
20500,A2,0.0,30,False,0.0,0.0,0,0.0,False,7,5207
20500,A2,0.0,31,False,0.0,0.0,0,0.0,False,8,5208
20500,A2,0.0,31,False,0.0,0.0,0,0.0,False,9,5209
20500,A2,0.180335057355717,32,False,0.0,0.0,0,0.0,False,10,5210
20500,A2,0.13624754622061647,32,False,0.0,0.0,0,0.0,False,11,5211
20500,A2,0.10669276344120725,32,False,0.0,0.0,0,0.0,False,12,5212
20500,A2,0.2667484065237617,32,False,0.0,0.0,0,0.0,False,13,5213
20500,A2,0.0,31,False,0.0,0.0,0,0.0,False,14,5214
20500,A2,0.26207591542312275,32,False,0.0,0.0,0,0.0,False,15,5215
21000,A2,0.0,29,False,0.0,0.0,0,0.0,False,0,5200
21000,A2,0.2766231410040671,32,False,0.0,0.0,0,0.0,False,1,5201
21000,A2,0.0,31,False,0.0,0.0,0,0.0,False,2,5202
21000,A2,0.06962076986406672,32,False,0.0,0.0,0,0.0,False,3,5203
21000,A2,0.13495128290245106,32,False,0.0,0.0,0,0.0,False,4,5204
21000,A2,0.3330585665020894,32,False,0.0,0.0,0,0.0,False,5,5205
21000,A2,0.0,30,False,0.0,0.0,0,0.0,False,6,5206
21000,A2,0.0,31,False,0.0,0.0,0,0.0,False,7,5207
21000,A2,0.2344861575971189,32,False,0.0,0.0,0,0.0,False,8,5208
21000,A2,0.2531038159275342,32,False,0.0,0.0,0,0.0,False,9,5209
21000,A2,0.04753838193621459,32,False,0.0,0.0,0,0.0,False,10,5210
21000,A2,0.0,31,False,0.0,0.0,0,0.0,False,11,5211
21000,A2,0.0,30,False,0.0,0.0,0,0.0,False,12,5212
21000,A2,0.0,31,False,0.0,0.0,0,0.0,False,13,5213
21000,A2,0.0,31,False,0.0,0.0,0,0.0,False,14,5214
21000,A2,0.16379124401214845,32,False,0.0,0.0,0,0.0,False,15,5215
21500,A2,0.2115447351033639,32,False,0.0,0.0,0,0.0,False,0,5200
21500,A2,0.0,31,False,0.0,0.0,0,0.0,False,1,5201
21500,A2,0.19593613582937794,32,False,0.0,0.0,0,0.0,False,2,5202
21500,A2,0.07754317057187682,32,False,0.0,0.0,0,0.0,False,3,5203
21500,A2,0.19538388229801984,32,False,0.0,0.0,0,0.0,False,4,5204
21500,A2,0.0,31,False,0.0,0.0,0,0.0,False,5,5205
21500,A2,0.13257392302034102,32,False,0.0,0.0,0,0.0,False,6,5206
21500,A2,0.0,31,False,0.0,0.0,0,0.0,False,7,5207
21500,A2,0.23399406472619208,32,False,0.0,0.0,0,0.0,False,8,5208
21500,A2,0.0,31,False,0.0,0.0,0,0.0,False,9,5209
21500,A2,0.0,31,False,0.0,0.0,0,0.0,False,10,5210
21500,A2,0.0,31,False,0.0,0.0,0,0.0,False,11,5211
