system,stage,cell,run_method,stored_target_semantics,n_runs,beta,ema,max_rel_dev_full_median,max_rel_dev_interior_median,rms_rel_dev_full_median,tv_to_uniform_full_median,log_q_range_kT_full_median,log_q_range_kT_interior_median,log_q_std_kT_full_median
wca_phase_diagram,production,b4_h1_w2_n10_a1.5,fr_uniform,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),4,4.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wca_phase_diagram,production,b4_h2_w2_n10_a1.5,fr_estimated,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),4,4.0,0.005,0.00038520801419894557,0.00022927155992402692,0.0001494525320023585,6.527777024946513e-05,0.0005938782968490458,0.0004229563886286053,0.0001494486291240829
wca_phase_diagram,production,b4_h2_w2_n10_a1.5,fr_oracle,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),4,4.0,0.005,0.3290199630220077,0.12459991912031709,0.09605043354579301,0.03853676916169181,0.5311090701516643,0.21674137649514869,0.10358467725657697
wca_phase_diagram,production,b4_h2_w2_n10_a1.5,fr_uniform,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),4,4.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wca_phase_diagram,production,b4_h4_w2_n10_a1.5,fr_estimated,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),4,4.0,0.005,0.0008075947460798316,0.00032380542103127574,0.00027345069513787874,9.921930711633917e-05,0.001317969036069313,0.0006046328258328482,0.0002734119663585551
wca_phase_diagram,production,b4_h4_w2_n10_a1.5,fr_oracle,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),4,4.0,0.005,0.6639651159354459,0.15652018718480015,0.17088144322841228,0.055179111752919986,1.2398824952667151,0.26680993926375285,0.23593124268423865
wca_phase_diagram,production,b4_h4_w2_n10_a1.5,fr_uniform,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),4,4.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wca_phase_diagram,production,b4_h6_w2_n10_a1.5,fr_estimated,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),4,4.0,0.005,0.0015157863527711646,0.0004534661766082415,0.0003965064194426542,0.0001479404932105936,0.002012861321710323,0.0008431054742663875,0.0003963941110717575
wca_phase_diagram,production,b4_h6_w2_n10_a1.5,fr_oracle,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),4,4.0,0.005,0.9674884324445351,0.18407672356426746,0.2784431166939324,0.09149988856597356,3.6409711398988733,0.3128318113013404,0.6206627282521409
wca_phase_diagram,production,b4_h6_w2_n10_a1.5,fr_uniform,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),4,4.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wca_production,main,a1.5,fr_estimated,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),40,,0.005,0.0001139730913585213,9.530448586364537e-05,5.513023965927284e-05,2.3266752434957135e-05,0.0001930530500473034,0.0001661417614543576,5.5131143842745994e-05
wca_production,main,a1.5,fr_oracle,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),10,,0.005,0.7126512633168386,0.056451010313802286,0.06354550085255814,0.014900137083691152,0.5886764368818815,0.10119047366369138,0.051287309845710574
wca_production,main,a1.5,fr_uniform,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),10,,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wca_representative,representative,b1_h2_w2_n10_a1.5,fr_estimated,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),10,1.0,0.005,0.00028014600595926975,0.0002541091105617843,0.00013383031461531442,5.2121894707624074e-05,0.00045516158703494164,0.0004322227742597548,0.00013382445609969469
wca_representative,representative,b1_h2_w2_n10_a1.5,fr_estimated_adaptive,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),10,1.0,0.005,0.00022292083476332936,0.00021721799765161975,0.00012511237444908343,5.485512902635697e-05,0.00043680748043256585,0.00038493375665102597,0.00012511383798161004
wca_representative,representative,b1_h2_w2_n10_a1.5,fr_oracle,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),10,1.0,0.005,0.6937172229590325,0.05699830267672312,0.061843825356369064,0.01412893850923587,0.5754280992091076,0.09674074210010503,0.04972945712362739
wca_representative,representative,b1_h2_w2_n10_a1.5,fr_uniform,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),10,1.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wca_representative,representative,b1_h4_w2_n10_a1.5,fr_estimated,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),10,1.0,0.005,0.00016968925065063978,0.00014062982921725364,7.929859354002735e-05,3.401004202828236e-05,0.00029464598950252273,0.0002615199565158452,7.929909066461534e-05
wca_representative,representative,b1_h4_w2_n10_a1.5,fr_estimated_adaptive,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),10,1.0,0.005,0.0003223196314577348,0.0002498502648894396,0.00015037794181910617,6.158964585825412e-05,0.0005609165619215413,0.00045081938025289203,0.00015038333697254492
wca_representative,representative,b1_h4_w2_n10_a1.5,fr_oracle,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),10,1.0,0.005,0.7216194375939831,0.062231358179149376,0.06472073352282653,0.01560223437752653,0.6031624677888614,0.09849018626993923,0.05239410830437458
wca_representative,representative,b1_h4_w2_n10_a1.5,fr_uniform,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),10,1.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wca_representative,representative,b2_h4_w2_n10_a1.5,fr_estimated,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),10,2.0,0.005,0.0004044062955629313,0.0002721130338875777,0.00016724247450869127,7.191122840961416e-05,0.0006431825770010202,0.0004716741942961399,0.00016724072073948256
wca_representative,representative,b2_h4_w2_n10_a1.5,fr_estimated_adaptive,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),10,2.0,0.005,0.0003173206301044229,0.00022228370669186148,0.00013874444149801062,5.92468783950837e-05,0.000565547275550711,0.0003981260508865159,0.0001387410486574936
wca_representative,representative,b2_h4_w2_n10_a1.5,fr_oracle,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),10,2.0,0.005,0.2698724229724081,0.10623789790707788,0.07844067267529117,0.028152769588153416,0.3981241727226267,0.15586178368945985,0.08561905834015944
wca_representative,representative,b2_h4_w2_n10_a1.5,fr_uniform,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),10,2.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wca_representative,representative,b2_h6_w2_n10_a1.5,fr_estimated,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),10,2.0,0.005,0.0004372407976285242,0.0002628425381530075,0.0001605596503423988,6.807982978112685e-05,0.0006408678798544227,0.00047172888066431787,0.00016055428958322232
wca_representative,representative,b2_h6_w2_n10_a1.5,fr_estimated_adaptive,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),10,2.0,0.005,0.0005348917933910569,0.00030191108500732255,0.00023472150288043246,9.211579115235135e-05,0.0008323775109385066,0.0005712034648781513,0.0002347007791521472
wca_representative,representative,b2_h6_w2_n10_a1.5,fr_oracle,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),10,2.0,0.005,0.5539619678163211,0.08906683395007936,0.1271652755289212,0.04007962303161226,0.890716173291683,0.12972868825172448,0.1609051156476622
wca_representative,representative,b2_h6_w2_n10_a1.5,fr_uniform,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),10,2.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wca_representative,representative,b4_h1_w2_n10_a1.5,fr_estimated,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),10,4.0,0.005,0.0003242494175791366,0.00026203514165695774,0.00014834137909517392,5.907432837884401e-05,0.0005708790292290198,0.0004505431984840485,0.00014833692460080054
wca_representative,representative,b4_h1_w2_n10_a1.5,fr_estimated_adaptive,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),10,4.0,0.005,0.0003167212202973002,0.0003173063980811963,0.0001848854757554696,7.835574409478831e-05,0.0005740324544138918,0.000525586972784438,0.00018489357385896663
wca_representative,representative,b4_h1_w2_n10_a1.5,fr_oracle,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),10,4.0,0.005,0.3401658914293541,0.11618944528511421,0.08514799464724782,0.03659465983764723,0.5493659443438645,0.22282297252335853,0.08757512180035959
wca_representative,representative,b4_h1_w2_n10_a1.5,fr_uniform,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),10,4.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wca_representative,representative,b4_h2_w2_n10_a1.5,fr_estimated,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),10,4.0,0.005,0.00030958782435253074,0.00020164522449306332,0.0001297919600873725,5.277175813913348e-05,0.0005288885951165452,0.0003666974558817747,0.00012979099414212237
wca_representative,representative,b4_h2_w2_n10_a1.5,fr_estimated_adaptive,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),10,4.0,0.005,0.0004246437451509433,0.00035731136280398035,0.000228059044076256,9.873636707770811e-05,0.0007795575802952131,0.0006315888779789906,0.00022806573961995632
wca_representative,representative,b4_h2_w2_n10_a1.5,fr_oracle,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),10,4.0,0.005,0.32855225275342986,0.1268502328512776,0.09805005874984019,0.03962100905758244,0.531780357331042,0.22712534643968088,0.10564557926871784
wca_representative,representative,b4_h2_w2_n10_a1.5,fr_uniform,METHOD-SPECIFIC (wca_abffr_core._build_fr_target),10,4.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
