system,stage,n_runs,stored_max_rel_dev_median,recon_max_rel_dev_median,abs_err_median,abs_err_max,rel_err_median,rel_err_max
entropic_bottleneck,stage0_reproduce,5,0.006369685307509698,1.8276105281512889,1.8212408428437792,2.0712122432882376,285.92320576600264,403.36035849145986
entropy_dominant_bottleneck,main_sweep,100,0.0008270602296674978,0.38489765392377284,0.38423596716527597,1.1543357098795377,451.0114401858963,1597.0459576296373
entropy_dominant_bottleneck_ema_tuning,ema_sweep,60,0.0005809277298226001,0.2112173250698598,0.21057860210871088,0.45717727670271446,425.26061406024724,1467.5352459924804
wca_phase_diagram,production,56,0.5190229915635935,0.4863204476161097,0.028837678036420178,0.0825267168285091,0.06885841401651026,0.15587883052412432
wca_representative,representative,60,0.4481339838534071,0.4272151535992797,0.03560697247898381,0.07946757306225327,0.06707890809744094,0.14136440676128595
