cell_id,role,seed,pair_key,final_l2_F,int_l2_F,final_l2_Fp,ancestor_ess,event_fraction,ancestor_ess_kind,event_fraction_kind
twodim|prod|POOLED_36cfg,oracle,4,0.02|0.075|0.2|5|s4,0.0128464532035875,14.239912437277209,0.0669168384980308,965.0,2.250000147796527e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,0,0.05|0.075|0.2|5|s0,0.0114014783519126,17.3230690419137,0.0652778229358045,915.0,5.43781440001112e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,1,0.05|0.075|0.2|5|s1,0.0119808678401275,14.145945061584309,0.0660630286899391,912.0,5.750314409169733e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,2,0.05|0.075|0.2|5|s2,0.0125758418340506,14.34010708849431,0.0689768112757063,927.0,4.875314357377647e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,3,0.05|0.075|0.2|5|s3,0.0115676233133466,14.285809328971084,0.0611171794566015,914.0,5.81250033633296e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,4,0.05|0.075|0.2|5|s4,0.0136434011561971,14.878416612946326,0.0676104662510252,905.0,6.438442579792536e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,0,0.1|0.075|0.2|5|s0,0.0113039736589231,16.713735635992858,0.0697742055280883,836.0,1.2562814845296089e-05,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,1,0.1|0.075|0.2|5|s1,0.0151066534555283,15.929575074828628,0.0738532673703769,809.0,1.4063443057921176e-05,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,2,0.1|0.075|0.2|5|s2,0.0106958684755406,12.947428061506832,0.0621386811569134,847.0,1.1000628757074082e-05,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,3,0.1|0.075|0.2|5|s3,0.0135616466303989,15.012789019342042,0.0807620381853129,826.0,1.281281478213714e-05,n_unique_ancestors(proxy),mean_fr_event_fraction
