step,arm,mass_ess,n_occupied,resampled,benefit,lam,n_replacements,duplicate_pairs,cooling,ess_predicted,chi2,row,seed,hold_max,n_clones,cooldown_until
10000,A4b,0.0,31,False,0.0,0.0,0,0.0,False,,7.985253456221198,0,5300,,,
10000,A4b,0.0,31,False,0.0,0.0,0,0.0,False,,8.28095702641098,1,5301,,,
10000,A4b,0.17463746106474148,32,True,0.7506515390015032,0.0,61,294.0,False,,8.448646778945692,2,5302,20.0,61.0,10020.0
10000,A4b,0.1772038764389989,32,True,0.8119533688557651,0.0,66,466.0,False,,7.388753824300699,3,5303,19.0,66.0,10019.0
10000,A4b,0.18227328080987928,32,True,0.7197696205496826,0.0,68,262.0,False,,7.9499607163669666,4,5304,29.0,68.0,10029.0
10000,A4b,0.0,29,False,0.0,0.0,0,0.0,False,,8.127411477411478,5,5305,,,
10000,A4b,0.17110888811769862,32,True,0.7613391112255795,0.0,70,334.0,False,,8.366474029586826,6,5306,28.0,70.0,10028.0
10000,A4b,0.20739214038547366,32,True,0.7553195177329437,0.0,64,316.0,False,,7.224074074074073,7,5307,20.0,64.0,10020.0
10500,A4b,0.0,31,False,0.0,0.0,0,0.0,False,,8.507035421549139,0,5300,,,
10500,A4b,0.11683575230797313,32,True,0.6869740464966065,0.0,61,242.0,False,,9.32978557900433,1,5301,21.0,61.0,10521.0
10500,A4b,0.1922988099350806,32,True,0.5079228755543586,0.0,42,112.0,False,,4.5797192277830865,2,5302,19.0,42.0,10519.0
10500,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,5.8476898594237285,3,5303,,,
10500,A4b,0.23443232468515532,32,True,0.5183428456770487,0.0,45,116.0,False,,4.237004228410479,4,5304,24.0,45.0,10524.0
10500,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,7.704127819020458,5,5305,,,
10500,A4b,0.22734276506116624,32,True,0.6065798277701362,0.0,49,170.0,False,,4.788101236312585,6,5306,27.0,49.0,10527.0
10500,A4b,0.16049402046264058,32,True,0.5271549232803114,0.0,41,124.0,False,,4.163952754233877,7,5307,18.0,41.0,10518.0
11000,A4b,0.2344654891773267,32,True,0.7492549616128583,0.0,73,296.0,False,,7.955975934781808,0,5300,19.0,73.0,11019.0
11000,A4b,0.26238433328822364,32,True,0.7711377034463459,0.0,56,382.0,False,,6.424603551773387,1,5301,24.0,56.0,11024.0
11000,A4b,0.19526354811035693,32,True,0.6394140781718601,0.0,44,208.0,False,,4.756159171444497,2,5302,24.0,44.0,11024.0
11000,A4b,0.19286451320970552,32,True,0.6269301687651876,0.0,46,174.0,False,,4.538620274419886,3,5303,18.0,46.0,11018.0
11000,A4b,0.214646350006839,32,True,0.5315343853042376,0.0,43,118.0,False,,4.27250851170888,4,5304,24.0,43.0,11024.0
11000,A4b,0.1896181723056433,32,True,0.8621659950655293,0.0,75,698.0,False,,9.822735222452355,5,5305,19.0,75.0,11019.0
11000,A4b,0.17956975095009442,32,True,0.6317818182223197,0.0,50,188.0,False,,4.712022934173669,6,5306,26.0,50.0,11026.0
11000,A4b,0.20867038659271167,32,True,0.4957536602243844,0.0,40,108.0,False,,4.123823383520075,7,5307,15.0,40.0,11015.0
11500,A4b,0.223578756765904,32,True,0.5332687951923217,0.0,49,122.0,False,,5.522053794105362,0,5300,18.0,49.0,11518.0
11500,A4b,0.20608421179039801,32,True,0.6477655774551169,0.0,49,206.0,False,,4.692640692640692,1,5301,22.0,49.0,11522.0
11500,A4b,0.18066083587789997,32,True,0.5753211404508584,0.0,48,140.0,False,,4.387024166202155,2,5302,26.0,48.0,11526.0
11500,A4b,0.14360886316482463,32,True,0.5830028315267068,0.0,42,156.0,False,,4.029124569235589,3,5303,23.0,42.0,11523.0
11500,A4b,0.14651762389026726,32,True,0.4819690279125662,0.0,39,92.0,False,,3.3329971091000505,4,5304,25.0,39.0,11525.0
11500,A4b,0.23511258719986963,32,True,0.639588152913767,0.0,55,180.0,False,,5.882067426252798,5,5305,18.0,55.0,11518.0
11500,A4b,0.23516609018413775,32,True,0.6328807292765888,0.0,50,190.0,False,,4.925234061133759,6,5306,34.0,50.0,11534.0
11500,A4b,0.24185525247938053,32,True,0.462263355144028,0.0,40,100.0,False,,4.741676149626517,7,5307,18.0,40.0,11518.0
12000,A4b,0.19830036833931228,32,True,0.4066033332495389,0.0,34,76.0,False,,3.1322745243930905,0,5300,19.0,34.0,12019.0
