stage,method,physics_tag,beta,h,M,seed,n_steps,t,l2_f,l2_fp,repl_cumulative,frac_compact,frac_transition,frac_stretched,ancestor_ess,max_ancestor_frac
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,0,120000,130.0,0.11255604105039473,0.3834745848638596,0.0,0.2490234375,0.30859375,0.4423828125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,0,120000,135.0,0.11049683450945261,0.3752715149400368,0.0,0.2646484375,0.30078125,0.4345703125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,0,120000,140.0,0.10932149598720971,0.3724923315656784,0.0,0.263671875,0.3154296875,0.4208984375,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,0,120000,145.0,0.10833541088220361,0.36698235508562643,0.0,0.265625,0.326171875,0.408203125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,0,120000,150.0,0.10817367642225216,0.36876512369743336,0.0,0.2666015625,0.3095703125,0.423828125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,0,120000,155.0,0.10593506153903186,0.3592230788241007,0.0,0.2431640625,0.328125,0.4287109375,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,0,120000,160.0,0.10464511382900918,0.3538424944514303,0.0,0.2578125,0.3193359375,0.4228515625,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,0,120000,165.0,0.10340531598461492,0.3495583335666683,0.0,0.2548828125,0.3056640625,0.439453125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,0,120000,170.0,0.10139044776132286,0.3469117388248116,0.0,0.2470703125,0.322265625,0.4306640625,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,0,120000,175.0,0.10123624734850453,0.346669021836218,0.0,0.255859375,0.296875,0.447265625,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,0,120000,180.0,0.10227082828823363,0.345782190370702,0.0,0.2353515625,0.3115234375,0.453125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,0,120000,185.0,0.10130320082117567,0.34117605999370626,0.0,0.2607421875,0.314453125,0.4248046875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,0,120000,190.0,0.10166716877881535,0.3429947294033254,0.0,0.255859375,0.3154296875,0.4287109375,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,0,120000,195.0,0.10188534123268544,0.3445303374123306,0.0,0.2236328125,0.3251953125,0.451171875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,0,120000,200.0,0.10341557254676603,0.3480163424493736,0.0,0.2470703125,0.326171875,0.4267578125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,0,120000,205.0,0.104209481957938,0.3508932838996356,0.0,0.251953125,0.3046875,0.443359375,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,0,120000,210.0,0.1050657824711071,0.35446020802941747,0.0,0.2392578125,0.3115234375,0.44921875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,0,120000,215.0,0.10447255056536879,0.3526944570877162,0.0,0.265625,0.318359375,0.416015625,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,0,120000,220.0,0.1039533157468627,0.3514270794218186,0.0,0.265625,0.330078125,0.404296875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,0,120000,225.0,0.10390619903545695,0.35236954448313623,0.0,0.2666015625,0.310546875,0.4228515625,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,0,120000,230.0,0.1021831838138386,0.3488252361187148,0.0,0.26953125,0.3037109375,0.4267578125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,0,120000,235.0,0.10027439457976976,0.34361789885879296,0.0,0.279296875,0.3193359375,0.4013671875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,0,120000,240.0,0.0983255474718814,0.3379741262749507,0.0,0.2705078125,0.3173828125,0.412109375,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,0.0,0.7004342990317703,4.660075178974423,0.0,1.0,0.0,0.0,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,5.0,0.8474928943395315,2.301962356298999,0.0,0.5107421875,0.220703125,0.2685546875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,10.0,0.5081704166470942,1.4164023725378707,0.0,0.3369140625,0.2373046875,0.42578125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,15.0,0.30985425064548844,0.9063380057228129,0.0,0.166015625,0.294921875,0.5390625,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,20.0,0.44319540478392166,6.696373555767377,0.0,0.154296875,0.30078125,0.544921875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,25.0,0.17250779309796035,0.5286548780282297,0.0,0.177734375,0.3232421875,0.4990234375,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,30.0,0.14864493770743945,0.4474268672132296,0.0,0.1962890625,0.31640625,0.4873046875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,35.0,0.15276709821409987,0.481499295228515,0.0,0.1982421875,0.3173828125,0.484375,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,40.0,0.15876626965008636,0.4832411299445222,0.0,0.2177734375,0.3173828125,0.46484375,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,45.0,0.15717588365172008,0.47782595069621814,0.0,0.2421875,0.30859375,0.44921875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,50.0,0.14610340893410317,0.450586177220896,0.0,0.2568359375,0.33203125,0.4111328125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,55.0,0.1476255793628568,0.4570319025265044,0.0,0.234375,0.2802734375,0.4853515625,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,60.0,0.1478750102281156,0.46082206414732,0.0,0.25390625,0.298828125,0.447265625,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,65.0,0.14018425863188258,0.4387084221110864,0.0,0.2578125,0.3076171875,0.4345703125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,70.0,0.12959442118594947,0.41268752698176087,0.0,0.2724609375,0.302734375,0.4248046875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,75.0,0.11959112922376607,0.3859969884534446,0.0,0.263671875,0.318359375,0.41796875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,80.0,0.11593943854686395,0.377389012420808,0.0,0.2490234375,0.345703125,0.4052734375,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,85.0,0.11071647433426231,0.3722654648131126,0.0,0.2509765625,0.3232421875,0.42578125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,90.0,0.11032765526848867,0.3704222291393859,0.0,0.25,0.3388671875,0.4111328125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,95.0,0.10792264440474157,0.3657520426166161,0.0,0.2509765625,0.322265625,0.4267578125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,100.0,0.10797847173328338,0.36374809858958707,0.0,0.25,0.314453125,0.435546875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,105.0,0.10403565711509301,0.3541415334979882,0.0,0.259765625,0.3037109375,0.4365234375,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,110.0,0.10342196624722876,0.3525736250928144,0.0,0.23046875,0.3125,0.45703125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,115.0,0.10505760829873757,0.35905722869732504,0.0,0.2509765625,0.28125,0.4677734375,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,120.0,0.10627909719372818,0.35968291219056386,0.0,0.2412109375,0.3203125,0.4384765625,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,125.0,0.10577903408447711,0.3581328823697444,0.0,0.2587890625,0.3095703125,0.431640625,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,130.0,0.10481157376692443,0.3532802433864481,0.0,0.251953125,0.3134765625,0.4345703125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,135.0,0.10532695940922206,0.3581512984620275,0.0,0.236328125,0.330078125,0.43359375,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,140.0,0.1070063955899011,0.36338464165173245,0.0,0.2666015625,0.2939453125,0.439453125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,145.0,0.10431806024205073,0.35703684874466113,0.0,0.25390625,0.302734375,0.443359375,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,150.0,0.10230763924307454,0.35300864650035413,0.0,0.26171875,0.330078125,0.408203125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,155.0,0.10106508407495628,0.3466957954258761,0.0,0.2724609375,0.3125,0.4150390625,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,160.0,0.1008259891287563,0.34697825503714536,0.0,0.279296875,0.3125,0.408203125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,165.0,0.1008797024488994,0.3480168600111652,0.0,0.2548828125,0.3232421875,0.421875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,170.0,0.10066050146555813,0.347953838056205,0.0,0.2509765625,0.3115234375,0.4375,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,175.0,0.10009379708435215,0.34865469475459276,0.0,0.25390625,0.3232421875,0.4228515625,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,180.0,0.09953918577780005,0.35003184996354586,0.0,0.2724609375,0.29296875,0.4345703125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,185.0,0.10033778082092375,0.3542561088333075,0.0,0.240234375,0.3193359375,0.4404296875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,190.0,0.1022971276489655,0.35718411651570153,0.0,0.2421875,0.322265625,0.435546875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,195.0,0.1012620366587268,0.35322302950781975,0.0,0.26171875,0.3134765625,0.4248046875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,200.0,0.10168833976155862,0.3558924653219363,0.0,0.234375,0.330078125,0.435546875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,205.0,0.10226479889015928,0.3562912161426784,0.0,0.2763671875,0.28125,0.4423828125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,210.0,0.101518420213662,0.3526312250807357,0.0,0.26953125,0.302734375,0.427734375,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,215.0,0.10136903070398669,0.35482090533825955,0.0,0.2587890625,0.32421875,0.4169921875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,220.0,0.10205605939721982,0.35559804133978995,0.0,0.26171875,0.3046875,0.43359375,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,225.0,0.10184799872022196,0.3542892843702603,0.0,0.2587890625,0.322265625,0.4189453125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,230.0,0.10273640188755179,0.3573565671510062,0.0,0.2490234375,0.33984375,0.4111328125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,235.0,0.10229438626265544,0.35515681423225176,0.0,0.255859375,0.3271484375,0.4169921875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,1,120000,240.0,0.10284767044380866,0.35827909733644375,0.0,0.2587890625,0.3271484375,0.4140625,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,0.0,0.7004342867285105,4.660075081127229,0.0,1.0,0.0,0.0,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,5.0,0.8574926454739938,2.36268471176579,0.0,0.515625,0.244140625,0.240234375,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,10.0,0.5079954661079036,1.4157424723419134,0.0,0.3115234375,0.2373046875,0.451171875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,15.0,0.32883852182034845,0.9415186278544949,0.0,0.201171875,0.2900390625,0.5087890625,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,20.0,2.234116832403282,8.670308678988363,0.0,0.1826171875,0.294921875,0.5224609375,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,25.0,0.16641520595274778,0.4904894341320219,0.0,0.1591796875,0.34375,0.4970703125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,30.0,0.1803300816163832,0.555959382598129,0.0,0.2041015625,0.3037109375,0.4921875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,35.0,0.16242086809543155,0.5360997874961475,0.0,0.201171875,0.3212890625,0.4775390625,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,40.0,0.15324531090325408,0.5095566453776008,0.0,0.21875,0.3154296875,0.4658203125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,45.0,0.14697497290721312,0.4816497218697262,0.0,0.2470703125,0.3125,0.4404296875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,50.0,0.13534111103666846,0.4627898770575819,0.0,0.248046875,0.3408203125,0.4111328125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,55.0,0.13005479120669663,0.44044859625685623,0.0,0.2509765625,0.318359375,0.4306640625,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,60.0,0.12314708607795524,0.41947380837158826,0.0,0.244140625,0.3056640625,0.4501953125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,65.0,0.12054736249996453,0.4136630519451162,0.0,0.2568359375,0.302734375,0.4404296875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,70.0,0.11929948556033204,0.4124555764107895,0.0,0.2314453125,0.326171875,0.4423828125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,75.0,0.11683237942037121,0.40680516816361423,0.0,0.2373046875,0.326171875,0.4365234375,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,80.0,0.11681529098947244,0.41067665831983935,0.0,0.23046875,0.3271484375,0.4423828125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,85.0,0.11404722346446321,0.4142804461902293,0.0,0.279296875,0.3251953125,0.3955078125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,90.0,0.11237847359837018,0.41456410995246906,0.0,0.232421875,0.3408203125,0.4267578125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,95.0,0.1085363663035796,0.39712930362859866,0.0,0.2392578125,0.33203125,0.4287109375,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,100.0,0.10651130251341853,0.39154097143049577,0.0,0.251953125,0.3017578125,0.4462890625,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,105.0,0.10374461538072655,0.3799573115679631,0.0,0.2587890625,0.3232421875,0.41796875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,110.0,0.10301781590436208,0.38119310360485176,0.0,0.2451171875,0.3154296875,0.439453125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,115.0,0.10382698065765666,0.37769551875328755,0.0,0.2548828125,0.2900390625,0.455078125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,120.0,0.10487502681764775,0.3776328079365179,0.0,0.2392578125,0.318359375,0.4423828125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,125.0,0.10547235422564463,0.3746402570187274,0.0,0.24609375,0.3037109375,0.4501953125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,130.0,0.10682736364806208,0.37812685916733857,0.0,0.2529296875,0.302734375,0.4443359375,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,135.0,0.10626169159718153,0.3696288698531596,0.0,0.2470703125,0.30859375,0.4443359375,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,140.0,0.105299543307465,0.36738200373082336,0.0,0.2568359375,0.298828125,0.4443359375,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,145.0,0.10556948813964627,0.36571907915795104,0.0,0.2392578125,0.3154296875,0.4453125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,150.0,0.10632986039829097,0.3685326660405717,0.0,0.23828125,0.3154296875,0.4462890625,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,155.0,0.10536360450233548,0.3644946137050153,0.0,0.259765625,0.3046875,0.435546875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,160.0,0.10421390340694524,0.36225610113285556,0.0,0.2509765625,0.294921875,0.4541015625,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,165.0,0.10509146596675453,0.365019804202909,0.0,0.2392578125,0.3125,0.4482421875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,170.0,0.1071741749388378,0.3706916233033458,0.0,0.2177734375,0.330078125,0.4521484375,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,175.0,0.10666945338893756,0.3695548851335629,0.0,0.2587890625,0.3193359375,0.421875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,180.0,0.10637395498504218,0.36591095835441934,0.0,0.2626953125,0.318359375,0.4189453125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,185.0,0.10573679041943529,0.36334981526415444,0.0,0.2548828125,0.3154296875,0.4296875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,190.0,0.10392756945965505,0.3578962151854831,0.0,0.259765625,0.328125,0.412109375,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,195.0,0.10389336803573487,0.3579369306346103,0.0,0.2666015625,0.30078125,0.4326171875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,200.0,0.10441481312462927,0.35980584544175703,0.0,0.2392578125,0.3134765625,0.447265625,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,205.0,0.10427410771085797,0.36143889351876934,0.0,0.255859375,0.3134765625,0.4306640625,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,210.0,0.104663849375534,0.36331562706052417,0.0,0.2587890625,0.30078125,0.4404296875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,215.0,0.10371998252699867,0.3591634681025794,0.0,0.2548828125,0.3037109375,0.44140625,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,220.0,0.10494245874515223,0.36101560949052885,0.0,0.2490234375,0.318359375,0.4326171875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,225.0,0.10533399078428612,0.3615915324971459,0.0,0.251953125,0.314453125,0.43359375,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,230.0,0.1045812351941865,0.3608206026745701,0.0,0.271484375,0.3349609375,0.3935546875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,235.0,0.10386451747731934,0.3596070399247755,0.0,0.259765625,0.322265625,0.41796875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,2,120000,240.0,0.10315123959832545,0.3578036830002999,0.0,0.259765625,0.310546875,0.4296875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,3,120000,0.0,0.7004342867285105,4.6600751418786475,0.0,1.0,0.0,0.0,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,3,120000,5.0,0.926144198104197,2.5250619153156846,0.0,0.5478515625,0.21484375,0.2373046875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,3,120000,10.0,0.5354540663173188,1.4947303933039482,0.0,0.2919921875,0.240234375,0.4677734375,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,3,120000,15.0,0.3183013264513492,0.9408529773678136,0.0,0.208984375,0.2802734375,0.5107421875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,3,120000,20.0,0.7197318776274431,6.826907309852264,0.0,0.1630859375,0.3125,0.5244140625,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,3,120000,25.0,0.22834713453473288,0.7619626991505543,0.0,0.1748046875,0.3154296875,0.509765625,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,3,120000,30.0,0.20990740255905024,0.6411955406337031,0.0,0.1953125,0.3330078125,0.4716796875,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,3,120000,35.0,0.2026163532333078,0.6066996270550722,0.0,0.205078125,0.341796875,0.453125,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,3,120000,40.0,0.20135540227735596,0.6046894860348025,0.0,0.216796875,0.3203125,0.462890625,nan,nan
production,abf,b1_h1_w2_n10_a1.5,1.0,1.0,100,3,120000,45.0,0.17893177747889766,0.5458231460546816,0.0,0.234375,0.3134765625,0.4521484375,nan,nan
