step,arm,mass_ess,n_occupied,resampled,benefit,lam,n_replacements,duplicate_pairs,cooling,ess_predicted,fr_active,tv_to_unconstrained,mass_ess_unconstrained,row,seed
11000,A6c,0.0,31,False,0.0,0.001700509395309393,0,0.0,False,0.5000000002786886,True,0.25934307286167124,0.10038835684978444,10,5210
11000,A6c,0.0,31,False,0.0,0.0019409646547522389,0,0.0,False,0.5000000046828164,True,0.27178040292971123,0.07158238487486383,11,5211
11000,A6c,0.0,31,False,0.0,0.001769174136079002,0,0.0,False,0.5000000027400026,True,0.2796671009109819,0.06543733825410754,12,5212
11000,A6c,0.41621553175235343,32,False,0.0,0.0018748008096330182,0,0.0,False,0.5000000019230681,True,0.25336003437866805,0.10494267803291171,13,5213
11000,A6c,0.4021614153907162,32,False,0.0,0.0014285574158986606,0,0.0,False,0.5000000030330649,True,0.24944158029073088,0.11410375625884726,14,5214
11000,A6c,0.0,31,False,0.0,0.0017136442498104196,0,0.0,False,0.5000000009361774,True,0.2708025581682053,0.07218860321628325,15,5215
11500,A6c,0.3307675034632498,32,False,0.0,0.0020502714512860053,0,0.0,False,0.5000000007505053,True,0.2613739100135667,0.0865847494214932,0,5200
11500,A6c,0.2945892505532396,32,False,0.0,0.001663246581759259,0,0.0,False,0.5000000005904693,True,0.259622711454224,0.08776345004822875,1,5201
11500,A6c,0.40997674752063096,32,False,0.0,0.0015433869762630837,0,0.0,False,0.5000000000747489,True,0.2529728655326865,0.10789821899842934,2,5202
11500,A6c,0.0,31,False,0.0,0.0018773162659024767,0,0.0,False,0.5000000003854781,True,0.2556176830158259,0.1055220027805169,3,5203
11500,A6c,0.4310787922962643,32,False,0.0,0.0020945699853331043,0,0.0,False,0.5000000008192227,True,0.25255779694977226,0.0958752732563245,4,5204
11500,A6c,0.35589251504975256,32,False,0.0,0.0017274483814071079,0,0.0,False,0.5000000033612748,True,0.25631467121216,0.09029809667322922,5,5205
11500,A6c,0.0,31,False,0.0,0.0018103496271423794,0,0.0,False,0.5000000010685034,True,0.2504215943249327,0.1158363854061405,6,5206
11500,A6c,0.3125455180252828,32,False,0.0,0.00162542986766503,0,0.0,False,0.5000000028436592,True,0.25382758886955525,0.08600775791294059,7,5207
11500,A6c,0.0,31,False,0.0,0.0015413258676319212,0,0.0,False,0.5000000012878524,True,0.25662209966057525,0.0932599499700417,8,5208
11500,A6c,0.0,31,False,0.0,0.0017441542426490115,0,0.0,False,0.5000000005660257,True,0.2578032067390842,0.09104245143420095,9,5209
11500,A6c,0.0,31,False,0.0,0.001714740420903914,0,0.0,False,0.5000000012761567,True,0.2617418306506586,0.10067906269758141,10,5210
11500,A6c,0.27837489605611454,32,False,0.0,0.001999959936810302,0,0.0,False,0.5000000038148812,True,0.2701452402159819,0.0724434280355646,11,5211
11500,A6c,0.26199656017038264,32,False,0.0,0.001719985935264185,0,0.0,False,0.5000000030578066,True,0.2758671816300064,0.06771692399881327,12,5212
11500,A6c,0.0,31,False,0.0,0.002054503047755017,0,0.0,False,0.5000000011432189,True,0.25694797788941715,0.1065733520663495,13,5213
11500,A6c,0.0,31,False,0.0,0.0016439496021899156,0,0.0,False,0.500000004102634,True,0.25535308509335675,0.11028527742613191,14,5214
11500,A6c,0.3132490228462918,32,False,0.0,0.0018301974212725151,0,0.0,False,0.5000000053460463,True,0.26960783696703605,0.07252472582477415,15,5215
12000,A6c,0.37331206609429635,32,False,0.0,0.002216162619112717,0,0.0,False,0.5000000020057908,True,0.2622061997008619,0.08842248068160154,0,5200
12000,A6c,0.3407295113595868,32,False,0.0,0.0016531039931479492,0,0.0,False,0.5000000036699527,True,0.259662359543846,0.08995419369472948,1,5201
12000,A6c,0.0,31,False,0.0,0.0015272966468896322,0,0.0,False,0.5000000004181738,True,0.25331443223179273,0.10653687581932222,2,5202
12000,A6c,0.0,30,False,0.0,0.00198245142133006,0,0.0,False,0.5000000020702804,True,0.2586450740415521,0.10382348416709357,3,5203
12000,A6c,0.0,31,False,0.0,0.002006057712568612,0,0.0,False,0.5000000049036791,True,0.25156054379050596,0.09793824999414123,4,5204
12000,A6c,0.3843203124314895,32,False,0.0,0.001968162701706727,0,0.0,False,0.5000000046938187,True,0.2596525866100817,0.09146242589920715,5,5205
12000,A6c,0.43132527003955534,32,False,0.0,0.0017337029162012192,0,0.0,False,0.5000000036126483,True,0.2510454851866201,0.1189084266371404,6,5206
12000,A6c,0.3269221059902707,32,False,0.0,0.0017263189796078299,0,0.0,False,0.5000000025784899,True,0.25323760630496783,0.08917767070465352,7,5207
12000,A6c,0.3876672829752792,32,False,0.0,0.001593071162284644,0,0.0,False,0.5000000027819257,True,0.2577837593328442,0.09350861387098479,8,5208
12000,A6c,0.31234862778724415,32,False,0.0,0.0017362689271473739,0,0.0,False,0.5000000007237823,True,0.26067125594025475,0.09073249331027165,9,5209
12000,A6c,0.0,31,False,0.0,0.0016924447630139922,0,0.0,False,0.5000000015638909,True,0.26001240227208966,0.10419759521248519,10,5210
12000,A6c,0.28752203870193277,32,False,0.0,0.0017304109524839304,0,0.0,False,0.5000000029311479,True,0.26489740958637326,0.07614003642411758,11,5211
12000,A6c,0.0,31,False,0.0,0.0017327436236652806,0,0.0,False,0.5000000042478558,True,0.2729176385605589,0.0701948306619981,12,5212
12000,A6c,0.0,31,False,0.0,0.0021891703067516326,0,0.0,False,0.5000000036385849,True,0.25809214985496176,0.10776266479403551,13,5213
12000,A6c,0.0,31,False,0.0,0.0016816202791409382,0,0.0,False,0.5000000006522081,True,0.2568950258859555,0.10936934880228558,14,5214
12000,A6c,0.342478331706251,32,False,0.0,0.001859271459126352,0,0.0,False,0.5000000005679435,True,0.2702245624315862,0.07284427005544684,15,5215
12500,A6c,0.0,31,False,0.0,0.001969231387139447,0,0.0,False,0.5000000012339806,True,0.2583120951943816,0.09246178586285607,0,5200
12500,A6c,0.0,31,False,0.0,0.001770313559565645,0,0.0,False,0.5000000016995061,True,0.2624246774507556,0.09040547072577217,1,5201
12500,A6c,0.4855649166143843,32,False,0.0,0.0016196431103941494,0,0.0,False,0.5000000017133638,True,0.25511832893321607,0.10449953763919206,2,5202
12500,A6c,0.0,30,False,0.0,0.0020708836462286664,0,0.0,False,0.5000000021445187,True,0.2624164896146714,0.10259164680278468,3,5203
12500,A6c,0.0,30,False,0.0,0.0019903212952230554,0,0.0,False,0.50000000255924,True,0.2529655724510522,0.1001990812909095,4,5204
12500,A6c,0.0,31,False,0.0,0.001881976697503584,0,0.0,False,0.5000000037542999,True,0.26053724360630165,0.09346552666876462,5,5205
12500,A6c,0.47401725657562155,32,False,0.0,0.0019041840833773148,0,0.0,False,0.5000000031866709,True,0.2537729784291495,0.11707405887977312,6,5206
12500,A6c,0.4049289540246149,32,False,0.0,0.0017345689210838066,0,0.0,False,0.5000000012253054,True,0.2536231391782292,0.0902092794460832,7,5207
12500,A6c,0.45148794024345074,32,False,0.0,0.001571705226362202,0,0.0,False,0.5000000062558201,True,0.2572278134720585,0.09606097567969532,8,5208
12500,A6c,0.0,31,False,0.0,0.0017433332836102413,0,0.0,False,0.5000000045728484,True,0.26247036204840707,0.09143010215018095,9,5209
12500,A6c,0.0,31,False,0.0,0.001706290451530226,0,0.0,False,0.5000000001330203,True,0.2608116096545031,0.10373925238195397,10,5210
12500,A6c,0.26521869617969707,32,False,0.0,0.001756125753617395,0,0.0,False,0.5000000041960317,True,0.26482130338209836,0.07689197555136772,11,5211
12500,A6c,0.0,31,False,0.0,0.0018251708298215419,0,0.0,False,0.5000000041512898,True,0.2702567797218194,0.07283003812632739,12,5212
12500,A6c,0.0,31,False,0.0,0.002209975617914039,0,0.0,False,0.5000000039154636,True,0.2581850245515401,0.10884496555863722,13,5213
12500,A6c,0.0,31,False,0.0,0.0017723028603258237,0,0.0,False,0.5000000001685264,True,0.2581873230689972,0.10909091324729293,14,5214
12500,A6c,0.0,31,False,0.0,0.0018287990309011708,0,0.0,False,0.5000000062524944,True,0.2687201674951853,0.07486189641304332,15,5215
13000,A6c,0.35958667322180976,32,False,0.0,0.0019410147680816196,0,0.0,False,0.5000000046825814,True,0.25900017288708255,0.09459856692977112,0,5200
13000,A6c,0.4050395453213806,32,False,0.0,0.0018143668562023312,0,0.0,False,0.5000000031307972,True,0.26460480853989377,0.08963538724782333,1,5201
13000,A6c,0.42868774677017646,32,False,0.0,0.0016294483553431626,0,0.0,False,0.5000000003840658,True,0.25567509537653643,0.10432041327315364,2,5202
13000,A6c,0.0,31,False,0.0,0.0019879460036252806,0,0.0,False,0.50000000309391,True,0.26058583543316616,0.10633420396936004,3,5203
13000,A6c,0.0,29,False,0.0,0.0018159540206005996,0,0.0,False,0.5000000006601399,True,0.25134704093937515,0.10130718388585253,4,5204
13000,A6c,0.38717466462202116,32,False,0.0,0.0019427823476231673,0,0.0,False,0.5000000037613481,True,0.26385012596788104,0.09524484630243445,5,5205
13000,A6c,0.4348081439773481,32,False,0.0,0.0019339587123349978,0,0.0,False,0.5000000018469468,True,0.256370928234233,0.11580870318634255,6,5206
13000,A6c,0.0,31,False,0.0,0.0017324523137689663,0,0.0,False,0.5000000012708011,True,0.25669063071439474,0.088831755333013,7,5207
13000,A6c,0.4108612611520337,32,False,0.0,0.0016252087126223365,0,0.0,False,0.5000000000157131,True,0.26014694900584656,0.09418594089164299,8,5208
13000,A6c,0.3593479685500574,32,False,0.0,0.001728144675491961,0,0.0,False,0.5000000038100991,True,0.26213509139292074,0.0929049685197876,9,5209
13000,A6c,0.4657207879416678,32,False,0.0,0.0017922159911740898,0,0.0,False,0.5000000019388681,True,0.26390700768617004,0.10345715279592993,10,5210
13000,A6c,0.28195489078045366,32,False,0.0,0.0017452623622263238,0,0.0,False,0.5000000048236306,True,0.26503497645274043,0.07810023614272711,11,5211
13000,A6c,0.0,29,False,0.0,0.0018833047458751175,0,0.0,False,0.5000000026188666,True,0.2699788523551079,0.07411410738104432,12,5212
13000,A6c,0.0,31,False,0.0,0.0021968703540286997,0,0.0,False,0.5000000002356567,True,0.260177745067092,0.10929500266990509,13,5213
13000,A6c,0.0,30,False,0.0,0.0017542344022464058,0,0.0,False,0.5000000039305252,True,0.2592114481823166,0.10819124366179791,14,5214
13000,A6c,0.3541761839643844,32,False,0.0,0.0017190387503713594,0,0.0,False,0.500000002201901,True,0.26752146672839294,0.07722996002172412,15,5215
13500,A6c,0.4081002505218852,32,False,0.0,0.001818470529440994,0,0.0,False,0.500000004100568,True,0.25731105679998423,0.09899417505742292,0,5200
13500,A6c,0.38042442869209975,32,False,0.0,0.0018736435829978708,0,0.0,False,0.5000000047352043,True,0.26695337007860576,0.08803567521037052,1,5201
13500,A6c,0.0,31,False,0.0,0.0016125678258542167,0,0.0,False,0.5000000011830216,True,0.2586595971856469,0.10347164183165955,2,5202
13500,A6c,0.0,29,False,0.0,0.001968379481543223,0,0.0,False,0.5000000021138196,True,0.26324586941865236,0.10697944736136024,3,5203
13500,A6c,0.0,31,False,0.0,0.0019355820659888113,0,0.0,False,0.5000000053952764,True,0.25662182344340756,0.09958635932450371,4,5204
13500,A6c,0.41571799568580453,32,False,0.0,0.0019115655727245653,0,0.0,False,0.5000000008791234,True,0.2648865744140922,0.0955434456873378,5,5205
13500,A6c,0.0,30,False,0.0,0.0018594896333158067,0,0.0,False,0.5000000015872847,True,0.25625396584664645,0.11700976963714835,6,5206
13500,A6c,0.0,31,False,0.0,0.0017104544582522488,0,0.0,False,0.5000000034576433,True,0.25685413135680857,0.08769458994605722,7,5207
13500,A6c,0.4356659780748206,32,False,0.0,0.0016156203148496432,0,0.0,False,0.5000000071393779,True,0.2586084702315372,0.0952261235154191,8,5208
13500,A6c,0.37746554372963137,32,False,0.0,0.0017305521950389622,0,0.0,False,0.5000000039016267,True,0.26369124366303587,0.0927251972512874,9,5209
13500,A6c,0.0,31,False,0.0,0.0017285977848783573,0,0.0,False,0.5000000001404444,True,0.26238750732582067,0.1063334014585556,10,5210
13500,A6c,0.0,31,False,0.0,0.0017840465024094206,0,0.0,False,0.5000000005670441,True,0.26532574862752006,0.07940171886133726,11,5211
13500,A6c,0.0,31,False,0.0,0.0019412126512216733,0,0.0,False,0.5000000037920267,True,0.2696998962620693,0.07621326839688146,12,5212
13500,A6c,0.0,30,False,0.0,0.0021168520124820404,0,0.0,False,0.5000000010267538,True,0.26122743280166527,0.10839044488861917,13,5213
13500,A6c,0.0,30,False,0.0,0.0017481295390950385,0,0.0,False,0.5000000024647416,True,0.260006076918161,0.10996728894151715,14,5214
13500,A6c,0.0,30,False,0.0,0.0016312448424850778,0,0.0,False,0.5000000007764015,True,0.2661666743148989,0.07949637787545115,15,5215
14000,A6c,0.0,31,False,0.0,0.0016791096662757176,0,0.0,False,0.5000000006697575,True,0.25498333812607143,0.10573704366347074,0,5200
14000,A6c,0.43871006400791657,32,False,0.0,0.0018937382506857767,0,0.0,False,0.5000000012917067,True,0.26804964079795035,0.08716564849742488,1,5201
14000,A6c,0.0,30,False,0.0,0.0016685297168979704,0,0.0,False,0.500000003842881,True,0.26119548559192063,0.10277954344652553,2,5202
14000,A6c,0.0,31,False,0.0,0.002105036329394094,0,0.0,False,0.5000000024851651,True,0.26685993090561494,0.10667050293640722,3,5203
14000,A6c,0.0,30,False,0.0,0.0019299831509935357,0,0.0,False,0.5000000031215,True,0.2573510448548379,0.09976087146362272,4,5204
14000,A6c,0.0,30,False,0.0,0.002011995053171273,0,0.0,False,0.5000000007527207,True,0.26898616696028554,0.0942326082921867,5,5205
14000,A6c,0.0,30,False,0.0,0.001969299375013622,0,0.0,False,0.5000000048996507,True,0.2595076858002753,0.11650919095788118,6,5206
14000,A6c,0.4081310676769018,32,False,0.0,0.001864141749906974,0,0.0,False,0.5000000037218053,True,0.26066299063011805,0.08924191831868182,7,5207
14000,A6c,0.4038210528660552,32,False,0.0,0.0016932457225464774,0,0.0,False,0.5000000019121388,True,0.26277738876853907,0.09457346022022553,8,5208
14000,A6c,0.4120564096188746,32,False,0.0,0.0018379668349775224,0,0.0,False,0.5000000024967467,True,0.26696085953340837,0.09373348583581073,9,5209
14000,A6c,0.0,29,False,0.0,0.0016052189635533186,0,0.0,False,0.5000000054160898,True,0.2613560369045921,0.10926933760966083,10,5210
14000,A6c,0.3544230968886457,32,False,0.0,0.0016358788137723955,0,0.0,False,0.5000000039813963,True,0.2630848641963395,0.08228057121939382,11,5211
14000,A6c,0.29002507805175415,32,False,0.0,0.0018925057294443249,0,0.0,False,0.5000000055083069,True,0.2693457264353954,0.07841355836332882,12,5212
14000,A6c,0.48622937398779936,32,False,0.0,0.00202103552645295,0,0.0,False,0.5000000033691278,True,0.26054195674227154,0.10883724294476668,13,5213
14000,A6c,0.0,31,False,0.0,0.0017695405685198688,0,0.0,False,0.5000000052768653,True,0.26185294259793723,0.10888030047270576,14,5214
14000,A6c,0.0,31,False,0.0,0.0016110037263714848,0,0.0,False,0.5000000008957834,True,0.2670627469978005,0.08112153472496395,15,5215
14500,A6c,0.40327321849802206,32,False,0.0,0.0016346997443104781,0,0.0,False,0.5000000011088235,True,0.2545560183503218,0.1072011274781363,0,5200
14500,A6c,0.0,31,False,0.0,0.0018028083647102745,0,0.0,False,0.5000000037681323,True,0.26641669466126444,0.08847585107372449,1,5201
14500,A6c,0.489044697832549,32,False,0.0,0.0016253268204358346,0,0.0,False,0.5000000050742004,True,0.26275362403941505,0.10105041757232308,2,5202
14500,A6c,0.0,29,False,0.0,0.0019395474260746445,0,0.0,False,0.5000000015162233,True,0.26489850096315765,0.11010736142644838,3,5203
14500,A6c,0.0,31,False,0.0,0.0019882630919694335,0,0.0,False,0.5000000005610692,True,0.25922640971961275,0.10078982368010929,4,5204
14500,A6c,0.516037045127935,32,False,0.0,0.0018796467895082361,0,0.0,False,0.500000001379599,True,0.2671614604913439,0.09721393894142952,5,5205
14500,A6c,0.0,30,False,0.0,0.001956369190821563,0,0.0,False,0.5000000022919123,True,0.26139745625379096,0.11566068039045979,6,5206
14500,A6c,0.0,30,False,0.0,0.0017721535564462353,0,0.0,False,0.5000000000589401,True,0.26181347389022075,0.09027138696481378,7,5207
14500,A6c,0.0,31,False,0.0,0.0016915796057993906,0,0.0,False,0.5000000031914081,True,0.26282382185671493,0.09633599164332622,8,5208
14500,A6c,0.0,31,False,0.0,0.0019546536462134866,0,0.0,False,0.5000000005488052,True,0.2670559193652865,0.096412839733071,9,5209
14500,A6c,0.0,31,False,0.0,0.0017330312956929756,0,0.0,False,0.5000000015176247,True,0.26562296798985996,0.10555918918047048,10,5210
14500,A6c,0.0,29,False,0.0,0.001720964970485937,0,0.0,False,0.5000000003283209,True,0.26433741433004504,0.0823492173009732,11,5211
14500,A6c,0.3257981532575491,32,False,0.0,0.0017906289186535112,0,0.0,False,0.5000000033684736,True,0.266582777228359,0.08230943454289408,12,5212
14500,A6c,0.0,31,False,0.0,0.0018297194449383139,0,0.0,False,0.5000000002938876,True,0.2606352942284988,0.11089722116519275,13,5213
14500,A6c,0.0,31,False,0.0,0.0016613757893657866,0,0.0,False,0.5000000018565876,True,0.25949025945676923,0.11162482662198987,14,5214
14500,A6c,0.0,31,False,0.0,0.0015173052379045785,0,0.0,False,0.5000000029406816,True,0.2651918698209693,0.0834832762849661,15,5215
15000,A6c,0.4351523999453523,32,False,0.0,0.0017042484302678806,0,0.0,False,0.5000000022539275,True,0.25674426951784246,0.10520979443631143,0,5200
15000,A6c,0.4323086145225651,32,False,0.0,0.0016368867532936932,0,0.0,False,0.5000000037323297,True,0.264471435632965,0.09008539778064162,1,5201
15000,A6c,0.0,31,False,0.0,0.0016290142083063032,0,0.0,False,0.5000000027997482,True,0.2623095884164364,0.10215052641557444,2,5202
15000,A6c,0.5122995362753671,32,False,0.0,0.0018501487579255928,0,0.0,False,0.5000000054502521,True,0.26444576754363347,0.11117454852192486,3,5203
15000,A6c,0.4785499843515513,32,False,0.0,0.0019530088413994015,0,0.0,False,0.5000000051449482,True,0.2589874384004421,0.10096526224003714,4,5204
15000,A6c,0.0,31,False,0.0,0.0016275956034334435,0,0.0,False,0.5000000039314159,True,0.2622839862286023,0.10058202812674684,5,5205
15000,A6c,0.45266277952628386,32,False,0.0,0.0019085390438024563,0,0.0,False,0.5000000030722614,True,0.2616124942668696,0.11526168199079315,6,5206
15000,A6c,0.0,31,False,0.0,0.001651537056099508,0,0.0,False,0.5000000008135939,True,0.2602676435350898,0.09130273590891433,7,5207
15000,A6c,0.0,31,False,0.0,0.001745442017960148,0,0.0,False,0.5000000010328062,True,0.26482293628477493,0.09631190986385763,8,5208
15000,A6c,0.39128646129618205,32,False,0.0,0.0019227388387291757,0,0.0,False,0.5000000004842053,True,0.26752542055780576,0.09909240612458693,9,5209
15000,A6c,0.0,31,False,0.0,0.001792260863985793,0,0.0,False,0.5000000029091033,True,0.26634407607482086,0.10431067074579176,10,5210
15000,A6c,0.0,30,False,0.0,0.0017132693121834903,0,0.0,False,0.5000000009363689,True,0.26544262691013965,0.0831613894948974,11,5211
15000,A6c,0.0,31,False,0.0,0.0016454570550791447,0,0.0,False,0.5000000003789674,True,0.2635949909742664,0.08625493950726669,12,5212
15000,A6c,0.0,31,False,0.0,0.0017301322383361975,0,0.0,False,0.5000000038438,True,0.2597945624965762,0.11184767117354805,13,5213
15000,A6c,0.0,29,False,0.0,0.0017077901442356823,0,0.0,False,0.5000000047642724,True,0.2604426398798405,0.11224338805980125,14,5214
15000,A6c,0.0,31,False,0.0,0.0014940655923199406,0,0.0,False,0.5000000041140082,True,0.26428517390291506,0.0850104197710083,15,5215
15500,A6c,0.44231218739608846,32,False,0.0,0.001632081912399272,0,0.0,False,0.5000000010314503,True,0.25548182591142243,0.10790590566748705,0,5200
15500,A6c,0.4831856785904679,32,False,0.0,0.0014513501432107138,0,0.0,False,0.5000000026498551,True,0.26307498803237445,0.09122830396639905,1,5201
15500,A6c,0.4399549854663467,32,False,0.0,0.00165337666165862,0,0.0,False,0.5000000050606122,True,0.2649955980073512,0.10246621849459435,2,5202
15500,A6c,0.0,31,False,0.0,0.001697158726816416,0,0.0,False,0.5000000048804057,True,0.26197847249997697,0.11333849946938113,3,5203
15500,A6c,0.0,31,False,0.0,0.0017773327696139225,0,0.0,False,0.5000000029502054,True,0.25776494452223714,0.10406569361847483,4,5204
15500,A6c,0.4455565159714503,32,False,0.0,0.001643992433373919,0,0.0,False,0.5000000030368731,True,0.2612292228185827,0.09935191063272512,5,5205
15500,A6c,0.0,30,False,0.0,0.0018423605358304208,0,0.0,False,0.5000000010129083,True,0.26126097022980554,0.1152212070891277,6,5206
15500,A6c,0.0,29,False,0.0,0.0016412559258275532,0,0.0,False,0.5000000025809928,True,0.2576377166237348,0.09273161424035224,7,5207
15500,A6c,0.0,31,False,0.0,0.0017996899165680649,0,0.0,False,0.5000000038705781,True,0.2647288049025247,0.09810301333401442,8,5208
15500,A6c,0.0,31,False,0.0,0.0018582117427268525,0,0.0,False,0.5000000039139505,True,0.2665610757090926,0.10066379757069172,9,5209
15500,A6c,0.0,29,False,0.0,0.0017806825113757495,0,0.0,False,0.500000003181564,True,0.2659751680586686,0.10455675952947653,10,5210
15500,A6c,0.0,31,False,0.0,0.0017082069312576826,0,0.0,False,0.5000000058107824,True,0.2658219233059158,0.0847008311812737,11,5211
