phi,best_target_ema_rate,abf_med_final_l2_f,best_fr_estimated_med_final_l2_f,best_fr_estimated_med_gain_pct,best_fr_estimated_win_rate,matched_uniform_med_final_l2_f,matched_uniform_med_gain_pct,matched_oracle_med_final_l2_f,matched_oracle_med_gain_pct,matched_oracle_win_rate
0.5,0.05,0.028453099731358355,0.03126453205851375,-6.855177061732315,0.15,0.032909829050776815,-13.651042969040112,0.024642480036667903,11.053300329752233,0.95
0.75,0.05,0.023053982714104734,0.024802583973339815,-9.77989338420679,0.35,0.025976688625424453,-15.069888261057041,0.014027515058912667,37.439194171775945,1.0
0.9,0.005,0.03149118392939269,0.025523258430189762,18.02431915302636,0.9,0.02829649092778765,12.474596990840624,0.017518484526553177,41.58390918486265,1.0
