target_ema_rate,phi,method,seed,final_l2_f,final_l2_fp,int_l2_f,int_l2_fp,final_ess,repl_fraction,score_std,final_cross,final_occ,gamma,N,n_steps,dt,H,omega_in
0.00025,0.75,abf,12,0.020884668647396586,0.06958572029398004,2.598422264569603,5.020375411522145,512.0,0.0,0.0,120309.0,0.09765625,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.75,abf,13,0.023636942877798564,0.0744273173192066,2.414087890230495,4.85392507022802,512.0,0.0,0.0,116250.0,0.099609375,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.75,abf,14,0.021302856103741913,0.07163304475901333,2.4535922759563387,5.154970652735837,512.0,0.0,0.0,114884.0,0.091796875,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.75,abf,15,0.01984964918525076,0.07224924681854053,2.414084110687649,5.241692697805728,512.0,0.0,0.0,112175.0,0.08203125,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.75,abf,16,0.024818356626670417,0.07158123595747388,2.6440719559024926,4.952571870733695,512.0,0.0,0.0,115029.0,0.076171875,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.75,abf,17,0.018596413650135896,0.07587957741737356,2.0254291928566612,4.959754199307471,512.0,0.0,0.0,119987.0,0.09375,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.75,abf,18,0.024738029184719477,0.07985838594929849,2.7776920999851136,5.745553762636717,512.0,0.0,0.0,115747.0,0.09765625,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.75,abf,19,0.02561050617042743,0.07814756050527716,2.835548265966139,5.611785794996133,512.0,0.0,0.0,110817.0,0.08984375,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.75,abf,2,0.02863848979625831,0.07701843662242452,2.9954762350950537,5.635693202575068,512.0,0.0,0.0,116338.0,0.0859375,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.75,abf,3,0.025649825191859092,0.07486602021325475,2.6919973606276146,5.321819878738944,512.0,0.0,0.0,118347.0,0.08984375,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.75,abf,4,0.022430576822464608,0.07316789102599472,2.5951681915718874,5.101614141287317,512.0,0.0,0.0,116149.0,0.068359375,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.75,abf,5,0.024435616174511798,0.07251041618047677,2.5000998495732496,4.910826030533995,512.0,0.0,0.0,118021.0,0.0859375,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.75,abf,6,0.02315729292548597,0.06948583611230176,3.101303953201975,5.6624099282793345,512.0,0.0,0.0,120233.0,0.076171875,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.75,abf,7,0.022282683117371246,0.07503177862337132,2.571958643535067,5.090742494727477,512.0,0.0,0.0,111834.0,0.08203125,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.75,abf,8,0.02427854007472339,0.07030169726444509,2.5010897726742143,5.023314842517066,512.0,0.0,0.0,111569.0,0.087890625,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.75,abf,9,0.017409399079605932,0.06845682069232742,2.1353618368943112,4.891127546019364,512.0,0.0,0.0,114765.0,0.080078125,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.9,abf,0,0.03447796173230395,0.13929348387222273,3.1484481140553973,7.387332724705004,512.0,0.0,0.0,119240.0,0.10546875,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,abf,1,0.027853748509100034,0.13157408721649744,2.8093838061800636,6.941370660761148,512.0,0.0,0.0,116328.0,0.076171875,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,abf,10,0.03166967384172252,0.1400640313293153,3.003107331564086,7.4173955153408695,512.0,0.0,0.0,119677.0,0.103515625,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,abf,11,0.02760339521452951,0.1372354246414965,2.543370614234579,6.823566068827326,512.0,0.0,0.0,110786.0,0.11328125,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,abf,12,0.03174197214866127,0.1377383381065794,2.8894465528885185,7.1744431504732376,512.0,0.0,0.0,110528.0,0.0703125,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,abf,13,0.02715858259592071,0.13585178836565306,2.6960915727938985,7.031603353622247,512.0,0.0,0.0,116991.0,0.08984375,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,abf,14,0.030620035039294825,0.1352485941702779,3.0088013277783947,7.230341051508572,512.0,0.0,0.0,115897.0,0.099609375,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,abf,15,0.02827691950007329,0.13742926513798567,2.4774303427303703,6.830715841776117,512.0,0.0,0.0,110707.0,0.099609375,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,abf,16,0.03838638840169297,0.14094404331014904,3.201691893571939,7.430590558239517,512.0,0.0,0.0,114407.0,0.103515625,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,abf,17,0.03162872161475917,0.13577752940946414,3.0342776653249466,7.243350331073946,512.0,0.0,0.0,115809.0,0.08203125,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,abf,18,0.02964859456773649,0.13697871110493284,2.7913699421606633,7.1006411514553,512.0,0.0,0.0,114582.0,0.099609375,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,abf,19,0.0316886764912191,0.13524539507800903,2.9988625574476444,7.203671806267389,512.0,0.0,0.0,122413.0,0.09375,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,abf,2,0.03349000400407719,0.1346242936748672,3.0451273597159787,7.1621104765873245,512.0,0.0,0.0,118354.0,0.076171875,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,abf,3,0.029723817125220015,0.13422502292555777,2.957208120987014,7.249381541045261,512.0,0.0,0.0,111677.0,0.087890625,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,abf,4,0.030559894673919227,0.13540970362038915,3.054405732788085,7.2614853870716605,512.0,0.0,0.0,115624.0,0.076171875,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,abf,5,0.03249746368427862,0.13481055372701728,3.2011615749160396,7.331026504839735,512.0,0.0,0.0,115375.0,0.0703125,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,abf,6,0.03150059658687578,0.13397716372624913,3.008109110383235,7.176145172310127,512.0,0.0,0.0,118793.0,0.107421875,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,abf,7,0.038798094514263734,0.13984648706291333,3.2036215690764194,7.3555991652271775,512.0,0.0,0.0,120218.0,0.1328125,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,abf,8,0.03148177121852683,0.13660495612310442,2.7960012461051944,6.929762181115432,512.0,0.0,0.0,115995.0,0.099609375,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,abf,9,0.028240272498679296,0.13625800842952263,2.635951736501058,6.834262531765997,512.0,0.0,0.0,118741.0,0.076171875,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.5,fr_estimated,0,0.03274335985007788,0.08243500232933657,3.972810381609768,12.182169711807742,89.0,0.019857421875,0.43599732205579356,101209.0,0.0859375,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.00025,0.5,fr_estimated,1,0.030061383382307665,0.07888876149503338,3.3428744392622605,11.516224412570867,114.0,0.019781005859375,0.4370626239476289,101970.0,0.09765625,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.00025,0.5,fr_estimated,10,0.03758935231340645,0.09588807445662623,3.4241173551256296,12.549672341659335,108.0,0.0198388671875,0.4395008956709088,100875.0,0.10546875,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.00025,0.5,fr_estimated,11,0.02633675502963491,0.07074036665353235,2.5741485239484403,11.780071484679446,99.0,0.019921875,0.4393199625256843,99858.0,0.109375,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.00025,0.5,fr_estimated,12,0.030206584663168917,0.07630177607586304,3.6079586351758812,11.894822135008859,105.0,0.019896728515625,0.4401445389498625,101611.0,0.0859375,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.00025,0.5,fr_estimated,13,0.036459012110326254,0.08156206390184852,4.102296850497304,12.792650838474298,112.0,0.020080810546875,0.4430097880497398,101191.0,0.10546875,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.00025,0.5,fr_estimated,14,0.034517177017431,0.08017787770292314,4.249497347078442,12.719065530457986,90.0,0.019889892578125,0.43807867675058776,102015.0,0.111328125,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.00025,0.5,fr_estimated,15,0.0309503230853231,0.08114000462438024,3.4467276111548633,11.797458899608735,102.0,0.019749267578125,0.4354963376961545,101362.0,0.10546875,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.00025,0.5,fr_estimated,16,0.03285321020345562,0.08652104988040271,3.5933661243902466,12.38945461499347,103.0,0.0198408203125,0.43608636815803964,102498.0,0.091796875,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.00025,0.5,fr_estimated,17,0.027526714037348618,0.07712716817526494,3.0562153717763985,11.720689234617065,94.0,0.019916748046875,0.43685373312540077,99253.0,0.087890625,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.00025,0.5,fr_estimated,18,0.034775534953010355,0.08714405934361363,3.2781287727527255,11.889240717010978,109.0,0.01986083984375,0.43714842719675867,101163.0,0.103515625,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.00025,0.5,fr_estimated,19,0.030698422335265926,0.0769367779071555,3.3007899763284954,11.85469811907532,87.0,0.019934326171875,0.43952897837143345,101275.0,0.111328125,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.00025,0.5,fr_estimated,2,0.03412738219483329,0.0818231330616845,4.192399121204138,12.413476748744838,101.0,0.019875732421875,0.43602730955387087,100925.0,0.103515625,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.00025,0.5,fr_estimated,3,0.03317095504456683,0.08495286806287784,3.7519668925634218,12.78690035023104,99.0,0.019927978515625,0.440276741177865,101542.0,0.0859375,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.00025,0.5,fr_estimated,4,0.03511946762804472,0.08860162778118176,3.9657354159607845,12.905168498049559,97.0,0.0198818359375,0.4388524775729297,102736.0,0.119140625,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.00025,0.5,fr_estimated,5,0.03420531610056175,0.0918279871754546,3.6484352699012,12.739158139641432,100.0,0.02000390625,0.44030448594006816,101039.0,0.099609375,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.00025,0.5,fr_estimated,6,0.03697591809233018,0.08553562073537285,3.9431905329743064,12.671548540940485,79.0,0.019919189453125,0.43914276268201474,100662.0,0.09765625,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.00025,0.5,fr_estimated,7,0.035601602754201774,0.08147148941738203,3.81448218490241,12.093697872136552,93.0,0.019946044921875,0.43708053103612327,99785.0,0.099609375,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.00025,0.5,fr_estimated,8,0.03687534888384691,0.08963354418684136,4.0987921482045095,12.565658453665542,81.0,0.019922119140625,0.4391439494258332,101237.0,0.099609375,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.00025,0.5,fr_estimated,9,0.037109953705491416,0.0909299167279773,3.870663127857736,12.627369043652187,100.0,0.01995068359375,0.4383377965759136,101090.0,0.107421875,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.00025,0.75,fr_estimated,0,0.0367278863128407,0.11192517382801741,3.204922391656833,7.974992545746203,108.0,0.012660888671875,0.2588183916664201,119785.0,0.115234375,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.75,fr_estimated,1,0.028630952208962047,0.10224945616929246,2.215807184643066,6.8774128693767,124.0,0.0129033203125,0.2638149987674779,115212.0,0.10546875,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.75,fr_estimated,10,0.032875118797947876,0.10072426288626211,2.941367427551752,7.4789502140189335,114.0,0.012923583984375,0.26164507293506334,116764.0,0.103515625,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.75,fr_estimated,11,0.038701325176339625,0.10462336564060103,3.6119556212961847,7.978694940411373,125.0,0.0129189453125,0.2635963128690988,116999.0,0.1015625,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.75,fr_estimated,12,0.027697507190008148,0.10244985675243394,2.571780335111211,7.030956691268034,111.0,0.01271875,0.2605039159232186,115445.0,0.091796875,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.75,fr_estimated,13,0.03755864276488129,0.10079566053562138,3.581834846210537,7.570826340064098,109.0,0.012662841796875,0.26069612818896815,114814.0,0.099609375,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.75,fr_estimated,14,0.0319938784485136,0.10841178028531023,2.8059727935733587,7.56503255764501,109.0,0.012610107421875,0.25785992830809445,118087.0,0.087890625,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.75,fr_estimated,15,0.029268729880841463,0.10324837269680595,2.5007574758812106,7.037286435664225,117.0,0.0128857421875,0.2639731795511342,115761.0,0.087890625,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.75,fr_estimated,16,0.03465980652913059,0.1093756586731733,3.207281734980085,7.845886425077717,108.0,0.012858154296875,0.26295165543179333,115445.0,0.11328125,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.75,fr_estimated,17,0.03331194687634638,0.10513338209355133,2.915245738639676,7.470262706512041,106.0,0.01292236328125,0.2646352741370528,115338.0,0.103515625,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.75,fr_estimated,18,0.02913173638075535,0.09403774151738908,3.0307861671732406,7.139725587495378,98.0,0.012551513671875,0.256297692211212,116253.0,0.10546875,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.75,fr_estimated,19,0.028416111928858023,0.0983432736943764,2.5932892191996237,6.590281955606556,109.0,0.012855712890625,0.26143465682876077,116437.0,0.083984375,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.75,fr_estimated,2,0.031987027013497635,0.11155243573440639,2.5042234849434086,6.668084314084728,122.0,0.01177734375,0.24180442345592035,119860.0,0.111328125,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.75,fr_estimated,3,0.03527795458085142,0.11546279483139371,2.7118801389423863,7.71914239167297,91.0,0.01299462890625,0.2638763869257969,114761.0,0.09765625,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.75,fr_estimated,4,0.03824664213013654,0.10555318829460143,3.748861756592071,7.890098483620931,122.0,0.01272021484375,0.26002380545795845,119237.0,0.09765625,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.75,fr_estimated,5,0.026660693496033155,0.09939192725270708,2.1852605648491212,6.171990611955199,110.0,0.012310302734375,0.25342176466214417,117064.0,0.09375,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.75,fr_estimated,6,0.02770705782711976,0.10083059291697241,2.413887650872746,7.039197461147891,114.0,0.013135498046875,0.2676707282395591,113656.0,0.0859375,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.75,fr_estimated,7,0.02769715336344617,0.09932389125220892,2.381716692218068,7.107825766868358,116.0,0.013118896484375,0.26474737565581447,114553.0,0.095703125,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.75,fr_estimated,8,0.033819341044308275,0.11124145795669961,2.630769956721495,7.289716050699209,119.0,0.012698486328125,0.2603815621114809,117464.0,0.08203125,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.75,fr_estimated,9,0.03140353459417653,0.10551589544001075,2.831117939445315,7.165402341650682,106.0,0.0131015625,0.26706192600083667,116324.0,0.111328125,15.0,512.0,80000.0,0.0005,0.5,20.085536923187668
0.00025,0.9,fr_estimated,0,0.037577005824137616,0.17341160576913223,2.824216901042865,9.001598474863759,120.0,0.00683544921875,0.1366287943893801,151120.0,0.099609375,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,fr_estimated,1,0.03630811987782321,0.17294248648635294,2.7550643503920487,8.935759072039604,118.0,0.006888916015625,0.13689677046287896,150823.0,0.1015625,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,fr_estimated,10,0.0300498573491168,0.16836881451249205,2.381305384180692,8.495956205970955,102.0,0.006899169921875,0.13741968046808695,147257.0,0.10546875,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,fr_estimated,11,0.03410714142058809,0.1674819049263277,2.675485671542323,8.619267307312391,98.0,0.006847900390625,0.13676893172720478,151029.0,0.09375,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,fr_estimated,12,0.03725017404680468,0.17386526905933633,2.7370356986727336,8.74756945235237,127.0,0.006811279296875,0.13661903857374733,149940.0,0.10546875,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,fr_estimated,13,0.033794586139009236,0.17412045697207515,2.5869456626177776,8.610863879759833,116.0,0.0067802734375,0.13375033889338142,150444.0,0.08984375,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,fr_estimated,14,0.03650079892956896,0.17535570413468984,2.8626545738256897,9.22106254519671,117.0,0.006974365234375,0.13936714827611357,150835.0,0.09765625,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,fr_estimated,15,0.03527034638879521,0.1710651058485464,2.4466945367163992,8.485215785025623,119.0,0.006981201171875,0.14044280143506704,150375.0,0.080078125,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,fr_estimated,16,0.03425477340880063,0.16774610016577568,2.546427480485183,8.364956962789215,100.0,0.006891845703125,0.13838952600938134,150261.0,0.095703125,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,fr_estimated,17,0.03450126435198358,0.17595117680818465,2.7003964316653954,9.00649706906956,98.0,0.0068896484375,0.13789881699632708,151518.0,0.099609375,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,fr_estimated,18,0.03134961649381153,0.17072877574289402,2.440833061639511,8.598952076541712,116.0,0.006887451171875,0.1375174596249736,151632.0,0.10546875,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,fr_estimated,19,0.03410011305028442,0.17320759078778705,2.5822902234401246,8.721790116239754,118.0,0.006859375,0.13759883824113853,147713.0,0.1015625,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,fr_estimated,2,0.03723915822457895,0.1791762235090633,2.5867901321062865,8.857143891903462,117.0,0.006828857421875,0.1365592785323179,150290.0,0.09765625,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,fr_estimated,3,0.03164332955537524,0.16983313852935028,2.544977472480806,8.846332326968895,115.0,0.0068466796875,0.1359353478553393,152145.0,0.103515625,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,fr_estimated,4,0.038432222035631805,0.17468320944874466,2.845782861717553,8.951239240830514,119.0,0.00677392578125,0.13480483823263442,152892.0,0.1015625,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,fr_estimated,5,0.03426597805544865,0.17000843256861833,2.6110673101553363,8.658934508270846,116.0,0.006784912109375,0.13474922267743672,148780.0,0.10546875,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,fr_estimated,6,0.025414532310279563,0.15742771829232147,2.1700986099103305,7.905227955078832,131.0,0.006815673828125,0.1366546410918972,148356.0,0.095703125,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,fr_estimated,7,0.029288210510371008,0.16290563928518995,2.39996614526272,8.473595159671717,132.0,0.006916259765625,0.13669484162800746,152993.0,0.09375,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,fr_estimated,8,0.03252309329420318,0.16761003419432977,2.6895811796372255,8.826938373654382,122.0,0.00676708984375,0.13498734944194704,151956.0,0.1015625,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.00025,0.9,fr_estimated,9,0.026947230784271164,0.16127880159542682,2.236029165937014,8.426104913507096,108.0,0.006936767578125,0.13785922787836746,149723.0,0.103515625,15.0,512.0,80000.0,0.0005,0.19999999999999996,36.59823444367799
0.0005,0.5,abf,0,0.026376565172189094,0.07225632947675326,2.3268689452951685,5.327459470926697,512.0,0.0,0.0,110537.0,0.0859375,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.0005,0.5,abf,1,0.02911879984728691,0.07193755362777701,2.2007527584381865,5.453121320066897,512.0,0.0,0.0,103856.0,0.083984375,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.0005,0.5,abf,10,0.02875129658584319,0.072601742143489,2.6126570449610895,5.52559378984791,512.0,0.0,0.0,107522.0,0.087890625,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.0005,0.5,abf,11,0.028695641812976874,0.07203581722619917,2.4377585138639937,5.878892230568948,512.0,0.0,0.0,107347.0,0.06640625,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.0005,0.5,abf,12,0.03201119539680025,0.07463225856409102,2.6052388671762015,5.779398581799613,512.0,0.0,0.0,111093.0,0.0859375,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
0.0005,0.5,abf,13,0.028525114277708836,0.07151534873030818,2.207292316105023,5.1877369784187115,512.0,0.0,0.0,110045.0,0.09375,15.0,512.0,80000.0,0.0005,1.0,7.38905609893065
