cell,method,verdict,rel_final,rel_final_lo,rel_final_hi,rel_integrated,win_rate_final
dist_pentane_b1_trans,fr_estimated,equivalent,0.0013262666383345267,-0.000321376175355345,0.0029739094520243982,0.0002104346984235216,0.5
dist_pentane_b1_trans,fr_oracle,equivalent,0.0007551488882926845,-0.000321376175355345,0.001831673951940714,0.00011934788644360269,0.5
dist_pentane_b1_trans,fr_uniform,equivalent,0.0007551488882926845,-0.000321376175355345,0.001831673951940714,0.00011934788644360269,0.5
dist_pentane_b1_trans,opes,POSITIVE,-0.4504721368160623,-0.4735189834222769,-0.4274252902098477,-0.34217516607614484,1.0
joint2d_pentane_b1_dispersed,fr_estimated,equivalent,0.0029139434809951808,0.0021007978220672113,0.0037270891399231506,0.0001429485100599684,0.0
joint2d_pentane_b1_dispersed,fr_oracle,equivalent,0.0,0.0,0.0,0.0,0.0
joint2d_pentane_b1_dispersed,fr_uniform,equivalent,0.0029139434809951808,0.0021007978220672113,0.0037270891399231506,0.0001429485100599684,0.0
joint2d_pentane_b1_dispersed,opes,harmful,0.4831067302393207,0.40066808720384967,0.5655453732747918,0.36214981761271925,0.0
