cell,method,metric,n_pairs,abf_med,method_med,delta_med,delta_lo,delta_hi,rel_med,rel_lo,rel_hi,win_rate
dist_pentane_b1_trans,fr_estimated,final_l2_F,2,4.926438902718729,4.932245756858748,0.0058068541400198015,-0.0017250268556123771,0.01333873513565198,0.0013262666383345267,-0.000321376175355345,0.0029739094520243982,0.5
dist_pentane_b1_trans,fr_oracle,final_l2_F,2,4.926438902718729,4.929684149478977,0.003245246760248399,-0.0017250268556123771,0.008215520376109176,0.0007551488882926845,-0.000321376175355345,0.001831673951940714,0.5
dist_pentane_b1_trans,fr_uniform,final_l2_F,2,4.926438902718729,4.929684149478977,0.003245246760248399,-0.0017250268556123771,0.008215520376109176,0.0007551488882926845,-0.000321376175355345,0.001831673951940714,0.5
dist_pentane_b1_trans,opes,final_l2_F,2,4.926438902718729,2.6970474905356245,-2.229391412183104,-2.5416724252895504,-1.917110399076658,-0.4504721368160623,-0.4735189834222769,-0.4274252902098477,1.0
joint2d_pentane_b1_dispersed,fr_estimated,final_l2_F,2,0.6563732841228109,0.6582789649779244,0.0019056808551133342,0.0013968730089251036,0.002414488701301565,0.0029139434809951808,0.0021007978220672113,0.0037270891399231506,0.0
joint2d_pentane_b1_dispersed,fr_oracle,final_l2_F,2,0.6563732841228109,0.6563732841228109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joint2d_pentane_b1_dispersed,fr_uniform,final_l2_F,2,0.6563732841228109,0.6582789649779244,0.0019056808551133342,0.0013968730089251036,0.002414488701301565,0.0029139434809951808,0.0021007978220672113,0.0037270891399231506,0.0
joint2d_pentane_b1_dispersed,opes,final_l2_F,2,0.6563732841228109,0.9741766277548907,0.31780334363207974,0.2595614253394949,0.3760452619246646,0.4831067302393207,0.40066808720384967,0.5655453732747918,0.0
dist_pentane_b1_trans,fr_estimated,integrated_l2_F,2,3.775320688143629,3.776046544911132,0.0007258567675028083,-0.00021562835695121407,0.0016673418919568306,0.0002104346984235216,-5.343547475265446e-05,0.0004743048715996977,0.5
dist_pentane_b1_trans,fr_oracle,integrated_l2_F,2,3.775320688143629,3.7757263439886604,0.00040565584503138297,-0.00021562835695121407,0.00102694004701398,0.00011934788644360269,-5.343547475265446e-05,0.00029213124763985984,0.5
dist_pentane_b1_trans,fr_uniform,integrated_l2_F,2,3.775320688143629,3.7757263439886604,0.00040565584503138297,-0.00021562835695121407,0.00102694004701398,0.00011934788644360269,-5.343547475265446e-05,0.00029213124763985984,0.5
dist_pentane_b1_trans,opes,integrated_l2_F,2,3.775320688143629,2.4872747590314725,-1.2880459291121567,-1.322186411644232,-1.2539054465800814,-0.34217516607614484,-0.35669556718228573,-0.3276547649700039,1.0
joint2d_pentane_b1_dispersed,fr_estimated,integrated_l2_F,2,0.6667527690118765,0.6668480530546321,9.528404275566116e-05,6.984365044626628e-05,0.00012072443506505603,0.0001429485100599684,0.00010464021899028081,0.00018125680112965602,0.0
joint2d_pentane_b1_dispersed,fr_oracle,integrated_l2_F,2,0.6667527690118765,0.6667527690118765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joint2d_pentane_b1_dispersed,fr_uniform,integrated_l2_F,2,0.6667527690118765,0.6668480530546321,9.528404275566116e-05,6.984365044626628e-05,0.00012072443506505603,0.0001429485100599684,0.00010464021899028081,0.00018125680112965602,0.0
joint2d_pentane_b1_dispersed,opes,integrated_l2_F,2,0.6667527690118765,0.908392826149614,0.2416400571377375,0.07686190354926636,0.40641821072620865,0.36214981761271925,0.11540118418088792,0.6088984510445505,0.0
