run_id,config_id,method,target_type,seed,gamma,eta,burnin_fraction,stop_fraction,fr_every,step,t,l2_F,l2_Fprime,marginal_l2_uniform,marginal_l2_target,marginal_l2_physical_ref,barrier_crossings,n_unique_ancestors,gamma_eff,fr_applied,fr_event_fraction,fr_event_fraction_max,fr_events_total,score_mean,score_std,score_min,score_max,deltaF_hat,deltaF_ref,deltaF_error,barrier_height_error,l2_F_R12,l2_Fprime_R12,l2_F_full,l2_Fprime_full,l2_F_legacy,l2_Fprime_legacy,l2_F_barrier,l2_Fprime_barrier,ancestor_ess,max_clone_multiplicity,max_clone_weight,cumulative_fr_events,cumulative_replacements,score_clipped_fraction,score_raw_q01,score_applied_q01,score_raw_q10,score_applied_q10,score_raw_q50,score_applied_q50,score_raw_q90,score_applied_q90,score_raw_q99,score_applied_q99,h,ramp_fraction,x_l2_to_target,x_l2_to_uniform,x_l2_to_physical_ref,fr_score_std,fr_score_max,left_frac,barrier_frac,right_frac
abf_only|tt=none|g=0|eta=0.1|bi=0|sf=1|fe=1|seed=2000,abf_only|tt=none|g=0|eta=0.1|bi=0|sf=1|fe=1,abf_only,none,2000,0.0,0.1,0.0,1.0,1,0,0.0,2.906603863987052,6.564657815288973,0.0505126248782541,0.0505126248782542,0.410522117668845,0,256,0.0,False,0.0,0.0,0,,,,,0.0,0.2136588086310551,0.2136588086310551,1.8839792970692677,0.7722826132658906,3.487298309594125,5.408116675855963,9.381946420303988,2.906603863987052,6.564657815288973,0.037083496902375,0.7293641473133242,256.0,1,0.00390625,0,0,,,,,,,,,,,,0.05,0.1,0.0505126248782542,0.0505126248782541,0.410522117668845,,,0.32421875,0.16015625,0.36328125
abf_only|tt=none|g=0|eta=0.1|bi=0|sf=1|fe=1|seed=2000,abf_only|tt=none|g=0|eta=0.1|bi=0|sf=1|fe=1,abf_only,none,2000,0.0,0.1,0.0,1.0,1,500,1.0,0.5349147824828355,1.385443619815084,0.0883242214223748,0.2883490346731219,0.3905227035352366,537,256,0.0,False,0.0,0.0,0,,,,,-0.155375316025438,0.2136588086310551,0.3690341246564932,1.4297616798721973,0.6029856415906586,1.4946065450121764,0.5436211664468164,1.2767247609320511,0.5349147824828355,1.385443619815084,0.0637398515223093,0.9915604421172812,256.0,1,0.00390625,0,0,,,,,,,,,,,,0.05,0.1,0.2883490346731219,0.0883242214223748,0.3905227035352366,,,0.34765625,0.1484375,0.4296875
abf_only|tt=none|g=0|eta=0.1|bi=0|sf=1|fe=1|seed=2000,abf_only|tt=none|g=0|eta=0.1|bi=0|sf=1|fe=1,abf_only,none,2000,0.0,0.1,0.0,1.0,1,1000,2.0,0.4712762515831683,1.2282796183478422,0.1001488530496636,0.3292844511921957,0.3854840930641793,989,256,0.0,False,0.0,0.0,0,,,,,-0.1464871984070193,0.2136588086310551,0.3601460070380744,1.2606246461354742,0.5347967492124909,1.3753251969986586,0.4644680343794107,1.1306277942372351,0.4712762515831683,1.2282796183478422,0.0732742658348811,1.0901890275628885,256.0,1,0.00390625,0,0,,,,,,,,,,,,0.05,0.1,0.3292844511921957,0.1001488530496636,0.3854840930641793,,,0.37890625,0.12890625,0.453125
abf_only|tt=none|g=0|eta=0.1|bi=0|sf=1|fe=1|seed=2000,abf_only|tt=none|g=0|eta=0.1|bi=0|sf=1|fe=1,abf_only,none,2000,0.0,0.1,0.0,1.0,1,1500,3.0,0.4167029769764061,1.096268099408771,0.0997253930834938,0.3377444989946672,0.3701034270209002,1366,256,0.0,False,0.0,0.0,0,,,,,-0.1023873149534253,0.2136588086310551,0.3160461235844805,1.122301003946092,0.4753181983541932,1.2539043564768475,0.4026239542154221,1.0096624198753614,0.4167029769764061,1.096268099408771,0.0731091451713012,1.0729494713877548,256.0,1,0.00390625,0,0,,,,,,,,,,,,0.05,0.1,0.3377444989946672,0.0997253930834938,0.3701034270209002,,,0.42578125,0.09765625,0.44921875
abf_only|tt=none|g=0|eta=0.1|bi=0|sf=1|fe=1|seed=2000,abf_only|tt=none|g=0|eta=0.1|bi=0|sf=1|fe=1,abf_only,none,2000,0.0,0.1,0.0,1.0,1,2000,4.0,0.3815040580883387,1.0053039127115169,0.10633373790052,0.3321978535441034,0.357486989140405,1619,256,0.0,False,0.0,0.0,0,,,,,-0.0937088853768131,0.2136588086310551,0.3073676940078682,1.0262384854063245,0.435332517127721,1.1687973364655535,0.3620732117630565,0.925072616613072,0.3815040580883387,1.0053039127115169,0.071560689676803,1.0558396632855382,256.0,1,0.00390625,0,0,,,,,,,,,,,,0.05,0.1,0.3321978535441034,0.10633373790052,0.357486989140405,,,0.42578125,0.06640625,0.453125
abf_only|tt=none|g=0|eta=0.1|bi=0|sf=1|fe=1|seed=2000,abf_only|tt=none|g=0|eta=0.1|bi=0|sf=1|fe=1,abf_only,none,2000,0.0,0.1,0.0,1.0,1,2500,5.0,0.3491915740131321,0.9303790713806456,0.1046694966283571,0.3408597840101769,0.3634442522111148,1810,256,0.0,False,0.0,0.0,0,,,,,-0.058202920468716,0.2136588086310551,0.2718617290997711,0.9461699682872664,0.3999716839930585,1.0890551298527726,0.3283035208872149,0.8556154919895356,0.3491915740131321,0.9303790713806456,0.0709477307260389,1.0383474907031265,256.0,1,0.00390625,0,0,,,,,,,,,,,,0.05,0.1,0.3408597840101769,0.1046694966283571,0.3634442522111148,,,0.4140625,0.078125,0.4453125
abf_only|tt=none|g=0|eta=0.1|bi=0|sf=1|fe=1|seed=2000,abf_only|tt=none|g=0|eta=0.1|bi=0|sf=1|fe=1,abf_only,none,2000,0.0,0.1,0.0,1.0,1,3000,6.0,0.3318462472524428,0.8660920461037396,0.0985877050003735,0.361030028126207,0.3740363909159808,2228,256,0.0,False,0.0,0.0,0,,,,,-0.09091176764543,0.2136588086310551,0.3045705762764852,0.8763505303344676,0.3754949430733126,1.0191288066353008,0.3134344463630363,0.7965839967616566,0.3318462472524428,0.8660920461037396,0.0697980946588388,1.009943925084568,256.0,1,0.00390625,0,0,,,,,,,,,,,,0.05,0.1,0.361030028126207,0.0985877050003735,0.3740363909159808,,,0.41796875,0.08984375,0.43359375
abf_only|tt=none|g=0|eta=0.1|bi=0|sf=1|fe=1|seed=2000,abf_only|tt=none|g=0|eta=0.1|bi=0|sf=1|fe=1,abf_only,none,2000,0.0,0.1,0.0,1.0,1,3500,7.0,0.3200207341194472,0.8202975273812545,0.0971363337695442,0.3518598197621264,0.3606728236539412,2561,256,0.0,False,0.0,0.0,0,,,,,-0.1104785320808012,0.2136588086310551,0.3241373407118564,0.8300674932037899,0.359532162789352,0.9702014511000796,0.3025478365959917,0.7541383568700968,0.3200207341194472,0.8202975273812545,0.0699867673538122,0.9987188219454936,256.0,1,0.00390625,0,0,,,,,,,,,,,,0.05,0.1,0.3518598197621264,0.0971363337695442,0.3606728236539412,,,0.40625,0.0859375,0.421875
abf_only|tt=none|g=0|eta=0.1|bi=0|sf=1|fe=1|seed=2000,abf_only|tt=none|g=0|eta=0.1|bi=0|sf=1|fe=1,abf_only,none,2000,0.0,0.1,0.0,1.0,1,4000,8.0,0.3075596459233336,0.7768005979451713,0.0730352601749969,0.365713932652309,0.3760955137108885,2854,256,0.0,False,0.0,0.0,0,,,,,-0.1213445140971991,0.2136588086310551,0.3350033227282543,0.7849197112558474,0.3435456455723134,0.9221616051231656,0.2912295749409548,0.7135383369964585,0.3075596459233336,0.7768005979451713,0.0691111009491468,0.97614496264897,256.0,1,0.00390625,0,0,,,,,,,,,,,,0.05,0.1,0.365713932652309,0.0730352601749969,0.3760955137108885,,,0.40625,0.0859375,0.43359375
abf_only|tt=none|g=0|eta=0.1|bi=0|sf=1|fe=1|seed=2000,abf_only|tt=none|g=0|eta=0.1|bi=0|sf=1|fe=1,abf_only,none,2000,0.0,0.1,0.0,1.0,1,4500,9.0,0.294143123346015,0.7414872516056159,0.0847190315177007,0.3682847437722736,0.3799794560101879,3105,256,0.0,False,0.0,0.0,0,,,,,-0.1126265225114018,0.2136588086310551,0.3262853311424569,0.747011309749887,0.3281264341882238,0.8819233065483728,0.2782089639684115,0.6809697412531123,0.294143123346015,0.7414872516056159,0.0686885447759697,0.9608442623478132,256.0,1,0.00390625,0,0,,,,,,,,,,,,0.05,0.1,0.3682847437722736,0.0847190315177007,0.3799794560101879,,,0.39453125,0.09765625,0.40625
