run_id,config_id,method,target_type,seed,gamma,eta,burnin_fraction,stop_fraction,fr_every,step,t,dtau,p_event_mean,p_event_max,replacements,event_fraction,s_min,s_max,s_absmax,s_span,kl_before,kl_after,ess_anc_before,ess_anc_after,wmax_before,wmax_after,retention,logp_floored_fraction,s_q01,s_q10,s_q50,s_q90,s_q99
abf_fr_physical|tt=physical|g=0.002|eta=0.1|bi=0.2|sf=0.8|fe=100|seed=2000,abf_fr_physical|tt=physical|g=0.002|eta=0.1|bi=0.2|sf=0.8|fe=100,abf_fr_physical,physical,2000,0.002,0.1,0.2,0.8,100,10000,20.0,0.0004,0.0069282015593739,0.0239727492674061,2,0.0078125,-17.870914328544234,60.66193031562016,60.66193031562016,78.5328446441644,10.12798674809816,10.020743261158534,1.0,0.9846153846153848,0.00390625,0.0078125,0.9846153846153848,0.0,-17.848659949374877,-17.306452370721388,-12.576528637989576,36.24455159169844,55.96536713335893
abf_fr_physical|tt=physical|g=0.002|eta=0.1|bi=0.2|sf=0.8|fe=100|seed=2000,abf_fr_physical|tt=physical|g=0.002|eta=0.1|bi=0.2|sf=0.8|fe=100,abf_fr_physical,physical,2000,0.002,0.1,0.2,0.8,100,10100,20.2,0.0004,0.0067079621874133,0.0233165027673457,3,0.01171875,-17.6638039043222,58.98158281548408,58.98158281548408,76.64538671980628,10.178693400113884,10.075078830235954,0.9846153846153848,0.9696969696969696,0.0078125,0.0078125,0.9848484848484848,0.0,-17.652606621135234,-16.95509185832867,-9.884085133604376,34.0157342785398,58.15479695446125
abf_fr_physical|tt=physical|g=0.002|eta=0.1|bi=0.2|sf=0.8|fe=100|seed=2000,abf_fr_physical|tt=physical|g=0.002|eta=0.1|bi=0.2|sf=0.8|fe=100,abf_fr_physical,physical,2000,0.002,0.1,0.2,0.8,100,10200,20.4,0.0004,0.0068019529120216,0.0234886542737142,2,0.0078125,-18.719870170180027,59.42227491395763,59.42227491395763,78.14214508413765,10.343541825828924,10.353728770160098,0.9696969696969696,0.9552238805970148,0.0078125,0.0078125,0.9850746268656716,0.0,-18.605029636105453,-17.13879214467482,-11.587881920457669,34.67235364596672,57.51162736597144
abf_fr_physical|tt=physical|g=0.002|eta=0.1|bi=0.2|sf=0.8|fe=100|seed=2000,abf_fr_physical|tt=physical|g=0.002|eta=0.1|bi=0.2|sf=0.8|fe=100,abf_fr_physical,physical,2000,0.002,0.1,0.2,0.8,100,10300,20.6,0.0004,0.0069164823312706,0.0236043287663357,0,0.0,-17.80646700171579,59.71843466901056,59.71843466901056,77.52490167072635,9.955221999594084,9.955221999594084,0.9552238805970148,0.9552238805970148,0.0078125,0.0078125,1.0,0.0,-17.796307935377623,-17.082484748601242,-11.559873737461132,38.18919795405088,57.06862391886322
abf_fr_physical|tt=physical|g=0.002|eta=0.1|bi=0.2|sf=0.8|fe=100|seed=2000,abf_fr_physical|tt=physical|g=0.002|eta=0.1|bi=0.2|sf=0.8|fe=100,abf_fr_physical,physical,2000,0.002,0.1,0.2,0.8,100,10400,20.8,0.0004,0.006619715783725,0.0240384568397431,0,0.0,-17.909029773248353,60.83023961270074,60.83023961270074,78.73926938594909,10.17303756413554,10.17303756413554,0.9552238805970148,0.9552238805970148,0.0078125,0.0078125,1.0,0.0,-17.88665996166531,-16.808833975159914,-10.899456598552458,34.30288982700536,58.36942636069667
abf_fr_physical|tt=physical|g=0.002|eta=0.1|bi=0.2|sf=0.8|fe=100|seed=2000,abf_fr_physical|tt=physical|g=0.002|eta=0.1|bi=0.2|sf=0.8|fe=100,abf_fr_physical,physical,2000,0.002,0.1,0.2,0.8,100,10500,21.0,0.0004,0.0065018294180337,0.0238156101985462,2,0.0078125,-17.773718299841683,60.25946609008106,60.25946609008106,78.03318438992275,10.365225488947551,10.408463816212732,0.9552238805970148,0.9411764705882352,0.0078125,0.0078125,0.9852941176470588,0.0,-17.61842342660966,-16.672067996584214,-10.691598364339043,30.579401720533028,56.56919776106838
abf_fr_physical|tt=physical|g=0.002|eta=0.1|bi=0.2|sf=0.8|fe=100|seed=2000,abf_fr_physical|tt=physical|g=0.002|eta=0.1|bi=0.2|sf=0.8|fe=100,abf_fr_physical,physical,2000,0.002,0.1,0.2,0.8,100,10600,21.2,0.0004,0.0063671300911548,0.023843879358962,1,0.00390625,-17.749284778516433,60.33186422008588,60.33186422008588,78.08114899860232,10.39652996222572,10.304107448414834,0.9411764705882352,0.9343065693430656,0.0078125,0.0078125,0.9927007299270072,0.0,-17.6503046141169,-16.45195921375363,-10.30174993218938,32.340253107613314,56.60287929566944
abf_fr_physical|tt=physical|g=0.002|eta=0.1|bi=0.2|sf=0.8|fe=100|seed=2000,abf_fr_physical|tt=physical|g=0.002|eta=0.1|bi=0.2|sf=0.8|fe=100,abf_fr_physical,physical,2000,0.002,0.1,0.2,0.8,100,10700,21.4,0.0004,0.0063720089966187,0.0234916726622501,0,0.0,-17.542322781371233,59.43000240533307,59.43000240533307,76.9723251867043,10.18347913328084,10.18347913328084,0.9343065693430656,0.9343065693430656,0.0078125,0.0078125,1.0,0.0,-17.45307624183431,-16.42465639692655,-11.176559174788755,34.166912424909626,55.83581837917876
abf_fr_physical|tt=physical|g=0.002|eta=0.1|bi=0.2|sf=0.8|fe=100|seed=2000,abf_fr_physical|tt=physical|g=0.002|eta=0.1|bi=0.2|sf=0.8|fe=100,abf_fr_physical,physical,2000,0.002,0.1,0.2,0.8,100,10800,21.6,0.0004,0.0067005020344352,0.0240436831760639,1,0.00390625,-17.89669432645402,60.84362730802322,60.84362730802322,78.74032163447724,10.37453169115664,10.37500026387728,0.9343065693430656,0.927536231884058,0.0078125,0.0078125,0.992753623188406,0.0,-17.87923368531452,-17.330227453689798,-10.244029222135012,34.044564427818244,58.7297250252236
abf_fr_physical|tt=physical|g=0.002|eta=0.1|bi=0.2|sf=0.8|fe=100|seed=2000,abf_fr_physical|tt=physical|g=0.002|eta=0.1|bi=0.2|sf=0.8|fe=100,abf_fr_physical,physical,2000,0.002,0.1,0.2,0.8,100,10900,21.8,0.0004,0.006692787723598,0.0238502071562097,2,0.0078125,-18.011466628752075,60.34807017736959,60.34807017736959,78.35953680612167,10.151279459030844,10.117216770346058,0.927536231884058,0.9078014184397164,0.0078125,0.01171875,0.9787234042553192,0.0,-17.990902722375633,-17.13026713266428,-11.008001239930628,35.19193478966157,57.74218960769745
