stage,physics_tag,method,beta,h,M,z,F,Fp,p,q,neff,ref_F,ref_Fp,ref_p
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.002515723230317235,-2.0297632813453674,5.469780683517456,0.5669459104537964,0.714285671710968,61008132.0,-2.149151086807251,5.328125476837158,1.3367642901849197
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.011320754885673523,-1.9795401990413666,5.93803596496582,0.568150207400322,0.714285671710968,61362417.0,-2.0987448692321777,5.794693946838379,1.2710530974545047
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.02012578584253788,-1.9253937005996704,6.360950827598572,0.5700613856315613,0.714285671710968,61711018.0,-2.0483386516571045,6.261263370513916,1.2085720634601942
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.028930816799402237,-1.8677217662334442,6.73881733417511,0.5725265145301819,0.714285671710968,62052858.0,-1.9917211532592773,6.648934841156006,1.142046754725662
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.03773584961891174,-1.8069207668304443,7.07170569896698,0.5753865540027618,0.714285671710968,62386331.0,-1.9302233457565308,6.974617004394531,1.0739293845630757
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.04654087871313095,-1.7433856427669525,7.359843611717224,0.5784801989793777,0.714285671710968,62709294.0,-1.8687258958816528,7.300298690795898,1.0098752355949447
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.05534591153264046,-1.6775088608264923,7.603590130805969,0.581648588180542,0.714285671710968,63020169.0,-1.8044763803482056,7.575009346008301,0.9470316912900856
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.06415094435214996,-1.609678953886032,7.803497314453125,0.5847407877445221,0.714285671710968,63316490.0,-1.7357370853424072,7.766558647155762,0.8841204089237655
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.07295597344636917,-1.5402799844741821,7.959967613220215,0.5876192152500153,0.714285671710968,63596317.0,-1.666998028755188,7.958106994628906,0.8253885176483532
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.08176100999116898,-1.469694197177887,8.073096752166748,0.5901649445295334,0.714285671710968,63857004.0,-1.5975807905197144,8.121484756469727,0.770035769549449
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.09056603908538818,-1.3983051776885986,8.142411947250366,0.5922823697328568,0.714285671710968,64095504.0,-1.525450587272644,8.1721830368042,0.716448784414229
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.09937106817960739,-1.326502948999405,8.166948080062866,0.5939025282859802,0.714285671710968,64306345.0,-1.4533201456069946,8.222882270812988,0.666590772281902
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.1081760972738266,-1.2546880543231964,8.145304679870605,0.5949849039316177,0.714285671710968,64484001.0,-1.381203055381775,8.270602226257324,0.6202106836105864
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.1169811338186264,-1.183274269104004,8.075801610946655,0.5955179035663605,0.714285671710968,64622503.0,-1.3097383975982666,8.172334671020508,0.5774342452115002
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.1257861703634262,-1.1126925945281982,7.956336617469788,0.59551702439785,0.714285671710968,64717368.0,-1.2382739782333374,8.074066162109375,0.5376082609507522
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.13459119200706482,-1.0433940589427948,7.784331679344177,0.5950220823287964,0.714285671710968,64766592.0,-1.166809320449829,7.975799083709717,0.5005289792403473
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.14339622855186462,-0.9758533984422684,7.557033181190491,0.5940927565097809,0.714285671710968,64770483.0,-1.0994906425476074,7.746495246887207,0.4679431526096859
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.15220126509666443,-0.9105701893568039,7.271596550941467,0.5928037017583847,0.714285671710968,64731171.0,-1.032961368560791,7.492231845855713,0.43782423757722183
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.16100628674030304,-0.8480666279792786,6.925638198852539,0.5912390351295471,0.714285671710968,64653383.0,-0.9664326310157776,7.23797082901001,0.4096441304282874
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.16981132328510284,-0.7888807654380798,6.517996430397034,0.5894871652126312,0.714285671710968,64541076.0,-0.9062346816062927,6.867103099822998,0.38571195441735184
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.17861634492874146,-0.7335519194602966,6.049546599388123,0.5876362025737762,0.714285671710968,64401561.0,-0.8492985367774963,6.436169624328613,0.36436449044048974
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.18742138147354126,-0.6825958490371704,5.524771332740784,0.5857699811458588,0.714285671710968,64244997.0,-0.7923622727394104,6.005234718322754,0.34419847387956476
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.19622641801834106,-0.6364639401435852,4.953762173652649,0.5839651674032211,0.714285671710968,64084038.0,-0.7423951029777527,5.490200996398926,0.3274224654036102
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.20503143966197968,-0.5954875200986862,4.353727459907532,0.5822896957397461,0.714285671710968,63934654.0,-0.6999778151512146,4.884060382843018,0.3138245250752819
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.21383647620677948,-0.559814840555191,3.749072313308716,0.580801248550415,0.714285671710968,63814763.0,-0.6575605273246765,4.277920246124268,0.3007913107529864
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.22264151275157928,-0.52935491502285,3.1696786284446716,0.5795476883649826,0.714285671710968,63742358.0,-0.6199696660041809,3.6907289028167725,0.28969418822386167
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.2314465343952179,-0.5037469118833542,2.646996319293976,0.5785669982433319,0.714285671710968,63733814.0,-0.5936400294303894,3.1477503776550293,0.2821661852158841
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.2402515709400177,-0.48236869275569916,2.20891535282135,0.5778880715370178,0.714285671710968,63798900.0,-0.5673103928565979,2.6047720909118652,0.27483380514958716
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.2490566074848175,-0.4643900915980339,1.8747935593128204,0.5775313079357147,0.714285671710968,63944691.0,-0.5421341061592102,2.109734535217285,0.2680008851673362
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.2578616440296173,-0.4488612860441208,1.6524655520915985,0.577509418129921,0.714285671710968,64169632.0,-0.5254150629043579,1.9662461280822754,0.2635574155612666
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.2666666805744171,-0.4348164573311806,1.5377155244350433,0.5778278559446335,0.714285671710968,64467346.0,-0.5086959600448608,1.8227572441101074,0.25918760348002035
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.27547168731689453,-0.42137082666158676,1.5163631439208984,0.5784851163625717,0.714285671710968,64826694.0,-0.4919770061969757,1.679269790649414,0.25489028136426933
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.28427672386169434,-0.40779200196266174,1.5679687559604645,0.5794730260968208,0.714285671710968,65234984.0,-0.47453948855400085,1.856855034828186,0.25048415518337164
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.29308176040649414,-0.393536701798439,1.6700214743614197,0.5807766690850258,0.714285671710968,65679312.0,-0.4570562243461609,2.0549325942993164,0.2461429344521394
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.30188679695129395,-0.378253236413002,1.8015062808990479,0.5823745876550674,0.714285671710968,66146827.0,-0.43957284092903137,2.2530112266540527,0.2418769239671157
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.31069183349609375,-0.3617577403783798,1.945338875055313,0.5842388570308685,0.714285671710968,66627634.0,-0.41740426421165466,2.4846742153167725,0.2365738547495243
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.31949687004089355,-0.3439951241016388,2.0893123149871826,0.5863358229398727,0.714285671710968,67113231.0,-0.3937559723854065,2.7269446849823,0.2310449197928029
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.32830187678337097,-0.32499825954437256,2.225692093372345,0.5886264741420746,0.714285671710968,67598864.0,-0.3701077401638031,2.969214916229248,0.22564521426250586
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.3371069133281708,-0.30485378205776215,2.3499792218208313,0.5910678505897522,0.714285671710968,68080614.0,-0.3436613380908966,3.130324363708496,0.2197559286569891
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.3459119498729706,-0.28368058800697327,2.459358811378479,0.5936140716075897,0.714285671710968,68556292.0,-0.31518852710723877,3.232665538787842,0.21358709835810452
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.3547169864177704,-0.2616206556558609,2.5513983368873596,0.5962185263633728,0.714285671710968,69025250.0,-0.28671586513519287,3.3350062370300293,0.2075914659579848
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.3635220229625702,-0.2388390749692917,2.623269200325012,0.5988352596759796,0.714285671710968,69487018.0,-0.25803256034851074,3.3705062866210938,0.20172164207795906
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.3723270297050476,-0.2155286818742752,2.671537220478058,0.6014212816953659,0.714285671710968,69942188.0,-0.2290339469909668,3.3057498931884766,0.1959559960744842
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.3811320662498474,-0.1919146478176117,2.6922196745872498,0.6039383262395859,0.714285671710968,70390878.0,-0.2000349462032318,3.240992307662964,0.19035507110273406
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.3899371027946472,-0.16825860738754272,2.6810778379440308,0.6063546985387802,0.714285671710968,70832008.0,-0.17177970707416534,3.151615619659424,0.18505181820871155
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.398742139339447,-0.14485867321491241,2.634049355983734,0.6086467504501343,0.714285671710968,71263068.0,-0.14616058766841888,2.9749510288238525,0.18037116667223116
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.4075471758842468,-0.12204538285732269,2.547824203968048,0.6107998192310333,0.714285671710968,71682216.0,-0.12054161727428436,2.7982873916625977,0.17580893249001467
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.41635221242904663,-0.10017220675945282,2.420508086681366,0.612808957695961,0.714285671710968,72083220.0,-0.0951697900891304,2.6180949211120605,0.17140444979627184
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.42515721917152405,-0.07960288226604462,2.2516772150993347,0.6146789938211441,0.714285671710968,72462424.0,-0.07573186606168747,2.3532490730285645,0.16810487545087904
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.43396225571632385,-0.0606975257396698,2.042538106441498,0.6164241135120392,0.714285671710968,72815774.0,-0.05629405751824379,2.088404655456543,0.1648688376960766
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.44276729226112366,-0.04380044341087341,1.795511394739151,0.6180669367313385,0.714285671710968,73138920.0,-0.03685612604022026,1.8235585689544678,0.1616950741540097
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.45157232880592346,-0.029230564832687378,1.5139313638210297,0.619637206196785,0.714285671710968,73430530.0,-0.024922728538513184,1.4782233238220215,0.1597769700716968
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.46037736535072327,-0.017274826765060425,1.2017282545566559,0.6211700141429901,0.714285671710968,73689510.0,-0.014210798777639866,1.119783878326416,0.15807458458614027
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.46918240189552307,-0.008183896541595459,0.8631916046142578,0.6227037012577057,0.714285671710968,73917784.0,-0.003498935606330633,0.7613465189933777,0.15639034802562515
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.4779874086380005,-0.0021694302558898926,0.5029541850090027,0.6242776662111282,0.714285671710968,74117308.0,-5.315686576068401e-05,0.3713838458061218,0.1558523888655698
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.4867924451828003,0.000599592924118042,0.12601042911410332,0.6259297877550125,0.714285671710968,74292320.0,-2.6578514734865166e-05,-0.03341376781463623,0.1558482466211176
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.4955974817276001,0.0,-0.26220038905739784,0.6276940405368805,0.714285671710968,74446580.0,0.0,-0.4382137656211853,0.15584410446124483
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.5044025182723999,-0.004041999578475952,-0.6559125185012817,0.629598081111908,0.714285671710968,74584638.0,-0.005637996830046177,-0.842821478843689,0.15672523459859966
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.5132075548171997,-0.011549532413482666,-1.0493702292442322,0.6316612809896469,0.714285671710968,74711978.0,-0.01694050058722496,-1.2472418546676636,0.15850667053032724
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.5220125913619995,-0.02249738574028015,-1.4373581409454346,0.6338929384946823,0.714285671710968,74834236.0,-0.028242936357855797,-1.651659607887268,0.1603083444656425
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.5308176279067993,-0.03681857883930206,-1.815595120191574,0.6362913995981216,0.714285671710968,74957240.0,-0.042920421808958054,-2.0383150577545166,0.16267862015072793
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.5396226644515991,-0.054412975907325745,-2.180844247341156,0.6388437300920486,0.714285671710968,75086516.0,-0.06476947665214539,-2.387220859527588,0.16627210845152143
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.5484277009963989,-0.07515539228916168,-2.530646800994873,0.6415261477231979,0.714285671710968,75225946.0,-0.08661839365959167,-2.7361247539520264,0.16994495166381024
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.557232677936554,-0.09890119731426239,-2.863040566444397,0.6443053483963013,0.714285671710968,75378360.0,-0.10966528207063675,-3.0728986263275146,0.17390713664068624
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.5660377144813538,-0.12548963725566864,-3.1763293147087097,0.6471407860517502,0.714285671710968,75545386.0,-0.1400705873966217,-3.3351645469665527,0.1792760442507608
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.5748427510261536,-0.15474656224250793,-3.469168782234192,0.6499872356653214,0.714285671710968,75728730.0,-0.17047609388828278,-3.5974321365356445,0.18481073938932796
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.5836477875709534,-0.18648859858512878,-3.7408530712127686,0.6527980118989944,0.714285671710968,75928234.0,-0.20088140666484833,-3.8596982955932617,0.19051626735759417
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.5924528241157532,-0.2205304205417633,-3.9915019869804382,0.6555284112691879,0.714285671710968,76142540.0,-0.2375423163175583,-4.065224647521973,0.19763037507731354
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.601257860660553,-0.25669054687023163,-4.221997499465942,0.6581385582685471,0.714285671710968,76369430.0,-0.27446359395980835,-4.268385887145996,0.20506351720436522
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.6100628972053528,-0.2947978228330612,-4.433791518211365,0.660596176981926,0.714285671710968,76606560.0,-0.3113851249217987,-4.471549034118652,0.2127762836261173
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.6188679337501526,-0.33469419181346893,-4.628379583358765,0.6628784984350204,0.714285671710968,76852928.0,-0.35228419303894043,-4.641901969909668,0.22165904551211088
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.6276729702949524,-0.3762350082397461,-4.807315945625305,0.6649732142686844,0.714285671710968,77106086.0,-0.39430540800094604,-4.803002834320068,0.23117189898077628
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.6364780068397522,-0.41928817331790924,-4.9718955755233765,0.6668786853551865,0.714285671710968,77365578.0,-0.43632662296295166,-4.964103698730469,0.2410930118142117
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.645283043384552,-0.4637314900755882,-5.123080730438232,0.6686029583215714,0.714285671710968,77631396.0,-0.4807615280151367,-5.104307174682617,0.25204753614663994
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.6540880799293518,-0.5094510316848755,-5.261778712272644,0.6701624691486359,0.714285671710968,77901038.0,-0.5268059372901917,-5.230581283569336,0.2639242458680691
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.6628930568695068,-0.5563405454158783,-5.388834595680237,0.6715800166130066,0.714285671710968,78172380.0,-0.5728497505187988,-5.356853008270264,0.27636043225711204
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.6716980934143066,-0.6043017506599426,-5.505201458930969,0.6728826016187668,0.714285671710968,78443270.0,-0.6203112602233887,-5.478272438049316,0.28979316298753816
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.6805031299591064,-0.6532467007637024,-5.612289071083069,0.6740997433662415,0.714285671710968,78710294.0,-0.6697292327880859,-5.592988014221191,0.3044739124246407
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.6893081665039062,-0.7031005322933197,-5.7116522789001465,0.6752617210149765,0.714285671710968,78971868.0,-0.7191475629806519,-5.707704544067383,0.3198984943092813
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.698113203048706,-0.7538020610809326,-5.804903268814087,0.6763989478349686,0.714285671710968,79227912.0,-0.7693019509315491,-5.819955825805664,0.3363519655239191
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.7069182395935059,-0.805304080247879,-5.893408179283142,0.677541509270668,0.714285671710968,79478146.0,-0.8217883110046387,-5.924405574798584,0.35447736314751044
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.7157232761383057,-0.8575678616762161,-5.9779292345047,0.6787200272083282,0.714285671710968,79723064.0,-0.874275267124176,-6.0288567543029785,0.3735797282589056
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.7245283126831055,-0.9105588048696518,-6.05858039855957,0.6799662411212921,0.714285671710968,79962280.0,-0.9269202947616577,-6.132108688354492,0.393773736686474
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.7333333492279053,-0.964240312576294,-6.134776473045349,0.6813146620988846,0.714285671710968,80195244.0,-0.9820518493652344,-6.216601371765137,0.41609268110908815
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.7421383857727051,-1.0185687243938446,-6.205533504486084,0.6828035712242126,0.714285671710968,80421152.0,-1.0371841192245483,-6.301095008850098,0.4396769692258594
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.7509434223175049,-1.073491632938385,-6.269794344902039,0.684475913643837,0.714285671710968,80636450.0,-1.0923155546188354,-6.385587215423584,0.46459763588515796
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.7597483992576599,-1.1289458572864532,-6.326233386993408,0.6863797754049301,0.714285671710968,80838616.0,-1.1491605043411255,-6.443742752075195,0.49177273131571614
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.7685534358024597,-1.184856116771698,-6.3733755350112915,0.688567116856575,0.714285671710968,81027038.0,-1.206238865852356,-6.498307704925537,0.5206588574178329
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.7773584723472595,-1.2411329448223114,-6.409497618675232,0.6910923719406128,0.714285671710968,81200300.0,-1.2633172273635864,-6.552872180938721,0.5512417190810185
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.7861635088920593,-1.2976717054843903,-6.432865500450134,0.6940091401338577,0.714285671710968,81360792.0,-1.3210828304290771,-6.580130577087402,0.5840222069113825
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.7949685454368591,-1.354354053735733,-6.442125201225281,0.6973665356636047,0.714285671710968,81509896.0,-1.3791435956954956,-6.595686435699463,0.6189346990810342
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.8037735819816589,-1.4110509157180786,-6.436150550842285,0.7012042999267578,0.714285671710968,81651126.0,-1.4372035264968872,-6.611242294311523,0.6559336914354583
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.8125786185264587,-1.467624008655548,-6.414113163948059,0.7055481672286987,0.714285671710968,81785312.0,-1.4950554370880127,-6.595754623413086,0.6949998392691807
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.8213836550712585,-1.5239282548427582,-6.3749823570251465,0.7104052901268005,0.714285671710968,81914196.0,-1.5527153015136719,-6.5516133308410645,0.7362512838424037
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.8301886916160583,-1.5798066556453705,-6.3173816204071045,0.7157607525587082,0.714285671710968,82038508.0,-1.6103757619857788,-6.507471561431885,0.7799516567171776
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.8389937281608582,-1.6350878179073334,-6.239341974258423,0.7215751558542252,0.714285671710968,82159370.0,-1.6671823263168335,-6.43240213394165,0.8255406487578316
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.847798764705658,-1.6895831525325775,-6.138867735862732,0.7277849018573761,0.714285671710968,82279222.0,-1.7223325967788696,-6.297299861907959,0.8723483028118781
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.8566038012504578,-1.7430883944034576,-6.0144572257995605,0.7343039363622665,0.714285671710968,82399780.0,-1.7774837017059326,-6.162196159362793,0.9218106916781349
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.8654087781906128,-1.7953903079032898,-5.865568995475769,0.7410284578800201,0.714285671710968,82523710.0,-1.8318372964859009,-6.013416767120361,0.9733010845126263
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.8742138147354126,-1.8462753295898438,-5.692603707313538,0.7478435188531876,0.714285671710968,82654194.0,-1.8820081949234009,-5.792845726013184,1.0233781770073025
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.8830188512802124,-1.8955346643924713,-5.496294736862183,0.754631444811821,0.714285671710968,82792596.0,-1.9321790933609009,-5.572274208068848,1.0760317745861954
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.8918238878250122,-1.9429635405540466,-5.276811122894287,0.761281818151474,0.714285671710968,82941256.0,-1.9823508262634277,-5.351700305938721,1.1313953845352516
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.900628924369812,-1.9883542954921722,-5.033382058143616,0.7677014917135239,0.714285671710968,83101558.0,-2.0256667137145996,-5.073829650878906,1.181479671636816
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.9094339609146118,-2.031489849090576,-4.764530539512634,0.7738246917724609,0.714285671710968,83273576.0,-2.068843126296997,-4.794790744781494,1.2336090061730882
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.9182389974594116,-2.072138786315918,-4.468642354011536,0.7796216905117035,0.714285671710968,83457412.0,-2.1120200157165527,-4.515748500823975,1.288039009295713
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.9270440340042114,-2.110058546066284,-4.14455783367157,0.7851059436798096,0.714285671710968,83650400.0,-2.1479902267456055,-4.168453693389893,1.3352133942693394
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.9358490705490112,-2.144997537136078,-3.7915924191474915,0.7903387546539307,0.714285671710968,83852820.0,-2.182159185409546,-3.804097890853882,1.381624642142334
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.944654107093811,-2.1767011880874634,-3.4096577167510986,0.7954308688640594,0.714285671710968,84061526.0,-2.2163281440734863,-3.439741611480713,1.4296491182366549
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.9534591436386108,-2.204914629459381,-2.998815953731537,0.8005416691303253,0.714285671710968,84275664.0,-2.243373394012451,-3.018348217010498,1.4688419368297967
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.9622641801834106,-2.2293837666511536,-2.5591817498207092,0.8058755248785019,0.714285671710968,84493138.0,-2.266052484512329,-2.562007188796997,1.502534550854063
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.9710691571235657,-2.249856173992157,-2.0909836292266846,0.8116752952337265,0.714285671710968,84714346.0,-2.288731575012207,-2.1056716442108154,1.537000013345768
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.9798741936683655,-2.2660816311836243,-1.5945047438144684,0.8182139247655869,0.714285671710968,84939512.0,-2.305328845977783,-1.6165084838867188,1.5627228933600108
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.9886792302131653,-2.2778114080429077,-1.0698440670967102,0.8257841318845749,0.714285671710968,85166944.0,-2.3141860961914062,-1.0855662822723389,1.5766258009153542
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,0.9974842667579651,-2.2847967743873596,-0.5167922377586365,0.8346870243549347,0.714285671710968,85397710.0,-2.3230435848236084,-0.5546306371688843,1.5906527762040825
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,1.0062893629074097,-2.286785304546356,0.06512396782636642,0.8452195078134537,0.714285671710968,85632626.0,-2.3276915550231934,0.0008601546287536621,1.5980632914917139
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,1.01509428024292,-2.2835208773612976,0.676363542675972,0.8576613366603851,0.714285671710968,85870884.0,-2.3203608989715576,0.6261976957321167,1.5863912731985115
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,1.0238993167877197,-2.274744391441345,1.3171460032463074,0.8722618520259857,0.714285671710968,86115888.0,-2.313030242919922,1.2515504360198975,1.5748045056033024
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,1.0327043533325195,-2.260195255279541,1.9875811040401459,0.8892267197370529,0.714285671710968,86368564.0,-2.304180145263672,1.8853397369384766,1.5609288230786316
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,1.0415093898773193,-2.239610433578491,2.688122570514679,0.9087050557136536,0.714285671710968,86628468.0,-2.277862548828125,2.616218090057373,1.5203847792338328
pilot,b1_h2_w2_n10_a1.5,fr_uniform,1.0,2.0,100,1.0503144264221191,-2.212720274925232,3.41979444026947,0.930776983499527,0.714285671710968,86895184.0,-2.25154447555542,3.3471052646636963,1.4808931326699686
