step,arm,mass_ess,n_occupied,resampled,benefit,lam,n_replacements,duplicate_pairs,cooling,ess_predicted,chi2,hold_max,n_clones,cooldown_until,row,seed
11500,A4b,0.0,31,False,0.0,0.0,0,0.0,False,,11.19861931727894,,,,6,5206
11500,A4b,0.1523211657139243,32,True,0.6365202135885469,0.0,50,198.0,False,,5.266685993656102,35.0,50.0,11535.0,7,5207
11500,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,3.770875405998822,,,,8,5208
11500,A4b,0.10945997383214759,32,True,0.5231233665740044,0.0,47,134.0,False,,4.8769095084154355,20.0,47.0,11520.0,9,5209
11500,A4b,0.1478318419442393,32,True,0.6276970335976101,0.0,51,196.0,False,,5.864630421661672,30.0,51.0,11530.0,10,5210
11500,A4b,0.0,31,True,0.7433553820017963,0.0,65,358.0,False,,9.085338850813734,21.0,65.0,11521.0,11,5211
11500,A4b,0.0,29,False,0.0,0.0,0,0.0,False,,5.511183928996996,,,,12,5212
11500,A4b,0.0,31,True,0.7789964957947829,0.0,72,446.0,False,,8.239220542586601,32.0,72.0,11532.0,13,5213
11500,A4b,0.1951388440998589,32,True,0.46189316303861927,0.0,39,110.0,False,,4.7396217908553435,17.0,39.0,11517.0,14,5214
11500,A4b,0.0,31,True,0.5340365993115469,0.0,51,138.0,False,,6.453778113736037,23.0,51.0,11523.0,15,5215
12000,A4b,0.0,31,True,0.5236302354948763,0.0,51,134.0,False,,5.763770215409132,26.0,51.0,12026.0,0,5200
12000,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,6.650444690137673,,,,1,5201
12000,A4b,0.0,31,False,0.0,0.0,0,0.0,False,,5.331246088376818,,,,2,5202
12000,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,3.7594517195767194,,,,3,5203
12000,A4b,0.2236831737526456,32,True,0.8737030664077615,0.0,74,810.0,False,,8.435104586938827,18.0,74.0,12018.0,4,5204
12000,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,7.715314843108961,,,,5,5205
12000,A4b,0.0,31,False,0.0,0.0,0,0.0,False,,8.048009532798186,,,,6,5206
12000,A4b,0.0,31,False,0.0,0.0,0,0.0,False,,5.368890947144563,,,,7,5207
12000,A4b,0.0,31,True,0.528563886256886,0.0,42,130.0,False,,4.491760446581624,62.0,42.0,12062.0,8,5208
12000,A4b,0.0,31,True,0.4584496092484459,0.0,43,100.0,False,,4.662568117510886,29.0,43.0,12029.0,9,5209
12000,A4b,0.0,29,False,0.0,0.0,0,0.0,False,,5.958795320077179,,,,10,5210
12000,A4b,0.0820970073079138,32,True,0.476259337128368,0.0,42,108.0,False,,5.748184411075036,19.0,42.0,12019.0,11,5211
12000,A4b,0.0,28,False,0.0,0.0,0,0.0,False,,5.479707362743078,,,,12,5212
12000,A4b,0.2044728589767179,32,True,0.6082988085224525,0.0,58,198.0,False,,6.25364010989011,29.0,58.0,12029.0,13,5213
12000,A4b,0.16897508791488086,32,True,0.4890559376779431,0.0,44,108.0,False,,4.397655614061864,19.0,44.0,12019.0,14,5214
12000,A4b,0.08246144825671987,32,True,0.4446661933578928,0.0,39,94.0,False,,4.862972357503608,23.0,39.0,12023.0,15,5215
12500,A4b,0.08841760285159636,32,True,0.533914809136132,0.0,51,144.0,False,,6.0782623106060605,33.0,51.0,12533.0,0,5200
12500,A4b,0.0,31,True,0.39946093291286183,0.0,41,84.0,False,,4.983471333611587,30.0,41.0,12530.0,1,5201
12500,A4b,0.0,31,True,0.547349014928408,0.0,46,140.0,False,,5.047437926470185,33.0,46.0,12533.0,2,5202
12500,A4b,0.24768176346717785,32,True,0.475686712677296,0.0,46,104.0,False,,5.340709283168523,32.0,46.0,12532.0,3,5203
12500,A4b,0.17702633189515465,32,True,0.5652195750270969,0.0,43,150.0,False,,4.5039424099954,16.0,43.0,12516.0,4,5204
12500,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,7.21413443963444,,,,5,5205
12500,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,8.944793447293447,,,,6,5206
12500,A4b,0.08828688951392873,32,True,0.6176404312589417,0.0,55,164.0,False,,5.544956259018759,28.0,55.0,12528.0,7,5207
12500,A4b,0.0,31,True,0.49411382073134735,0.0,46,114.0,False,,5.016351146010809,68.0,46.0,12568.0,8,5208
12500,A4b,0.07667010724305462,32,True,0.47877844845001893,0.0,42,110.0,False,,5.299880992424651,37.0,42.0,12537.0,9,5209
12500,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,4.741251790490921,,,,10,5210
12500,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,6.061685694479811,,,,11,5211
12500,A4b,0.0,31,True,0.48145060788082067,0.0,46,108.0,False,,5.060039566168598,28.0,46.0,12528.0,12,5212
12500,A4b,0.0,30,True,0.5408444839196158,0.0,48,138.0,False,,5.511473568247761,36.0,48.0,12536.0,13,5213
12500,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,4.921596119929452,,,,14,5214
12500,A4b,0.0,31,False,0.0,0.0,0,0.0,False,,3.970837406321277,,,,15,5215
13000,A4b,0.0,31,True,0.5462880497301247,0.0,37,120.0,False,,3.8210637928934137,34.0,37.0,13034.0,0,5200
13000,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,5.7185989560989565,,,,1,5201
13000,A4b,0.0,31,True,0.5100154972802321,0.0,43,108.0,False,,4.063021277063022,36.0,43.0,13036.0,2,5202
13000,A4b,0.0,31,True,0.6054365699261827,0.0,57,162.0,False,,6.013596690459871,40.0,57.0,13040.0,3,5203
13000,A4b,0.0,30,True,0.5300921286371736,0.0,46,130.0,False,,4.584803320561942,17.0,46.0,13017.0,4,5204
13000,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,8.443048429420978,,,,5,5205
13000,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,8.547547744810053,,,,6,5206
13000,A4b,0.0,31,False,0.0,0.0,0,0.0,False,,4.667139571426499,,,,7,5207
13000,A4b,0.0,29,False,0.0,0.0,0,0.0,False,,4.16521114636116,,,,8,5208
13000,A4b,0.0,31,False,0.0,0.0,0,0.0,False,,4.565189917609273,,,,9,5209
13000,A4b,0.0,30,True,0.5769640530178123,0.0,50,142.0,False,,5.47482460362895,36.0,50.0,13036.0,10,5210
13000,A4b,0.0,31,True,0.4879616583632699,0.0,43,108.0,False,,5.012403411849569,30.0,43.0,13030.0,11,5211
13000,A4b,0.0,31,True,0.49471922981470623,0.0,46,116.0,False,,4.630603553523758,31.0,46.0,13031.0,12,5212
13000,A4b,0.0,31,True,0.5438594361259514,0.0,51,126.0,False,,4.803420201026861,53.0,51.0,13053.0,13,5213
13000,A4b,0.15663942343102463,32,True,0.5225077106981981,0.0,48,132.0,False,,5.342412743506493,41.0,48.0,13041.0,14,5214
13000,A4b,0.0,31,False,0.0,0.0,0,0.0,False,,4.206483301644592,,,,15,5215
13500,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,4.739649131388484,,,,0,5200
13500,A4b,0.0,29,False,0.0,0.0,0,0.0,False,,6.587051455845608,,,,1,5201
13500,A4b,0.0,28,False,0.0,0.0,0,0.0,False,,4.154766832304426,,,,2,5202
13500,A4b,0.17696666739834643,32,True,0.5472322593224868,0.0,53,136.0,False,,5.402016625615763,36.0,53.0,13536.0,3,5203
13500,A4b,0.15949939160739096,32,True,0.5876400862348784,0.0,46,164.0,False,,4.924452231795981,21.0,46.0,13521.0,4,5204
13500,A4b,0.0,30,True,0.7009655257910353,0.0,66,288.0,False,,8.196665529459647,19.0,66.0,13519.0,5,5205
13500,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,7.099225272777905,,,,6,5206
13500,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,6.546748478549749,,,,7,5207
13500,A4b,0.0,31,True,0.5431896086210912,0.0,42,130.0,False,,4.283055362122683,51.0,42.0,13551.0,8,5208
13500,A4b,0.0,31,True,0.4944441488590185,0.0,46,126.0,False,,5.743563806265418,35.0,46.0,13535.0,9,5209
13500,A4b,0.0,31,True,0.4702849277638566,0.0,43,108.0,False,,5.228075494457879,44.0,43.0,13544.0,10,5210
13500,A4b,0.0,31,True,0.5060167514406849,0.0,54,132.0,False,,6.2276742404925765,33.0,54.0,13533.0,11,5211
13500,A4b,0.0,31,False,0.0,0.0,0,0.0,False,,4.443677229203545,,,,12,5212
13500,A4b,0.0,31,True,0.47211898753601045,0.0,46,106.0,False,,4.9242064171152045,47.0,46.0,13547.0,13,5213
13500,A4b,0.1225441220639343,32,True,0.48831905208806714,0.0,42,106.0,False,,4.368353283701066,39.0,42.0,13539.0,14,5214
13500,A4b,0.0,31,True,0.5082475378298936,0.0,43,116.0,False,,4.2965053763440855,33.0,43.0,13533.0,15,5215
14000,A4b,0.0,30,True,0.3941422423628819,0.0,35,72.0,False,,4.187533606744133,19.0,35.0,14019.0,0,5200
14000,A4b,0.0,29,False,0.0,0.0,0,0.0,False,,3.8328616504072897,,,,1,5201
14000,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,6.397830237069367,,,,2,5202
14000,A4b,0.0,31,True,0.5347781900122742,0.0,50,134.0,False,,4.970407165349258,39.0,50.0,14039.0,3,5203
14000,A4b,0.0,31,True,0.5679397447659479,0.0,52,146.0,False,,5.7315606823515255,24.0,52.0,14024.0,4,5204
14000,A4b,0.0,29,False,0.0,0.0,0,0.0,False,,6.530775030575395,,,,5,5205
14000,A4b,0.0,28,False,0.0,0.0,0,0.0,False,,8.700677695320552,,,,6,5206
14000,A4b,0.0,31,False,0.0,0.0,0,0.0,False,,4.107953575695511,,,,7,5207
14000,A4b,0.0,31,True,0.4244498491911013,0.0,42,94.0,False,,4.559510334977229,25.0,42.0,14025.0,8,5208
14000,A4b,0.0,30,True,0.572302587613924,0.0,55,156.0,False,,6.10430852120851,33.0,55.0,14033.0,9,5209
14000,A4b,0.0,29,False,0.0,0.0,0,0.0,False,,6.835838286274254,,,,10,5210
14000,A4b,0.08698110535148802,32,True,0.4831056258623139,0.0,41,106.0,False,,4.3290301270080676,33.0,41.0,14033.0,11,5211
14000,A4b,0.0,31,True,0.4323902043578826,0.0,42,94.0,False,,4.223285665963202,39.0,42.0,14039.0,12,5212
14000,A4b,0.06721433362406543,32,True,0.4159895716130358,0.0,41,96.0,False,,4.469030263391403,51.0,41.0,14051.0,13,5213
14000,A4b,0.0,31,False,0.0,0.0,0,0.0,False,,4.628291537344608,,,,14,5214
14000,A4b,0.10529239595506991,32,True,0.5920010000202652,0.0,44,162.0,False,,4.438742934036942,34.0,44.0,14034.0,15,5215
14500,A4b,0.0,30,True,0.4901523066295851,0.0,38,112.0,False,,4.280274296853245,22.0,38.0,14522.0,0,5200
14500,A4b,0.0,31,True,0.49226485327595587,0.0,46,114.0,False,,5.358040930178114,17.0,46.0,14517.0,1,5201
14500,A4b,0.0,30,True,0.4602599071426526,0.0,46,104.0,False,,5.328789682539683,20.0,46.0,14520.0,2,5202
14500,A4b,0.0,31,True,0.5444426748027846,0.0,48,134.0,False,,4.968643227364611,32.0,48.0,14532.0,3,5203
14500,A4b,0.0,31,False,0.0,0.0,0,0.0,False,,4.216481333066186,,,,4,5204
14500,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,9.114843452843452,,,,5,5205
14500,A4b,0.0,29,False,0.0,0.0,0,0.0,False,,8.065442202094038,,,,6,5206
14500,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,6.240962496109555,,,,7,5207
14500,A4b,0.11268524212693778,32,True,0.36067475807249244,0.0,31,64.0,False,,3.724879139359204,16.0,31.0,14516.0,8,5208
14500,A4b,0.0,31,True,0.5372016505309065,0.0,45,134.0,False,,5.203071779072891,32.0,45.0,14532.0,9,5209
14500,A4b,0.12892893932514604,32,True,0.507997656186893,0.0,47,118.0,False,,4.515030757286192,30.0,47.0,14530.0,10,5210
14500,A4b,0.10705205330999779,32,True,0.40201344052518767,0.0,40,84.0,False,,4.3404370802808305,38.0,40.0,14538.0,11,5211
14500,A4b,0.0,31,True,0.6282629082883746,0.0,57,204.0,False,,6.843194659129031,36.0,57.0,14536.0,12,5212
14500,A4b,0.0,31,True,0.5749471097779942,0.0,49,158.0,False,,5.386267732899612,62.0,49.0,14562.0,13,5213
14500,A4b,0.0,31,True,0.5761750282754553,0.0,53,154.0,False,,5.420500861146023,31.0,53.0,14531.0,14,5214
14500,A4b,0.04456887148255933,32,True,0.5278023718131492,0.0,47,122.0,False,,4.321965455932721,28.0,47.0,14528.0,15,5215
15000,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,4.7660506696033025,,,,0,5200
15000,A4b,0.09116055273910333,32,True,0.3563055675866697,0.0,29,60.0,False,,3.1421130952380953,18.0,29.0,15018.0,1,5201
15000,A4b,0.0,29,False,0.0,0.0,0,0.0,False,,4.479230577288387,,,,2,5202
15000,A4b,0.0,31,True,0.476563165958872,0.0,47,122.0,False,,5.9270993343574,37.0,47.0,15037.0,3,5203
15000,A4b,0.0,31,False,0.0,0.0,0,0.0,False,,5.548158251804816,,,,4,5204
15000,A4b,0.09981243925945309,32,True,0.6698913021164488,0.0,51,234.0,False,,5.416725808913309,22.0,51.0,15022.0,5,5205
15000,A4b,0.0,31,True,0.6914917199679883,0.0,61,274.0,False,,8.238656818531107,19.0,61.0,15019.0,6,5206
15000,A4b,0.0,31,True,0.5267809175723508,0.0,50,134.0,False,,5.109321908656484,23.0,50.0,15023.0,7,5207
15000,A4b,0.09892870513469729,32,True,0.5498224816128976,0.0,36,126.0,False,,3.427006673881674,25.0,36.0,15025.0,8,5208
15000,A4b,0.08001893220467297,32,True,0.5421842762664317,0.0,41,138.0,False,,5.0254542824074075,36.0,41.0,15036.0,9,5209
15000,A4b,0.10441593746057018,32,True,0.4113564618622204,0.0,43,92.0,False,,4.728916064531874,21.0,43.0,15021.0,10,5210
15000,A4b,0.0,31,True,0.4296305846767963,0.0,34,90.0,False,,3.4510253405055513,49.0,34.0,15049.0,11,5211
15000,A4b,0.0,31,False,0.0,0.0,0,0.0,False,,4.105521695323985,,,,12,5212
15000,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,5.023578972113454,,,,13,5213
15000,A4b,0.0,29,False,0.0,0.0,0,0.0,False,,5.164837649469041,,,,14,5214
15000,A4b,0.06297890562905549,32,True,0.40609485759726965,0.0,34,74.0,False,,3.0988123855311356,26.0,34.0,15026.0,15,5215
15500,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,4.746467788604011,,,,0,5200
15500,A4b,0.0,31,True,0.42616289035470684,0.0,37,86.0,False,,3.735586690451415,17.0,37.0,15517.0,1,5201
15500,A4b,0.0,29,False,0.0,0.0,0,0.0,False,,5.627551583155031,,,,2,5202
15500,A4b,0.16588651168417717,32,True,0.5584415674277968,0.0,50,160.0,False,,6.667584151959152,29.0,50.0,15529.0,3,5203
15500,A4b,0.17281595031716104,32,True,0.5479347162286035,0.0,46,132.0,False,,4.700448185604436,38.0,46.0,15538.0,4,5204
15500,A4b,0.0,31,True,0.5511922835300248,0.0,48,140.0,False,,4.9911485987708675,25.0,48.0,15525.0,5,5205
15500,A4b,0.0,31,True,0.6365926323590293,0.0,48,214.0,False,,5.66555890346213,20.0,48.0,15520.0,6,5206
15500,A4b,0.04963315087984251,32,True,0.46486560585363756,0.0,43,102.0,False,,5.009090581797235,18.0,43.0,15518.0,7,5207
15500,A4b,0.09781332480683581,32,True,0.5199159033315706,0.0,39,128.0,False,,4.194827741702742,29.0,39.0,15529.0,8,5208
15500,A4b,0.0,31,True,0.47552267841909523,0.0,39,106.0,False,,4.373053827892537,26.0,39.0,15526.0,9,5209
15500,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,3.579736180986181,,,,10,5210
15500,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,4.921341242268947,,,,11,5211
15500,A4b,0.0,31,True,0.4833005498373699,0.0,39,108.0,False,,3.8283260862237505,24.0,39.0,15524.0,12,5212
15500,A4b,0.0,31,False,0.0,0.0,0,0.0,False,,4.743473173634463,,,,13,5213
15500,A4b,0.0,31,True,0.5520823116090098,0.0,49,132.0,False,,5.195921193501838,25.0,49.0,15525.0,14,5214
15500,A4b,0.11607034381290317,32,True,0.43290306947712215,0.0,38,90.0,False,,4.299300581975214,25.0,38.0,15525.0,15,5215
16000,A4b,0.0,31,True,0.6041110163902726,0.0,56,196.0,False,,6.334942168630809,32.0,56.0,16032.0,0,5200
16000,A4b,0.09804358973118509,32,True,0.48175924802468956,0.0,43,116.0,False,,5.567406968591444,21.0,43.0,16021.0,1,5201
16000,A4b,0.0,31,True,0.5265429753249489,0.0,48,132.0,False,,5.418088887884903,21.0,48.0,16021.0,2,5202
16000,A4b,0.0,31,True,0.5429499787094949,0.0,29,130.0,False,,2.5847400189725,22.0,29.0,16022.0,3,5203
16000,A4b,0.09624417578541224,32,True,0.3910955906241391,0.0,32,74.0,False,,2.9865540596179185,24.0,32.0,16024.0,4,5204
16000,A4b,0.1671971175025481,32,True,0.36531811813742243,0.0,32,68.0,False,,3.4017212787892936,24.0,32.0,16024.0,5,5205
16000,A4b,0.0,31,False,0.0,0.0,0,0.0,False,,4.6092289305712715,,,,6,5206
16000,A4b,0.0,31,True,0.4230519908458243,0.0,37,76.0,False,,3.6517273049531114,21.0,37.0,16021.0,7,5207
16000,A4b,0.0,31,True,0.48706548530710125,0.0,40,110.0,False,,4.615398980791689,29.0,40.0,16029.0,8,5208
16000,A4b,0.09748741284246748,32,True,0.41639021782879276,0.0,39,80.0,False,,3.741035459835863,20.0,39.0,16020.0,9,5209
16000,A4b,0.0,31,True,0.5221014692852751,0.0,45,122.0,False,,4.702241067492491,22.0,45.0,16022.0,10,5210
16000,A4b,0.0,31,False,0.0,0.0,0,0.0,False,,5.050469100791681,,,,11,5211
16000,A4b,0.11665671843936272,32,True,0.4648423804292677,0.0,42,102.0,False,,4.206737413012615,25.0,42.0,16025.0,12,5212
16000,A4b,0.0,31,False,0.0,0.0,0,0.0,False,,3.420602596078299,,,,13,5213
16000,A4b,0.0,31,True,0.5301930245221974,0.0,50,142.0,False,,5.1357568638403555,25.0,50.0,16025.0,14,5214
16000,A4b,0.0,31,True,0.5277985491387054,0.0,52,144.0,False,,7.113524175483541,25.0,52.0,16025.0,15,5215
16500,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,6.029662278140539,,,,0,5200
16500,A4b,0.0,31,True,0.45358014836166805,0.0,43,98.0,False,,4.234333228249856,21.0,43.0,16521.0,1,5201
16500,A4b,0.0,31,False,0.0,0.0,0,0.0,False,,5.712183555077293,,,,2,5202
16500,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,3.816357106023523,,,,3,5203
16500,A4b,0.13962808617690256,32,True,0.5827284650663047,0.0,48,150.0,False,,5.1475151358303535,20.0,48.0,16520.0,4,5204
16500,A4b,0.0,30,True,0.5244339733625243,0.0,48,132.0,False,,5.578155147321814,27.0,48.0,16527.0,5,5205
16500,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,5.6798653198653195,,,,6,5206
16500,A4b,0.1128874703175231,32,True,0.37367598405690033,0.0,35,72.0,False,,3.9099578373015875,23.0,35.0,16523.0,7,5207
16500,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,4.446913963653094,,,,8,5208
16500,A4b,0.0,31,True,0.4968444396295943,0.0,44,128.0,False,,4.944765990650716,24.0,44.0,16524.0,9,5209
16500,A4b,0.14890965838955908,32,True,0.524316639761101,0.0,49,138.0,False,,5.016801804370738,22.0,49.0,16522.0,10,5210
16500,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,5.455083496750163,,,,11,5211
16500,A4b,0.13630855449002435,32,True,0.48506421075902917,0.0,47,126.0,False,,5.746090730107008,28.0,47.0,16528.0,12,5212
16500,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,5.073125283138469,,,,13,5213
16500,A4b,0.16544238352449744,32,True,0.5278109940228206,0.0,49,132.0,False,,4.862088293650794,30.0,49.0,16530.0,14,5214
16500,A4b,0.0,31,True,0.4630279762306433,0.0,32,84.0,False,,3.1739404526880812,19.0,32.0,16519.0,15,5215
17000,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,4.266451571451351,,,,0,5200
17000,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,3.467793815192395,,,,1,5201
17000,A4b,0.07004015602933328,32,True,0.5195422593203555,0.0,37,120.0,False,,4.585494470994599,22.0,37.0,17022.0,2,5202
17000,A4b,0.0,31,True,0.4587283698296529,0.0,42,96.0,False,,3.8601969122571718,25.0,42.0,17025.0,3,5203
17000,A4b,0.17297361248777704,32,True,0.45263839886986357,0.0,44,98.0,False,,4.639775600183866,16.0,44.0,17016.0,4,5204
17000,A4b,0.0,29,False,0.0,0.0,0,0.0,False,,6.825968322864875,,,,5,5205
17000,A4b,0.2113718226893613,32,True,0.62487930577079,0.0,51,186.0,False,,5.091479477681224,30.0,51.0,17030.0,6,5206
17000,A4b,0.0,30,True,0.5321790179690956,0.0,40,124.0,False,,4.338973281620341,33.0,40.0,17033.0,7,5207
17000,A4b,0.1028475553366736,32,True,0.5455961148938364,0.0,45,134.0,False,,4.611432404401155,24.0,45.0,17024.0,8,5208
17000,A4b,0.0,31,True,0.46977712264537175,0.0,41,102.0,False,,5.087971509355485,20.0,41.0,17020.0,9,5209
17000,A4b,0.12029036716867711,32,True,0.5592152053326493,0.0,40,132.0,False,,3.78935107478306,20.0,40.0,17020.0,10,5210
17000,A4b,0.08581579436614431,32,True,0.5376417900036361,0.0,50,150.0,False,,5.701533948570587,33.0,50.0,17033.0,11,5211
17000,A4b,0.0,31,False,0.0,0.0,0,0.0,False,,4.973878817817736,,,,12,5212
17000,A4b,0.0,31,False,0.0,0.0,0,0.0,False,,4.787195962485174,,,,13,5213
17000,A4b,0.0,30,False,0.0,0.0,0,0.0,False,,3.5437255975187014,,,,14,5214
