seed,arm,e_F_final,e_F_full_final,e_Fprime_final,e_F_integrated,ancestor_ess_final,n_replacements,gamma_final,tau_final
5200,A4b,0.4652159624100644,0.43813435696622977,0.9700177673307097,48.96184184872757,5.853519113969274,1830,"[0.002052265037074972, 0.001754111306878916, 0.002586763458777075, 0.0031923387536921125, 0.0028916618337612135, 0.002953242837617264, 0.0018404881730236695, 0.0013821679053164422, 0.001095387744919531, 0.0009566743910017103, 0.0011598334703341678, 0.0018553418406420078, 0.016916000654427093, 0.10270459609412524, 0.01870807581707673, 0.0012745341882914852, 0.0011792687901751172, 0.005097866823834909, 0.039219471107033284, 0.08268812338968214, 0.009528717360520047, 0.0013505798852727889, 0.0009882845619008985, 0.0011615667287559884, 0.002831575008458914, 0.00504474092533628, 0.008959482761668018, 0.006756201028940441, 0.0055281990094549135, 0.0030905749695741423, 0.0019275504374850726, 0.002366936436253068]","[0.011590937322125737, 0.008869054365083768, 0.014943685226054817, 0.01436757788613593, 0.01330052027099816, 0.016959554612616813, 0.01116014270531158, 0.010804218011189741, 0.010937885610282234, 0.009768356702941168, 0.011212211493528187, 0.008819798974881029, 0.017423363071005477, 0.02884108807901388, 0.02038370004857629, 0.009606076138196517, 0.011420623070930806, 0.018661527193999924, 0.02429329959436031, 0.025802219190509845, 0.013261024751102721, 0.007227054695587511, 0.009389190533189144, 0.006169453605965662, 0.01422836200805252, 0.014655133212476362, 0.01773811322284237, 0.011167255808658388, 0.012803712716972273, 0.01095347533529664, 0.0075414884956363105, 0.01284303996878236]"
5201,A4b,0.39531250318336697,0.3692513332826815,0.941510410484588,39.284841110206635,3.5757311217808816,1869,"[0.002340756439671712, 0.0015022383302936938, 0.0023751430224372306, 0.0029264078902073148, 0.0036322560173076227, 0.002836866036855838, 0.0020643411570584794, 0.001413335250987965, 0.0010409198409408287, 0.0009753931205109618, 0.0011768142495631824, 0.002303913752599859, 0.027112581995408964, 0.10048711117016255, 0.01066574671866638, 0.001399681170574785, 0.0012090229350095868, 0.00762582632460298, 0.04751914223417593, 0.08160784751617116, 0.0073315384067370514, 0.001450392040847601, 0.0010226397071033007, 0.0013045615902611911, 0.0024178587626727255, 0.003995250432395346, 0.006951885015455165, 0.007834466662942291, 0.005180603447017868, 0.003190053343146379, 0.0017824466414248495, 0.002398850471824056]","[0.014153469076102845, 0.00639798830014071, 0.012109186508255484, 0.013179746829836836, 0.017049701360497268, 0.015746120259589828, 0.014583874893450791, 0.012202094012713344, 0.009214730779318777, 0.01095005286368421, 0.011988042643531472, 0.012212946380389902, 0.02131462519955082, 0.02807960805258656, 0.016152896728920937, 0.015395378564386835, 0.012260909032555367, 0.024670850454480104, 0.022619638958750403, 0.02806191721861458, 0.013969673689873282, 0.010911405795430259, 0.011826154320740488, 0.011555364727457431, 0.014966833344362857, 0.014274197140562325, 0.017328227484599744, 0.016935527657883594, 0.012581317639418199, 0.011257128516361133, 0.009785459096546023, 0.01283915699314438]"
5202,A4b,0.35069053196601885,0.32257318069754426,0.9161821732561278,36.37560412251045,8.677966101694915,1832,"[0.0022776365444882565, 0.002692065698125189, 0.0020884813611501034, 0.003150919832536218, 0.003297259855820654, 0.0029450159282568516, 0.0018708705698784194, 0.001466640074627911, 0.00103453818105948, 0.0010436244236879926, 0.001117222385143421, 0.0026672983741650516, 0.023191125208338957, 0.08525097741537803, 0.012529111292441065, 0.0014077964607431778, 0.001284028027620752, 0.008602317080490326, 0.04768990261462252, 0.11767799701341632, 0.0063253137091726745, 0.0014493341640772022, 0.0010932210062982966, 0.0014412235811073742, 0.002363950812252672, 0.004649194234674181, 0.007452526219274958, 0.010039753916147654, 0.008104360547310353, 0.003434280748403721, 0.002354930157111054, 0.0026177529914344745]","[0.013037918066448814, 0.014875641530928517, 0.00887071386942827, 0.013695392096755729, 0.014429021983656781, 0.01607198604834384, 0.012453410449191283, 0.013241592210360866, 0.006117729487225149, 0.012098602827577421, 0.0074753403921251575, 0.012080440767191832, 0.01426269025689027, 0.02434171089648897, 0.02191115939196779, 0.014027310491719396, 0.012975618971833238, 0.02492459112498154, 0.019176636320979414, 0.046152022915178004, 0.01576472651252334, 0.012473772317269469, 0.01355204722082974, 0.013236267065804202, 0.01363990449569223, 0.017100096345320608, 0.016997673404214608, 0.01925615462038002, 0.019791350594213435, 0.011783677787533326, 0.01081953209752216, 0.014744088456995983]"
5203,A4b,0.3841084460110091,0.35468088654868846,1.0286150426156329,40.682366779331986,5.297122534755901,2223,"[0.0014492801203066085, 0.001326426289541729, 0.002162186806122038, 0.0029830851690883266, 0.0036913077845334677, 0.003195550328931162, 0.0017804703619401655, 0.0013996259647317114, 0.0010639425091784058, 0.0009583013316872984, 0.0012088698424922368, 0.00458323898002512, 0.054944925076620195, 0.056739316420727645, 0.009659105007100325, 0.0015539210991758526, 0.0012933189488796317, 0.008331678456340065, 0.03809051041120211, 0.05122078659977264, 0.0060171766370611494, 0.00124112087924818, 0.0009544292420099969, 0.0012352757852151293, 0.0023939596096009194, 0.002721343970694161, 0.006887228931300522, 0.0073606116031256965, 0.005134260292348626, 0.003020219898140633, 0.002184569192880414, 0.002166741699214377]","[0.006316204515107999, 0.009362910078249685, 0.010784188035149989, 0.013827619403994811, 0.017623217201089118, 0.017943494132535938, 0.011572662083867829, 0.01235616285722987, 0.010932056818072543, 0.012276507609302646, 0.011277794792449274, 0.013452474142551797, 0.020540755681613117, 0.021285279329899934, 0.025848787942882298, 0.02214194448105877, 0.01506436845427867, 0.023902460170092187, 0.015141020947909279, 0.01915692148117799, 0.013614945532355824, 0.00867955774438525, 0.008751218919557161, 0.009946658390234453, 0.014390651046040679, 0.008655918344729644, 0.016442973765141693, 0.015261500203933947, 0.012247851239803187, 0.01098484554146449, 0.010449191088688015, 0.011286619741206464]"
5204,A4b,0.3669182633610013,0.33686507251205283,0.9701621608549666,38.74541863555679,4.037456875308034,1894,"[0.0020394038971424436, 0.0017040572964924323, 0.002382308670775795, 0.003057672721405801, 0.003067414843834797, 0.0029155040717024293, 0.0017147657150767266, 0.0012072653757978333, 0.0010489729397213108, 0.0008946043979136069, 0.0011149640941073243, 0.0030010619591073024, 0.03697270849320621, 0.10729336813743823, 0.010579807847975506, 0.001355973827041904, 0.0012162080791232363, 0.0104367138671132, 0.056937068069749124, 0.07410120179856124, 0.006309530180589927, 0.0012548182388353835, 0.0009754453753906427, 0.0012614837015484065, 0.0018360055849758047, 0.004009785908703836, 0.007179692988778363, 0.007756972481677197, 0.0037274719140867585, 0.0022787424955346383, 0.002600071197813216, 0.0022401147350867992]","[0.012024627518386764, 0.00851424046897692, 0.011997133011891918, 0.013318320526476737, 0.013310319827344777, 0.016072979862777063, 0.010440599986808309, 0.008118868300087434, 0.011108860111359609, 0.005868741966946865, 0.009469753086006711, 0.01085331804606572, 0.0189223667454903, 0.03179919549727696, 0.020689163478148136, 0.01620634967533296, 0.013575492542436497, 0.032152128963708636, 0.02334629683343068, 0.027019806470585276, 0.014079829023165718, 0.009327081110562794, 0.011016871001201382, 0.010887499353154948, 0.008897502610962773, 0.014135848098594835, 0.016731152451561915, 0.015623817816893242, 0.008417764536264052, 0.007164043804482418, 0.01084346522972001, 0.011603798300553693]"
5205,A4b,0.33945548858749836,0.31062972471817807,0.908964177408748,36.215705447156466,5.5501355013550135,1708,"[0.00205868430901224, 0.0016052036464667923, 0.002101625959302196, 0.003121338387139741, 0.0033170708347481305, 0.0031197372321245137, 0.0019221614149919212, 0.0015510306280695114, 0.001091341841836686, 0.0010611708083947625, 0.001241698971183242, 0.002520283413385392, 0.036878580266182355, 0.11507001412944172, 0.012506464201083709, 0.0013735772042145677, 0.001259657743849368, 0.007960899880426576, 0.0736440122658569, 0.0570078878684454, 0.006725338559420304, 0.0012935708580237384, 0.001036168741724611, 0.0013181577355977196, 0.0021359152668692896, 0.0046026535293915895, 0.00842782811694439, 0.00953757449609756, 0.0060874853440286095, 0.003084373051921234, 0.0022748741432749714, 0.0020896319773874607]","[0.011794996251659336, 0.013983902613168248, 0.00906527361533952, 0.012978803295102545, 0.012847713465318886, 0.01603104507185562, 0.012573218130755308, 0.014551683010082592, 0.009719386890717649, 0.015531340132748124, 0.011230197628256696, 0.010596190320625795, 0.022185050145520538, 0.03247158363313114, 0.02080373604025825, 0.014016776649152051, 0.011888682247349371, 0.022898166157280735, 0.027780012708128594, 0.022266964180555963, 0.01755457601493842, 0.008943577540367037, 0.011516318890496733, 0.011094077791842967, 0.011129926358652138, 0.014361451417780918, 0.015982050247383427, 0.015427401737456454, 0.013532885842472128, 0.009791520190401514, 0.010080354474311807, 0.00983518036886744]"
5206,A4b,0.3232003436009347,0.30014327553134157,0.8951178295061594,34.60241953461123,6.780053796813573,1672,"[0.0019716258980582374, 0.0014149241401905264, 0.0027466773655988423, 0.0034214949221113926, 0.0034969632341112426, 0.0030096441511080685, 0.002361325295438039, 0.0014274201888037292, 0.001141981991939459, 0.0010317267621828537, 0.0014576528983590528, 0.003048197071731236, 0.04321399263803765, 0.0858224316272932, 0.01205434640476529, 0.0014215276913591614, 0.0016224560547247649, 0.013301257604686107, 0.06526136306116206, 0.02888165052812252, 0.0046245272157298106, 0.0012560978023003727, 0.0010420766671767167, 0.0012658190053574131, 0.0019487111665177073, 0.004471797036726342, 0.007173278403850936, 0.00909234333137536, 0.008127582580323185, 0.002807538684861741, 0.003073477599006029, 0.002765341137066614]","[0.010426031672205481, 0.008903522535596831, 0.014541132717174441, 0.0151981769748556, 0.01533084875839825, 0.015072538822081137, 0.01627583381800239, 0.011048092613355614, 0.011362672244121536, 0.010927832680546177, 0.014290403468628917, 0.009631657502017655, 0.01902260942096558, 0.026329278455483593, 0.026480534882372796, 0.016126881237345524, 0.02065156598784568, 0.022868495076046193, 0.019348319132380127, 0.01483242499621797, 0.017271828633534193, 0.009473405164090752, 0.010597887414185474, 0.01026982977100122, 0.010895393879612959, 0.01629169854208991, 0.015435820450532742, 0.01551221899675014, 0.019304899048759608, 0.009356963813516474, 0.01579023032840653, 0.01682543086319753]"
5207,A4b,0.3969194607307581,0.36838974494585597,0.9854831828509629,40.00212565423445,3.379189440033,2098,"[0.0021132835204715136, 0.0017761737590666, 0.002271205532795667, 0.00293620717641498, 0.00267321290058281, 0.002682563087809153, 0.0018834976189623914, 0.0014263229711256164, 0.0010161259501146479, 0.0008940150843999736, 0.0011687788873269997, 0.0023421162818196045, 0.05027054841114473, 0.10071362872129218, 0.010438394793571556, 0.0013604035046249669, 0.0012589447101053388, 0.007535222583268992, 0.04788812378715256, 0.0546254618816689, 0.009753138180585066, 0.00128303183038953, 0.0009863321800913977, 0.001189577661014842, 0.002079412427313081, 0.0031676584008413357, 0.007521747933234058, 0.009800508513689134, 0.005349798159440799, 0.0032151125218714267, 0.0023429445183724166, 0.002084725072053414]","[0.013422431068654228, 0.007539229403975661, 0.01234859154381157, 0.014214307840790412, 0.012032461639828036, 0.014295384739901692, 0.012673881130537159, 0.012407398358289358, 0.008273921244553286, 0.004809850860651508, 0.011225939362639166, 0.009828983185531626, 0.02974782788270375, 0.028660515284496913, 0.019997897433322597, 0.01606675930089204, 0.015680374726053454, 0.02469880699579401, 0.02329331247430035, 0.01845208928634183, 0.01798873418287639, 0.008425592919159737, 0.01103476659710152, 0.009518877078688067, 0.013297319487241348, 0.012834969759213402, 0.02188626559373748, 0.0223946287247686, 0.013899810931385237, 0.012100979426089203, 0.010197275864678414, 0.011309411165225854]"
5208,A4b,0.41213877266559196,0.38672780891679254,0.9788306770765144,41.78191207565061,7.894001445434835,2004,"[0.001968775790903469, 0.0016186013761711343, 0.002560591826404332, 0.002778599469859899, 0.0045005750280848605, 0.0033464660767309464, 0.0017989726037424812, 0.0014291170545123904, 0.001115011453949853, 0.0009775272131988615, 0.001085569525108817, 0.0028856896497262926, 0.03146834208387017, 0.07663294571232702, 0.014769884238465255, 0.001454011200282014, 0.0012805536564802632, 0.008617418187217184, 0.04726174044054584, 0.08844403407765716, 0.00961954257858028, 0.001475785637323008, 0.0010858938107568953, 0.0011547523777938014, 0.0028028053394783107, 0.004416546067489494, 0.004199713820595325, 0.006642913041196078, 0.007267034152632414, 0.003286795468806816, 0.001801527717028073, 0.0017650622980476792]","[0.010926022018533394, 0.007395686092554492, 0.013789798866015047, 0.01271022239631944, 0.023863882631894137, 0.020170904578140067, 0.010894965923057762, 0.01164323821341768, 0.012169828105983927, 0.009851355911459312, 0.008232034982237194, 0.015993578902238743, 0.021766035128038014, 0.02140579144750587, 0.02230778198686375, 0.01591096459392057, 0.014145151465285848, 0.02983664048841519, 0.024923091148244418, 0.0291617187226818, 0.017445196645820445, 0.01005661766754717, 0.01431460112957587, 0.006247823597624681, 0.015152683840877746, 0.01395812706957168, 0.009013336883043774, 0.015590282723116966, 0.02227482524981792, 0.014102366826074401, 0.01211416901009088, 0.007493415012325634]"
5209,A4b,0.3853492514321045,0.35320213850956383,0.9777476815241976,40.548947529442025,2.2873097864023455,1822,"[0.001988254783991574, 0.0015820472972325778, 0.00239815461265915, 0.0034607527667833123, 0.004095967874567329, 0.0037739704539418435, 0.0020093589702519106, 0.0014927962214500217, 0.0011992504149181558, 0.001017358608391307, 0.0014115470958219994, 0.0029439239163309068, 0.038437719797797344, 0.08135696424919002, 0.00909617362682577, 0.0014808632528367695, 0.0012987426104821723, 0.0062398394834735, 0.04688671406202891, 0.08995919389622502, 0.008275608115278391, 0.0016105265901960497, 0.001075350447275931, 0.0015226214142466203, 0.0023818029998572366, 0.0059021980466679985, 0.009105501552309153, 0.012137081572285083, 0.006692777653227783, 0.003822626931036808, 0.002367802738360035, 0.0024647720099193696]","[0.01041372880124064, 0.010708870707083727, 0.010955976718125633, 0.01636807289566883, 0.019175496560811984, 0.01926924562699129, 0.010795817560108247, 0.011093703324126758, 0.012136029803745134, 0.006608590749659134, 0.016212850955388904, 0.01385846709219822, 0.023943268446589484, 0.02313604986438806, 0.016360047107807543, 0.016657434425701993, 0.012679991193833841, 0.018490431157176992, 0.022120006254422033, 0.030515610982062312, 0.015188161284930977, 0.011670568388155013, 0.008755793931512492, 0.011770702319131923, 0.010623232017304663, 0.01758686090589696, 0.01832547339869833, 0.022253492438904395, 0.014809213335233436, 0.013510673387184337, 0.009201395089275364, 0.012917217487269695]"
