seed,method,occ_C7eq,first_hit_ps_C7eq,entries_C7eq,occ_C5,first_hit_ps_C5,entries_C5,occ_C7ax,first_hit_ps_C7ax,entries_C7ax
10,abf,0.14328643422067902,0.0,101677,0.06561656057098765,0.0,101551,0.056477864583333336,3.862,0
11,abf,0.1434642650462963,0.0,101698,0.06516444830246913,0.0,101942,0.05595341435185185,3.956,0
12,abf,0.14518229166666666,0.0,101265,0.06595715181327161,0.0,101636,0.055588710455246916,4.109,0
13,abf,0.14355770158179013,0.0,101086,0.06563163097993827,0.0,101212,0.05577256944444445,3.891,0
10,fr_oracle,0.1410740981867284,0.0,101269,0.06575520833333333,0.0,101754,0.05602273823302469,3.862,154
11,fr_oracle,0.1406370563271605,0.0,100588,0.06611388406635803,0.0,101015,0.05579065393518518,3.956,135
12,fr_oracle,0.14292775848765432,0.0,101460,0.06551709587191358,0.0,102199,0.056140287422839504,4.109,130
13,fr_oracle,0.14119767554012347,0.0,100932,0.0655321662808642,0.0,101263,0.055112485532407406,3.891,122
