t_ps,seed,method,eF_equilibrium,eF_km_equilibrium,eF_uniform8,eF_km_uniform8,eF_uniform10,eF_km_uniform10,egradF_equilibrium,egradF_uniform8,egradF_uniform10
55.0,13,fr_oracle,0.577204974606218,25.706085030697203,0.6880351831962064,43.18744959014826,0.6819941168838041,54.52640962853893,22.72174625932284,24.371009302770265,24.788945877587697
56.0,10,fr_oracle,0.5720961415282282,25.69515402959268,0.6858093751677111,43.18823861798948,0.6812632420795732,54.53194872458562,22.71536872403538,24.36911280107065,24.788831547538134
56.0,11,fr_oracle,0.5750023945819138,25.710995810635673,0.6893585397272428,43.188573541846054,0.683389075643948,54.525848467888366,22.718454898057672,24.36772220726893,24.787838881783053
56.0,12,fr_oracle,0.5721846825925736,25.710545646829434,0.6765236700493256,43.19232889004949,0.6713221907180407,54.53526511070991,22.714730020275635,24.3717599123603,24.790217215551085
56.0,13,fr_oracle,0.5764455033892166,25.707176614819527,0.6863335136840863,43.18707013771608,0.6802571329530994,54.52582662002112,22.721187052719436,24.37038224618575,24.788298937936396
57.0,10,fr_oracle,0.5713773069095804,25.695643005227893,0.6842326307315055,43.18966623841566,0.6797293157972919,54.53325007993786,22.714835064453652,24.368652733455534,24.78850396345014
57.0,11,fr_oracle,0.5741035665047594,25.712882623958194,0.6871115606430751,43.189222249076394,0.681042903312158,54.52627912569593,22.718531449348532,24.36758162231056,24.78751619457788
57.0,12,fr_oracle,0.5718854530442676,25.711256585777384,0.6760397965091792,43.192140168864526,0.6709143530298535,54.535225049014805,22.714667062782347,24.371497013611215,24.79001711491194
57.0,13,fr_oracle,0.5758908926711281,25.708259980326158,0.6847860478754458,43.18690578891725,0.6788096990374438,54.52567863692166,22.720965150816014,24.370260490293376,24.788164914407147
58.0,10,fr_oracle,0.5706980523603049,25.696309283084055,0.6819304497113258,43.190422943368155,0.6774618864706241,54.53411849160192,22.71472656830546,24.368666235802777,24.788525758337293
58.0,11,fr_oracle,0.5735760295855737,25.713511469639847,0.6854503966276385,43.19000701240533,0.67948767934695,54.527375694452985,22.718292692859634,24.36729192445661,24.787389966038774
58.0,12,fr_oracle,0.5712055981320994,25.712465070981406,0.6742951786168773,43.19299503292029,0.6692720043299099,54.536085097689366,22.714350482900947,24.37108659797121,24.78973533505031
58.0,13,fr_oracle,0.575127526863891,25.71034861071673,0.6834281401932949,43.18757235187263,0.6775419920540948,54.52659617096399,22.720821019124294,24.370252390751602,24.788318021673444
59.0,10,fr_oracle,0.5699553194234435,25.697785774740275,0.6796546643609616,43.190890432880124,0.6753839530475695,54.53481294127701,22.71414738540943,24.36862507019072,24.788402307724578
59.0,11,fr_oracle,0.5732952225045828,25.713775452136957,0.6845287696887353,43.18965750114673,0.6786394054179434,54.52714520064852,22.717549857608347,24.366939788154394,24.787103670692904
59.0,12,fr_oracle,0.5705904894863622,25.714594011360763,0.6724374494411935,43.194093302067756,0.6673408152176219,54.536968096681086,22.714091186550146,24.370834832765123,24.789498459438096
59.0,13,fr_oracle,0.5747128703957253,25.71199830005192,0.6820433417503063,43.187446368298275,0.6761736572572453,54.52600019711863,22.720782698477958,24.369844627918045,24.787947128270805
60.0,10,fr_oracle,0.5694181647944632,25.70040238873694,0.6777119849658776,43.19147961414006,0.673499688678151,54.53514436333492,22.713911121695276,24.36850401448457,24.788393975517216
60.0,11,fr_oracle,0.57295017632496,25.714395390351257,0.6830513975796787,43.19062635151509,0.6772827038494885,54.52790997678633,22.716778965378467,24.36656105528739,24.786867292292317
60.0,12,fr_oracle,0.5696608623339368,25.71560881107621,0.6706289100814758,43.19499704569356,0.6656603834073336,54.53746100334926,22.713616984111823,24.37040878188533,24.78927872215381
60.0,13,fr_oracle,0.573701117804999,25.715169786093707,0.679268231139783,43.18858532589228,0.6735596483661674,54.52710209709021,22.72045446857755,24.369701488361066,24.787765787911585
61.0,10,fr_oracle,0.5688890755431143,25.701346050114818,0.6763760932041142,43.19214946795265,0.6722321213186817,54.53585295171033,22.71369065867352,24.368496445805174,24.788215549418165
61.0,11,fr_oracle,0.5723153704912128,25.713585775183326,0.6819101899582543,43.19090051424827,0.676100296271433,54.52830210876063,22.716141348776798,24.36633351439575,24.786759120731908
61.0,12,fr_oracle,0.5687525543597466,25.715977472277228,0.6691693668403719,43.195932059585736,0.6643509351992749,54.53846943644485,22.71288718567667,24.369880605939837,24.788781154475878
61.0,13,fr_oracle,0.5730173234818069,25.715214659511506,0.677716882652986,43.18842659205863,0.6720231609877589,54.52714573513895,22.71952638472877,24.36940254214197,24.787394766491328
62.0,10,fr_oracle,0.5681590075680978,25.702803640480916,0.6749035133318639,43.19283409418611,0.6709371166780593,54.53684138147639,22.713432252624145,24.36849323239321,24.788281817732038
62.0,11,fr_oracle,0.5721091016841603,25.714206911003085,0.6813071333160381,43.19115244962521,0.675673129734993,54.52865486872458,22.715661671131535,24.36589399554887,24.78645388311264
62.0,12,fr_oracle,0.5687089638340358,25.71709362334184,0.6686803667718153,43.1965489799297,0.66397127533782,54.53885430700876,22.71287033244792,24.36986530570405,24.788770406102515
62.0,13,fr_oracle,0.5723686064205731,25.715370765910272,0.6764971031466281,43.18928860759753,0.6709595803025973,54.52804654597014,22.718822236281582,24.369192097460097,24.78741597343845
63.0,10,fr_oracle,0.567520941267465,25.703347442758055,0.6733994713910334,43.19297226754842,0.669434442735995,54.53699677269021,22.713255171432532,24.368267979861628,24.788021450307465
63.0,11,fr_oracle,0.5709730833978717,25.71536887105477,0.6794188607498934,43.19133650400762,0.6739060352342001,54.528863491759715,22.7150452661677,24.365696434977576,24.786251906731614
63.0,12,fr_oracle,0.5683666650418112,25.71836114194808,0.6677940533927001,43.19760409331054,0.6630993276439928,54.53965006076772,22.712677303461753,24.369572834506727,24.788397764634254
63.0,13,fr_oracle,0.5719285180040887,25.717109151676866,0.6755000256318248,43.190232889852005,0.6700507161199357,54.52873825642447,22.71848264938586,24.369044090273945,24.78723514362457
64.0,10,fr_oracle,0.5668077082602918,25.704005198916605,0.6719963538451419,43.19347989434678,0.66806438352804,54.53759238087529,22.71257833872421,24.367945624672743,24.787769549280302
64.0,11,fr_oracle,0.5702581304068547,25.715700255714133,0.6779292454190704,43.1907951945721,0.6724516218676905,54.528385909887795,22.71474298985251,24.36574452950758,24.786110447847307
64.0,12,fr_oracle,0.5681391984773225,25.720740528056364,0.6668302700847768,43.19841261514361,0.6622614147062369,54.54013260111987,22.71260405576667,24.369102229851375,24.788030843082083
64.0,13,fr_oracle,0.5716583916199116,25.717706066269784,0.6749474751080657,43.18988732347004,0.6694880329748107,54.528621325355374,22.718446954563255,24.368744780876014,24.787059123651375
65.0,10,fr_oracle,0.5665749358326174,25.705239494063854,0.6708138956467311,43.19328283679866,0.6668096533201625,54.537454161540055,22.712490615809433,24.36747519001322,24.787552346873287
65.0,11,fr_oracle,0.5694980877296656,25.715918465461,0.676017187347002,43.19134731421542,0.6705221661916283,54.52893840738639,22.714681097356046,24.365901318678247,24.78601422001796
65.0,12,fr_oracle,0.5677641069621846,25.722791413186453,0.665623296057907,43.19955042009106,0.6611822655160828,54.541063773092574,22.712388102401782,24.36875784544203,24.787814455126195
65.0,13,fr_oracle,0.571544805165292,25.71729522974468,0.6748479215721007,43.19001599442264,0.6693972798893301,54.52854812342414,22.71854274356028,24.3686611062549,24.786958081596364
66.0,10,fr_oracle,0.5663744241731601,25.705634300919478,0.6699115449657664,43.194064173075965,0.6658494886865751,54.538327003633164,22.712228917753336,24.367291919572935,24.787289838073967
66.0,11,fr_oracle,0.5691249516975924,25.716951678099026,0.6744662632378529,43.192202042308125,0.6689999078769706,54.52982523010716,22.71442609709607,24.365682108853964,24.78567780076938
66.0,12,fr_oracle,0.5673826482353095,25.72292353654051,0.6645712542517084,43.20040722677532,0.6601699094924453,54.54183416222858,22.712106853427464,24.368335228197857,24.787533385103202
66.0,13,fr_oracle,0.5711921977685628,25.71857316319551,0.6737975456091229,43.19073556036129,0.6683114704845657,54.529086814911544,22.718130413043134,24.368682719069266,24.786959612504692
67.0,10,fr_oracle,0.56576739660929,25.706239407258007,0.6683345358542181,43.19432341698409,0.6643829557293657,54.538675793789075,22.711758399385054,24.36678312605011,24.786897673950094
67.0,11,fr_oracle,0.5683417587730605,25.717341346677227,0.6730815335215491,43.192956982237895,0.6676044825373137,54.53061625158779,22.71404024299729,24.365516575888467,24.785746441512874
67.0,12,fr_oracle,0.5672169491807442,25.724220939008962,0.6639514078385331,43.200757739489795,0.6596331480339637,54.542266882671484,22.711801960180523,24.368590933216748,24.787731691463286
67.0,13,fr_oracle,0.5709740453027826,25.719417394990007,0.6728919457173798,43.190766609564356,0.667468557228178,54.528938017703446,22.717807777911027,24.368464374873497,24.78680335725544
68.0,10,fr_oracle,0.5652972199496022,25.707617447829968,0.666831848091781,43.19455204758315,0.6629989876681904,54.53896162503351,22.711523129840543,24.366520730854106,24.786702738374466
68.0,11,fr_oracle,0.5681649690847331,25.717609942849826,0.6723283642557613,43.19302239279018,0.6667987527350475,54.53079482733404,22.713965090966905,24.365402230520544,24.785769143636735
68.0,12,fr_oracle,0.5668752487517236,25.724138873466647,0.6635551444098089,43.20185266898338,0.6592073074551286,54.54280748473179,22.71129223757226,24.368538153421902,24.787636522661973
68.0,13,fr_oracle,0.5704052997345174,25.718733851688743,0.672055977290899,43.19088039947459,0.6667264181148181,54.528820300999534,22.71740329142237,24.3681697754822,24.7866458383657
69.0,10,fr_oracle,0.5653375206933291,25.709047441633142,0.6663460529471953,43.194240853488644,0.6624509005436522,54.538340712745466,22.71131213405899,24.366343532655197,24.786517491177577
69.0,11,fr_oracle,0.5680969664247384,25.717899260934868,0.671695094630219,43.19296999363304,0.6661430576659161,54.53075999865116,22.713696302761516,24.365367232555297,24.785739240075575
69.0,12,fr_oracle,0.5667892894574234,25.72366202466651,0.6631661526849354,43.201241077398485,0.6588364894043354,54.542278603331674,22.711237286317864,24.368555911186643,24.787734415916546
69.0,13,fr_oracle,0.5701224967303572,25.718504833247522,0.6714684851287331,43.18976125714434,0.6660760917909317,54.527947420368015,22.717345450001705,24.367919919910015,24.78654865426072
70.0,10,fr_oracle,0.5653893028002752,25.710381704818708,0.6655370332068097,43.194075882447464,0.6617244273691506,54.537926810163796,22.711381675439117,24.366169917173234,24.786346970774606
70.0,11,fr_oracle,0.5677516524932761,25.7185487298835,0.6707074723790262,43.19289679743896,0.6652302114980128,54.530686565274536,22.71359389427186,24.36550770662263,24.785752647714254
70.0,12,fr_oracle,0.5667561844370006,25.724305072868482,0.6622629089545493,43.20090608556005,0.6577364674961337,54.5419346459399,22.711095558054403,24.368597088814603,24.787598292589276
70.0,13,fr_oracle,0.5697234846951607,25.71953690832992,0.6705800893183208,43.18954782725115,0.6652112674761903,54.527933489060445,22.71697809691161,24.367825336710258,24.78646366891849
71.0,10,fr_oracle,0.5654471527444744,25.709993650407363,0.6652522001040557,43.19332412292934,0.6614143371545734,54.537094360430665,22.710933045864916,24.365963169858176,24.78613890794637
71.0,11,fr_oracle,0.5670872505524496,25.71897329760721,0.6694369573729902,43.1926149389528,0.6640113562992409,54.530869652984784,22.713282222642416,24.365528114690875,24.785843868573078
71.0,12,fr_oracle,0.5664379116743936,25.72469853420001,0.6614000219586572,43.20147834642054,0.6568136449863773,54.542251182461655,22.71075764036025,24.368433379485854,24.78729033622807
71.0,13,fr_oracle,0.5695791199573391,25.720480402439485,0.6701296195167197,43.18977923248248,0.6647909967617306,54.527826217334514,22.71671901797936,24.36776992515653,24.786386318683874
72.0,10,fr_oracle,0.5653771486846889,25.711031721628405,0.6649733014097757,43.19342714047725,0.6612438634583019,54.53706701833383,22.710832875964208,24.36572216129961,24.78596787333619
72.0,11,fr_oracle,0.5666840136350851,25.71938932095862,0.6687255999262879,43.19283448753969,0.6633782966562387,54.530947404701735,22.71290792298613,24.365124637186042,24.78551056935066
72.0,12,fr_oracle,0.5662426408063798,25.72506445697241,0.661338762637253,43.20161729548426,0.6566979780583135,54.54201661696537,22.710458796273667,24.368233743178404,24.787266288256497
72.0,13,fr_oracle,0.569233950564013,25.720598120581982,0.6691994477698148,43.19061194098018,0.6639876751588433,54.52885058215221,22.716219467115458,24.367427335749337,24.78604104447918
73.0,10,fr_oracle,0.5654056080210917,25.710893606639935,0.6651475667210697,43.19285215933206,0.6613072929165704,54.536506758721316,22.710773703318576,24.365247771026013,24.785683151628792
73.0,11,fr_oracle,0.5663762148443074,25.718788504659972,0.6684079309273606,43.19270221066302,0.6631209173762793,54.530991179359425,22.71271208254582,24.364906611110797,24.785248596699034
73.0,12,fr_oracle,0.5660411705470773,25.725548861346656,0.6610180543830396,43.20147275909083,0.6564348590862473,54.541960082548236,22.710272917029826,24.368100319114216,24.78720178577222
73.0,13,fr_oracle,0.5690560060879568,25.72036630533113,0.6685654410891845,43.19130118532956,0.6632683451826243,54.529689035454375,22.71626193169324,24.36748991491612,24.785994683097307
74.0,10,fr_oracle,0.5652303663452072,25.71125839222401,0.6646098736695764,43.19322983298559,0.6608416213263758,54.53699329511713,22.710967326446152,24.365198415231042,24.785798880098202
74.0,11,fr_oracle,0.5663347446111593,25.719224270418195,0.6679976136980105,43.19260819276939,0.6627324867059544,54.53076543935041,22.712666895346246,24.36512019176565,24.78527831657816
