stage,physics_tag,method,beta,h,M,z,F,Fp,p,q,neff,ref_F,ref_Fp,ref_p
smoke,b1_h1_w2_n7_a1.5,fr_estimated,1.0,1.0,49,1.0327043533325195,-0.15514051914215088,0.342859223484993,1.2442339062690735,0.608981192111969,139189.78125,-1.2739231586456299,0.12433028221130371,1.186958992664421
smoke,b1_h1_w2_n7_a1.5,fr_estimated,1.0,1.0,49,1.0415093898773193,-0.15034353733062744,0.7467542886734009,1.222339928150177,0.608814150094986,133847.3515625,-1.2751582860946655,0.4267362058162689,1.1884259440466087
smoke,b1_h1_w2_n7_a1.5,fr_estimated,1.0,1.0,49,1.0503144264221191,-0.1417471170425415,1.205869972705841,1.2000781893730164,0.6087179183959961,127645.26953125,-1.2763934135437012,0.7291420698165894,1.1898947084201221
smoke,b1_h1_w2_n7_a1.5,fr_estimated,1.0,1.0,49,1.059119462966919,-0.12884521484375,1.7247157096862793,1.177796721458435,0.6087926626205444,121102.13671875,-1.2776285409927368,1.031548023223877,1.1913652880256203
smoke,b1_h1_w2_n7_a1.5,fr_estimated,1.0,1.0,49,1.0679244995117188,-0.11116421222686768,2.2913723587989807,1.1558504700660706,0.6091017127037048,114673.62890625,-1.256649374961853,1.4243271350860596,1.1666317890819184
smoke,b1_h1_w2_n7_a1.5,fr_estimated,1.0,1.0,49,1.0767295360565186,-0.0883934497833252,2.8808412551879883,1.1345905661582947,0.6096289455890656,108668.26953125,-1.2332011461257935,1.8271558284759521,1.1395945662065077
smoke,b1_h1_w2_n7_a1.5,fr_estimated,1.0,1.0,49,1.0855345726013184,-0.06046164035797119,3.463659167289734,1.1143519282341003,0.6102690398693085,103232.19140625,-1.2097532749176025,2.229978561401367,1.1131843413868612
smoke,b1_h1_w2_n7_a1.5,fr_estimated,1.0,1.0,49,1.0943396091461182,-0.027535080909729004,4.015471577644348,1.0954391360282898,0.6108585894107819,98384.7265625,-1.1863054037094116,2.632801055908203,1.0873861763257535
smoke,b1_h1_w2_n7_a1.5,fr_estimated,1.0,1.0,49,1.103144645690918,0.010059118270874023,4.523785829544067,1.078110545873642,0.6112329661846161,94070.99609375,-1.1628575325012207,3.0356240272521973,1.0621858864734284
smoke,b1_h1_w2_n7_a1.5,fr_estimated,1.0,1.0,49,1.1119496822357178,0.051940083503723145,4.989166259765625,1.0625659823417664,0.6112812757492065,90204.171875,-1.1394096612930298,3.438446521759033,1.0375696160085732
smoke,b1_h1_w2_n7_a1.5,fr_estimated,1.0,1.0,49,1.1207547187805176,0.09776687622070312,5.420047283172607,1.0489347279071808,0.6109659671783447,86688.66015625,-1.1159614324569702,3.841275215148926,1.0135234677557003
smoke,b1_h1_w2_n7_a1.5,fr_estimated,1.0,1.0,49,1.1295597553253174,0.14727258682250977,5.824838161468506,1.037269413471222,0.6103110015392303,83431.0390625,-1.0925135612487793,4.244097709655762,0.9900349540007435
smoke,b1_h1_w2_n7_a1.5,fr_estimated,1.0,1.0,49,1.1383647918701172,0.20024943351745605,6.208473205566406,1.027546226978302,0.6093743741512299,80351.203125,-1.0427277088165283,4.6340765953063965,0.941952074678413
smoke,b1_h1_w2_n7_a1.5,fr_estimated,1.0,1.0,49,1.147169828414917,0.25654077529907227,6.57770848274231,1.0196712613105774,0.6082286238670349,77396.0,-0.9915553331375122,5.023379325866699,0.8949626821336921
smoke,b1_h1_w2_n7_a1.5,fr_estimated,1.0,1.0,49,1.1559748649597168,0.3160991668701172,6.9505295753479,1.0134939849376678,0.6069619953632355,74547.83203125,-0.9403822422027588,5.412688255310059,0.8503167528938644
smoke,b1_h1_w2_n7_a1.5,fr_estimated,1.0,1.0,49,1.1647799015045166,0.37910032272338867,7.359714508056641,1.0088270008563995,0.6056839525699615,71815.9375,-0.8892098665237427,5.801990509033203,0.8078985993983977
smoke,b1_h1_w2_n7_a1.5,fr_estimated,1.0,1.0,49,1.1735849380493164,0.4460383653640747,7.844779968261719,1.0054690539836884,0.6045226156711578,69210.49609375,-0.8380376100540161,6.191293239593506,0.767596572096807
smoke,b1_h1_w2_n7_a1.5,fr_estimated,1.0,1.0,49,1.1823899745941162,0.5177199840545654,8.437168598175049,1.0032302141189575,0.6035897731781006,66716.3828125,-0.786865234375,6.580595970153809,0.7293049247701071
smoke,b1_h1_w2_n7_a1.5,fr_estimated,1.0,1.0,49,1.191195011138916,0.5951460599899292,9.149587631225586,1.0019550323486328,0.6029462516307831,64283.36328125,-0.7356929779052734,6.969898700714111,0.692923543478994
smoke,b1_h1_w2_n7_a1.5,fr_estimated,1.0,1.0,49,1.2000000476837158,0.6789155006408691,9.878035068511963,1.0015417337417603,0.6025667786598206,61836.91796875,-0.7906554937362671,0.0,0.7320744248346404
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,-0.20000000298023224,-2.4187806844711304,-14.371951580047607,0.35028383135795593,0.11262970417737961,114490.59375,-0.7906554937362671,-9.613722801208496,0.7320744248346404
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,-0.19119496643543243,-2.5369772911071777,-12.475538730621338,0.3490631729364395,0.10608682781457901,118462.6640625,-0.8506652116775513,-8.909738540649414,0.7773509332946162
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,-0.18238992989063263,-2.6384661197662354,-10.576985836029053,0.345437228679657,0.10155016556382179,121103.73828125,-0.9106748700141907,-8.2057523727417,0.8254276026825265
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,-0.17358490824699402,-2.724186420440674,-8.893737316131592,0.33951227366924286,0.09869090840220451,122750.625,-0.9706845283508301,-7.501769065856934,0.8764776603310492
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,-0.1647798717021942,-2.7959043979644775,-7.3964807987213135,0.33145974576473236,0.09720341488718987,123706.6171875,-1.0306942462921143,-6.797783851623535,0.9306850562688628
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,-0.1559748500585556,-2.855164051055908,-6.063929319381714,0.32150794565677643,0.09688375517725945,124198.5078125,-1.0907038450241089,-6.093799591064453,0.9882448919222395
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,-0.1471698135137558,-2.903313159942627,-4.872788906097412,0.30993179976940155,0.0976032018661499,124360.90625,-1.150713562965393,-5.389814376831055,1.0493647407951896
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,-0.138364776968956,-2.9414559602737427,-3.7910847663879395,0.29704102873802185,0.09929390624165535,124255.55859375,-1.2107231616973877,-4.6858296394348145,1.1142645279076735
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,-0.12955975532531738,-2.9703946113586426,-2.7821425199508667,0.28316785395145416,0.10168822109699249,123917.859375,-1.2682616710662842,-3.981637477874756,1.1802580256894277
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,-0.12075471878051758,-2.9906423091888428,-1.8169548511505127,0.26865507662296295,0.10022863000631332,123402.30859375,-1.2788465023040771,-3.2734861373901367,1.1928172088663294
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,-0.11194968223571777,-3.0025391578674316,-0.8853207230567932,0.2538454607129097,0.09961184114217758,122801.90625,-1.2894314527511597,-2.565333843231201,1.2055101786315523
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,-0.10314465314149857,-3.0064257383346558,0.002505689859390259,0.23907259851694107,0.09977832436561584,122223.48046875,-1.3000162839889526,-1.8571832180023193,1.2183380711986962
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,-0.09433962404727936,-3.002785086631775,0.8244524896144867,0.22465399652719498,0.10067365318536758,121744.60546875,-1.3106012344360352,-1.149031639099121,1.2313026127785767
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,-0.08553458750247955,-2.9922882318496704,1.55980783700943,0.21088599413633347,0.10224410146474838,121372.296875,-1.3211860656738281,-0.4408801794052124,1.2444049638945973
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,-0.07672955840826035,-2.975734233856201,2.2003023624420166,0.19804047048091888,0.10443887859582901,121031.22265625,-1.3317710161209106,0.26727062463760376,1.2576468876906324
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,-0.06792452931404114,-2.9539188146591187,2.754929304122925,0.18636291474103928,0.10721593722701073,120584.4609375,-1.3423559665679932,0.9754220247268677,1.2710297210385475
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,-0.05911949649453163,-2.927494764328003,3.247135639190674,0.1760711446404457,0.11013071611523628,119875.47265625,-1.349145770072937,1.6503732204437256,1.279689127660498
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,-0.050314463675022125,-2.896885871887207,3.70542573928833,0.1673542708158493,0.10975713655352592,118781.1875,-1.3217804431915283,2.026517629623413,1.245144830086184
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,-0.04150943458080292,-2.8622958660125732,4.151442289352417,0.1603713110089302,0.10978728905320168,117255.35546875,-1.29441499710083,2.4026622772216797,1.2115328868225794
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,-0.03270440176129341,-2.823804259300232,4.591673254966736,0.15524910390377045,0.110205739736557,115346.74609375,-1.2670494318008423,2.7788071632385254,1.1788281374257878
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,-0.023899370804429054,-2.781500220298767,5.017378568649292,0.15207946300506592,0.11100424826145172,113184.48828125,-1.239683985710144,3.154951572418213,1.147006373792112
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,-0.015094339847564697,-2.7355823516845703,5.412566661834717,0.1509154960513115,0.11217455565929413,110933.8515625,-1.2123185396194458,3.531096935272217,1.116043619719379
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,-0.006289307959377766,-2.686376214027405,5.764230966567993,0.151767760515213,0.11370716989040375,108737.74609375,-1.1849530935287476,3.9072413444519043,1.0859166867559908
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.002515723230317235,-2.6342849731445312,6.067922592163086,0.15460019558668137,0.11559531465172768,106671.3984375,-1.1575876474380493,4.283385753631592,1.0566030124087926
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.011320754885673523,-2.5797207355499268,6.325963497161865,0.15932690352201462,0.11757705733180046,104730.8515625,-1.1279932260513306,4.610374450683594,1.0257916289154978
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.02012578584253788,-2.5230696201324463,6.5419018268585205,0.16581017524003983,0.11840755864977837,102857.98046875,-1.0857675075531006,4.658806800842285,0.9833786023370991
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.028930816799402237,-2.464697480201721,6.716912746429443,0.173860102891922,0.11955556273460388,100990.5390625,-1.0435419082641602,4.707239151000977,0.942719323841849
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.03773584961891174,-2.40496289730072,6.851384162902832,0.18323657661676407,0.12102026119828224,99103.19921875,-1.0013161897659302,4.755671501159668,0.9037410570954667
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.04654087871313095,-2.3442070484161377,6.948862075805664,0.1936536803841591,0.12279633432626724,97224.1796875,-0.9590905904769897,4.804103851318359,0.8663745135885133
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.05534591153264046,-2.2827190160751343,7.017736196517944,0.20478647202253342,0.1248711422085762,95420.484375,-0.9168648719787598,4.852536201477051,0.8305528474373423
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.06415094435214996,-2.220705270767212,7.0682594776153564,0.21628043055534363,0.12722265347838402,93767.95703125,-0.8746391534805298,4.9009690284729,0.7962122864499543
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.07295597344636917,-2.158295154571533,7.107699394226074,0.22776268422603607,0.12981750816106796,92323.4765625,-0.8324135541915894,4.949400901794434,0.7632916829111243
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.08176100999116898,-2.095575988292694,7.138530254364014,0.2388553023338318,0.13273555040359497,91111.25390625,-0.791121780872345,4.95177698135376,0.7324158613191264
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.09056603908538818,-2.0326201915740967,7.161431074142456,0.24918940663337708,0.1363181583583355,90122.671875,-0.7535658478736877,4.769926071166992,0.705419411746287
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.09937106817960739,-1.969484806060791,7.179307699203491,0.2584202289581299,0.14004255831241608,89322.9765625,-0.7160098552703857,4.588074207305908,0.6794179960985318
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.1081760972738266,-1.9061892628669739,7.197822570800781,0.2662416398525238,0.14389222860336304,88659.39453125,-0.678453803062439,4.406222820281982,0.6543749409529144
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.1169811338186264,-1.8427093029022217,7.221203565597534,0.27240048348903656,0.1478820964694023,88066.66015625,-0.6408978700637817,4.224371433258057,0.6302550371821961
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.1257861703634262,-1.7790133357048035,7.2468953132629395,0.2767088711261749,0.15205396711826324,87473.8671875,-0.603341817855835,4.042519569396973,0.6070241075592074
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.13459119200706482,-1.7151358723640442,7.2624030113220215,0.27905501425266266,0.15645712614059448,86818.7890625,-0.5657857656478882,3.8606677055358887,0.5846494600114261
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.14339622855186462,-1.6512635350227356,7.245721817016602,0.27941085398197174,0.16111896932125092,86060.3984375,-0.5282297730445862,3.678816080093384,0.5630995659131613
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.15220126509666443,-1.587804913520813,7.1684653759002686,0.27783674001693726,0.1666407287120819,85188.91015625,-0.49443596601486206,3.4803977012634277,0.5443882321402947
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.16100628674030304,-1.5254200100898743,7.001826047897339,0.2744823843240738,0.17429715394973755,84225.7109375,-0.4719289541244507,3.2322804927825928,0.5322725352388953
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.16981132328510284,-1.464983880519867,6.725789308547974,0.26958372443914413,0.18211669474840164,83216.21484375,-0.44942185282707214,2.9841623306274414,0.5204264341378689
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.17861634492874146,-1.407461404800415,6.340026140213013,0.2634556069970131,0.1898774951696396,82219.48828125,-0.4269149601459503,2.736046314239502,0.5088440825343288
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.18742138147354126,-1.3537054061889648,5.870266914367676,0.25648048520088196,0.19734536111354828,81294.265625,-0.4044078588485718,2.4879279136657715,0.49751939819070534
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.19622641801834106,-1.304248332977295,5.363549470901489,0.24909277260303497,0.20432992279529572,80483.83203125,-0.3819007873535156,2.239809513092041,0.4864467671905744
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.20503143966197968,-1.2591816186904907,4.873026132583618,0.24176037311553955,0.21072451770305634,79806.66796875,-0.3593936860561371,1.9916915893554688,0.47562055091431915
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.21383647620677948,-1.2181713581085205,4.442174673080444,0.23496288061141968,0.21651555597782135,79258.27734375,-0.3368866443634033,1.7435734272003174,0.46503530744377686
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.22264151275157928,-1.1805731654167175,4.09799337387085,0.22916856408119202,0.2225332260131836,78828.15625,-0.3178378641605377,1.5455154180526733,0.45626078934136155
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.2314465343952179,-1.1455608010292053,3.8548113107681274,0.2248106449842453,0.23000608384609222,78520.30859375,-0.30685868859291077,1.4642665386199951,0.4512788210276773
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.2402515709400177,-1.112205445766449,3.721625566482544,0.2222645878791809,0.23732950538396835,78363.87890625,-0.29587942361831665,1.3830175399780273,0.4463512115388137
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.2490566074848175,-1.0795124769210815,3.704344391822815,0.2218274250626564,0.24467065185308456,78402.1875,-0.2849002182483673,1.3017685413360596,0.44147743398076755
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.2578616440296173,-1.0464769005775452,3.7994682788848877,0.22370126843452454,0.2522205412387848,78667.0078125,-0.27392101287841797,1.2205194234848022,0.436656873949797
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.2666666805744171,-1.0122056007385254,3.984999418258667,0.22798144072294235,0.2601747289299965,79154.90625,-0.26294177770614624,1.139270305633545,0.431888937484242
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.27547168731689453,-0.9760881066322327,4.218820333480835,0.23465079069137573,0.26870039850473404,79820.99609375,-0.2519626319408417,1.0580220222473145,0.42717310118338186
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.28427672386169434,-0.9379289150238037,4.4487621784210205,0.24358046799898148,0.27790218591690063,80597.6171875,-0.24098341166973114,0.9767728447914124,0.42250872606733714
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.29308176040649414,-0.8979664444923401,4.628418564796448,0.2545377314090729,0.28780020773410797,81418.30078125,-0.230001300573349,0.9524808526039124,0.41789407398913314
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.30188679695129395,-0.8567702770233154,4.728986382484436,0.26719991862773895,0.29832911491394043,82233.828125,-0.21901366114616394,1.0339696407318115,0.4133275382518248
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.31069183349609375,-0.8150655031204224,4.74398136138916,0.28117457777261734,0.3093566596508026,83012.4375,-0.20802605152130127,1.115458607673645,0.4088109154981095
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.31949687004089355,-0.7735317349433899,4.690107464790344,0.29602379351854324,0.3207138776779175,83732.1796875,-0.1970384269952774,1.196947455406189,0.40434364196222944
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.32830187678337097,-0.7326043844223022,4.606244206428528,0.3112914562225342,0.3322526514530182,84375.37890625,-0.18605080246925354,1.278436303138733,0.3999251844732988
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.3371069133281708,-0.6923127174377441,4.545718312263489,0.3265322595834732,0.3439166992902756,84929.7421875,-0.17506317794322968,1.3599252700805664,0.395555009594889
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.3459119498729706,-0.652238667011261,4.556801915168762,0.3413396626710892,0.3557940423488617,85391.37890625,-0.1640755981206894,1.4414138793945312,0.3912326072091483
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.3547169864177704,-0.611674427986145,4.657061696052551,0.3553716167807579,0.3681056350469589,85765.78515625,-0.15308797359466553,1.5229027271270752,0.38695742030414787
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.3635220229625702,-0.5699613690376282,4.81777024269104,0.36837224662303925,0.38082730770111084,86069.0703125,-0.14135953783988953,1.5603673458099365,0.3824455255141736
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.3723270297050476,-0.5268607139587402,4.9722740650177,0.38018783181905746,0.39393432438373566,86326.21484375,-0.1285199075937271,1.5317946672439575,0.37756645612921014
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.3811320662498474,-0.482754111289978,5.046225547790527,0.39077623188495636,0.4077598452568054,86562.8125,-0.1156802698969841,1.5032219886779785,0.37274962895744335
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.3899371027946472,-0.43856149911880493,4.9918060302734375,0.40020865201950073,0.42198382318019867,86792.22265625,-0.10284064710140228,1.4746493101119995,0.3679942582366598
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.398742139339447,-0.39542126655578613,4.807185173034668,0.4086637496948242,0.43613192439079285,87002.01171875,-0.09000091254711151,1.4460763931274414,0.36329951377704006
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.4075471758842468,-0.3542943596839905,4.534487247467041,0.41641412675380707,0.4497346132993698,87153.66015625,-0.0771612897515297,1.4175035953521729,0.3586647033400122
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.41635221242904663,-0.31565284729003906,4.242651700973511,0.4238060265779495,0.4624911695718765,87202.9921875,-0.06432155519723892,1.3889307975769043,0.3540889821400803
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.42515721917152405,-0.27934300899505615,4.004902124404907,0.4312331825494766,0.47437936067581177,87129.61328125,-0.05148192495107651,1.3603579998016357,0.34957167288410235
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.43396225571632385,-0.24464863538742065,3.8756656646728516,0.43910741806030273,0.4871780723333359,86958.23046875,-0.04173697903752327,1.269080638885498,0.3461816604104156
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.44276729226112366,-0.2105448842048645,3.870750665664673,0.4478270262479782,0.5018304288387299,86750.6796875,-0.03577452152967453,1.1011601686477661,0.34412370829308214
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.45157232880592346,-0.1760777235031128,3.9582165479660034,0.4577465057373047,0.5170590579509735,86577.2421875,-0.029812108725309372,0.9332411289215088,0.3420780054114513
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.46037736535072327,-0.14073699712753296,4.069167613983154,0.4691488891839981,0.5332067608833313,86483.5546875,-0.023849651217460632,0.7653206586837769,0.34004444836312264
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.46918240189552307,-0.10465258359909058,4.127101421356201,0.48222415149211884,0.5502920746803284,86477.0703125,-0.017887238413095474,0.59740149974823,0.33802299534743385
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.4779874086380005,-0.06852138042449951,4.079864025115967,0.4970541298389435,0.5679864883422852,86535.02734375,-0.011924825608730316,0.4294823408126831,0.33601355920869846
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.4867924451828003,-0.033322811126708984,3.915234684944153,0.5136063694953918,0.5857250988483429,86622.16015625,-0.005962412804365158,0.2615632116794586,0.33401606851051363
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.4955974817276001,0.0,3.6537777185440063,0.5317355841398239,0.6028828322887421,86705.66796875,0.0,0.09364404529333115,0.33203045224114275
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.5044025182723999,0.030742406845092773,3.32914137840271,0.5511945933103561,0.6223434507846832,86765.2578125,0.00045213685370981693,-0.06379758566617966,0.3318803629701328
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.5132075548171997,0.058483004570007324,2.9719464778900146,0.5716512650251389,0.6440315842628479,86801.046875,-0.004606259521096945,-0.21075883507728577,0.3335633985368517
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.5220125913619995,0.083038330078125,2.605594754219055,0.5927109569311142,0.664375364780426,86837.2890625,-0.009664694778621197,-0.357721209526062,0.33525498216878663
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.5308176279067993,0.10441434383392334,2.249820351600647,0.6139429062604904,0.6832563579082489,86916.671875,-0.014723091386258602,-0.5046824812889099,0.33695513122219034
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.5396226644515991,0.12278246879577637,1.922374427318573,0.6349069029092789,0.7006812989711761,87083.77734375,-0.019781526178121567,-0.6516448259353638,0.3386639150233158
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.5484277009963989,0.1384415626525879,1.6344833374023438,0.655180811882019,0.7167523205280304,87371.4140625,-0.024839922785758972,-0.7986060976982117,0.3403813514975603
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.557232677936554,0.15173816680908203,1.3857390880584717,0.6743837296962738,0.7316057085990906,87801.203125,-0.029898278415203094,-0.9455662369728088,0.34210748343713493
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.5660377144813538,0.16297590732574463,1.166834533214569,0.6921981871128082,0.7453406751155853,88394.93359375,-0.03495671600103378,-1.0925285816192627,0.3438423970665204
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.5748427510261536,0.17238342761993408,0.9700306355953217,0.7083862721920013,0.7616574466228485,89181.2578125,-0.044841550290584564,-1.215734839439392,0.34725807608166387
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.5836477875709534,0.18016397953033447,0.7972618043422699,0.7228017151355743,0.7801027297973633,90181.87890625,-0.058675616979599,-1.3195050954818726,0.3520954505969183
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.5924528241157532,0.1865633726119995,0.6562938094139099,0.7353976964950562,0.7977710962295532,91387.49609375,-0.07250957936048508,-1.4232743978500366,0.35700017346951246
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.601257860660553,0.19186246395111084,0.5474486500024796,0.7462282180786133,0.8147700130939484,92740.734375,-0.08634364604949951,-1.5270445346832275,0.36197325735158964
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.6100628972053528,0.19626975059509277,0.4536411762237549,0.755446195602417,0.831214427947998,94145.5703125,-0.10017760843038559,-1.6308139562606812,0.3670155790049648
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.6188679337501526,0.19978010654449463,0.3437030240893364,0.7632957398891449,0.8471114933490753,95497.12890625,-0.11401157081127167,-1.7345833778381348,0.37212814067508077
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.6276729702949524,0.20211851596832275,0.18744309502653778,0.7701006233692169,0.8622758984565735,96710.9765625,-0.1278456449508667,-1.8383535146713257,0.3773119629798985
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.6364780068397522,0.20282018184661865,-0.028069205582141876,0.7762481272220612,0.8763454854488373,97736.92578125,-0.14167959988117218,-1.9421229362487793,0.38256795140064354
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.645283043384552,0.20141255855560303,-0.29167935997247696,0.782169371843338,0.893491804599762,98556.8125,-0.16067135334014893,-2.068732976913452,0.3899030200521846
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.6540880799293518,0.19759762287139893,-0.5748359709978104,0.7883175611495972,0.9120409488677979,99180.76171875,-0.18310150504112244,-2.210569143295288,0.39874742379227546
smoke,b1_h1_w2_n7_a1.5,fr_oracle,1.0,1.0,49,0.6628930568695068,0.1913384199142456,-0.8468900918960571,0.7951442003250122,0.9287706017494202,99650.06640625,-0.20553165674209595,-2.352405548095703,0.40779245043984547
