run_id,stage,name,method,seed,n_steps,n_replicas,beta,h,w,n_dim,M,a,beta_h,physics_tag,fr_rate,target_ema_rate,max_event_fraction,fr_every,fr_start_steps,score_clip,config_hash,core_version,had_nan,device,cuda_visible_devices,total_replacement_events,l2_f,l2_fp,integrated_l2_f,l2_f_compact,l2_f_transition,l2_f_stretched,l2_fp_compact,l2_fp_transition,l2_fp_stretched,marginal_l2_uniform,marginal_l2_target,marginal_l2_ref,n_compact_to_stretched,n_stretched_to_compact,n_barrier_crossings,n_round_trips,fr_event_fraction,max_fr_event_fraction,n_fr_applications,deaths_per_fr_application,clones_per_fr_application,final_ancestor_ess,min_ancestor_ess,final_n_unique_ancestor,final_max_ancestor_frac,max_ancestor_frac_over_time,runtime_seconds,wall_seconds
smoke__fr_estimated__b1_h4_w2_n7_a1.5__seed0__N96__T2000__4bf6d745fd12,smoke,fr_estimated,fr_estimated,0,2000,96,1.0,4.0,2.0,7,49,1.5,4.0,b1_h4_w2_n7_a1.5,0.1,0.005,0.02,5,500,2.0,add21a269b9e,wca_phase_v1,False,cuda,4,5,1.232054750675976,3.567242113079158,9.792805358647113,1.7364779658727487,0.6205970303959543,1.2844760376336624,4.116142698065877,4.105036276278055,1.537652229777828,0.30349652565916013,0.36820549249192935,0.7360625948892959,994,927,1921,917,0.0001730343300110742,0.0005208333333333333,301,0.016611295681063124,0.016611295681063124,86.94339622641509,86.94339622641509,91,0.020833333333333332,0.020833333333333332,3.542304703965783,3.5440428238362074
smoke__fr_estimated__b1_h4_w2_n7_a1.5__seed1__N96__T2000__92e488721e48,smoke,fr_estimated,fr_estimated,1,2000,96,1.0,4.0,2.0,7,49,1.5,4.0,b1_h4_w2_n7_a1.5,0.1,0.005,0.02,5,500,2.0,6621574b2f6c,wca_phase_v1,False,cuda,4,9,1.2188704383807742,3.5832764166379594,8.605682556978767,1.6789061462487063,0.6092713000936595,1.323922781330421,4.5402388912799445,3.9555666101808646,1.0348364050603718,0.3831016952094366,0.466853714860814,0.5831795342232939,1033,958,1991,946,0.00031146179401993354,0.00078125,301,0.029900332225913623,0.029900332225913623,82.28571428571428,82.28571428571428,88,0.020833333333333332,0.020833333333333332,3.5658245207741857,3.5673724617809057
smoke__fr_estimated__b4_h1_w2_n7_a1.5__seed0__N96__T2000__42a7e2e79abb,smoke,fr_estimated,fr_estimated,0,2000,96,4.0,1.0,2.0,7,49,1.5,4.0,b4_h1_w2_n7_a1.5,0.1,0.005,0.02,5,500,2.0,add21a269b9e,wca_phase_v1,False,cuda,4,10,0.3857975502187043,1.1370216537519107,3.4817435900158773,0.4580483807925369,0.14467431010431483,0.5219754703584502,0.7449202725390666,1.0404327503063837,1.5132312040624576,0.36254122184255616,0.30615324895627277,0.7019535952777796,295,274,569,313,0.0003460686600221484,0.00078125,301,0.03322259136212625,0.03322259136212625,79.44827586206897,79.44827586206897,86,0.020833333333333332,0.020833333333333332,3.5617254097014666,3.5631029307842255
smoke__fr_estimated__b4_h1_w2_n7_a1.5__seed1__N96__T2000__d5460618666c,smoke,fr_estimated,fr_estimated,1,2000,96,4.0,1.0,2.0,7,49,1.5,4.0,b4_h1_w2_n7_a1.5,0.1,0.005,0.02,5,500,2.0,6621574b2f6c,wca_phase_v1,False,cuda,4,11,0.33584739933500113,0.9707579331875583,2.12067149973517,0.434526513952846,0.14291434897877256,0.4121154477752339,0.7850503681566907,1.0426850757341386,1.022947188000705,0.3125824954701754,0.26022153043727564,0.7068819365736729,295,278,573,336,0.00038067552602436325,0.0010416666666666667,301,0.036544850498338874,0.036544850498338874,72.0,72.0,85,0.041666666666666664,0.041666666666666664,3.5620009005069733,3.5635763201862574
smoke__fr_estimated__b4_h4_w2_n7_a1.5__seed0__N96__T2000__10c92bb4b43d,smoke,fr_estimated,fr_estimated,0,2000,96,4.0,4.0,2.0,7,49,1.5,16.0,b4_h4_w2_n7_a1.5,0.1,0.005,0.02,5,500,2.0,add21a269b9e,wca_phase_v1,False,cuda,4,5,0.4406782928282231,1.5434170585317024,4.295833840778583,0.638901251733091,0.21915194250350128,0.43706987175523787,1.9508318598041428,1.298859167318461,1.3987829578562958,0.32415619252927574,0.2506550486810366,1.2928115696364375,296,270,566,278,0.0001730343300110742,0.00078125,301,0.016611295681063124,0.016611295681063124,86.94339622641509,86.94339622641509,91,0.020833333333333332,0.020833333333333332,3.558683568611741,3.5603033201768994
smoke__fr_estimated__b4_h4_w2_n7_a1.5__seed1__N96__T2000__5d1cb88e90b4,smoke,fr_estimated,fr_estimated,1,2000,96,4.0,4.0,2.0,7,49,1.5,16.0,b4_h4_w2_n7_a1.5,0.1,0.005,0.02,5,500,2.0,6621574b2f6c,wca_phase_v1,False,cuda,4,10,0.43043532741467694,1.6183234690655621,3.83521799817196,0.6366662859676003,0.25826615090567995,0.3692208413641747,1.895306661859916,1.4578902900652737,1.5319475101778577,0.440122554817096,0.4238734547497166,1.2541975846663167,325,311,636,405,0.0003460686600221484,0.0010416666666666667,301,0.03322259136212625,0.03322259136212625,70.8923076923077,70.8923076923077,86,0.052083333333333336,0.052083333333333336,3.5647882809862494,3.566168931312859
smoke__fr_oracle__b1_h1_w2_n7_a1.5__seed0__N96__T2000__f2a8ca15fdae,smoke,fr_oracle,fr_oracle,0,2000,96,1.0,1.0,2.0,7,49,1.5,1.0,b1_h1_w2_n7_a1.5,0.1,0.005,0.02,5,500,2.0,add21a269b9e,wca_phase_v1,False,cuda,4,12,0.9362262030559291,2.7052497470309893,7.004310096514499,1.2944886122130321,0.43553924281431655,1.0319708712630626,3.002785685554237,3.095595391872807,1.5490758945569243,0.5384574160565592,0.17127167991651437,0.5342688025421038,967,902,1869,958,0.0004152823920265781,0.0010416666666666667,301,0.03986710963455149,0.03986710963455149,69.81818181818181,69.81818181818181,84,0.041666666666666664,0.041666666666666664,3.494278117083013,3.4958509085699916
smoke__fr_oracle__b1_h1_w2_n7_a1.5__seed1__N96__T2000__0dd40439b28f,smoke,fr_oracle,fr_oracle,1,2000,96,1.0,1.0,2.0,7,49,1.5,1.0,b1_h1_w2_n7_a1.5,0.1,0.005,0.02,5,500,2.0,6621574b2f6c,wca_phase_v1,False,cuda,4,17,0.7183897576463434,2.0524802098842594,6.887489998916764,0.9600911590674686,0.3943948101540358,0.7919243323534184,2.171208992938402,2.5268442865807734,0.8607872248419297,0.5093269075739226,0.21884809070919428,0.46300187748727345,904,840,1744,960,0.0005883167220376523,0.001488095238095238,301,0.05647840531561462,0.05647840531561462,67.76470588235294,67.76470588235294,79,0.03125,0.03125,3.4815128231421113,3.4829636942595243
smoke__fr_oracle__b1_h4_w2_n7_a1.5__seed0__N96__T2000__0bc4574c1992,smoke,fr_oracle,fr_oracle,0,2000,96,1.0,4.0,2.0,7,49,1.5,4.0,b1_h4_w2_n7_a1.5,0.1,0.005,0.02,5,500,2.0,add21a269b9e,wca_phase_v1,False,cuda,4,11,1.2637731699478911,3.645785122145641,10.064461919300268,1.792768683518286,0.6356932913784544,1.3015898368243983,4.558797280864468,4.074632473670393,0.9936662351429641,0.43853724208196504,0.21577010965628174,0.7090598687433496,1068,1008,2076,1023,0.00038067552602436325,0.00078125,301,0.036544850498338874,0.036544850498338874,76.8,76.8,85,0.03125,0.03125,3.4862238243222237,3.4878847151994705
smoke__fr_oracle__b1_h4_w2_n7_a1.5__seed1__N96__T2000__6cf31c0dbd61,smoke,fr_oracle,fr_oracle,1,2000,96,1.0,4.0,2.0,7,49,1.5,4.0,b1_h4_w2_n7_a1.5,0.1,0.005,0.02,5,500,2.0,6621574b2f6c,wca_phase_v1,False,cuda,4,19,0.9883335185082688,3.017755314099525,8.31686394142847,1.3957625448821043,0.5132513968683259,1.0159552385851993,4.057838914221593,3.158628378530822,0.8921810058009325,0.5768199562840781,0.18418368635160476,0.7128083818871004,998,935,1933,1036,0.000657530454042082,0.0015625,301,0.06312292358803986,0.06312292358803986,64.0,64.0,77,0.041666666666666664,0.041666666666666664,3.487996076233685,3.4896173560991883
smoke__fr_oracle__b4_h1_w2_n7_a1.5__seed0__N96__T2000__cff69b026803,smoke,fr_oracle,fr_oracle,0,2000,96,4.0,1.0,2.0,7,49,1.5,4.0,b4_h1_w2_n7_a1.5,0.1,0.005,0.02,5,500,2.0,add21a269b9e,wca_phase_v1,False,cuda,4,20,0.3826178861932938,1.0884294302184756,3.140314649188162,0.46395314438762647,0.1562144192058395,0.5032078446144084,0.7178932263094576,1.1153377676201754,1.3236270997690174,0.20736019501984884,0.8846057134530106,0.7450487194859516,330,307,637,395,0.0006921373200442968,0.0010416666666666667,301,0.0664451827242525,0.0664451827242525,63.12328767123288,63.12328767123288,76,0.041666666666666664,0.041666666666666664,3.4873128747567534,3.488800966180861
smoke__fr_oracle__b4_h1_w2_n7_a1.5__seed1__N96__T2000__3757198c5824,smoke,fr_oracle,fr_oracle,1,2000,96,4.0,1.0,2.0,7,49,1.5,4.0,b4_h1_w2_n7_a1.5,0.1,0.005,0.02,5,500,2.0,6621574b2f6c,wca_phase_v1,False,cuda,4,17,0.34778429223927937,1.0107357170035225,2.1319194017247742,0.4389360755214878,0.15588724804412887,0.43351543726340885,0.7362389316437155,1.1261918595264453,1.072827392706058,0.2629917115267908,0.996573544002104,0.6830462560393065,399,381,780,489,0.0005883167220376523,0.0018229166666666667,301,0.05647840531561462,0.05647840531561462,65.82857142857142,65.82857142857142,79,0.041666666666666664,0.041666666666666664,3.487828995101154,3.489337875507772
smoke__fr_oracle__b4_h4_w2_n7_a1.5__seed0__N96__T2000__31050db341e4,smoke,fr_oracle,fr_oracle,0,2000,96,4.0,4.0,2.0,7,49,1.5,16.0,b4_h4_w2_n7_a1.5,0.1,0.005,0.02,5,500,2.0,add21a269b9e,wca_phase_v1,False,cuda,4,26,0.4268827300280934,1.5361620593304854,4.038367164494292,0.6352689373194975,0.23857292408753908,0.37730405928672606,2.0524439508114796,1.267948451185354,1.2624482615940418,0.2675594182822793,0.8524629233620824,1.4870316305154152,426,395,821,486,0.0008997785160575858,0.0015625,301,0.08637873754152824,0.08637873754152824,47.50515463917525,47.50515463917525,70,0.0625,0.0625,3.490692055784166,3.4924258459359407
smoke__fr_oracle__b4_h4_w2_n7_a1.5__seed1__N96__T2000__72270502d1a1,smoke,fr_oracle,fr_oracle,1,2000,96,4.0,4.0,2.0,7,49,1.5,16.0,b4_h4_w2_n7_a1.5,0.1,0.005,0.02,5,500,2.0,6621574b2f6c,wca_phase_v1,False,cuda,4,23,0.5190713815224802,1.6617126871425754,4.507096975640307,0.7132301940631932,0.2141581733999202,0.5934093600627166,1.8012896984213824,1.5416726705131358,1.6768819499215335,0.2987949778166189,1.0883892702044413,1.2234646783166239,271,251,522,347,0.0007959579180509413,0.0020833333333333333,301,0.07641196013289037,0.07641196013289037,53.58139534883721,53.58139534883721,73,0.052083333333333336,0.052083333333333336,3.4844231037423015,3.486136144027114
smoke__fr_uniform__b1_h1_w2_n7_a1.5__seed0__N96__T2000__d4273e413361,smoke,fr_uniform,fr_uniform,0,2000,96,1.0,1.0,2.0,7,49,1.5,1.0,b1_h1_w2_n7_a1.5,0.1,0.005,0.02,5,500,2.0,add21a269b9e,wca_phase_v1,False,cuda,4,4,0.7931356920193657,2.3533833437556786,6.681522432368395,1.0325524386957035,0.3178490429342042,0.9764949341474826,2.691605779399591,2.314849419883386,2.0444398743951435,0.36735788664789304,0.36735788664789304,0.45528643260886453,1155,1085,2240,1091,0.00013842746400885935,0.00078125,301,0.013289036544850499,0.013289036544850499,86.94339622641509,86.94339622641509,92,0.03125,0.03125,3.485089044086635,3.4865442933514714
smoke__fr_uniform__b1_h1_w2_n7_a1.5__seed1__N96__T2000__61b54bba9f8e,smoke,fr_uniform,fr_uniform,1,2000,96,1.0,1.0,2.0,7,49,1.5,1.0,b1_h1_w2_n7_a1.5,0.1,0.005,0.02,5,500,2.0,6621574b2f6c,wca_phase_v1,False,cuda,4,10,0.827112247183792,2.4292286459365817,6.953409094082059,1.0375347933864534,0.35905786420567265,1.0443612847937713,2.659511727259398,2.56354665573276,1.9564054670474782,0.4066976070618574,0.4066976070618574,0.46221501421601835,1056,980,2036,963,0.0003460686600221484,0.0005208333333333333,301,0.03322259136212625,0.03322259136212625,80.84210526315789,80.84210526315789,88,0.03125,0.03125,3.4812537524849176,3.482701873406768
smoke__fr_uniform__b1_h4_w2_n7_a1.5__seed0__N96__T2000__b67fbba489b3,smoke,fr_uniform,fr_uniform,0,2000,96,1.0,4.0,2.0,7,49,1.5,4.0,b1_h4_w2_n7_a1.5,0.1,0.005,0.02,5,500,2.0,add21a269b9e,wca_phase_v1,False,cuda,4,5,1.3547187522559963,3.8723831613096347,10.088273769312043,1.8950337465498737,0.7324322897169031,1.3939473940578462,4.224647364297311,4.716602624957469,1.4215687134948845,0.3511206909034866,0.3511206909034866,0.811268050683409,987,919,1906,906,0.0001730343300110742,0.0005208333333333333,301,0.016611295681063124,0.016611295681063124,86.94339622641509,86.94339622641509,91,0.020833333333333332,0.020833333333333332,3.476754360832274,3.478164281696081
smoke__fr_uniform__b1_h4_w2_n7_a1.5__seed1__N96__T2000__2e6b8926ca6c,smoke,fr_uniform,fr_uniform,1,2000,96,1.0,4.0,2.0,7,49,1.5,4.0,b1_h4_w2_n7_a1.5,0.1,0.005,0.02,5,500,2.0,6621574b2f6c,wca_phase_v1,False,cuda,4,4,1.33467183529273,3.892335008740973,8.743495983223411,1.8761419384556666,0.6693317037070171,1.3998117651280841,4.7748733677608755,4.3487558775618025,1.281151482653942,0.31879212766063264,0.31879212766063264,0.656626621094648,978,909,1887,904,0.00013842746400885935,0.0005208333333333333,301,0.013289036544850499,0.013289036544850499,90.35294117647058,90.35294117647058,93,0.020833333333333332,0.020833333333333332,3.484328263439238,3.4856523536145687
smoke__fr_uniform__b4_h1_w2_n7_a1.5__seed0__N96__T2000__b79c06f10162,smoke,fr_uniform,fr_uniform,0,2000,96,4.0,1.0,2.0,7,49,1.5,4.0,b4_h1_w2_n7_a1.5,0.1,0.005,0.02,5,500,2.0,add21a269b9e,wca_phase_v1,False,cuda,4,10,0.3939719577591506,1.1274221677066918,3.478668369464425,0.468846834913131,0.15558732066706868,0.5285384594577168,0.7451804598355866,1.1301338639839085,1.39056068360003,0.3590661133685254,0.3590661133685254,0.6871474695521496,277,257,534,295,0.0003460686600221484,0.00078125,301,0.03322259136212625,0.03322259136212625,75.54098360655739,75.54098360655739,86,0.041666666666666664,0.041666666666666664,3.483163452707231,3.484501453116536
smoke__fr_uniform__b4_h1_w2_n7_a1.5__seed1__N96__T2000__c275d0f3b05c,smoke,fr_uniform,fr_uniform,1,2000,96,4.0,1.0,2.0,7,49,1.5,4.0,b4_h1_w2_n7_a1.5,0.1,0.005,0.02,5,500,2.0,6621574b2f6c,wca_phase_v1,False,cuda,4,11,0.30988331343763714,0.9364717381320432,2.080061427495907,0.4073177185397701,0.13558761234915384,0.3714626952829527,0.7816291234000563,0.9614709966425032,1.0356089015573766,0.3417566315547776,0.3417566315547776,0.7599768370172151,341,324,665,344,0.00038067552602436325,0.0010416666666666667,301,0.036544850498338874,0.036544850498338874,70.89230769230768,70.89230769230768,85,0.052083333333333336,0.052083333333333336,3.485628324560821,3.486985843628645
smoke__fr_uniform__b4_h4_w2_n7_a1.5__seed0__N96__T2000__2ddd1a194596,smoke,fr_uniform,fr_uniform,0,2000,96,4.0,4.0,2.0,7,49,1.5,16.0,b4_h4_w2_n7_a1.5,0.1,0.005,0.02,5,500,2.0,add21a269b9e,wca_phase_v1,False,cuda,4,8,0.5059237715506161,1.5943243621097813,4.329723482527749,0.7260888178304128,0.26045985129837496,0.5053529057020435,2.045224666163739,1.583665113845895,0.976233728512339,0.33112605491457914,0.33112605491457914,1.2785195990080964,299,274,573,281,0.0002768549280177187,0.00078125,301,0.026578073089700997,0.026578073089700997,78.10169491525424,78.10169491525424,88,0.041666666666666664,0.041666666666666664,3.4785572914406657,3.479975102469325
smoke__fr_uniform__b4_h4_w2_n7_a1.5__seed1__N96__T2000__c8a6db2b11e1,smoke,fr_uniform,fr_uniform,1,2000,96,4.0,4.0,2.0,7,49,1.5,16.0,b4_h4_w2_n7_a1.5,0.1,0.005,0.02,5,500,2.0,6621574b2f6c,wca_phase_v1,False,cuda,4,10,0.39968803418337556,1.5428255497845136,3.803451876536397,0.5998520518262136,0.2575130413663336,0.3073886779185462,1.8988917518520323,1.350590864123722,1.3871871612129598,0.4747665020303473,0.4747665020303473,1.2799137432255983,344,327,671,468,0.0003460686600221484,0.0010416666666666667,301,0.03322259136212625,0.03322259136212625,73.14285714285714,73.14285714285714,86,0.041666666666666664,0.041666666666666664,3.485597194172442,3.486955564469099
