run_id,study,stage,name,method,seed,beta,h,w,n_dim,a,beta_h,opes_barrier,opes_pace,opes_sigma,opes_gamma,opes_gamma_from_barrier,n_steps,n_replicas,had_nan,l2_f_common,l2_fp_common,l2_f_native,l2_fp_native,primary_estimator,l2_f_compact,l2_fp_compact,l2_f_transition,l2_fp_transition,l2_f_stretched,l2_fp_stretched,integrated_l2_f,normalized_anytime_l2_f,tau_abs,tau_rel,marginal_kl,marginal_tv,marginal_entropy,min_density,covered_fraction,marginal_l2_ref,marginal_l2_uniform,n_round_trips,n_barrier_crossings,n_compact_to_stretched,n_stretched_to_compact,first_passage_step,iat_frac_compact,mixing_ess,opes_neff_frac_final,opes_neff_frac_min,opes_n_kernels_final,opes_bias_range_final,opes_max_bias,opes_sigma_cur_final,runtime_seconds,wall_seconds,budget,force_evaluations,device,cuda_visible_devices
,opes_closure_meta,tune_r1,opes,opes,20,4.0,,,,,,4.0,50,0.18,16.0,,40000,0,False,1.1152045819960055,4.7135909391904605,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.01680040359497,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,20,4.0,,,,,,6.0,100,0.06,24.0,,40000,0,False,0.07806483597750125,0.4439789748880064,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.652159690856934,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,20,4.0,,,,,,6.0,100,0.09,24.0,,40000,0,False,0.07435458392662139,0.27277796734573895,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.654417037963867,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,20,4.0,,,,,,6.0,100,0.12,24.0,,40000,0,False,0.7021573186834462,3.9798449335479624,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.95942974090576,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,20,4.0,,,,,,6.0,100,0.18,24.0,,40000,0,False,1.0313460043111173,4.581659458604178,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.969756364822388,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,20,4.0,,,,,,6.0,200,0.06,24.0,,40000,0,False,0.0645012022474562,0.4173766166169962,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.851467609405518,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,20,4.0,,,,,,6.0,200,0.09,24.0,,40000,0,False,0.06953930371967648,0.3547576899726562,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.921523571014404,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,20,4.0,,,,,,6.0,200,0.12,24.0,,40000,0,False,0.29574808450083667,2.3907733962233735,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.876953125,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,20,4.0,,,,,,6.0,200,0.18,24.0,,40000,0,False,0.9727241314414182,4.492356113021564,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.874512195587158,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,20,4.0,,,,,,6.0,50,0.06,24.0,,40000,0,False,1.0630399782192215,4.658261441265502,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.94210934638977,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,20,4.0,,,,,,6.0,50,0.09,24.0,,40000,0,False,1.1083725538361675,4.73275849541242,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.991585969924927,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,20,4.0,,,,,,6.0,50,0.12,24.0,,40000,0,False,1.0234623568763326,4.592932016969571,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.918455600738525,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,20,4.0,,,,,,6.0,50,0.18,24.0,,40000,0,False,1.1041470877020236,4.700171293187039,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.963967323303223,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,20,4.0,,,,,,8.0,100,0.06,32.0,,40000,0,False,0.06900216732805728,0.3347214726147442,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.3401038646698,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,20,4.0,,,,,,8.0,100,0.09,32.0,,40000,0,False,0.07126863496650473,0.2252075453220103,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.642906188964844,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,20,4.0,,,,,,8.0,100,0.12,32.0,,40000,0,False,0.6940725336981343,3.964937730612033,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.389811992645264,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,20,4.0,,,,,,8.0,100,0.18,32.0,,40000,0,False,1.023583037129065,4.571636685305489,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.12815237045288,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,20,4.0,,,,,,8.0,200,0.06,32.0,,40000,0,False,0.057506597976009745,0.3029734851011059,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.75559377670288,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,20,4.0,,,,,,8.0,200,0.09,32.0,,40000,0,False,0.06471436599427456,0.2483697438449393,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.815425157546997,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,20,4.0,,,,,,8.0,200,0.12,32.0,,40000,0,False,0.26482978019549286,2.2637300830421565,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.397409439086914,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,20,4.0,,,,,,8.0,200,0.18,32.0,,40000,0,False,0.9634561779934457,4.480936321301932,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.299046516418457,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,20,4.0,,,,,,8.0,50,0.06,32.0,,40000,0,False,1.059433216389253,4.6539617502956805,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.91063094139099,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,20,4.0,,,,,,8.0,50,0.09,32.0,,40000,0,False,1.1067938157655288,4.7311758639084855,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.931734323501587,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,20,4.0,,,,,,8.0,50,0.12,32.0,,40000,0,False,1.0185323563766593,4.5862269512680935,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.96885061264038,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,20,4.0,,,,,,8.0,50,0.18,32.0,,40000,0,False,1.097025533981514,4.69077519950344,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.340777158737183,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,3.0,100,0.06,12.0,,40000,0,False,0.5100156827157091,3.5659799029121215,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.04547119140625,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,3.0,100,0.09,12.0,,40000,0,False,0.5186033100815414,3.481476488029609,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.33646845817566,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,3.0,100,0.12,12.0,,40000,0,False,0.6171240667718875,3.610361481704186,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.767706394195557,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,3.0,100,0.18,12.0,,40000,0,False,0.8321287117636683,4.054103721135394,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.719614505767822,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,3.0,200,0.06,12.0,,40000,0,False,0.4788888896630199,3.519836938677752,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.60478639602661,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,3.0,200,0.09,12.0,,40000,0,False,0.5056415926994888,3.57124454777996,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.338355541229248,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,3.0,200,0.12,12.0,,40000,0,False,0.553387750762348,3.6403627623051027,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.190520524978638,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,3.0,200,0.18,12.0,,40000,0,False,0.7836253553615867,3.902292340965101,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.2033474445343,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,3.0,50,0.06,12.0,,40000,0,False,1.0113170552730764,4.512419280403432,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33.19399118423462,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,3.0,50,0.09,12.0,,40000,0,False,0.9475169769768459,4.391922609224392,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.573517322540283,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,3.0,50,0.12,12.0,,40000,0,False,0.9088020311330623,4.318705834784949,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.5800359249115,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,3.0,50,0.18,12.0,,40000,0,False,0.9544077831749921,4.363609669607187,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.779954195022583,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,4.0,100,0.06,16.0,,40000,0,False,0.29955775368913184,2.8817715439491316,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.722679615020752,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,4.0,100,0.09,16.0,,40000,0,False,0.2706133411708449,2.5824353428379587,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.75097155570984,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,4.0,100,0.12,16.0,,40000,0,False,0.5819156566700475,3.45037669697586,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.747265815734863,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,4.0,100,0.18,16.0,,40000,0,False,0.8271132742236106,4.044166986467,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.61281442642212,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,4.0,200,0.06,16.0,,40000,0,False,0.2519134601127032,2.686193605912434,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.82944393157959,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,4.0,200,0.09,16.0,,40000,0,False,0.28832255248300487,2.8217816234092017,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.859438180923462,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,4.0,200,0.12,16.0,,40000,0,False,0.3732363460494576,2.917489556637744,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.918065309524536,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,4.0,200,0.18,16.0,,40000,0,False,0.772658760554782,3.841513257793331,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.49015498161316,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,4.0,50,0.06,16.0,,40000,0,False,0.9985855996581426,4.501070592913112,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.051708936691284,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,4.0,50,0.09,16.0,,40000,0,False,0.9450561314633483,4.390259126792379,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.02333354949951,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,4.0,50,0.12,16.0,,40000,0,False,0.9073102357315713,4.317723622305163,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.00706624984741,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,4.0,50,0.18,16.0,,40000,0,False,0.9372232364480386,4.3416552252262175,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.09159564971924,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,6.0,100,0.06,24.0,,40000,0,False,0.07677385548472881,0.35592050971961536,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.665727376937866,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,6.0,100,0.09,24.0,,40000,0,False,0.09919140563556314,0.3420980606998499,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.48815417289734,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,6.0,100,0.12,24.0,,40000,0,False,0.5464391006875102,3.3278340917991818,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.928805589675903,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,6.0,100,0.18,24.0,,40000,0,False,0.7918500389727238,3.9615153105735166,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.950519323349,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,6.0,200,0.06,24.0,,40000,0,False,0.06538608291352531,0.3583910242277082,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.90787982940674,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,6.0,200,0.09,24.0,,40000,0,False,0.08013879715898314,0.5684809228961737,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.20668053627014,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,6.0,200,0.12,24.0,,40000,0,False,0.283700287899667,2.2951285067588088,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.881316900253296,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,6.0,200,0.18,24.0,,40000,0,False,0.7464607152239923,3.7974968367538895,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.986820220947266,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,6.0,50,0.06,24.0,,40000,0,False,0.997485445484446,4.500853358970186,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.968372344970703,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,6.0,50,0.09,24.0,,40000,0,False,0.9384203092668851,4.381147464152137,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.973277807235718,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,6.0,50,0.12,24.0,,40000,0,False,0.89244698986888,4.295978194246439,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.937001943588257,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,6.0,50,0.18,24.0,,40000,0,False,0.925681885844838,4.304391505746096,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.974008083343506,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,8.0,100,0.06,32.0,,40000,0,False,0.07082838704821552,0.3106902532738325,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.66320013999939,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,8.0,100,0.09,32.0,,40000,0,False,0.09912242808635152,0.2877504396833559,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.26768469810486,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,8.0,100,0.12,32.0,,40000,0,False,0.5380778991294204,3.3103990966275565,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.413177728652954,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,8.0,100,0.18,32.0,,40000,0,False,0.7906719850534057,3.960154302140015,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.95278787612915,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,8.0,200,0.06,32.0,,40000,0,False,0.06140696628168621,0.2983962917423624,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.172614574432373,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,8.0,200,0.09,32.0,,40000,0,False,0.07220487467056826,0.28926637503186653,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.36660146713257,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,8.0,200,0.12,32.0,,40000,0,False,0.27073877264435753,2.250644922613844,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.453810691833496,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,8.0,200,0.18,32.0,,40000,0,False,0.7338250135605653,3.7380163004588742,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.799813747406006,nan,nan,0.0,,
,opes_closure_meta,tune_r1,opes,opes,21,4.0,,,,,,8.0,50,0.06,32.0,,40000,0,False,0.993358018020159,4.496114503338219,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.01996302604675,nan,nan,0.0,,
