run_id,study,stage,name,method,seed,beta,h,w,n_dim,a,beta_h,opes_barrier,opes_pace,opes_sigma,opes_gamma,opes_gamma_from_barrier,n_steps,n_replicas,had_nan,l2_f_common,l2_fp_common,l2_f_native,l2_fp_native,primary_estimator,l2_f_compact,l2_fp_compact,l2_f_transition,l2_fp_transition,l2_f_stretched,l2_fp_stretched,integrated_l2_f,normalized_anytime_l2_f,tau_abs,tau_rel,marginal_kl,marginal_tv,marginal_entropy,min_density,covered_fraction,marginal_l2_ref,marginal_l2_uniform,n_round_trips,n_barrier_crossings,n_compact_to_stretched,n_stretched_to_compact,first_passage_step,iat_frac_compact,mixing_ess,opes_neff_frac_final,opes_neff_frac_min,opes_n_kernels_final,opes_bias_range_final,opes_max_bias,opes_sigma_cur_final,runtime_seconds,wall_seconds,budget,force_evaluations,device,cuda_visible_devices
production__opes__b2_h6_w2_n10_a1.5__seed0__N1024__T120000__b6_p250_s0.02_ginf__9ea7f9ff746c,opes_closure_wca,production,opes,opes,0,2.0,6.0,2.0,10,1.5,12.0,6.0,250,0.02,inf,True,120000,1024,False,0.08683364084763504,0.4577755719119205,0.2826403862123787,2.008450631267167,meanforce,0.07948154793726847,0.3111757164841794,0.04937315091891668,0.46688921131693584,0.1271139046253445,0.5407321116813013,87.90885869336904,0.366286911222371,75.0,90.0,3.148277734582707,0.5960606353100197,0.1903626922624108,0.17799020105733007,1.0,1.1853936535624223,0.3963359019020546,181090.0,362910.0,181820.0,181090.0,15.0,8.889159393317668,5.512332250092763,0.10518075740391453,0.07344122660957832,112.0,6.068580627441406,0.0,0.02,144.18686895724386,144.19081164803356,122880000.0,122880000.0,cuda,0
production__opes__b2_h6_w2_n10_a1.5__seed1__N1024__T120000__b6_p250_s0.02_ginf__15cc8d9e1f1e,opes_closure_wca,production,opes,opes,1,2.0,6.0,2.0,10,1.5,12.0,6.0,250,0.02,inf,True,120000,1024,False,0.08837158594802773,0.4553796260095429,0.25922901637815604,1.729154862651731,meanforce,0.08048209443611265,0.37491278632433933,0.05102694859926258,0.4301397545201856,0.12940811778226283,0.5507439742811779,81.38584060517799,0.33910766918824164,70.0,80.0,3.1481020726527653,0.5835914945449291,0.22001278327562293,0.19764618901368183,1.0,1.160736504061021,0.35895415617753823,187203.0,375090.0,187887.0,187203.0,15.0,8.499228617536849,5.765229081954102,0.11066686692796229,0.07109847759432028,112.0,6.0149245262146,0.0,0.02,142.09857995808125,142.10259194858372,122880000.0,122880000.0,cuda,1
production__opes__b2_h6_w2_n10_a1.5__seed2__N1024__T120000__b6_p250_s0.02_ginf__cc161ed296a6,opes_closure_wca,production,opes,opes,2,2.0,6.0,2.0,10,1.5,12.0,6.0,250,0.02,inf,True,120000,1024,False,0.08357331745876342,0.4673452456987171,0.2782211672854671,1.8003284844378515,meanforce,0.07937604502366463,0.4408737405000608,0.0457128194635854,0.4208588396085624,0.1217099340592173,0.5381163519494053,86.49267920437062,0.3603861633515442,75.0,90.0,3.114141234110676,0.5841254630370394,0.2083466195542936,0.19009849797977507,1.0,1.1617213922889287,0.3766043171441194,182658.0,366003.0,183345.0,182658.0,15.0,8.688362625484723,5.639727772903159,0.10672947226491167,0.07308966145172958,112.0,6.056668758392334,0.0,0.02,144.1344964588061,144.1384161002934,122880000.0,122880000.0,cuda,0
production__opes__b2_h6_w2_n10_a1.5__seed3__N1024__T120000__b6_p250_s0.02_ginf__75771eeb9964,opes_closure_wca,production,opes,opes,3,2.0,6.0,2.0,10,1.5,12.0,6.0,250,0.02,inf,True,120000,1024,False,0.09421551602935335,0.45767524511265517,0.29082356051278885,2.029024144970908,meanforce,0.09215518536356125,0.2484197010119437,0.04968459009318582,0.4913619871276333,0.13582509533128231,0.546669659032259,91.35265461513387,0.3806360608963911,80.0,90.0,2.92261492476457,0.5755713048105306,0.18992904056054524,0.21139821752938703,1.0,1.149112106785962,0.41510517627220644,179428.0,359579.0,180151.0,179428.0,15.0,9.04335806664525,5.4183412443578245,0.10556842143695519,0.07447672579407638,112.0,6.098745346069336,0.0,0.02,143.33303173724562,143.33691663853824,122880000.0,122880000.0,cuda,1
production__opes__b2_h6_w2_n10_a1.5__seed4__N1024__T120000__b6_p250_s0.02_ginf__cbd15e7d0228,opes_closure_wca,production,opes,opes,4,2.0,6.0,2.0,10,1.5,12.0,6.0,250,0.02,inf,True,120000,1024,False,0.08907244428308533,0.4656286957037696,0.2532027574943033,1.7040174117915978,meanforce,0.08344245355020836,0.41537575660873366,0.04961002268267383,0.4304621020691195,0.13003497774872494,0.5515577985217689,83.38579402024013,0.34744080841766717,65.0,75.0,3.113006695881963,0.5943628577925495,0.21918394161722088,0.19315141828692692,1.0,1.1902313992695142,0.3531075938143074,185387.0,371456.0,186069.0,185387.0,15.0,8.55963186265037,5.724545259219576,0.11119620278458796,0.0709528024665456,112.0,5.999880790710449,0.0,0.02,144.40951947215945,144.41363069415092,122880000.0,122880000.0,cuda,0
production__opes__b2_h6_w2_n10_a1.5__seed5__N1024__T120000__b6_p250_s0.02_ginf__b71951462a16,opes_closure_wca,production,opes,opes,5,2.0,6.0,2.0,10,1.5,12.0,6.0,250,0.02,inf,True,120000,1024,False,0.08809716128003145,0.46466052858398893,0.26038051786820743,1.747948648347933,meanforce,0.08358286434170409,0.4267459693429707,0.04753477881090714,0.41972800856202286,0.1287098514559985,0.5480945582497978,81.56607565152972,0.3398586485480405,70.0,80.0,3.149351743577632,0.5918977495763726,0.2511155040322952,0.24893056369651687,1.0,1.1889403027659677,0.30030642973601707,184419.0,369481.0,185062.0,184419.0,15.0,8.476157459570286,5.7809213943607105,0.11152168185123819,0.07212499625103579,112.0,6.015989780426025,0.0,0.02,144.0089007364586,144.01280989777297,122880000.0,122880000.0,cuda,1
production__opes__b2_h6_w2_n10_a1.5__seed6__N1024__T120000__b6_p250_s0.02_ginf__016810d9247d,opes_closure_wca,production,opes,opes,6,2.0,6.0,2.0,10,1.5,12.0,6.0,250,0.02,inf,True,120000,1024,False,0.08708673168419616,0.46073805650608,0.2780707378929777,1.7732406275905863,meanforce,0.08058196784816449,0.3618175614692069,0.04891108348797185,0.4523207509588026,0.12746728336297913,0.5420874629750828,91.13677481307315,0.3797365617211381,75.0,85.0,3.0817900774280047,0.5861643009285633,0.22169405285969596,0.17957920203268057,1.0,1.1748503565587378,0.3502335156983299,181264.0,363213.0,181949.0,181264.0,15.0,8.586832787030929,5.706411341095038,0.10638563143278341,0.07271823172125218,111.0,6.051310062408447,0.0,0.02,144.13057422824204,144.1344461394474,122880000.0,122880000.0,cuda,0
production__opes__b2_h6_w2_n10_a1.5__seed7__N1024__T120000__b6_p250_s0.02_ginf__c287df5636d9,opes_closure_wca,production,opes,opes,7,2.0,6.0,2.0,10,1.5,12.0,6.0,250,0.02,inf,True,120000,1024,False,0.09005144172724365,0.47319508639535945,0.28275769534133594,1.8556116317916118,meanforce,0.08633511899362022,0.41892609867914093,0.04936037477066314,0.4455551374436004,0.13042206867028047,0.5444088422986241,84.8993962143022,0.3537474842262592,70.0,80.0,2.9174955261785884,0.5746211493239021,0.19172744337964814,0.1801207244037506,1.0,1.1487205318078209,0.4080719117561616,178507.0,357718.0,179211.0,178507.0,15.0,8.570785125915211,5.717095841294662,0.10591627951231526,0.07233123218668014,111.0,6.076370716094971,0.0,0.02,140.53065514471382,140.53451398573816,122880000.0,122880000.0,cuda,1
production__opes__b2_h6_w2_n10_a1.5__seed8__N1024__T120000__b6_p250_s0.02_ginf__af055182208c,opes_closure_wca,production,opes,opes,8,2.0,6.0,2.0,10,1.5,12.0,6.0,250,0.02,inf,True,120000,1024,False,0.09710458722015325,0.46863059745993507,0.29539092401264894,2.008134051789603,meanforce,0.09711181172004785,0.315223276656458,0.04931352087538684,0.4740847213434286,0.13965280869513708,0.5615913130823643,88.12980230572421,0.36720750960718423,75.0,85.0,3.101395905880606,0.5865493424462612,0.2022013720617297,0.21104876926859478,1.0,1.1662928665706624,0.38900659787345837,180756.0,362211.0,181455.0,180756.0,15.0,8.80839518401411,5.5628748456844335,0.10092659226399495,0.07316671546420742,111.0,6.109537124633789,0.0,0.02,144.06660556606948,144.07049673702568,122880000.0,122880000.0,cuda,0
production__opes__b2_h6_w2_n10_a1.5__seed9__N1024__T120000__b6_p250_s0.02_ginf__74167ad880ac,opes_closure_wca,production,opes,opes,9,2.0,6.0,2.0,10,1.5,12.0,6.0,250,0.02,inf,True,120000,1024,False,0.08741082827943303,0.46059339483411194,0.26389981841980176,1.7163079684898563,meanforce,0.08101780797782301,0.3915294309467279,0.04955957644909462,0.43727841953822366,0.127613679892821,0.5430149092613688,84.31758274087267,0.3513232614203028,65.0,75.0,3.0240672533488686,0.587058814673478,0.2216345254265251,0.22590705971211136,1.0,1.167864561912884,0.3556886359755788,185169.0,371017.0,185848.0,185169.0,15.0,8.361206451572517,5.860398291060547,0.11005500779830982,0.07276832523110745,112.0,6.005958557128906,0.0,0.02,143.34812276251614,143.35196797270328,122880000.0,122880000.0,cuda,1
production__opes__b4_h1_w2_n10_a1.5__seed0__N1024__T120000__b3_p1000_s0.05_ginf__a9d1849a6c08,opes_closure_wca,production,opes,opes,0,4.0,1.0,2.0,10,1.5,4.0,3.0,1000,0.05,inf,True,120000,1024,False,0.010799627921917547,0.056651924330032646,0.09006094308024155,0.4588994971859707,meanforce,0.0067078889565376516,0.04812030330781398,0.008288447985667281,0.05391917191238744,0.016115590954506653,0.06509757207830984,41.77861598447363,0.17407756660197346,85.0,175.0,0.7149448487705441,0.4164191132898528,0.2632195386500454,0.25088119657788804,1.0,0.7513368059165502,0.26236488765330535,194360.0,389400.0,195040.0,194360.0,15.0,9.58859887344448,5.11023567121,0.22837242398983312,0.1153763681041109,160.0,1.0316349267959595,0.0,0.05,139.7316116122529,139.73546405509114,122880000.0,122880000.0,cuda,0
production__opes__b4_h1_w2_n10_a1.5__seed1__N1024__T120000__b3_p1000_s0.05_ginf__f0576ed41bbb,opes_closure_wca,production,opes,opes,1,4.0,1.0,2.0,10,1.5,4.0,3.0,1000,0.05,inf,True,120000,1024,False,0.014392103324641319,0.0643626242458111,0.06750849361075148,0.41046585104905925,meanforce,0.01361278505990147,0.06940074700652167,0.008467623445174934,0.0673682255973617,0.020578415893112413,0.05140875190459001,31.716677274135378,0.13215282197556408,55.0,145.0,0.72301118847577,0.41824761784709186,0.29064643681691654,0.32582527696701796,1.0,0.7602938180329278,0.210400641008984,229280.0,459182.0,229902.0,229280.0,15.0,9.517159818185249,5.148594847211825,0.27444599590278956,0.13383432030056266,160.0,0.9888633489608765,0.0,0.05,143.50810995604843,143.51211348827928,122880000.0,122880000.0,cuda,1
production__opes__b4_h1_w2_n10_a1.5__seed2__N1024__T120000__b3_p1000_s0.05_ginf__4aef18668efd,opes_closure_wca,production,opes,opes,2,4.0,1.0,2.0,10,1.5,4.0,3.0,1000,0.05,inf,True,120000,1024,False,0.010779529049566501,0.0674018917452909,0.08868893032408738,0.48041104282041436,meanforce,0.007325860773543031,0.06392393964806078,0.010763192132967616,0.07999749487702994,0.01346767111773822,0.050520992479427214,36.21698814970539,0.15090411729043912,70.0,165.0,0.7543586982797537,0.4175341176616691,0.2680030517866416,0.2909166818849634,1.0,0.7563300613530795,0.25713410222711797,183251.0,367166.0,183915.0,183251.0,15.0,9.20709019688336,5.321985442978142,0.23538687566105737,0.1153720861443362,160.0,1.0210459232330322,0.0,0.05,143.9556170385331,143.95944919995964,122880000.0,122880000.0,cuda,0
production__opes__b4_h1_w2_n10_a1.5__seed3__N1024__T120000__b3_p1000_s0.05_ginf__65151f8e8745,opes_closure_wca,production,opes,opes,3,4.0,1.0,2.0,10,1.5,4.0,3.0,1000,0.05,inf,True,120000,1024,False,0.018267293286702572,0.0724837557593409,0.08751722788491972,0.46768400239428687,meanforce,0.01718471093741347,0.06433152264322513,0.011052146668871943,0.07439619113438714,0.02602319059419665,0.07487819607035813,44.376954866897194,0.18490397861207164,80.0,160.0,0.7161019252611072,0.408525437613703,0.24825763127701134,0.2456451071955613,1.0,0.7274781971297167,0.29629817737806236,192624.0,385939.0,193315.0,192624.0,15.0,9.642019023904176,5.081923182117855,0.22817725147534992,0.11803695126827812,160.0,1.0336403846740723,0.0,0.05,141.79697427526116,141.8007939364761,122880000.0,122880000.0,cuda,1
production__opes__b4_h1_w2_n10_a1.5__seed4__N1024__T120000__b3_p1000_s0.05_ginf__bf326311bf78,opes_closure_wca,production,opes,opes,4,4.0,1.0,2.0,10,1.5,4.0,3.0,1000,0.05,inf,True,120000,1024,False,0.01726770232193745,0.06854046368345408,0.07387667594182662,0.45542875301835783,meanforce,0.018755579119512384,0.06933042734192386,0.009926044638515397,0.07277224540600814,0.02301367041862726,0.05730261947186307,34.57719374313624,0.144071640596401,65.0,150.0,0.7249713175036914,0.41525726036945587,0.27273617693980634,0.32667136309761846,1.0,0.7456367345907071,0.25060395127853174,222716.0,446093.0,223377.0,222716.0,15.0,9.258576195871372,5.292390424118377,0.2568494067555102,0.1267032160503117,160.0,1.0013561248779297,0.0,0.05,144.36703974753618,144.37082602921873,122880000.0,122880000.0,cuda,0
production__opes__b4_h1_w2_n10_a1.5__seed5__N1024__T120000__b3_p1000_s0.05_ginf__cef7f8fce623,opes_closure_wca,production,opes,opes,5,4.0,1.0,2.0,10,1.5,4.0,3.0,1000,0.05,inf,True,120000,1024,False,0.010690607013792763,0.05972028125894417,0.08522284516225337,0.45045181835663517,meanforce,0.008125807656994177,0.05878089920015442,0.008427066554798752,0.06210712024595838,0.015069648825878355,0.05662212179839293,40.542468924182586,0.16892695385076079,80.0,175.0,0.7532990985181078,0.4228570180905597,0.25037035842487476,0.2778636518551409,1.0,0.755649239541853,0.29040798330057926,188461.0,377607.0,189146.0,188461.0,15.0,9.334655745328563,5.249256248632583,0.23009720301954512,0.11521135458207239,160.0,1.0250091552734375,0.0,0.05,142.245734016411,142.24959534872323,122880000.0,122880000.0,cuda,1
production__opes__b4_h1_w2_n10_a1.5__seed6__N1024__T120000__b3_p1000_s0.05_ginf__dfbe767b1760,opes_closure_wca,production,opes,opes,6,4.0,1.0,2.0,10,1.5,4.0,3.0,1000,0.05,inf,True,120000,1024,False,0.016059801241422124,0.07833285820318109,0.1064398535736347,0.5030155982382017,meanforce,0.012895561091032855,0.08449909211274542,0.012759489197398579,0.08409929366602653,0.022009155569940205,0.060018295505288394,44.289671680098174,0.18454029866707572,85.0,180.0,0.6906913059317757,0.40243109607882727,0.20614867284982766,0.21993273651407827,1.0,0.7044495350969812,0.3629513254567519,148618.0,297961.0,149343.0,148618.0,15.0,9.467493243593962,5.175604432900453,0.1981667524288166,0.10829606234629532,160.0,1.0547313690185547,0.0,0.05,144.2511009881273,144.25486573018134,122880000.0,122880000.0,cuda,0
production__opes__b4_h1_w2_n10_a1.5__seed7__N1024__T120000__b3_p1000_s0.05_ginf__880d3dfcb2e6,opes_closure_wca,production,opes,opes,7,4.0,1.0,2.0,10,1.5,4.0,3.0,1000,0.05,inf,True,120000,1024,False,0.014250584692583284,0.05664198204114663,0.06054252991077004,0.4022703730215556,meanforce,0.01503446891384687,0.05861858193929259,0.006901808148820809,0.05692213740368248,0.020075822496462708,0.049826268019723285,28.584672057614366,0.11910280024005986,55.0,135.0,0.6681511231549282,0.40034952635951426,0.2895025201865309,0.3591306779735262,1.0,0.7311317028759365,0.2174786873699827,280586.0,561812.0,281226.0,280586.0,15.0,9.473064225021552,5.17256072967124,0.30043940713102135,0.14630828684864625,160.0,0.9851517081260681,0.0,0.05,141.63716565072536,141.64083324186504,122880000.0,122880000.0,cuda,1
production__opes__b4_h1_w2_n10_a1.5__seed8__N1024__T120000__b3_p1000_s0.05_ginf__c2f0db696729,opes_closure_wca,production,opes,opes,8,4.0,1.0,2.0,10,1.5,4.0,3.0,1000,0.05,inf,True,120000,1024,False,0.016345291353221457,0.08710410006757713,0.12282650673808011,0.5538002334546337,meanforce,0.012395883481900082,0.09872329439442534,0.015307924686684212,0.09909920749072698,0.020661838332782522,0.049763953885524966,45.11779467900773,0.18799081116253222,85.0,190.0,0.7962505612585613,0.4405871110693318,0.2358311999752252,0.18170040852962036,1.0,0.7819002501343322,0.29689096131746084,148167.0,297039.0,148872.0,148167.0,15.0,9.259311877710285,5.291969926831874,0.17507838156914804,0.10009829509591711,160.0,1.087619662284851,0.0,0.05,143.7704950151965,143.77425854559988,122880000.0,122880000.0,cuda,0
production__opes__b4_h1_w2_n10_a1.5__seed9__N1024__T120000__b3_p1000_s0.05_ginf__76e60b5ca0af,opes_closure_wca,production,opes,opes,9,4.0,1.0,2.0,10,1.5,4.0,3.0,1000,0.05,inf,True,120000,1024,False,0.013956769127097568,0.06193231908168996,0.0731894641594514,0.4114186113908975,meanforce,0.01394636633246221,0.06827511765200128,0.009573338034361334,0.06805151902360271,0.018445668409329683,0.04182854510585953,35.45943107000498,0.1477476294583541,65.0,165.0,0.7350428681544835,0.42001803235247454,0.2526930123623542,0.28896775772309136,1.0,0.752823000650823,0.28882874717425,222665.0,446016.0,223351.0,222665.0,15.0,9.58312291517842,5.113155746170215,0.26436305437861185,0.13437979253676077,160.0,0.9965773820877075,0.0,0.05,139.09060926456004,139.09430385753512,122880000.0,122880000.0,cuda,1
production__opes_fixedg__b1_h2_w2_n10_a1.5__seed0__N1024__T120000__b4_p250_s0.035_g10__0d3221419dab,opes_closure_wca,production,opes_fixedg,opes,0,1.0,2.0,2.0,10,1.5,2.0,4.0,250,0.035,10,False,120000,1024,False,0.13377224637266652,0.46478355760649054,0.1424316196457322,0.7684464395273742,meanforce,0.1847293626882814,0.5778181853443765,0.049710415757210004,0.4426072415117138,0.1544653384309622,0.33980756247582017,70.38880397158138,0.2932866832149224,85.0,80.0,0.23006367525921687,0.2762383258001342,0.32610796372970907,0.5552711470197952,1.0,0.45677246058347765,0.1095922237441538,766867.0,1534303.0,767436.0,766867.0,5.0,3.7130509377438106,13.196694799391642,0.5910002372045808,0.22892253182530445,160.0,2.1810431480407715,0.0,0.035,143.13024565856904,143.13410213962197,122880000.0,122880000.0,cuda,0
