kind,molecule,method,name,init_mode,beta,sigma,decouple,stage,n_steps,n_replicas,run_id,wall_seconds,seed,final_l2_F,integrated_l2_F,final_l2_Fp,integrated_l2_Fp,early_l2_F,mid_l2_F,low_support_fraction,median_support,n_transitions,n_round_trips,fd_compact,fd_intermediate,fd_extended,total_replacements,final_ancestor_ess,min_ancestor_ess,final_max_ancestor_frac,final_frac_compact,final_frac_extended,dist_cond_tv_weighted,dist_cond_kl_weighted,dist_cond_basin_err_weighted,dist_cond_support_fraction,cell,F_range_thermal,final_quarter_decrease,norm_final_l2_F
dist,pentane,abf,abf,dispersed,1.0,2.3,False,screen,80000,1024,screen__dist__pentane__abf__dispersed__b1__N1024__T80000__ns8__80ef74a6e3ce,1017.174295110628,4,0.665553404423705,29.86667627074683,6.4217448021565495,301.8912123042419,1.0304889568902236,0.6609480321182398,0.0,4544238.568764792,3722889,5841,0,0,0,0,,,,0.08984375,0.4638671875,0.0588382315914084,0.04902216668088588,0.0308780970434001,0.8333333333333334,screen_dist_pentane_b1_dispersed_g256,9.844407241455691,-0.009881785269254319,0.06760726045759254
dist,pentane,abf,abf,dispersed,1.0,2.3,False,screen,80000,1024,screen__dist__pentane__abf__dispersed__b1__N1024__T80000__ns8__80ef74a6e3ce,1017.174295110628,5,0.6665213686462804,29.96333916499842,6.4077322394197305,301.6579612265815,1.0668598210749412,0.6591259727124669,0.0,4543313.756210424,3713257,5706,0,0,0,0,,,,0.1005859375,0.4609375,0.05771809231781621,0.04858884652980562,0.026845486315192933,0.8333333333333334,screen_dist_pentane_b1_dispersed_g256,9.844407241455691,-0.009438507903340155,0.06770558676600644
dist,pentane,abf,abf,dispersed,1.0,2.3,False,screen,80000,1024,screen__dist__pentane__abf__dispersed__b1__N1024__T80000__ns8__80ef74a6e3ce,1017.174295110628,6,0.666630660277444,30.353216107669006,6.420672380238396,302.62922906994334,1.06426609506609,0.6637303756098349,0.0,4551810.277986502,3707348,5764,0,0,0,0,,,,0.109375,0.4501953125,0.058369896129074283,0.048819297285035035,0.02764855032399493,0.8333333333333334,screen_dist_pentane_b1_dispersed_g256,9.844407241455691,-0.0013023273653756454,0.06771668866665753
dist,pentane,abf,abf,dispersed,1.0,2.3,False,screen,80000,1024,screen__dist__pentane__abf__dispersed__b1__N1024__T80000__ns8__80ef74a6e3ce,1017.174295110628,7,0.6634814759690745,29.744114550654036,6.404602787891922,301.6485608608896,1.0795211529738211,0.6488095340870482,0.0,4561339.453787519,3720383,5867,0,0,0,0,,,,0.078125,0.46484375,0.05885398359215123,0.049500716342517,0.02815672354866697,0.8333333333333334,screen_dist_pentane_b1_dispersed_g256,9.844407241455691,-0.0088089007845347,0.06739679288917405
dist,pentane,abf,abf,dispersed,2.0,2.3,False,screen,80000,1024,screen__dist__pentane__abf__dispersed__b2__N1024__T80000__ns8__0e893b04ed39,947.4130512392148,0,1.5842347687777398,75.42550354558281,10.955667599075682,493.35908990448104,1.7728738743979697,1.8496304141929707,0.010638297872340425,3595874.3732339554,1883687,240,0,0,0,0,,,,0.0537109375,0.720703125,0.09885915313343613,0.19954928828487986,0.0700687083385937,0.8333333333333334,screen_dist_pentane_b2_dispersed_g256,9.947801542514195,0.06750009121945322,0.15925476217103365
dist,pentane,abf,abf,dispersed,2.0,2.3,False,screen,80000,1024,screen__dist__pentane__abf__dispersed__b2__N1024__T80000__ns8__0e893b04ed39,947.4130512392148,1,1.5795729670330207,76.26356444767592,10.876185169537719,492.1986720047549,1.8548679166526336,1.8735279421149231,0.010638297872340425,3533498.031007855,1788880,266,0,0,0,0,,,,0.04296875,0.73046875,0.09474868736674777,0.19415672992413965,0.06003640286216839,0.8333333333333334,screen_dist_pentane_b2_dispersed_g256,9.947801542514195,0.071132502515091,0.15878613583939688
dist,pentane,abf,abf,dispersed,2.0,2.3,False,screen,80000,1024,screen__dist__pentane__abf__dispersed__b2__N1024__T80000__ns8__0e893b04ed39,947.4130512392148,2,1.557400748035074,74.99599507695316,10.80954202488877,489.22249633299333,1.769348037098296,1.8457972643441738,0.010638297872340425,3527480.5170612414,1810303,260,0,0,0,0,,,,0.0498046875,0.736328125,0.0943051493064643,0.19500335690902243,0.057298803741006245,0.8333333333333334,screen_dist_pentane_b2_dispersed_g256,9.947801542514195,0.07025961142533706,0.15655727965411928
dist,pentane,abf,abf,dispersed,2.0,2.3,False,screen,80000,1024,screen__dist__pentane__abf__dispersed__b2__N1024__T80000__ns8__0e893b04ed39,947.4130512392148,3,1.6072607903163114,76.65108531598867,11.144038636123211,501.8287785527505,1.7711792564696123,1.88968547398977,0.010638297872340425,3562204.176941549,1888205,251,0,0,0,0,,,,0.0439453125,0.73828125,0.0962953199805038,0.2068010164104177,0.05487182473591682,0.8333333333333334,screen_dist_pentane_b2_dispersed_g256,9.947801542514195,0.07047757659158115,0.16156944662067457
dist,pentane,abf,abf,dispersed,2.0,2.3,False,screen,80000,1024,screen__dist__pentane__abf__dispersed__b2__N1024__T80000__ns8__0e893b04ed39,947.4130512392148,4,1.5528397705163592,75.03601320395387,10.616753707081187,483.1623746240227,1.7968976281700608,1.8437797007366128,0.005319148936170213,3521831.6375929452,1797679,272,0,0,0,0,,,,0.0634765625,0.740234375,0.094727490928389,0.19889515956650322,0.05760375066008,0.8333333333333334,screen_dist_pentane_b2_dispersed_g256,9.947801542514195,0.07369907514281208,0.15609878864992882
dist,pentane,abf,abf,dispersed,2.0,2.3,False,screen,80000,1024,screen__dist__pentane__abf__dispersed__b2__N1024__T80000__ns8__0e893b04ed39,947.4130512392148,5,1.5888176842707278,76.29426335621125,10.860416630198296,489.27874350550616,1.8127411557442954,1.8745879598512594,0.010638297872340425,3563807.280911616,1814410,248,0,0,0,0,,,,0.048828125,0.734375,0.09474491432868068,0.1985914354642703,0.05508906337029169,0.8333333333333334,screen_dist_pentane_b2_dispersed_g256,9.947801542514195,0.06995221348851371,0.1597154584840232
dist,pentane,abf,abf,dispersed,2.0,2.3,False,screen,80000,1024,screen__dist__pentane__abf__dispersed__b2__N1024__T80000__ns8__0e893b04ed39,947.4130512392148,6,1.6230010570253717,77.17791365122116,11.260928715163157,504.124412473637,1.8096688085180286,1.8967815965800432,0.015957446808510637,3662671.9261978557,1894787,265,0,0,0,0,,,,0.0546875,0.71484375,0.09537729047182829,0.1983209568625095,0.057354975715388515,0.8333333333333334,screen_dist_pentane_b2_dispersed_g256,9.947801542514195,0.06594320501642323,0.16315173258021956
dist,pentane,abf,abf,dispersed,2.0,2.3,False,screen,80000,1024,screen__dist__pentane__abf__dispersed__b2__N1024__T80000__ns8__0e893b04ed39,947.4130512392148,7,1.533994097908837,74.71918770198077,10.431866632267873,478.7801717695901,1.8069186813036808,1.8271244503758401,0.005319148936170213,3417714.144480519,1766606,288,0,0,0,0,,,,0.046875,0.7470703125,0.09454442262691848,0.19660339446877118,0.057183235906627786,0.8333333333333334,screen_dist_pentane_b2_dispersed_g256,9.947801542514195,0.07494983897259483,0.15420433262092773
dist,pentane,abf,abf,trans,1.0,2.3,False,screen,80000,1024,screen__dist__pentane__abf__trans__b1__N1024__T80000__ns8__41bb74bd7619,985.9743116414174,0,0.7369445093771814,35.64202464152201,6.227138892262825,269.00733440831505,2.000712693674149,0.735025055837936,0.0,4845334.555757583,4438833,9821,720,76,0,0,,,,0.1005859375,0.369140625,0.06504515981682334,0.05954255817716579,0.031259624901944984,0.8333333333333334,screen_dist_pentane_b1_trans_g256,9.844407241455691,0.004119661291291841,0.0748592059737067
dist,pentane,abf,abf,trans,1.0,2.3,False,screen,80000,1024,screen__dist__pentane__abf__trans__b1__N1024__T80000__ns8__41bb74bd7619,985.9743116414174,1,0.7450227438231196,36.41736577100238,6.215285067138413,269.92122432866347,2.0010398469123514,0.7522468507602285,0.0,4910075.43540639,4461690,10154,903,39,0,0,,,,0.1005859375,0.3876953125,0.06583935530664774,0.061683052188753716,0.03380203413592537,0.8333333333333334,screen_dist_pentane_b1_trans_g256,9.844407241455691,0.03502162548004224,0.07567979722392643
dist,pentane,abf,abf,trans,1.0,2.3,False,screen,80000,1024,screen__dist__pentane__abf__trans__b1__N1024__T80000__ns8__41bb74bd7619,985.9743116414174,2,0.7527594977749098,35.65148971679278,6.265215268010401,269.20799498971826,1.9634205839803658,0.7368718576975478,0.0,4884809.272127412,4470028,9695,1023,101,0,0,,,,0.111328125,0.369140625,0.06642292470944318,0.06098704681446925,0.0376313698691222,0.8333333333333334,screen_dist_pentane_b1_trans_g256,9.844407241455691,-0.017544490026144024,0.0764657007082124
dist,pentane,abf,abf,trans,1.0,2.3,False,screen,80000,1024,screen__dist__pentane__abf__trans__b1__N1024__T80000__ns8__41bb74bd7619,985.9743116414174,3,0.7410984810784346,35.78691011897976,6.229791862265641,269.51647375802895,2.0157812897538294,0.7283385518560492,0.0,4890555.033621408,4474774,9940,686,62,0,0,,,,0.076171875,0.380859375,0.06557705299144365,0.06086484204996556,0.03308979617142257,0.8333333333333334,screen_dist_pentane_b1_trans_g256,9.844407241455691,-0.002718195893935804,0.07528116857636706
dist,pentane,abf,abf,trans,1.0,2.3,False,screen,80000,1024,screen__dist__pentane__abf__trans__b1__N1024__T80000__ns8__41bb74bd7619,985.9743116414174,4,0.7463179790608244,36.15474885169958,6.241140141456323,270.26388541585436,2.0301213810345335,0.7385025517638245,0.0,4944142.969738055,4489804,9795,794,75,0,0,,,,0.076171875,0.400390625,0.06535444183806115,0.06005477678267539,0.03364642025537486,0.8333333333333334,screen_dist_pentane_b1_trans_g256,9.844407241455691,-0.000531213002928746,0.07581136789201606
dist,pentane,abf,abf,trans,1.0,2.3,False,screen,80000,1024,screen__dist__pentane__abf__trans__b1__N1024__T80000__ns8__41bb74bd7619,985.9743116414174,5,0.7634129446291913,36.29467327331933,6.266812188120058,270.0560051920452,2.007661219824508,0.7456922827256118,0.0,4889102.94517148,4455124,9895,899,73,0,0,,,,0.1015625,0.36328125,0.06609099561869282,0.06123474346854657,0.035019517122227374,0.8333333333333334,screen_dist_pentane_b1_trans_g256,9.844407241455691,0.0008095451995347206,0.07754788337223496
dist,pentane,abf,abf,trans,1.0,2.3,False,screen,80000,1024,screen__dist__pentane__abf__trans__b1__N1024__T80000__ns8__41bb74bd7619,985.9743116414174,6,0.7432711566405112,35.19417140627813,6.247076223954774,268.5126824970456,1.928130760353865,0.7212111462019384,0.0,4962002.560898325,4509714,9655,724,99,0,0,,,,0.0888671875,0.4013671875,0.06553062051574525,0.060059905176494524,0.03356649505189845,0.8333333333333334,screen_dist_pentane_b1_trans_g256,9.844407241455691,-0.0116789827053711,0.07550187008828008
dist,pentane,abf,abf,trans,1.0,2.3,False,screen,80000,1024,screen__dist__pentane__abf__trans__b1__N1024__T80000__ns8__41bb74bd7619,985.9743116414174,7,0.7384033881152781,35.73656820784767,6.243885706219263,269.51616776549054,1.9770091108830696,0.7488473348987579,0.0,4883263.506781065,4472299,9727,832,43,0,0,,,,0.0966796875,0.359375,0.0649969170620484,0.05975087194424281,0.03217297061097425,0.8333333333333334,screen_dist_pentane_b1_trans_g256,9.844407241455691,0.0010132153688965145,0.07500739963354974
dist,pentane,abf,abf,trans,2.0,2.3,False,screen,80000,1024,screen__dist__pentane__abf__trans__b2__N1024__T80000__ns8__2c3b0880ce5e,1050.7257474698126,0,1.4164120266979818,97.06010507824519,10.115346892596264,488.6589592157219,4.556500507668043,2.152297544450381,0.22340425531914893,5589009.73861336,4859278,9241,3248,1668,0,0,,,,0.2392578125,0.1064453125,0.07173721965346434,0.27311166139553916,0.02534304295477913,0.8333333333333334,screen_dist_pentane_b2_trans_g256,9.947801542514195,0.14859448094847374,0.14238442741791968
dist,pentane,abf,abf,trans,2.0,2.3,False,screen,80000,1024,screen__dist__pentane__abf__trans__b2__N1024__T80000__ns8__2c3b0880ce5e,1050.7257474698126,1,1.415066527425768,97.79867272999479,10.102191569027154,490.11186779199977,4.472437789138444,2.1807693612788377,0.21808510638297873,5556602.251792604,4882326,9438,3542,206,0,0,,,,0.208984375,0.107421875,0.07058457434814103,0.2727066292466227,0.023881403055389647,0.8333333333333334,screen_dist_pentane_b2_trans_g256,9.947801542514195,0.15686994877015514,0.1422491714755425
dist,pentane,abf,abf,trans,2.0,2.3,False,screen,80000,1024,screen__dist__pentane__abf__trans__b2__N1024__T80000__ns8__2c3b0880ce5e,1050.7257474698126,2,1.4398852001806834,98.8730651519156,10.145181266918417,492.50267539526175,4.432336957190566,2.2072639469456368,0.22340425531914893,5554487.130587876,4866367,9227,2983,535,0,0,,,,0.21484375,0.0908203125,0.07318627017008422,0.27531380731142474,0.028015246491729973,0.8333333333333334,screen_dist_pentane_b2_trans_g256,9.947801542514195,0.15834065301976336,0.1447440616931295
dist,pentane,abf,abf,trans,2.0,2.3,False,screen,80000,1024,screen__dist__pentane__abf__trans__b2__N1024__T80000__ns8__2c3b0880ce5e,1050.7257474698126,3,1.4643275931150852,100.4668390490223,10.173209916803291,495.6110116204532,4.4396612875701935,2.258637865790304,0.22340425531914893,5552965.517749753,4855489,9219,3494,960,0,0,,,,0.197265625,0.1083984375,0.07054047289296304,0.2753309536672325,0.024085964311037086,0.8333333333333334,screen_dist_pentane_b2_trans_g256,9.947801542514195,0.16065484933415028,0.14720112648578157
dist,pentane,abf,abf,trans,2.0,2.3,False,screen,80000,1024,screen__dist__pentane__abf__trans__b2__N1024__T80000__ns8__2c3b0880ce5e,1050.7257474698126,4,1.4589270658166427,99.22336481125639,10.16323416641586,493.3273127623584,4.38968794146881,2.2320731744088715,0.22340425531914893,5503365.274795551,4855247,9182,3642,1300,0,0,,,,0.212890625,0.1162109375,0.0730629689919677,0.2761593947240593,0.03212891813902204,0.8333333333333334,screen_dist_pentane_b2_trans_g256,9.947801542514195,0.15972978267261287,0.1466582399720768
dist,pentane,abf,abf,trans,2.0,2.3,False,screen,80000,1024,screen__dist__pentane__abf__trans__b2__N1024__T80000__ns8__2c3b0880ce5e,1050.7257474698126,5,1.360009069384634,97.27580470790505,10.03488915370403,487.906251091432,4.9339566454209605,2.1017426125768752,0.23404255319148937,5596387.392986892,4880287,9174,3726,1141,0,0,,,,0.1884765625,0.111328125,0.07143215416607503,0.269256099718908,0.027266149648660302,0.8333333333333334,screen_dist_pentane_b2_trans_g256,9.947801542514195,0.14517209474883822,0.13671453572654477
dist,pentane,abf,abf,trans,2.0,2.3,False,screen,80000,1024,screen__dist__pentane__abf__trans__b2__N1024__T80000__ns8__2c3b0880ce5e,1050.7257474698126,6,1.512266195777074,98.63883871179257,10.235209232679132,491.65373765844106,3.9654689249169386,2.2609036189383636,0.2074468085106383,5512995.890527662,4825587,9085,2970,742,0,0,,,,0.2080078125,0.091796875,0.07125113729992555,0.279512958531939,0.029040145678329906,0.8333333333333334,screen_dist_pentane_b2_trans_g256,9.947801542514195,0.1563749924119021,0.15202014126579225
dist,pentane,abf,abf,trans,2.0,2.3,False,screen,80000,1024,screen__dist__pentane__abf__trans__b2__N1024__T80000__ns8__2c3b0880ce5e,1050.7257474698126,7,1.411514485786106,98.14971277940833,10.10450384198737,491.090853069576,4.524470822738403,2.188051999664471,0.22872340425531915,5555792.470977191,4883366,9299,3624,1748,0,0,,,,0.20703125,0.12890625,0.06994493518439306,0.27134688316573397,0.023962482220770236,0.8333333333333334,screen_dist_pentane_b2_trans_g256,9.947801542514195,0.15777315819161433,0.14189210347167436
