seed,arm,e_F_final,e_F_full_final,e_Fprime_final,e_F_integrated,ancestor_ess_final,n_replacements,gamma_final,tau_final
5100,A0,0.05787372330557404,0.05548215549185371,0.1448089814704551,20.545112726884373,256.0,0,,
5101,A0,0.12492966121056001,0.1166957784381732,0.32752076526234236,27.720505200485515,256.0,0,,
5102,A0,0.04048765016888975,0.03820284606396506,0.11549264447123095,18.055925340066626,256.0,0,,
5103,A0,0.091643211891912,0.0899338246569868,0.17449178982377897,20.53918637718124,256.0,0,,
5104,A0,0.08880633684226502,0.08429593841862033,0.20060368971578366,23.22877002418965,256.0,0,,
5105,A0,0.07276447713768058,0.06880784447734091,0.1511239618172439,20.710417573161063,256.0,0,,
5106,A0,0.051023716144469565,0.04749215457242703,0.12888131442785228,18.043002251334748,256.0,0,,
5107,A0,0.04823026832877477,0.045344213153085206,0.12157315440855532,19.7575452792669,256.0,0,,
5108,A0,0.13035053875073646,0.13083746635352775,0.18442388686855662,29.708429349012835,256.0,0,,
5109,A0,0.11927131324743709,0.11972556406391155,0.17734810970789475,24.63912731956428,256.0,0,,
5110,A0,0.058917258612266585,0.05565732424136635,0.15804338397934223,20.431619645706512,256.0,0,,
5111,A0,0.084731395711883,0.0803727273159218,0.16518680107794392,20.570306741611358,256.0,0,,
5112,A0,0.030145825840902314,0.02839918328807958,0.18430601642481503,16.55318782330909,256.0,0,,
5113,A0,0.058134881181350975,0.06096756846419689,0.1167082537489808,19.85814360615211,256.0,0,,
5114,A0,0.037803736230120025,0.03510582980777347,0.11203647610396557,17.94257824234699,256.0,0,,
5115,A0,0.0312804624504556,0.029538564065030422,0.09838010496626909,14.017573985109301,256.0,0,,
