run_id,config_id,method,target_type,seed,gamma,eta,burnin_fraction,stop_fraction,fr_every,final_l2_F,final_l2_Fprime,integrated_l2_F,integrated_l2_Fprime,final_marginal_l2_uniform,final_marginal_l2_target,final_marginal_l2_physical_ref,integrated_marginal_l2_physical_ref,final_deltaF_error,integrated_deltaF_error,final_barrier_height_error,integrated_barrier_height_error,deltaF_ref,barrier_crossings,n_unique_ancestors,mean_fr_event_fraction,max_fr_event_fraction,any_nan,final_ancestor_ess,final_max_clone_multiplicity,final_max_clone_weight,cumulative_fr_events,cumulative_replacements,frac_left,frac_barrier,frac_right,runtime_seconds,total_barrier_crossings
abf_fr_information_oracle|tt=information_oracle|g=0.001|eta=0.1|bi=0.909091|sf=0.954545|fe=500|seed=6000,abf_fr_information_oracle|tt=information_oracle|g=0.001|eta=0.1|bi=0.909091|sf=0.954545|fe=500,abf_fr_information_oracle,information_oracle,6000,0.001,0.1,0.9090909090909092,0.9545454545454544,500,0.189531154697579,0.444326654070822,7.574943442654186,18.965993039513894,0.0767714600561994,0.2990662430650148,0.3861297592955946,8.43667120736455,0.2524903757994101,5.390581852152945,0.4612115743948258,17.093134449616993,0.2136588086310551,4831,256,0.0,0.0,False,256.0,1,0.00390625,1,0,0.37890625,0.0703125,0.39453125,0.5795613924662272,4831
abf_fr_information_oracle|tt=information_oracle|g=0.001|eta=0.1|bi=0.909091|sf=0.954545|fe=500|seed=6001,abf_fr_information_oracle|tt=information_oracle|g=0.001|eta=0.1|bi=0.909091|sf=0.954545|fe=500,abf_fr_information_oracle,information_oracle,6001,0.001,0.1,0.9090909090909092,0.9545454545454544,500,0.1798008767175154,0.3539223538465547,7.604243902659547,16.0081581778685,0.0787431188872058,0.2915479754891459,0.3745149838986575,8.339110057006147,0.3202421768312815,10.410447681538958,0.3596046288188881,13.528028185068338,0.2136588086310551,6988,256,0.0,0.0,False,256.0,1,0.00390625,1,0,0.4140625,0.08203125,0.34375,0.5795613924662272,6988
abf_fr_information_oracle|tt=information_oracle|g=0.001|eta=0.1|bi=0.909091|sf=0.954545|fe=500|seed=6002,abf_fr_information_oracle|tt=information_oracle|g=0.001|eta=0.1|bi=0.909091|sf=0.954545|fe=500,abf_fr_information_oracle,information_oracle,6002,0.001,0.1,0.9090909090909092,0.9545454545454544,500,0.135448342672719,0.3785400646745087,6.632436569319508,17.764594331378518,0.0804668304619,0.2915676350624445,0.3897395829492231,8.32265314373427,0.050169193264943,0.8777965041629878,0.3801315577573025,15.628516841520373,0.2136588086310551,5353,256,0.0,0.0,False,256.0,1,0.00390625,1,0,0.38671875,0.0703125,0.40234375,0.5795613924662272,5353
abf_fr_information_oracle|tt=information_oracle|g=0.001|eta=0.1|bi=0.909091|sf=0.954545|fe=500|seed=6003,abf_fr_information_oracle|tt=information_oracle|g=0.001|eta=0.1|bi=0.909091|sf=0.954545|fe=500,abf_fr_information_oracle,information_oracle,6003,0.001,0.1,0.9090909090909092,0.9545454545454544,500,0.146241962909578,0.4069780582292629,7.086529986899613,18.941404002761693,0.0818914951860202,0.2871401253802189,0.3937483953954805,8.242577836444914,0.0779276370197115,1.8153097015415776,0.410102219417746,16.87783004409172,0.2136588086310551,5682,255,0.00390625,0.00390625,False,254.015503875969,2,0.0078125,1,1,0.40234375,0.078125,0.3515625,0.5795613924662272,5682
abf_fr_information_oracle|tt=information_oracle|g=0.001|eta=0.1|bi=0.909091|sf=0.954545|fe=500|seed=6004,abf_fr_information_oracle|tt=information_oracle|g=0.001|eta=0.1|bi=0.909091|sf=0.954545|fe=500,abf_fr_information_oracle,information_oracle,6004,0.001,0.1,0.9090909090909092,0.9545454545454544,500,0.2182159877901414,0.4950956037833162,7.912053979800006,19.722796145515723,0.0838280557718896,0.2980913882521289,0.3744505106023587,8.184595785771833,0.3083707018800306,5.705358084504742,0.4923162095624765,17.672078634108566,0.2136588086310551,5588,256,0.0,0.0,False,256.0,1,0.00390625,1,0,0.40625,0.0703125,0.37109375,0.5795613924662272,5588
abf_fr_information_oracle|tt=information_oracle|g=0.001|eta=0.1|bi=0.909091|sf=0.954545|fe=500|seed=6005,abf_fr_information_oracle|tt=information_oracle|g=0.001|eta=0.1|bi=0.909091|sf=0.954545|fe=500,abf_fr_information_oracle,information_oracle,6005,0.001,0.1,0.9090909090909092,0.9545454545454544,500,0.1797275920365368,0.3968671147556989,7.858835683882946,19.136443696258716,0.0799982625904213,0.2882766710122314,0.3866408279005719,8.441869962153522,0.2713204136069729,7.322239864034613,0.3928129128924196,17.014362742927354,0.2136588086310551,4805,256,0.0,0.0,False,256.0,1,0.00390625,1,0,0.34375,0.07421875,0.4609375,0.5795613924662272,4805
abf_fr_information_oracle|tt=information_oracle|g=0.001|eta=0.1|bi=0.909091|sf=0.954545|fe=500|seed=6006,abf_fr_information_oracle|tt=information_oracle|g=0.001|eta=0.1|bi=0.909091|sf=0.954545|fe=500,abf_fr_information_oracle,information_oracle,6006,0.001,0.1,0.9090909090909092,0.9545454545454544,500,0.1818133371650064,0.4805625471042695,7.894162719298856,19.47324968777495,0.090162092033503,0.3071918858475093,0.388197748028725,8.187120133338448,0.1450770765251787,6.212165270063432,0.4896017766851684,17.92881015660065,0.2136588086310551,5840,256,0.0,0.0,False,256.0,1,0.00390625,1,0,0.4140625,0.046875,0.328125,0.5795613924662272,5840
abf_fr_information_oracle|tt=information_oracle|g=0.001|eta=0.1|bi=0.909091|sf=0.954545|fe=500|seed=6007,abf_fr_information_oracle|tt=information_oracle|g=0.001|eta=0.1|bi=0.909091|sf=0.954545|fe=500,abf_fr_information_oracle,information_oracle,6007,0.001,0.1,0.9090909090909092,0.9545454545454544,500,0.2491537604209325,0.3647431751526408,8.936935002936814,15.944665657204943,0.0761469168842563,0.288662871605289,0.3882904234785824,8.355652917345164,0.5104800123962852,14.408322986009676,0.3948732634770191,14.301192268920552,0.2136588086310551,6017,256,0.0,0.0,False,256.0,1,0.00390625,1,0,0.4296875,0.0859375,0.3046875,0.5795613924662272,6017
abf_fr_information_oracle|tt=information_oracle|g=0.002|eta=0.1|bi=0.909091|sf=0.954545|fe=500|seed=6000,abf_fr_information_oracle|tt=information_oracle|g=0.002|eta=0.1|bi=0.909091|sf=0.954545|fe=500,abf_fr_information_oracle,information_oracle,6000,0.002,0.1,0.9090909090909092,0.9545454545454544,500,0.1895311546861685,0.4443266540724505,7.574943442630639,18.96599303951757,0.0767714600561994,0.2990662430650148,0.3861297592955946,8.43667120736455,0.2524903757971044,5.390581852148783,0.4612115743854021,17.093134449597763,0.2136588086310551,4831,256,0.0,0.0,False,256.0,1,0.00390625,1,0,0.37890625,0.0703125,0.39453125,0.5795613924662272,4831
abf_fr_information_oracle|tt=information_oracle|g=0.002|eta=0.1|bi=0.909091|sf=0.954545|fe=500|seed=6001,abf_fr_information_oracle|tt=information_oracle|g=0.002|eta=0.1|bi=0.909091|sf=0.954545|fe=500,abf_fr_information_oracle,information_oracle,6001,0.002,0.1,0.9090909090909092,0.9545454545454544,500,0.1798008765275693,0.3539223538374494,7.6042439022590465,16.008158177847292,0.0787431188872058,0.2915479754891459,0.3745149838986575,8.339110057006147,0.3202421766725889,10.410447681209911,0.3596046287955726,13.528028185014106,0.2136588086310551,6988,256,0.0,0.0,False,256.0,1,0.00390625,1,0,0.4140625,0.08203125,0.34375,0.5795613924662272,6988
