seed,t,e_F,e_F_full,e_Fprime
5100,0.0,2.9066038639870517,5.408116675855963,6.564657815288973
5100,1.0,0.49597195005624223,0.4872036482070908,1.2795001596941356
5100,2.0,0.4478283091199262,0.42339697919333247,1.158539496325975
5100,3.0,0.41359458298204466,0.3907195499462732,1.0523846809153283
5100,4.0,0.4017615064813865,0.3822369213279598,0.9894849562062542
5100,5.0,0.38682599357964736,0.3683853324626058,0.9473891853785944
5100,6.0,0.3761164978906082,0.36020500262415756,0.8955310807806435
5100,7.0,0.3591253122775056,0.3448232893013415,0.8485262405436534
5100,8.0,0.34956106506489426,0.3355899271887384,0.8176888050555561
5100,9.0,0.33684017805467686,0.3230881003011135,0.7849847948335785
5100,10.0,0.32117970455509637,0.3074018947068974,0.7560095982915904
5100,11.0,0.30950567761542697,0.2963953388074343,0.7276848561625283
5100,12.0,0.2995386751418267,0.2879212888208688,0.6965696773842783
5100,13.0,0.2805299330878116,0.27001213533822493,0.6510805733970121
5100,14.0,0.2705543395010554,0.26115267609746856,0.6216441824936055
5100,15.0,0.2583694554416764,0.2492832437512237,0.5952601267022921
5100,16.0,0.25054520114033707,0.24204014462503584,0.571997613753005
5100,17.0,0.23511292091212566,0.22698061644159254,0.5378430967664112
5100,18.0,0.22557844310912367,0.21847296810574032,0.5072006995226221
5100,19.0,0.2174566456183045,0.21121632872965818,0.48130911555522415
5100,20.0,0.21122469686292208,0.2051370437886756,0.4682955703768305
5100,21.0,0.20510398496939863,0.1993409664557046,0.4556475839890332
5100,22.0,0.20142358078231676,0.19610279768431507,0.43924461479859034
5100,23.0,0.20098086236054824,0.19585416486793825,0.43182581427866484
5100,24.0,0.19732095400259003,0.19250039765821936,0.4187696673724511
5100,25.0,0.1977402634226016,0.1935793815176067,0.41103825519314885
5100,26.0,0.19426047223467605,0.19046393205558132,0.39746535328923377
5100,27.0,0.18788869558029042,0.18433263717184623,0.38338326308432014
5100,28.0,0.18406202170617694,0.18088144057444752,0.37163847375644243
5100,29.0,0.18206709515994826,0.17931641922198988,0.3623276207697507
5100,30.0,0.18169705694346855,0.17962962929923612,0.3512962131670802
5100,31.0,0.17887988238115282,0.17715922029408832,0.34250954196121
5100,32.0,0.17744969705460817,0.1761912638255294,0.33338090259474773
5100,33.0,0.17468162551627184,0.17386668771215547,0.3217433231156833
5100,34.0,0.1733483406076049,0.1730409162097794,0.31110825402228254
5100,35.0,0.1722122258729608,0.17214572439282613,0.30370359405636865
5100,36.0,0.16865731795275452,0.16865618608639127,0.29551940711978353
5100,37.0,0.1637854427865158,0.16390317276328364,0.2862249529885888
5100,38.0,0.15894929363958143,0.15910495537084476,0.2754414922352582
5100,39.0,0.15652231140101638,0.15669274869338845,0.2690810253367299
5100,40.0,0.15301769258046027,0.15338181875701176,0.2596682154392799
5100,41.0,0.15082582101606504,0.15128478173930365,0.25385069013507877
5100,42.0,0.15012949586592225,0.1506295451281791,0.2501293542769718
5100,43.0,0.1467674635240593,0.14722048084365594,0.24290177674865657
5100,44.0,0.13964075010504026,0.14005992417490157,0.23186903345067797
5100,45.0,0.1341346539333759,0.1346199878690429,0.22144583623535882
5100,46.0,0.12964554648488213,0.13010153334913963,0.21408918459301493
5100,47.0,0.12739665210909998,0.1279257446048656,0.2083692662594375
5100,48.0,0.1235133877536167,0.12406434126343334,0.20068272049073527
